"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Steven Adams","C","22","OKC","18","18","553","68","111",".613","0","1",".000","68","110",".618",".613","46","73",".630","62","109","171","13","9","14","17","55","182",2016,"16.8",".636",".009",".658","12.7","21.6","17.2","3.5","0.8","2.0","10.6","12.6","1.5","0.6","2.1",".179","1.5","0.3","1.8","0.5"
"2","Cole Aldrich","C","27","LAC","6","0","77","10","15",".667","0","0","0","10","15",".667",".667","3","6",".500","8","22","30","3","6","3","2","11","23",2016,"21.4",".652",".000",".400","10.4","28.1","19.3","6.0","4.0","3.3","10.2","11.4","0.2","0.2","0.4",".254","1.1","3.3","4.4","0.1"
"3","LaMarcus Aldridge","PF","30","SAS","10","10","337","88","169",".521","2","2","1.000","86","167",".515",".527","41","46",".891","22","61","83","10","4","14","11","18","219",2016,"25.0",".579",".012",".272","8.0","19.7","14.2","5.4","0.6","3.3","5.5","27.7","1.0","0.5","1.6",".223","3.5","0.2","3.6","0.5"
"4","Lavoy Allen","PF","26","IND","6","3","51","3","10",".300","0","0","0","3","10",".300",".300","0","0","0","4","10","14","2","1","1","1","2","6",2016,"7.1",".300",".000",".000","9.7","21.0","15.7","6.2","1.1","1.6","9.1","10.4","0.0","0.1","0.0",".031","-2.1","-0.4","-2.4","0.0"
"5","Tony Allen","SG","34","MEM","4","2","94","10","33",".303","1","7",".143","9","26",".346",".318","9","13",".692","6","5","11","3","5","2","6","11","30",2016,"6.7",".387",".212",".394","6.4","7.2","6.8","5.7","2.9","1.9","13.4","21.9","-0.2","0.0","-0.2","-0.103","-4.1","-0.7","-4.8","-0.1"
"6","Al-Farouq Aminu","SF","25","POR","11","11","372","56","128",".438","28","70",".400","28","58",".483",".547","21","29",".724","23","72","95","20","8","10","21","31","161",2016,"15.5",".572",".547",".227","6.2","20.4","13.1","8.7","1.1","2.1","13.0","18.6","0.5","0.3","0.8",".100","2.1","0.5","2.7","0.4"
"7","Chris Andersen","C","37","MEM","4","2","79","5","12",".417","0","0","0","5","12",".417",".417","5","8",".625","13","18","31","3","2","3","5","4","15",2016,"14.7",".483",".000",".667","16.5","31.0","22.7","6.3","1.4","3.3","24.4","11.9","0.0","0.0","0.0",".021","-0.3","-1.0","-1.3","0.0"
"8","Justin Anderson","SF","22","DAL","5","1","95","17","37",".459","4","13",".308","13","24",".542",".514","9","14",".643","9","11","20","7","4","3","5","12","47",2016,"19.2",".544",".351",".378","10.6","14.1","12.3","13.2","2.2","2.8","10.4","23.5","0.2","0.0","0.1",".058","2.0","0.7","2.7","0.1"
"9","Kyle Anderson","SF","22","SAS","10","0","129","8","25",".320","1","3",".333","7","22",".318",".340","6","7",".857","2","22","24","7","6","3","4","11","23",2016,"7.7",".410",".120",".280","1.9","18.6","10.7","7.3","2.4","1.8","12.5","11.6","-0.1","0.2","0.1",".055","-4.5","2.0","-2.4","0.0"
"10","Trevor Ariza","SF","30","HOU","5","5","181","13","51",".255","4","28",".143","9","23",".391",".294","3","4",".750","7","14","21","4","13","1","12","16","33",2016,"1.8",".313",".549",".078","3.9","8.7","6.1","3.6","3.5","0.5","18.5","14.7","-0.5","0.1","-0.4","-0.116","-6.1","-0.5","-6.6","-0.2"
