"","Player","Eff","Vol","allstar","Yr","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","ASTtTOV","SPBtPFR","PER","WS","OWS","DWS","TS","FTr","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.TS.","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG","orig.AST.TOV","orig.FTr"
"1","Alaa Abdelnaby",-0.236168028234251,-1.05474248578347,0,1992,53.3907842472031,57.6728554326388,47.8320910160769,31.6265624576908,40.7716763515837,8.7924245238593,19.3881500162104,24.7919146579126,8.5535226710812,5.70802345869849,29.4423042964005,45.1676987998027,43.8620224427015,40.8507023216116,66.8804835924007,29.6932642487047,6.08450704225352,3.66197183098592,0.422535211267606,0.225352112676056,0.352112676056338,7.68496078373813,0.0295774647887324,0.00845070422535211,0.0211267605633803,0.533,0,2.50981449122628,1.73251225959348,0.454545454545455,0.28
"2","Mahmoud Abdul-Rauf",-1.12150453764523,-1.14679787400977,0,1992,45.424453905279,13.5725594110661,65.3888120424181,48.9293175737616,14.7818465965034,43.2165033456689,30.3712302579768,7.28624714637909,48.1409388166639,6.64230990655861,40.5653080384886,27.8570025843266,29.5127541464939,18.0791376844041,41.3702936096718,6.57554404145078,10.3333333333333,1.40740740740741,2.37037037037037,0.0493827160493827,0.54320987654321,13.4745590405559,0.00740740740740741,-0.00246913580246914,0.00987654320987654,0.469,-0.0592993253639446,-39.8387515708838,14.596587366694,1.64102564102564,0.128
"3","Mark Acres",0.479388922671238,-1.43792328441913,0,1992,54.0462165223467,61.1569323854712,47.9692996442413,15.1931835643226,41.6665471430877,6.22985129409166,20.0377796153712,24.2206744245307,15.023577637793,5.03439717856054,24.3182878392449,43.4881531088676,52.0057060021441,22.7660133663738,83.4777202072539,51.1079792746114,3.05882352941176,3.70588235294118,0.323529411764706,0.220588235294118,0.367647058823529,5.45938768012482,0.0279411764705882,0.0161764705882353,0.0117647058823529,0.576,0.00710746833944859,5.02495441745565,1.75229031081944,0.666666666666667,0.444
"4","Michael Adams",-0.281794689007825,3.10777697151716,1,1992,21.8384176680137,9.54295293090226,85.8491443277979,74.854063916766,44.0699321223552,76.692928547814,79.0347916898074,13.7214878894994,71.4323120864161,36.1545350319098,71.6775495989958,66.2953186944639,64.746431916411,57.228229581237,57.0493955094991,31.7467357512953,18.0512820512821,3.97435897435897,7.61538461538461,0.115384615384615,1.85897435897436,32.0018575351532,0.0679487179487179,0.0333333333333333,0.0333333333333333,0.506,-2.55950574032429,-51.7073216784802,48.2952912223134,2.80188679245283,0.292
"5","Rafael Addison",-0.949166142086102,-1.42336511607296,0,1992,24.1884283400105,29.6577596287448,41.2647474815835,30.5755633166611,23.3049000892967,20.7449694142128,20.1803189277875,34.6769369699625,43.4167773572419,15.7808422753895,30.787771366463,37.9366025090751,45.8294836154651,16.5851523379298,43.3284974093264,11.1624870466321,5.84210526315789,2.17105263157895,0.894736842105263,0.368421052631579,0.368421052631579,8.35565729159161,0.0197368421052632,0.0105263157894737,0.00921052631578947,0.477,-2.18691135045567,-13.0402328250979,0.16367259137727,1.47826086956522,0.176
"6","Mark Aguirre",-1.54489160754814,-0.241940532482896,0,1992,7.06591491310292,21.2793716675607,18.9256455596775,53.0765362277609,34.5980471175229,34.3555710985744,39.7941051558651,16.9199467708599,34.6590200589083,7.33136381541072,41.6189843208781,44.611566971096,36.3575473238299,49.5390603489274,45.145768566494,31.6172020725389,11.3466666666667,3.14666666666667,1.68,0.146666666666667,0.68,13.9537510974949,0.0293333333333333,0.00133333333333333,0.0266666666666667,0.479,-8.49378991596638,-23.6620853858227,-11.0046750524109,1.2,0.292
"7","Danny Ainge",0.409025410514437,0.532564596472806,0,1992,61.3224811359959,60.2318899765955,61.9250712557117,46.1566593045792,19.4040844551642,44.3137035684976,50.8949909449641,18.498956075473,72.5861433516283,18.433589029444,48.4122317697251,65.0638079528962,67.5426440368999,46.6227146773316,67.8538860103627,13.7245595854922,9.67901234567901,1.82716049382716,2.49382716049383,0.160493827160494,0.901234567901235,17.0792615493826,0.0641975308641975,0.0382716049382716,0.0246913580246914,0.534,1.92490590602439,4.43876804179202,11.6791198614529,2.88571428571429,0.194
"8","Victor Alexander",0.150248096151008,-0.454653182595596,0,1992,43.0555245980083,71.6883094404998,24.2877945441101,36.9913486158648,45.5813268312506,8.06270074269043,31.6021033296526,49.8310541068547,6.05980887300089,20.6995002649553,39.160480900005,46.5938186730106,49.5798211017452,33.7527220845536,78.8507772020725,37.9766839378238,7.3625,4.2,0.4,0.775,0.5625,12.8866851517278,0.03125,0.01375,0.0175,0.561,-0.33063084388685,20.5881967783425,-6.53311557743141,0.351648351648352,0.325
"9","Greg Anderson",-1.12266976694689,1.73798987791143,0,1992,30.4435280338436,21.1048495201296,7.16005495690429,54.0199177284247,79.9744319143892,21.598302947754,57.5405589059713,50.4167762946635,7.16939671175223,17.7740196500056,61.6657064219861,49.108163633601,25.1801148434499,67.7470755333821,47.8145077720207,35.5546113989637,11.5243902439024,11.4756097560976,0.951219512195122,0.792682926829268,1.07317073170732,24.7718245502606,0.0365853658536585,-0.00731707317073171,0.0439024390243902,0.486,-1.3225233755474,-23.8404644943425,-29.9748387567223,0.388059701492537,0.314
"10","Kenny Anderson",-1.18208969905663,-0.936860181576751,0,1992,30.9915085253025,12.3901417054336,45.0847766144338,35.5334481391118,21.5093160537099,51.8344301323406,56.4510360039922,16.334462329058,57.5757503555707,44.847464568729,29.2721292441411,28.3086530513498,23.0866393421494,33.0806018622813,34.1070811744387,15.6084974093264,7.03125,1.984375,3.171875,0.140625,1.046875,7.63699367789559,0.0078125,-0.009375,0.0171875,0.43,-1.29520097052906,-42.9862316692447,0.995051499407533,2.09278350515464,0.204
