"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"11","Nick Anderson","SG","24","ORL","60","59","2203","482","1042",".463","30","85",".353","452","957",".472",".477","202","303",".667","98","286","384","163","97","33","126","132","1196",1992,"16.4",".509",".082",".291","4.8","14.9","9.7","12.4","2.2","0.9","9.7","24.5","1.6","2.0","3.6",".078","1.1","0.0","1.2","1.8"
"12","Ron Anderson","SF","33","PHI","82","11","2432","469","1008",".465","42","127",".331","427","881",".485",".486","143","163",".877","96","182","278","135","86","11","109","128","1123",1992,"14.1",".520",".126",".162","4.6","8.5","6.5","9.0","1.8","0.3","9.2","21.5","2.2","1.3","3.5",".070","-0.2","-1.1","-1.4","0.4"
"13","Willie Anderson","SG","25","SAS","57","55","1889","312","685",".455","13","56",".232","299","629",".475",".465","107","138",".775","62","238","300","302","54","51","140","151","744",1992,"13.8",".499",".082",".201","3.6","13.6","8.7","23.2","1.4","1.7","15.8","19.8","0.7","2.6","3.3",".083","-0.3","1.2","0.9","1.4"
"14","Michael Ansley","SF","24","TOT","10","0","45","8","18",".444","0","0","0","8","18",".444",".444","5","6",".833","2","4","6","2","0","0","3","7","21",1992,"9.0",".509",".000",".333","5.1","9.9","7.5","6.8","0.0","0.0","12.7","22.5","0.0","0.0","0.0",".013","-3.7","-2.9","-6.6","-0.1"
"15","Greg Anthony","PG","24","NYK","82","1","1510","161","435",".370","8","55",".145","153","380",".403",".379","117","158",".741","33","103","136","314","59","9","98","170","447",1992,"10.6",".443",".126",".363","2.5","7.7","5.2","28.6","2.0","0.4","16.3","17.4","0.2","2.0","2.2",".070","-2.7","0.8","-1.9","0.0"
"16","B.J. Armstrong","PG","24","CHI","82","3","1875","335","697",".481","35","87",".402","300","610",".492",".506","104","129",".806","19","126","145","266","46","5","94","88","809",1992,"14.1",".537",".125",".185","1.2","7.6","4.5","19.2","1.2","0.2","11.1","19.5","2.7","1.8","4.6",".117","0.2","-0.8","-0.6","0.7"
"17","Vincent Askew","SG","25","GSW","80","10","1496","193","379",".509","1","10",".100","192","369",".520",".511","111","160",".694","89","144","233","188","47","23","84","128","498",1992,"12.7",".554",".026",".422","6.6","10.3","8.5","15.4","1.5","0.9","15.7","14.3","2.0","0.8","2.9",".092","0.6","0.0","0.6","1.0"
"18","Keith Askins","SF","24","MIA","59","4","843","84","205",".410","25","73",".342","59","132",".447",".471","26","37",".703","65","77","142","38","40","15","47","109","219",1992,"8.7",".495",".356",".180","8.5","10.4","9.4","6.2","2.3","1.1","17.5","13.3","0.0","0.7","0.7",".040","-2.5","0.2","-2.3","-0.1"
"19","Stacey Augmon","SG","23","ATL","82","82","2505","440","899",".489","1","6",".167","439","893",".492",".490","213","320",".666","191","229","420","201","124","27","181","161","1094",1992,"14.4",".526",".007",".356","7.9","9.9","8.9","11.4","2.4","0.6","14.8","20.1","1.5","2.2","3.7",".071","-0.5","-0.1","-0.6","0.8"
"20","Isaac Austin","C","22","UTA","31","0","112","21","46",".457","0","0","0","21","46",".457",".457","19","30",".633","11","24","35","5","2","2","8","20","61",1992,"15.0",".515",".000",".652","11.6","23.1","17.6","6.7","0.9","1.1","11.9","25.9","0.1","0.2","0.3",".112","-3.0","-1.4","-4.4","-0.1"
"21","Miloš Babic","C","23","MIA","9","0","35","6","13",".462","0","0","0","6","13",".462",".462","6","8",".750","2","9","11","6","1","0","5","0","18",1992,"18.3",".545",".000",".615","6.3","29.1","17.6","26.4","1.4","0.0","23.2","25.8","0.0","0.0","0.0",".057","1.6","0.0","1.6","0.0"
"22","John Bagley","PG","31","BOS","73","59","1742","223","506",".441","10","42",".238","213","464",".459",".451","68","95",".716","38","123","161","480","57","4","148","123","524",1992,"12.7",".478",".083",".188","2.5","7.4","5.1","35.9","1.6","0.1","21.3","17.2","0.6","1.4","1.9",".053","-0.2","-1.0","-1.2","0.4"
"23","Thurl Bailey","PF","30","TOT","84","18","2104","368","836",".440","0","2",".000","368","834",".441",".440","215","270",".796","122","363","485","78","35","117","108","160","951",1992,"14.5",".498",".002",".323","6.3","19.5","12.8","5.5","0.8","3.3","10.2","21.5","0.8","1.8","2.6",".059","-1.3","-1.1","-2.4","-0.2"
"24","Steve Bardo","SG","23","SAS","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",1992,"32.3","0","0","0","100.0","0.0","54.6","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0",".424","22.6","-5.6","17.1","0.0"
"25","Charles Barkley*","SF","28","PHI","75","75","2881","622","1126",".552","32","137",".234","590","989",".597",".567","454","653",".695","271","559","830","308","136","44","235","196","1730",1992,"24.5",".612",".122",".580","10.9","22.0","16.5","18.1","2.4","0.9","14.3","25.1","8.6","3.7","12.3",".205","5.6","0.8","6.3","6.1"
"26","Dana Barros","PG","24","SEA","75","1","1331","238","493",".483","83","186",".446","155","307",".505",".567","60","79",".759","17","64","81","125","51","4","56","84","619",1992,"15.0",".586",".377",".160","1.4","5.7","3.5","14.0","1.9","0.2","9.6","18.4","2.9","0.7","3.6",".132","2.2","-0.4","1.8","1.3"
"27","John Battle","SG","29","CLE","76","2","1637","316","659",".480","2","17",".118","314","642",".489",".481","145","171",".848","19","93","112","159","36","5","91","116","779",1992,"12.6",".530",".026",".259","1.3","6.1","3.8","14.5","1.1","0.2","11.0","22.0","1.3","0.7","2.0",".059","-2.0","-1.8","-3.8","-0.8"
"28","Kenny Battle","SG","27","TOT","16","0","92","11","17",".647","0","1",".000","11","16",".688",".647","10","12",".833","4","12","16","4","2","2","4","10","32",1992,"13.4",".718",".059",".706","5.0","13.9","9.5","5.6","1.0","1.3","15.2","11.7","0.2","0.1","0.3",".153","-0.3","0.7","0.3","0.1"
"29","William Bedford","C","28","DET","32","8","363","50","121",".413","0","1",".000","50","120",".417",".413","14","22",".636","24","39","63","12","6","18","15","56","114",1992,"8.4",".436",".008",".182","7.5","12.0","9.8","4.9","0.9","3.1","10.3","17.6","-0.2","0.5","0.3",".043","-5.3","0.5","-4.8","-0.3"
"30","Benoit Benjamin","C","27","SEA","63","61","1941","354","740",".478","0","2",".000","354","738",".480",".478","171","249",".687","130","383","513","76","39","118","175","185","879",1992,"14.1",".517",".003",".336","7.6","23.2","15.2","5.9","1.0","3.9","17.1","22.2","-0.3","2.5","2.2",".054","-1.9","0.0","-1.9","0.0"
"31","Winston Bennett","SF","26","TOT","54","45","833","80","211",".379","0","1",".000","80","210",".381",".379","35","50",".700","63","99","162","38","19","9","33","122","195",1992,"6.3",".418",".005",".237","8.8","12.8","10.8","5.9","1.2","0.6","12.4","13.9","-0.3","0.7","0.3",".020","-5.2","-1.3","-6.5","-0.9"
"32","David Benoit","SF","23","UTA","77","2","1161","175","375",".467","3","14",".214","172","361",".476",".471","81","100",".810","105","191","296","34","19","44","71","124","434",1992,"12.1",".518",".037",".267","10.7","17.7","14.4","4.2","0.8","2.3","14.5","18.2","0.5","1.5","2.0",".085","-2.1","-0.7","-2.9","-0.3"
"33","Larry Bird*","SF","35","BOS","45","45","1662","353","758",".466","52","128",".406","301","630",".478",".500","150","162",".926","46","388","434","306","42","33","125","82","908",1992,"21.0",".547",".169",".214","3.2","24.6","14.4","26.9","1.3","1.2","13.1","24.7","3.0","2.5","5.5",".159","4.3","1.3","5.5","3.1"
"34","Rolando Blackman","SG","32","DAL","75","74","2527","535","1161",".461","65","169",".385","470","992",".474",".489","239","266",".898","78","161","239","204","50","22","153","134","1374",1992,"15.6",".538",".146",".229","3.2","7.0","5.0","14.0","1.0","0.5","10.7","24.4","3.1","0.7","3.8",".072","1.3","-1.6","-0.3","1.1"
"35","Lance Blanks","SG","25","DET","43","0","189","25","55",".455","6","16",".375","19","39",".487",".509","8","11",".727","9","13","22","19","14","1","14","26","64",1992,"11.9",".535",".291",".200","5.4","7.7","6.6","14.9","3.9","0.3","19.0","17.2","0.1","0.3","0.4",".096","-3.0","2.6","-0.4","0.1"
"36","Mookie Blaylock","PG","24","NJN","72","67","2548","429","993",".432","12","54",".222","417","939",".444",".438","126","177",".712","101","168","269","492","170","40","152","182","996",1992,"15.2",".465",".054",".178","4.1","7.2","5.6","27.2","3.3","0.9","12.4","19.3","2.3","2.6","4.9",".092","-0.1","1.1","1.0","1.9"
"37","Muggsy Bogues","PG","27","CHH","82","69","2790","317","671",".472","2","27",".074","315","644",".489",".474","94","120",".783","58","177","235","743","170","6","156","156","730",1992,"14.0",".504",".040",".179","2.2","6.9","4.5","33.4","2.9","0.1","17.7","12.8","3.0","1.8","4.8",".082","-0.1","0.3","0.2","1.6"
"38","Manute Bol","C","29","PHI","71","2","1267","49","128",".383","0","9",".000","49","119",".412",".383","12","26",".462","54","168","222","22","11","205","41","139","110",1992,"7.7",".394",".070",".203","4.9","15.1","10.0","2.3","0.4","9.8","22.7","6.3","-0.9","1.6","0.8",".028","-4.7","3.5","-1.3","0.2"
"39","Anthony Bonner","PF","23","SAC","79","18","2287","294","658",".447","1","4",".250","293","654",".448",".448","151","241",".627","192","293","485","125","94","26","133","194","740",1992,"10.9",".484",".006",".366","9.0","13.9","11.4","7.6","2.0","0.7","14.8","16.4","-0.2","1.9","1.6",".035","-2.7","-0.8","-3.5","-0.8"
"40","Anthony Bowie","SG","28","ORL","52","26","1721","312","633",".493","17","44",".386","295","589",".501",".506","117","136",".860","70","175","245","163","55","38","107","101","758",1992,"14.7",".547",".070",".215","4.4","11.7","8.0","14.9","1.6","1.4","13.4","19.3","1.8","1.1","2.9",".082","0.7","0.1","0.8","1.2"
"41","Sam Bowie","C","30","NJN","71","61","2179","421","947",".445","8","25",".320","413","922",".448",".449","212","280",".757","203","375","578","186","41","120","150","212","1062",1992,"16.4",".496",".026",".296","9.5","18.9","14.0","12.5","0.9","3.3","12.3","22.5","2.2","2.4","4.6",".101","0.1","-0.2","-0.1","1.0"
"42","Terrell Brandon","PG","21","CLE","82","9","1605","252","601",".419","1","23",".043","251","578",".434",".420","100","124",".806","49","113","162","316","81","22","136","107","605",1992,"12.8",".461",".038",".206","3.5","7.6","5.6","27.8","2.6","0.8","17.2","21.5","-0.6","1.5","0.9",".028","-1.7","-0.5","-2.2","-0.1"
"43","Randy Breuer","C","31","MIN","67","25","1176","161","344",".468","0","1",".000","161","343",".469",".468","41","77",".532","98","183","281","89","27","99","41","117","363",1992,"14.3",".480",".003",".224","8.9","17.7","13.2","10.6","1.2","5.0","9.8","15.1","0.7","1.0","1.7",".070","-0.9","1.1","0.2","0.7"
"44","Frank Brickowski","SF","32","MIL","65","60","1556","306","584",".524","3","6",".500","303","578",".524",".527","125","163",".767","97","247","344","122","60","23","112","223","740",1992,"15.5",".564",".010",".279","6.9","18.9","12.6","12.3","1.9","0.9","14.6","20.7","2.0","1.4","3.4",".105","-0.6","0.0","-0.6","0.5"
"45","Kevin Brooks","SF","22","DEN","37","0","270","43","97",".443","2","11",".182","41","86",".477",".454","17","21",".810","13","26","39","11","8","2","18","19","105",1992,"10.2",".494",".113",".216","4.9","11.0","7.8","6.1","1.4","0.5","14.5","18.7","0.0","0.2","0.1",".025","-2.4","-1.3","-3.8","-0.1"
"46","Scott Brooks","PG","26","MIN","82","0","1082","167","374",".447","32","90",".356","135","284",".475",".489","51","63",".810","27","72","99","205","66","7","51","82","417",1992,"16.0",".519",".241",".168","2.7","7.6","5.0","27.2","3.1","0.4","11.3","17.8","1.5","0.6","2.1",".095","0.8","0.4","1.2","0.9"
"47","Chucky Brown","SF","23","TOT","42","2","431","60","128",".469","0","3",".000","60","125",".480",".469","30","49",".612","31","51","82","26","12","7","29","48","150",1992,"10.8",".501",".023",".383","8.1","13.6","10.8","9.0","1.4","1.0","16.2","18.1","0.0","0.4","0.3",".036","-2.6","-1.0","-3.5","-0.2"
"48","Dee Brown","PG","23","BOS","31","20","883","149","350",".426","5","22",".227","144","328",".439",".433","60","78",".769","15","64","79","164","33","7","59","74","363",1992,"13.0",".472",".063",".223","2.0","7.6","4.9","25.6","1.9","0.5","13.3","21.6","0.2","0.8","1.0",".055","-1.4","-0.2","-1.6","0.1"
"49","Mike Brown","C","28","UTA","82","1","1783","221","488",".453","0","1",".000","221","487",".454",".453","190","285",".667","187","289","476","81","42","34","105","196","632",1992,"12.3",".515",".002",".584","12.4","17.5","15.1","6.3","1.2","1.2","14.6","17.4","1.4","2.3","3.7",".100","-1.6","-0.7","-2.3","-0.1"
"50","Myron Brown","PG","22","MIN","4","0","23","4","6",".667","1","3",".333","3","3","1.000",".750","0","0","0","0","3","3","6","1","0","4","2","9",1992,"14.7",".750",".500",".000","0.0","14.9","7.2","38.6","2.2","0.0","40.0","18.5","0.0","0.0","0.0",".032","-1.7","-0.1","-1.8","0.0"
"51","Randy Brown","PG","23","SAC","56","0","535","77","169",".456","0","6",".000","77","163",".472",".456","38","58",".655","26","43","69","59","35","12","42","68","192",1992,"11.5",".494",".036",".343","5.2","8.7","7.0","15.7","3.2","1.3","17.8","18.5","-0.2","0.5","0.3",".028","-3.4","1.2","-2.2","0.0"
"52","Tony Brown","SF","31","TOT","57","2","655","102","249",".410","19","63",".302","83","186",".446",".448","48","66",".727","32","52","84","48","30","5","35","82","271",1992,"11.4",".487",".253",".265","5.5","9.2","7.3","10.6","2.3","0.5","11.2","20.2","0.3","0.6","0.9",".069","-2.0","-0.3","-2.3","0.0"
"53","Mark Bryant","PF","26","POR","56","0","800","95","198",".480","0","3",".000","95","195",".487",".480","40","60",".667","87","114","201","41","26","8","30","105","230",1992,"11.3",".512",".015",".303","11.9","15.5","13.7","6.8","1.6","0.6","11.8","12.9","0.9","1.2","2.1",".125","-1.6","0.1","-1.4","0.1"
"54","Jud Buechler","SF","23","TOT","28","0","290","29","71",".408","0","1",".000","29","70",".414",".408","12","21",".571","18","34","52","23","19","7","13","31","70",1992,"10.1",".436",".014",".296","6.8","12.6","9.8","10.0","3.2","1.5","13.9","13.2","0.0","0.4","0.4",".061","-2.3","2.3","0.0","0.2"
"55","Matt Bullard","PF","24","HOU","80","7","1278","205","447",".459","64","166",".386","141","281",".502",".530","38","50",".760","73","150","223","75","26","21","56","129","512",1992,"12.6",".546",".371",".112","6.5","12.7","9.7","8.9","1.0","1.0","10.7","17.8","1.3","1.0","2.4",".089","0.1","-0.7","-0.6","0.5"
"56","Willie Burton","SF","23","MIA","68","50","1585","280","622",".450","6","15",".400","274","607",".451",".455","196","245",".800","76","168","244","123","46","37","119","186","762",1992,"13.5",".522",".024",".394","5.3","12.0","8.6","12.0","1.4","1.4","14.0","22.4","1.0","1.0","2.0",".062","-1.3","-0.8","-2.1","0.0"
"57","Steve Burtt","SG","29","PHO","31","2","356","74","160",".463","1","6",".167","73","154",".474",".466","38","54",".704","10","24","34","59","16","4","33","58","187",1992,"13.4",".509",".038",".338","3.2","7.1","5.2","24.0","2.2","0.6","15.2","25.3","0.1","0.4","0.5",".067","-2.3","-0.1","-2.4","0.0"
"58","Michael Cage","PF","30","SEA","82","69","2461","307","542",".566","0","5",".000","307","537",".572",".566","106","171",".620","266","462","728","92","99","55","78","237","720",1992,"15.0",".583",".009",".315","12.2","22.1","17.1","5.1","2.0","1.4","11.2","11.9","4.4","3.2","7.6",".148","1.0","0.3","1.3","2.0"
"59","Demetrius Calip","PG","22","LAL","7","0","58","4","18",".222","1","5",".200","3","13",".231",".250","2","3",".667","1","4","5","12","1","0","5","8","11",1992,"1.8",".285",".278",".167","1.9","8.0","4.9","28.2","0.9","0.0","20.6","18.3","-0.2","0.0","-0.2","-0.134","-7.4","-3.0","-10.5","-0.1"
"60","Elden Campbell","C","23","LAL","81","47","1876","220","491",".448","0","2",".000","220","489",".450",".448","138","223",".619","155","268","423","59","53","159","73","203","578",1992,"13.3",".491",".004",".454","9.3","16.5","12.8","4.6","1.5","5.2","11.0","15.4","0.9","2.4","3.3",".085","-2.1","1.1","-1.1","0.4"
"61","Tony Campbell","SF","29","MIN","78","41","2441","527","1137",".464","13","37",".351","514","1100",".467",".469","240","299",".803","141","145","286","229","84","31","165","206","1307",1992,"15.3",".515",".033",".263","6.2","6.8","6.5","14.8","1.7","0.8","11.5","25.0","1.9","0.6","2.5",".048","0.6","-1.7","-1.2","0.5"
"62","Antoine Carr","PF","30","SAS","81","27","1867","359","732",".490","1","5",".200","358","727",".492",".491","162","212",".764","128","218","346","63","32","96","114","264","881",1992,"13.5",".534",".007",".290","7.6","12.6","10.1","5.1","0.9","3.2","12.1","21.2","1.5","2.5","4.0",".102","-2.1","0.1","-2.0","0.0"
"63","Bill Cartwright","C","34","CHI","64","64","1471","208","445",".467","0","0","0","208","445",".467",".467","96","159",".604","93","231","324","87","22","14","75","131","512",1992,"10.9",".497",".000",".357","7.5","17.7","12.7","7.6","0.8","0.6","12.7","17.3","0.6","1.9","2.5",".082","-2.3","-0.9","-3.2","-0.4"
"64","Terry Catledge","PF","28","ORL","78","67","2430","457","922",".496","0","4",".000","457","918",".498",".496","240","346",".694","257","292","549","109","58","16","138","196","1154",1992,"15.2",".537",".004",".375","11.5","13.8","12.6","7.1","1.2","0.4","11.4","20.7","3.2","1.4","4.6",".091","0.6","-1.6","-1.0","0.6"
"65","Duane Causwell","C","23","SAC","80","77","2291","250","455",".549","0","1",".000","250","454",".551",".549","136","222",".613","196","384","580","59","47","215","124","281","636",1992,"12.4",".575",".002",".488","9.2","18.1","13.6","3.5","1.0","5.5","18.3","12.3","1.3","2.6","3.9",".081","-3.0","1.1","-1.9","0.0"
"66","Cedric Ceballos","SF","22","PHO","64","4","725","176","365",".482","1","6",".167","175","359",".487",".484","109","148",".736","60","92","152","50","16","11","71","52","462",1992,"16.9",".537",".016",".405","9.5","13.3","11.5","10.5","1.1","0.9","14.2","28.8","0.5","0.7","1.3",".085","0.3","-1.8","-1.4","0.1"
"67","Tom Chambers","PF","32","PHO","69","66","1948","426","989",".431","18","49",".367","408","940",".434",".440","258","311",".830","86","315","401","142","57","37","103","196","1128",1992,"15.9",".501",".050",".314","5.1","17.0","11.3","10.7","1.4","1.1","8.4","26.3","1.9","2.5","4.4",".109","-0.5","-0.6","-1.1","0.5"
"68","Rex Chapman","PG-SG","24","TOT","22","11","567","113","252",".448","8","29",".276","105","223",".471",".464","36","53",".679","10","48","58","89","15","8","45","51","270",1992,"12.1",".490",".115",".210","1.9","9.3","5.5","22.1","1.3","0.8","14.0","22.9","-0.1","0.2","0.1",".010","-1.1","-1.2","-2.3","0.0"
"69","Maurice Cheeks*","PG","35","ATL","56","0","1086","115","249",".462","3","6",".500","112","243",".461",".468","26","43",".605","29","66","95","185","83","0","36","73","259",1992,"12.6",".483",".024",".173","2.8","6.6","4.6","22.1","3.7","0.0","11.8","11.6","1.0","1.1","2.1",".094","-2.0","2.6","0.5","0.7"
"70","Pete Chilcutt","PF","23","SAC","69","2","817","113","250",".452","2","2","1.000","111","248",".448",".456","23","28",".821","78","109","187","38","32","17","41","70","251",1992,"11.2",".478",".008",".112","10.3","14.4","12.3","6.6","1.9","1.2","13.5","15.5","0.0","0.7","0.7",".042","-2.2","-0.6","-2.8","-0.2"
"71","Derrick Coleman","PF","24","NJN","65","58","2207","483","958",".504","23","76",".303","460","882",".522",".516","300","393",".763","203","415","618","205","54","98","248","168","1289",1992,"19.5",".570",".079",".410","9.4","20.6","14.8","14.1","1.2","2.6","18.0","25.1","3.0","2.6","5.6",".121","2.1","0.1","2.2","2.3"
"72","Bimbo Coles","PG","23","MIA","81","28","1976","295","649",".455","10","52",".192","285","597",".477",".462","216","262",".824","69","120","189","366","73","13","167","151","816",1992,"14.3",".534",".080",".404","3.8","6.9","5.3","27.6","1.8","0.4","17.9","19.8","2.1","0.9","3.0",".073","0.1","-1.2","-1.1","0.5"
"73","Marty Conlon","C","24","SEA","45","1","381","48","101",".475","0","0","0","48","101",".475",".475","24","32",".750","33","36","69","12","9","7","27","40","120",1992,"9.3",".521",".000",".317","9.8","11.1","10.4","4.3","1.2","1.2","19.0","15.7","0.0","0.2","0.3",".037","-2.7","-1.5","-4.2","-0.2"
"74","Lester Conner","PG","32","MIL","81","9","1420","103","239",".431","0","7",".000","103","232",".444",".431","81","115",".704","63","121","184","294","97","10","79","86","287",1992,"13.3",".496",".029",".481","4.9","10.1","7.4","27.1","3.4","0.4","21.4","10.9","1.4","1.3","2.7",".091","-0.5","1.8","1.3","1.2"
"75","Anthony Cook","PF","24","DEN","22","0","115","15","25",".600","0","0","0","15","25",".600",".600","4","6",".667","13","21","34","2","5","4","3","10","34",1992,"15.8",".615",".000",".240","11.5","20.9","15.9","2.5","2.1","2.1","9.8","10.8","0.2","0.2","0.4",".155","0.7","0.7","1.5","0.1"
"76","Wayne Cooper","C","35","POR","35","0","344","35","82",".427","0","0","0","35","82",".427",".427","7","11",".636","38","63","101","21","4","27","15","57","77",1992,"10.2",".443",".000",".134","12.1","20.0","16.0","7.9","0.6","4.9","14.7","12.1","0.1","0.6","0.7",".096","-3.3","1.5","-1.7","0.0"
"77","Tom Copa","C","27","SAS","33","1","132","22","40",".550","0","0","0","22","40",".550",".550","4","13",".308","14","22","36","3","2","6","8","29","48",1992,"10.7",".525",".000",".325","11.7","18.0","14.9","3.3","0.8","2.8","14.9","17.2","0.0","0.2","0.2",".078","-5.7","-0.7","-6.4","-0.1"
"78","Lanard Copeland","SG","26","LAC","10","0","48","7","23",".304","0","2",".000","7","21",".333",".304","2","2","1.000","1","6","7","5","2","0","4","5","16",1992,"4.0",".335",".087",".087","2.3","14.0","8.1","14.9","2.1","0.0","14.3","24.7","-0.2","0.1","-0.1","-0.116","-8.5","-1.5","-9.9","-0.1"
"79","Tyrone Corbin","SF","29","TOT","80","9","2207","303","630",".481","0","4",".000","303","626",".484",".481","174","201",".866","163","309","472","140","82","20","97","193","780",1992,"13.6",".543",".006",".319","8.6","15.2","12.0","8.9","1.9","0.6","11.9","15.9","2.9","2.7","5.6",".122","-0.3","0.4","0.2","1.2"
"80","Chris Corchiani","PG","23","ORL","51","1","741","77","193",".399","10","37",".270","67","156",".429",".425","91","104",".875","18","60","78","141","45","2","74","94","255",1992,"12.1",".534",".192",".539","2.6","9.3","5.9","26.7","3.0","0.2","23.7","17.5","0.2","0.6","0.9",".056","-2.5","0.7","-1.8","0.0"
"81","Corey Crowder","SF","22","UTA","51","0","328","43","112",".384","13","30",".433","30","82",".366",".442","15","18",".833","16","25","41","17","7","2","13","35","114",1992,"8.4",".475",".268",".161","5.8","8.2","7.1","7.2","1.1","0.4","9.8","17.5","0.1","0.3","0.4",".053","-2.6","-1.1","-3.7","-0.1"
"82","Terry Cummings","PF","30","SAS","70","67","2149","514","1053",".488","5","13",".385","509","1040",".489",".491","177","249",".711","247","384","631","102","58","34","115","210","1210",1992,"18.5",".520",".012",".236","12.7","19.3","16.0","7.7","1.3","1.0","9.0","25.1","3.2","3.2","6.5",".145","1.2","-1.1","0.1","1.1"
"83","Dell Curry","SG","27","CHH","77","0","2020","504","1038",".486","74","183",".404","430","855",".503",".521","127","152",".836","57","202","259","177","93","20","134","156","1209",1992,"16.4",".547",".176",".146","3.0","10.9","6.9","13.2","2.2","0.6","10.8","24.8","1.9","1.3","3.2",".077","1.1","-0.8","0.3","1.2"
"84","Quintin Dailey","SG","31","SEA","11","1","98","9","37",".243","0","1",".000","9","36",".250",".243","13","16",".813","2","10","12","4","5","1","10","6","31",1992,"3.2",".352",".027",".432","2.3","12.0","7.1","5.4","2.6","0.6","18.5","23.2","-0.3","0.1","-0.3","-0.124","-7.3","-1.7","-9.0","-0.2"
"85","Brad Daugherty","C","26","CLE","73","73","2643","576","1010",".570","0","2",".000","576","1008",".571",".570","414","533",".777","191","569","760","262","65","78","185","190","1566",1992,"23.0",".629",".002",".528","8.4","23.1","16.0","15.3","1.2","1.7","12.9","23.6","8.2","3.5","11.7",".213","4.2","0.6","4.8","4.5"
