"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Jim Barnes","PF","24","BAL","3","0","93","16","32",".500","0","0","0","16","32",".500",".500","7","13",".538","0","0","28","3","0","0","0","15","39",1966,"13.8",".517","0",".406","0","0","0","4.3","0","0","0","0","0.1","0.1","0.2",".089","0","0","0","0"
"2","Elgin Baylor*","SF","31","LAL","14","0","586","145","328",".442","0","0","0","145","328",".442",".442","85","105",".810","0","0","197","52","0","0","0","38","375",1966,"21.0",".501","0",".320","0","0","0","12.9","0","0","0","0","0.8","0.5","1.3",".107","0","0","0","0"
"3","Zelmo Beaty*","C","26","STL","10","0","418","73","148",".493","0","0","0","73","148",".493",".493","44","58",".759","0","0","131","22","0","0","0","38","190",1966,"16.1",".547","0",".392","0","0","0","7.3","0","0","0","0","0.8","0.3","1.1",".131","0","0","0","0"
"4","Al Bianchi","PG","33","PHI","5","0","64","18","43",".419","0","0","0","18","43",".419",".419","9","12",".750","0","0","10","4","0","0","0","19","45",1966,"13.6",".466","0",".279","0","0","0","12.2","0","0","0","0","0.0","0.1","0.1",".069","0","0","0","0"
"5","Ron Bonham","SG","23","BOS","5","0","16","7","11",".636","0","0","0","7","11",".636",".636","3","9",".333","0","0","3","0","0","0","0","2","17",1966,"27.5",".568","0",".818","0","0","0","0.0","0","0","0","0","0.1","0.0","0.1",".313","0","0","0","0"
"6","Bob Boozer","PF","28","LAL","10","0","181","26","65",".400","0","0","0","26","65",".400",".400","15","20",".750","0","0","50","7","0","0","0","20","67",1966,"10.8",".454","0",".308","0","0","0","4.9","0","0","0","0","0.0","0.1","0.1",".024","0","0","0","0"
"7","Bill Bridges","PF","26","STL","10","0","421","86","170",".506","0","0","0","86","170",".506",".506","31","43",".721","0","0","149","28","0","0","0","47","203",1966,"17.2",".537","0",".253","0","0","0","9.6","0","0","0","0","0.8","0.4","1.1",".131","0","0","0","0"
"8","Joe Caldwell","SF","24","STL","10","0","315","78","169",".462","0","0","0","78","169",".462",".462","31","49",".633","0","0","55","16","0","0","0","29","187",1966,"14.8",".491","0",".290","0","0","0","7.8","0","0","0","0","0.3","0.2","0.5",".072","0","0","0","0"
"9","Wilt Chamberlain*","C","29","PHI","5","0","240","56","110",".509","0","0","0","56","110",".509",".509","28","68",".412","0","0","151","15","0","0","0","10","140",1966,"26.0",".500","0",".618","0","0","0","11.2","0","0","0","0","0.3","0.6","1.0",".193","0","0","0","0"
"10","Mel Counts","C","24","BOS","10","0","82","14","39",".359","0","0","0","14","39",".359",".359","15","17",".882","0","0","40","3","0","0","0","26","43",1966,"14.5",".463","0",".436","0","0","0","5.1","0","0","0","0","0.0","0.2","0.2",".114","0","0","0","0"
"11","Billy Cunningham*","SF","22","PHI","4","0","69","5","31",".161","0","0","0","5","31",".161",".161","11","13",".846","0","0","18","10","0","0","0","11","21",1966,"6.1",".286","0",".419","0","0","0","20.1","0","0","0","0","-0.4","0.1","-0.2","-0.153","0","0","0","0"
"12","Connie Dierking","C","29","CIN","4","0","64","9","18",".500","0","0","0","9","18",".500",".500","9","10",".900","0","0","15","1","0","0","0","11","27",1966,"13.6",".603","0",".556","0","0","0","2.3","0","0","0","0","0.2","0.0","0.2",".148","0","0","0","0"
"13","Johnny Egan","PG","27","BAL","3","0","117","19","47",".404","0","0","0","19","47",".404",".404","10","16",".625","0","0","9","23","0","0","0","14","48",1966,"13.0",".444","0",".340","0","0","0","25.6","0","0","0","0","0.0","0.1","0.0",".017","0","0","0","0"
"14","Leroy Ellis","C","25","LAL","14","0","426","56","138",".406","0","0","0","56","138",".406",".406","25","39",".641","0","0","133","8","0","0","0","52","137",1966,"9.5",".441","0",".283","0","0","0","2.3","0","0","0","0","-0.2","0.3","0.1",".013","0","0","0","0"
"15","Wayne Embry*","C","28","CIN","5","0","139","16","38",".421","0","0","0","16","38",".421",".421","7","12",".583","0","0","34","2","0","0","0","23","39",1966,"7.4",".451","0",".316","0","0","0","2.1","0","0","0","0","0.0","0.0","0.0",".008","0","0","0","0"
"16","Bob Ferry","C","28","BAL","3","0","82","11","20",".550","0","0","0","11","20",".550",".550","9","13",".692","0","0","25","3","0","0","0","10","31",1966,"15.4",".603","0",".650","0","0","0","4.6","0","0","0","0","0.2","0.0","0.3",".149","0","0","0","0"
"17","Dave Gambee","SF","28","PHI","5","0","82","11","29",".379","0","0","0","11","29",".379",".379","8","11",".727","0","0","14","4","0","0","0","14","30",1966,"8.3",".443","0",".379","0","0","0","7.4","0","0","0","0","0.0","0.1","0.1",".038","0","0","0","0"
"18","Gail Goodrich*","SG","22","LAL","11","0","290","43","92",".467","0","0","0","43","92",".467",".467","29","43",".674","0","0","42","33","0","0","0","35","115",1966,"12.5",".518","0",".467","0","0","0","14.5","0","0","0","0","0.4","0.2","0.5",".088","0","0","0","0"
"19","Johnny Green","PF","32","BAL","3","0","96","20","34",".588","0","0","0","20","34",".588",".588","1","8",".125","0","0","27","4","0","0","0","9","41",1966,"15.8",".546","0",".235","0","0","0","5.8","0","0","0","0","0.2","0.1","0.2",".117","0","0","0","0"
"20","Hal Greer*","SG","29","PHI","5","0","226","32","91",".352","0","0","0","32","91",".352",".352","18","23",".783","0","0","36","21","0","0","0","21","82",1966,"9.7",".405","0",".253","0","0","0","14.3","0","0","0","0","-0.3","0.3","0.0",".002","0","0","0","0"
"21","Richie Guerin*","SG","33","STL","10","0","399","72","159",".453","0","0","0","72","159",".453",".453","62","76",".816","0","0","37","79","0","0","0","41","206",1966,"17.2",".535","0",".478","0","0","0","27.5","0","0","0","0","0.8","0.3","1.1",".133","0","0","0","0"
"22","Cliff Hagan*","SF","34","STL","10","0","200","44","97",".454","0","0","0","44","97",".454",".454","25","27",".926","0","0","34","18","0","0","0","15","113",1966,"16.6",".519","0",".278","0","0","0","13.2","0","0","0","0","0.4","0.1","0.5",".113","0","0","0","0"
"23","Happy Hairston","PF","23","CIN","5","0","150","25","62",".403","0","0","0","25","62",".403",".403","27","38",".711","0","0","37","0","0","0","0","20","77",1966,"13.5",".489","0",".613","0","0","0","0.0","0","0","0","0","0.1","0.0","0.2",".055","0","0","0","0"
"24","John Havlicek*","SF","25","BOS","17","0","719","153","374",".409","0","0","0","153","374",".409",".409","95","113",".841","0","0","154","70","0","0","0","69","401",1966,"16.3",".473","0",".302","0","0","0","14.4","0","0","0","0","0.3","1.2","1.5",".102","0","0","0","0"
"25","Tom Hawkins","SF","29","CIN","5","0","109","11","24",".458","0","0","0","11","24",".458",".458","1","6",".167","0","0","22","1","0","0","0","16","23",1966,"5.1",".432","0",".250","0","0","0","1.3","0","0","0","0","0.0","0.0","0.0","-0.005","0","0","0","0"
"26","Walt Hazzard","SG","23","LAL","14","0","340","70","142",".493","0","0","0","70","142",".493",".493","26","42",".619","0","0","41","44","0","0","0","40","166",1966,"14.5",".517","0",".296","0","0","0","17.7","0","0","0","0","0.5","0.2","0.7",".099","0","0","0","0"
"27","Tom Hoover","C","25","LAL","4","0","11","2","3",".667","0","0","0","2","3",".667",".667","0","0","0","0","0","3","1","0","0","0","3","4",1966,"13.0",".667","0",".000","0","0","0","12.1","0","0","0","0","0.0","0.0","0.0",".181","0","0","0","0"
"28","Bailey Howell*","PF","29","BAL","3","0","94","23","50",".460","0","0","0","23","50",".460",".460","8","11",".727","0","0","30","2","0","0","0","13","54",1966,"17.3",".492","0",".220","0","0","0","3.1","0","0","0","0","0.1","0.1","0.1",".076","0","0","0","0"
"29","Darrall Imhoff","C","27","LAL","14","0","243","14","40",".350","0","0","0","14","40",".350",".350","13","18",".722","0","0","81","30","0","0","0","42","41",1966,"9.1",".428","0",".450","0","0","0","14.1","0","0","0","0","-0.1","0.2","0.2",".031","0","0","0","0"
"30","Luke Jackson","PF","24","PHI","5","0","163","21","49",".429","0","0","0","21","49",".429",".429","18","22",".818","0","0","44","8","0","0","0","21","60",1966,"12.8",".511","0",".449","0","0","0","7.4","0","0","0","0","0.2","0.2","0.4",".123","0","0","0","0"
"31","Gus Johnson*","SF","27","BAL","1","0","8","1","4",".250","0","0","0","1","4",".250",".250","0","0","0","0","0","0","0","0","0","0","1","2",1966,"-4.2",".250","0",".000","0","0","0","0.0","0","0","0","0","0.0","0.0","0.0","-0.280","0","0","0","0"
"32","K.C. Jones*","PG","33","BOS","17","0","543","45","109",".413","0","0","0","45","109",".413",".413","39","57",".684","0","0","52","75","0","0","0","65","129",1966,"8.5",".481","0",".523","0","0","0","17.1","0","0","0","0","0.2","0.8","1.0",".089","0","0","0","0"
"33","Sam Jones*","SG","32","BOS","17","0","602","154","343",".449","0","0","0","154","343",".449",".449","114","136",".838","0","0","86","53","0","0","0","65","422",1966,"19.6",".524","0",".397","0","0","0","13.9","0","0","0","0","1.4","0.8","2.2",".179","0","0","0","0"
