"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Al Attles*","PG","31","SFW","10","0","277","25","62",".403","0","0","0","25","62",".403",".403","23","30",".767","0","0","53","70","0","0","0","49","73",1968,"13.3",".485","0",".484","0","0","0","31.4","0","0","0","0","0.2","0.2","0.4",".067","0","0","0","0"
"2","Jim Barnes","PF","26","CHI","5","0","57","3","12",".250","0","0","0","3","12",".250",".250","0","0","0","0","0","21","1","0","0","0","13","6",1968,"3.1",".250","0",".000","0","0","0","2.3","0","0","0","0","-0.2","0.1","-0.1","-0.072","0","0","0","0"
"3","Dick Barnett","SG","31","NYK","6","0","211","61","117",".521","0","0","0","61","117",".521",".521","21","29",".724","0","0","27","21","0","0","0","24","143",1968,"19.4",".551","0",".248","0","0","0","15.8","0","0","0","0","0.7","0.1","0.7",".167","0","0","0","0"
"4","Elgin Baylor*","SF","33","LAL","15","0","633","176","376",".468","0","0","0","176","376",".468",".468","76","112",".679","0","0","218","60","0","0","0","41","428",1968,"23.0",".503","0",".298","0","0","0","14.8","0","0","0","0","1.1","0.8","1.9",".142","0","0","0","0"
"5","Zelmo Beaty*","C","28","STL","6","0","239","43","92",".467","0","0","0","43","92",".467",".467","43","55",".782","0","0","81","15","0","0","0","26","129",1968,"18.9",".555","0",".598","0","0","0","9.5","0","0","0","0","0.6","0.2","0.8",".167","0","0","0","0"
"6","Walt Bellamy*","C","28","NYK","6","0","277","45","107",".421","0","0","0","45","107",".421",".421","30","48",".625","0","0","96","21","0","0","0","22","120",1968,"15.2",".468","0",".449","0","0","0","10.0","0","0","0","0","0.1","0.2","0.2",".041","0","0","0","0"
"7","Dave Bing*","PG","24","DET","6","0","254","68","166",".410","0","0","0","68","166",".410",".410","33","45",".733","0","0","24","29","0","0","0","21","169",1968,"17.0",".455","0",".271","0","0","0","18.0","0","0","0","0","0.0","0.4","0.4",".066","0","0","0","0"
"8","Bob Boozer","PF","30","CHI","5","0","190","33","73",".452","0","0","0","33","73",".452",".452","28","38",".737","0","0","44","12","0","0","0","13","94",1968,"18.4",".524","0",".521","0","0","0","10.1","0","0","0","0","0.4","0.2","0.6",".142","0","0","0","0"
"9","Nate Bowman","C","24","NYK","1","0","6","0","4",".000","0","0","0","0","4",".000",".000","0","0","0","0","0","3","0","0","0","0","1","0",1968,"-13.2",".000","0",".000","0","0","0","0.0","0","0","0","0","-0.1","0.0","-0.1","-0.759","0","0","0","0"
"10","Bill Bradley*","SF","24","NYK","6","0","64","12","28",".429","0","0","0","12","28",".429",".429","9","13",".692","0","0","6","2","0","0","0","7","33",1968,"11.4",".489","0",".464","0","0","0","4.3","0","0","0","0","0.1","0.0","0.1",".054","0","0","0","0"
"11","Bill Bridges","PF","28","STL","6","0","216","38","75",".507","0","0","0","38","75",".507",".507","18","25",".720","0","0","77","14","0","0","0","23","94",1968,"16.6",".547","0",".333","0","0","0","9.8","0","0","0","0","0.4","0.2","0.6",".136","0","0","0","0"
"12","Em Bryant","PG","29","NYK","5","0","75","4","13",".308","0","0","0","4","13",".308",".308","4","5",".800","0","0","14","7","0","0","0","13","12",1968,"5.4",".395","0",".385","0","0","0","10.8","0","0","0","0","0.0","0.0","0.0","-0.008","0","0","0","0"
"13","Joe Caldwell","SF","26","STL","6","0","148","15","46",".326","0","0","0","15","46",".326",".326","2","15",".133","0","0","21","15","0","0","0","10","32",1968,"4.4",".304","0",".326","0","0","0","13.7","0","0","0","0","-0.4","0.1","-0.4","-0.116","0","0","0","0"
"14","Wilt Chamberlain*","C","31","PHI","13","0","631","124","232",".534","0","0","0","124","232",".534",".534","60","158",".380","0","0","321","85","0","0","0","29","308",1968,"22.7",".511","0",".681","0","0","0","19.6","0","0","0","0","0.9","1.6","2.5",".191","0","0","0","0"
"15","Len Chappell","C","27","DET","5","0","21","2","7",".286","0","0","0","2","7",".286",".286","3","6",".500","0","0","12","0","0","0","0","3","7",1968,"11.7",".363","0",".857","0","0","0","0.0","0","0","0","0","-0.1","0.0","0.0","-0.006","0","0","0","0"
"16","Archie Clark","PG","26","LAL","15","0","528","88","206",".427","0","0","0","88","206",".427",".427","53","69",".768","0","0","47","60","0","0","0","42","229",1968,"12.8",".484","0",".335","0","0","0","15.1","0","0","0","0","0.4","0.4","0.8",".072","0","0","0","0"
"17","Barry Clemens","SF","24","CHI","4","0","45","8","16",".500","0","0","0","8","16",".500",".500","4","4","1.000","0","0","2","5","0","0","0","6","20",1968,"14.9",".563","0",".250","0","0","0","17.9","0","0","0","0","0.1","0.0","0.2",".163","0","0","0","0"
"18","Mel Counts","PF","26","LAL","15","0","306","54","101",".535","0","0","0","54","101",".535",".535","21","31",".677","0","0","133","24","0","0","0","52","129",1968,"18.2",".563","0",".307","0","0","0","10.6","0","0","0","0","0.7","0.4","1.1",".173","0","0","0","0"
"19","Freddie Crawford","SG","26","LAL","15","0","257","36","83",".434","0","0","0","36","83",".434",".434","19","35",".543","0","0","35","16","0","0","0","41","91",1968,"8.6",".462","0",".422","0","0","0","8.0","0","0","0","0","0.0","0.2","0.2",".040","0","0","0","0"
"20","Billy Cunningham*","SF","24","PHI","3","0","86","24","43",".558","0","0","0","24","43",".558",".558","14","17",".824","0","0","22","10","0","0","0","16","62",1968,"24.6",".614","0",".395","0","0","0","19.2","0","0","0","0","0.4","0.1","0.6",".323","0","0","0","0"
"21","Jim Davis","C","26","STL","2","0","9","1","3",".333","0","0","0","1","3",".333",".333","0","0","0","0","0","3","0","0","0","0","2","2",1968,"3.7",".333","0",".000","0","0","0","0.0","0","0","0","0","0.0","0.0","0.0","-0.081","0","0","0","0"
"22","Dave DeBusschere*","SF","27","DET","6","0","263","45","106",".425","0","0","0","45","106",".425",".425","26","45",".578","0","0","97","13","0","0","0","23","116",1968,"15.7",".461","0",".425","0","0","0","6.8","0","0","0","0","0.0","0.5","0.5",".098","0","0","0","0"
"23","Terry Dischinger","SF","27","DET","6","0","154","21","56",".375","0","0","0","21","56",".375",".375","14","19",".737","0","0","29","9","0","0","0","19","56",1968,"9.9",".435","0",".339","0","0","0","7.6","0","0","0","0","-0.1","0.2","0.1",".044","0","0","0","0"
"24","Sonny Dove","PF","22","DET","2","0","6","2","4",".500","0","0","0","2","4",".500",".500","0","0","0","0","0","2","0","0","0","0","0","4",1968,"21.4",".500","0",".000","0","0","0","0.0","0","0","0","0","0.0","0.0","0.0",".143","0","0","0","0"
"25","Joe Ellis","SF","23","SFW","9","0","104","13","44",".295","0","0","0","13","44",".295",".295","6","7",".857","0","0","19","7","0","0","0","16","32",1968,"5.0",".340","0",".159","0","0","0","8.7","0","0","0","0","-0.3","0.0","-0.3","-0.119","0","0","0","0"
"26","Wayne Embry*","C","30","BOS","16","0","162","23","59",".390","0","0","0","23","59",".390",".390","13","29",".448","0","0","45","6","0","0","0","36","59",1968,"7.9",".411","0",".492","0","0","0","4.8","0","0","0","0","-0.2","0.2","0.0","-0.005","0","0","0","0"
"27","Keith Erickson","SF","23","CHI","5","0","183","25","65",".385","0","0","0","25","65",".385",".385","15","17",".882","0","0","41","11","0","0","0","19","65",1968,"12.1",".448","0",".262","0","0","0","9.1","0","0","0","0","0.0","0.2","0.1",".039","0","0","0","0"
"28","Jim Fox","C","24","DET","6","0","90","6","19",".316","0","0","0","6","19",".316",".316","15","19",".789","0","0","37","3","0","0","0","11","27",1968,"13.2",".493","0","1.000","0","0","0","4.0","0","0","0","0","0.1","0.2","0.2",".125","0","0","0","0"
"29","Walt Frazier*","PG","22","NYK","4","0","119","12","33",".364","0","0","0","12","33",".364",".364","14","18",".778","0","0","22","25","0","0","0","12","38",1968,"13.6",".464","0",".545","0","0","0","25.7","0","0","0","0","0.0","0.1","0.1",".043","0","0","0","0"
