"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Rick Adelman","PG","22","SDR","6","0","187","24","53",".453","0","0","0","24","53",".453",".453","22","37",".595","0","0","15","29","0","0","0","18","70",1969,"13.4",".505","0",".698","0","0","0","21.4","0","0","0","0","0.3","0.0","0.3",".069","0","0","0","0"
"2","Bob Allen","PF","22","SFW","3","0","19","0","4",".000","0","0","0","0","4",".000",".000","4","7",".571","0","0","6","0","0","0","0","2","4",1969,"4.0",".282","0","1.750","0","0","0","0.0","0","0","0","0","-0.1","0.0","0.0","-0.109","0","0","0","0"
"3","Cliff Anderson","SG","24","LAL","3","0","10","2","5",".400","0","0","0","2","5",".400",".400","0","0","0","0","0","1","0","0","0","0","1","4",1969,"6.1",".400","0",".000","0","0","0","0.0","0","0","0","0","0.0","0.0","0.0","-0.037","0","0","0","0"
"4","Al Attles*","PG","32","SFW","6","0","109","7","21",".333","0","0","0","7","21",".333",".333","1","4",".250","0","0","18","21","0","0","0","17","15",1969,"7.7",".330","0",".190","0","0","0","27.8","0","0","0","0","-0.1","0.2","0.1",".033","0","0","0","0"
"5","Dick Barnett","SG","32","NYK","10","0","402","65","163",".399","0","0","0","65","163",".399",".399","37","54",".685","0","0","35","27","0","0","0","32","167",1969,"10.3",".447","0",".331","0","0","0","9.4","0","0","0","0","0.1","0.3","0.4",".044","0","0","0","0"
"6","Jim Barnett","SG","24","SDR","6","0","51","9","23",".391","0","0","0","9","23",".391",".391","7","8",".875","0","0","3","7","0","0","0","5","25",1969,"14.2",".471","0",".348","0","0","0","20.3","0","0","0","0","0.1","0.0","0.0",".044","0","0","0","0"
"7","John Barnhill","PG","30","BAL","1","0","10","1","2",".500","0","0","0","1","2",".500",".500","0","0","0","0","0","2","1","0","0","0","3","2",1969,"7.1",".500","0",".000","0","0","0","12.9","0","0","0","0","0.0","0.0","0.0",".043","0","0","0","0"
"8","Elgin Baylor*","SF","34","LAL","18","0","640","107","278",".385","0","0","0","107","278",".385",".385","63","100",".630","0","0","166","74","0","0","0","56","277",1969,"14.9",".430","0",".360","0","0","0","17.6","0","0","0","0","-0.2","1.1","0.9",".067","0","0","0","0"
"9","Zelmo Beaty*","C","29","ATL","11","0","473","102","236",".432","0","0","0","102","236",".432",".432","43","64",".672","0","0","142","25","0","0","0","47","247",1969,"17.3",".468","0",".271","0","0","0","8.4","0","0","0","0","0.4","0.7","1.1",".108","0","0","0","0"
"10","John Block","PF","24","SDR","5","0","97","24","45",".533","0","0","0","24","45",".533",".533","14","18",".778","0","0","14","3","0","0","0","18","62",1969,"18.6",".586","0",".400","0","0","0","5.1","0","0","0","0","0.4","0.0","0.4",".210","0","0","0","0"
"11","Nate Bowman","C","25","NYK","10","0","62","4","15",".267","0","0","0","4","15",".267",".267","3","3","1.000","0","0","32","3","0","0","0","16","11",1969,"8.8",".337","0",".200","0","0","0","5.9","0","0","0","0","-0.1","0.1","0.0",".013","0","0","0","0"
"12","Bill Bradley*","SF","25","NYK","10","0","419","65","141",".461","0","0","0","65","141",".461",".461","30","39",".769","0","0","73","40","0","0","0","38","160",1969,"13.7",".506","0",".277","0","0","0","13.2","0","0","0","0","0.6","0.5","1.1",".124","0","0","0","0"
"13","Bill Bridges","PF","29","ATL","11","0","442","69","156",".442","0","0","0","69","156",".442",".442","34","48",".708","0","0","178","37","0","0","0","48","172",1969,"17.8",".486","0",".308","0","0","0","12.2","0","0","0","0","0.5","0.8","1.3",".143","0","0","0","0"
"14","Em Bryant","PG","30","BOS","18","0","607","79","193",".409","0","0","0","79","193",".409",".409","40","53",".755","0","0","88","54","0","0","0","75","198",1969,"10.1",".458","0",".275","0","0","0","12.0","0","0","0","0","0.2","0.5","0.7",".056","0","0","0","0"
"15","Joe Caldwell","SG","27","ATL","11","0","404","65","134",".485","0","0","0","65","134",".485",".485","32","69",".464","0","0","55","37","0","0","0","40","162",1969,"13.2",".493","0",".515","0","0","0","13.4","0","0","0","0","0.5","0.5","1.0",".116","0","0","0","0"
"16","Jay Carty","PF","27","LAL","3","0","10","0","2",".000","0","0","0","0","2",".000",".000","1","3",".333","0","0","2","1","0","0","0","3","1",1969,"-3.4",".151","0","1.500","0","0","0","12.1","0","0","0","0","-0.1","0.0","0.0","-0.207","0","0","0","0"
"17","Wilt Chamberlain*","C","32","LAL","18","0","832","96","176",".545","0","0","0","96","176",".545",".545","58","148",".392","0","0","444","46","0","0","0","56","250",1969,"18.3",".518","0",".841","0","0","0","7.8","0","0","0","0","1.1","1.9","3.1",".177","0","0","0","0"
"18","Don Chaney","SG","22","BOS","7","0","25","1","6",".167","0","0","0","1","6",".167",".167","3","4",".750","0","0","4","0","0","0","0","7","5",1969,"-0.1",".322","0",".667","0","0","0","0.0","0","0","0","0","-0.1","0.0","0.0","-0.079","0","0","0","0"
"19","Archie Clark","SG","27","PHI","5","0","185","40","77",".519","0","0","0","40","77",".519",".519","17","19",".895","0","0","19","22","0","0","0","17","97",1969,"17.4",".568","0",".247","0","0","0","18.8","0","0","0","0","0.6","0.0","0.6",".153","0","0","0","0"
"20","Mel Counts","PF","27","LAL","18","0","442","74","192",".385","0","0","0","74","192",".385",".385","54","71",".761","0","0","143","26","0","0","0","67","202",1969,"14.8",".452","0",".370","0","0","0","9.0","0","0","0","0","0.1","0.7","0.9",".094","0","0","0","0"
"21","Freddie Crawford","SG","27","LAL","5","0","20","2","4",".500","0","0","0","2","4",".500",".500","0","1",".000","0","0","3","3","0","0","0","4","4",1969,"8.2",".450","0",".250","0","0","0","20.7","0","0","0","0","0.0","0.0","0.0",".086","0","0","0","0"
"22","Billy Cunningham*","PF","25","PHI","5","0","217","49","117",".419","0","0","0","49","117",".419",".419","24","38",".632","0","0","63","12","0","0","0","24","122",1969,"15.8",".456","0",".325","0","0","0","8.9","0","0","0","0","0.1","0.0","0.1",".013","0","0","0","0"
"23","Jim Davis","C","27","ATL","8","0","52","4","15",".267","0","0","0","4","15",".267",".267","5","8",".625","0","0","17","1","0","0","0","7","13",1969,"7.4",".351","0",".533","0","0","0","2.5","0","0","0","0","-0.1","0.1","0.0","-0.029","0","0","0","0"
"24","Dave DeBusschere*","PF","28","NYK","10","0","419","61","174",".351","0","0","0","61","174",".351",".351","41","50",".820","0","0","148","33","0","0","0","43","163",1969,"14.0",".416","0",".287","0","0","0","10.7","0","0","0","0","-0.3","0.6","0.4",".040","0","0","0","0"
"25","Johnny Egan","PG","30","LAL","18","0","571","94","217",".433","0","0","0","94","217",".433",".433","63","80",".788","0","0","44","70","0","0","0","55","251",1969,"13.9",".498","0",".369","0","0","0","18.6","0","0","0","0","0.9","0.7","1.6",".131","0","0","0","0"
"26","Joe Ellis","SF","24","SFW","6","0","161","23","79",".291","0","0","0","23","79",".291",".291","16","25",".640","0","0","51","3","0","0","0","22","62",1969,"7.8",".344","0",".316","0","0","0","3.0","0","0","0","0","-0.6","0.2","-0.3","-0.095","0","0","0","0"
"27","Leroy Ellis","C","28","BAL","4","0","67","8","16",".500","0","0","0","8","16",".500",".500","3","5",".600","0","0","18","2","0","0","0","8","19",1969,"11.2",".522","0",".313","0","0","0","4.0","0","0","0","0","0.1","0.0","0.1",".065","0","0","0","0"
"28","Keith Erickson","SG","24","LAL","18","0","446","56","142",".394","0","0","0","56","142",".394",".394","15","25",".600","0","0","86","40","0","0","0","64","127",1969,"8.9",".415","0",".176","0","0","0","12.8","0","0","0","0","-0.2","0.6","0.4",".041","0","0","0","0"
"29","Hank Finkel","C","26","SDR","2","0","12","0","3",".000","0","0","0","0","3",".000",".000","0","0","0","0","0","7","0","0","0","0","3","0",1969,"-0.6",".000","0",".000","0","0","0","0.0","0","0","0","0","-0.1","0.0","-0.1","-0.317","0","0","0","0"
"30","Walt Frazier*","PG","23","NYK","10","0","415","89","177",".503","0","0","0","89","177",".503",".503","34","57",".596","0","0","74","91","0","0","0","30","212",1969,"21.3",".525","0",".322","0","0","0","33.0","0","0","0","0","1.1","0.6","1.7",".198","0","0","0","0"
