"","Player","Eff","Vol","allstar","Yr","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","ASTtTOV","SPBtPFR","PER","WS","OWS","DWS","TS","FTr","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.TS.","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG","orig.AST.TOV","orig.FTr"
"1","Zaid Abdul-Aziz",-0.530346196561854,0.611996924131975,0,1972,0,16.1020092108259,48.4466692140377,56.78275418555,74.7794253848479,40.1854544615243,0,0,0,0,37.9328555028475,38.0153221618739,30.1500770112896,49.5020773720032,59.0588949605343,33.9259259259259,13.7586206896552,11.2758620689655,2.13793103448276,0,0,12.5566430951248,0.0327586206896552,0.00517241379310345,0.0275862068965517,0.472,0,-19.2938505767844,-3.17713244006927,0,0.285
"2","Kareem Abdul-Jabbar",4.101927461081,10.0294008777439,1,1972,0,100,29.5027778484474,100,92.877281437502,68.6816194820434,0,0,0,0,100,100,100,95.2600015627442,99.1947480267152,51.7148148148148,34.8395061728395,16.6172839506173,4.5679012345679,0,0,66.379113092405,0.31358024691358,0.225925925925926,0.0876543209876543,0.603,0,240.885114095169,-33.5595745146295,0,0.363
"3","Don Adams",-0.831985726838757,-0.431130735942876,0,1972,0,2.15310356286514,64.5275430214901,47.1241825570704,58.2132234189643,36.9676193357907,0,0,0,0,39.4181648067261,20.3637147986463,14.4047706971968,36.788536629225,50.4751062537948,47.5740740740741,11.3835616438356,6.87671232876712,1.91780821917808,0,0,13.2993136771605,0.00958904109589041,-0.00958904109589041,0.0178082191780822,0.452,0,-50.0273219178082,2.79223635037828,0,0.345
"4","Rick Adelman",-0.384552294981011,-0.100695860564117,0,1972,0,21.7329760555078,66.0128565444086,43.2166820878284,26.6787708510037,72.9035586791611,0,0,0,0,45.8333773134112,29.4853072853073,37.7812322507905,13.6603375527426,63.2688221007893,28.8592592592593,10.1125,2.8625,5.1625,0,0,17.2066022982253,0.02,0.0125,0.00625,0.481,0,-13.3212323359769,3.24687093245831,0,0.267
"5","Lucius Allen",1.12435657032329,1.71461195318906,0,1972,0,63.5140721401596,71.092350288189,55.9486311258104,30.966037602488,65.4347947344935,0,0,0,0,55.6336559875087,60.7684778184778,62.012145757568,57.0534458509142,89.7434729811779,37.0222222222222,13.5,3.175,4.1625,0,0,22.5348201536683,0.095,0.06,0.035,0.547,0,43.9701712328767,7.55077896271991,0,0.296
"6","Odis Allison",-0.100961918551852,-2.71368963611644,0,1972,0,16.935935947082,40.1311171691078,5.21727432606242,9.04721515408538,3.51498586940354,0,0,0,0,3.40547129107083,5.51332926332926,4.78704127565423,19.1397093295827,27.6183970856102,88.637037037037,1.86111111111111,1.25,0.277777777777778,0,0,0.214850751342898,-0.0166666666666667,-0.025,0.00833333333333333,0.32,0,-18.4618886085076,-11.8246312095525,0,0.782
"7","Tiny Archibald",2.90666425987757,5.30557992438282,0,1972,0,64.5366511819541,100,90.2738059220024,27.757410383465,97.0754362479156,0,0,0,0,82.493057024519,78.3567626330784,86.4495005570435,30.4283255607373,95.264875531269,74.4722222222222,28.2236842105263,2.92105263157895,9.22368421052632,0,0,43.7505133609846,0.169736842105263,0.155263157894737,0.0144736842105263,0.572,0,47.3080809300649,71.8145554644062,0,0.545
"8","Dennis Awtrey",-0.0552179903967255,-1.43938409532479,0,1972,0,37.3456660822791,44.2000555299899,17.8678371362393,42.4020575590067,19.578217082891,0,0,0,0,18.7080496315831,27.4720608255091,28.8991733819517,28.9177053526683,62.9553734061931,46.4981481481481,4.22413793103448,4.27586206896552,0.879310344827586,0,0,3.62839158223975,0.0172413793103448,0.00344827586206897,0.0137931034482759,0.48,0,-3.03937527036769,-6.82832740862273,0,0.342
"9","Dick Barnett",-0.591814515753691,-0.197745562415783,0,1972,0,19.391741099,66.8464655987762,51.308788558719,16.1623237886645,45.7878631262038,0,0,0,0,41.9826302286306,38.2685610217256,34.3175047003045,46.5097518203992,60.7756527018822,22.1166666666667,12.2025316455696,1.93670886075949,2.50632911392405,0,0,14.8600788740056,0.0329113924050633,0.00886075949367088,0.0240506329113924,0.476,0,-16.2402274693583,3.90302114665939,0,0.234
"10","Jim Barnett",-0.386032815619626,0.592662152425382,0,1972,0,4.45717871690685,86.4035810066513,52.0551486993727,30.1411860333616,61.1108322177599,0,0,0,0,49.0230685629324,45.0293243793244,35.9211256919543,58.1651429910924,59.999241044323,42.5703703703704,12.4,3.125,3.8625,0,0,18.9827973074046,0.04625,0.01,0.03625,0.475,0,-41.8071548305696,29.5368473247653,0,0.319
"11","Vic Bartolome",-3.01380613857559,-2.66265703875381,0,1972,0,24.0645171408494,57.5229418218801,1.97852814767843,11.9884900971683,0.869853683740811,0,0,0,0,3.17111362773182,7.31374911638069,8.11042110884903,17.5231944136008,23.7128111718276,4.94444444444444,0.894736842105263,1.57894736842105,0.0789473684210526,0,0,0.211032161555722,-0.0105263157894737,-0.0184210526315789,0.00789473684210526,0.278,0,-11.8407618961788,0.325767933643242,0,0.085
"12","Elgin Baylor",-0.149996308403202,0.148365861585379,0,1972,0,38.428409452276,62.773959509397,49.3103131480169,54.7126802374894,38.3171575189647,0,0,0,0,3.87515456356627,49.1323768823769,36.5935187304494,65.8901781528364,66.5384031572556,31.7240740740741,11.7777777777778,6.33333333333333,2,0,0,0.223773033249473,0.0555555555555556,0.0111111111111111,0.0444444444444444,0.487,0,-2.10401532083634,2.1641468416735,0,0.278
"13","Butch Beard",0.866895276054238,2.05274051859777,1,1972,0,48.9025026985517,72.0098626445665,61.0071195971892,39.0582123434616,82.7099246659842,0,0,0,0,51.0857076612116,57.7437752878929,60.0329097458774,54.5222484211688,81.3767455980571,58.5759259259259,15.4117647058824,4.05882352941176,6.70588235294118,0,0,19.8773080845856,0.086764705882353,0.0544117647058824,0.0323529411764706,0.524,0,7.90344322278303,8.60252666119772,0,0.403
"14","Walt Bellamy",2.14410490120205,3.76581100013712,0,1972,0,75.6397978657951,16.7666817229456,69.3004282393403,80.5873621713316,54.1989774817427,0,0,0,0,76.0648569031731,69.5259934284325,73.0303275127815,53.0913033286451,94.3920765027323,73.4592592592593,18.609756097561,12.7926829268293,3.19512195121951,0,0,37.9820102672197,0.125609756097561,0.0951219512195122,0.0304878048780488,0.567,0,98.3466321196828,-87.0607661106554,0,0.534
"15","Dave Bing",-0.0162470736823412,1.17247911124048,0,1972,0,6.54533450701728,79.737937936684,78.9303291597764,40.4099519366695,84.9178194258515,0,0,0,0,34.5233672606409,41.0449531949532,49.391037867806,14.8025082044069,65.2170613236187,58.0444444444444,22.5777777777778,4.13333333333333,7.04444444444444,0,0,10.7959611069559,0.0377777777777778,0.0311111111111111,0.00666666666666667,0.485,0,-36.2555737202595,17.7543697019415,0,0.397
"16","John Block",0.999935054192751,-0.00393187033014271,0,1972,0,28.6794741468485,66.6126967417288,37.6708413865606,48.489633101069,26.3366758171928,0,0,0,0,39.0890723272968,47.1714862727521,46.2083771815599,49.8694787160177,78.8691560412872,72.0148148148148,8.50632911392405,5.18987341772152,1.20253164556962,0,0,13.1697195213164,0.0531645569620253,0.0240506329113924,0.0278481012658228,0.516,0,-7.78616618601296,3.89223635037828,0,0.519
"17","Tom Boerwinkle",-0.115263837678368,2.10883645738188,0,1972,0,27.8912648812442,38.7030146599534,31.270605297005,74.1512051173311,56.7606537260152,0,0,0,0,50.70123082012,59.9494708994709,33.8336650051287,92.7707454289733,62.7238919247116,50.8703703703704,6.95,11.2125,3.5125,0,0,19.6741823621405,0.0925,0.00875,0.08375,0.48,0,-8.34543979812544,-14.1923543888433,0,0.36
"18","Bill Bradley",-0.0338035846343274,1.29855666435389,0,1972,0,51.0731076492944,82.1792715026728,60.0820072648563,31.5075792175029,63.8695808876532,0,0,0,0,54.0823720776732,52.9318196048965,51.2089555134302,57.7506852032169,73.091985428051,14.0111111111111,15.0897435897436,3.20512820512821,4.03846153846154,0,0,21.39722921058,0.0692307692307692,0.0346153846153846,0.0358974358974359,0.502,0,11.1853956380678,22.716563759001,0,0.183
"19","Bill Bridges",1.03891734235748,2.21607946928822,0,1972,0,57.1211949075989,42.1250175353002,53.2165868097831,83.059714882234,46.4164349706518,0,0,0,0,59.2305855448792,56.7921245421245,56.1514154699094,60.238829384399,85.2056769884639,58.9574074074074,12.5641025641026,13.474358974359,2.53846153846154,0,0,25.1590174746719,0.0833333333333333,0.0448717948717949,0.0384615384615385,0.534,0,25.1688047945206,-10.0634665937471,0,0.406
"20","Fred Brown",-2.05381790973614,-2.53199776498821,0,1972,0,13.4301229326002,59.2227803403137,18.1255622609272,8.47983653327165,35.5282240071397,0,0,0,0,9.14790710371249,2.61395086395086,2.05890830175563,13.0990815326258,32.5318761384335,10.5962962962963,4.24242424242424,1.12121212121212,1.81818181818182,0,0,0.77029263275991,-0.0272727272727273,-0.0333333333333333,0.00606060606060606,0.363,0,-22.8043583273252,0.700454015130801,0,0.161
"21","Em Bryant",1.01532252276781,-1.04497533393245,0,1972,0,43.3382432458056,36.5177468128027,23.1025408824842,21.4117425313354,60.1706207546234,0,0,0,0,21.2864086529501,29.769536019536,39.8379152785195,12.1425222691045,74.6448087431694,76.5481481481481,5.12962962962963,2.35185185185185,3.81481481481481,0,0,4.90027418916162,0.0203703703703704,0.0148148148148148,0.00555555555555556,0.504,0,0.948006488824812,-16.855801658919,0,0.568
"22","Austin Carr",-0.866340779415707,0.185183907587905,0,1972,0,11.5642082773161,67.9902279929696,75.3126123585389,34.3296529709187,56.1650996751865,0,0,0,0,28.2167103335065,32.2638072521793,26.6288476047574,45.1713249163205,55.7073466909533,18.8203703703704,21.1860465116279,3.48837209302326,3.44186046511628,0,0,7.34012587543347,0.0232558139534884,0,0.0232558139534884,0.465,0,-25.6496463590483,4.93010299881507,0,0.219
"23","Fred Carter",-0.779364561010044,-0.0422083494236345,0,1972,0,18.3398917847999,29.777224080296,56.3163612504124,40.1608627421508,48.2563517078158,0,0,0,0,44.5497291497471,31.5022835813975,27.5689930183,40.3722471470028,57.5736187006679,35.0018518518519,13.5949367088608,4.12658227848101,2.67088607594937,0,0,16.7316690181546,0.0227848101265823,0.00253164556962025,0.020253164556962,0.468,0,-16.9913154289834,-33.3569990885061,0,0.288
"24","Sid Catlett",0.174257400596862,-3.04361423470105,0,1972,0,38.6615335141655,46.5212067497358,1.41973121243142,2.3165818490246,1.26710545887253,0,0,0,0,0.231481481481481,3.79619454619454,6.69950535337351,0.925925925925926,19.3973891924712,100,0.666666666666667,0.444444444444444,0.111111111111111,0,0,-0.00385530699666825,-0.0222222222222222,-0.0222222222222222,0,0.231,0,-2.09421791636626,-4.61561771944217,0,1
"25","Wilt Chamberlain",3.14117078704118,5.95992723127135,1,1972,0,84.2717053786513,0.231481481481481,58.9612355047481,100,62.8082791872095,0,0,0,0,78.9341859587775,82.5506144713462,73.7231527537676,100,100,83.6055555555556,14.7926829268293,19.1707317073171,4.01219512195122,0,0,40.2548590807099,0.192682926829268,0.0963414634146341,0.0963414634146341,0.61,0,148.452167988464,-163.931520554188,0,0.686
"26","Jerry Chambers",-0.856137091537334,-1.90399021724441,0,1972,0,35.5802772810633,53.4322002532953,30.8900887612794,23.6191307279094,19.8370404695706,0,0,0,0,10.9011574215953,14.1369556369556,18.727971417374,7.08869775325472,52.9007285974499,13.2981481481481,6.84615384615385,2.57692307692308,0.884615384615385,0,0,0.946711939892568,0,-0.00384615384615385,0.00384615384615385,0.459,0,-3.90435832732516,-1.49908522468326,0,0.178
"27","Don Chaney",0.683080649821184,1.11638778838961,0,1972,0,53.4944603441537,73.4062216336152,50.6958108765001,47.5314532089341,46.7432670202611,0,0,0,0,45.3540658608233,56.0498627017614,52.9995473264144,63.5773662221747,82.1531572556163,43.5148148148148,11.9367088607595,5,2.55696202531646,0,0,17.1848970728225,0.079746835443038,0.0379746835443038,0.0417721518987342,0.525,0,15.9629686373468,9.72916461580532,0,0.324
"28","Phil Chenier",-1.02164462196737,-0.293876702402635,0,1972,0,5.63285939233928,58.2611129725788,51.6748366013072,32.4720023246317,46.1457971804915,0,0,0,0,44.7994310589253,27.7096052096052,15.7431249629121,45.5071104860134,52.042349726776,26.0259259259259,12.2962962962963,3.30864197530864,2.53086419753086,0,0,16.755859539675,0.0172839506172839,-0.00617283950617284,0.0234567901234568,0.457,0,-38.9367528839221,0.531935921976128,0,0.252
"29","Bob Christian",0.781398562385409,-1.74310009155804,0,1972,0,43.6562158508936,54.7284125193421,12.3808492607217,32.0410002423361,8.82697456492637,0,0,0,0,17.2399841672104,25.9165503808361,34.5617678545694,15.9755709597482,80.2049180327869,62.9351851851852,3.14285714285714,3.23214285714286,0.5,0,0,2.90861494526416,0.0160714285714286,0.00892857142857143,0.00714285714285714,0.521,0,1.46389509733238,-0.844631209552455,0,0.43
"30","Archie Clark",1.45036361154108,4.50340524972695,1,1972,0,56.3295989459782,83.4016771436836,84.269255956003,34.0776907570801,90.3363453815261,0,0,0,0,78.0270021238076,73.6026949241235,74.6442210693183,63.2349717792756,86.0640558591378,63.8981481481481,25.1688311688312,3.48051948051948,7.96103896103896,0,0,39.665085078534,0.142857142857143,0.1,0.0415584415584416,0.536,0,23.2086265320836,24.1144423480084,0,0.44
"31","Jim Cleamons",-0.54943587574207,-2.21806850516608,0,1972,0,25.2204105792147,61.4870445976115,8.33081206836289,7.07492597056679,20.7192806312971,0,0,0,0,9.41089695002616,16.1321091189512,17.5349585530164,17.2917129321193,41.3850941105039,50.6388888888889,2.57894736842105,1.02631578947368,0.921052631578947,0,0,0.812125008499354,0.00263157894736842,-0.00526315789473684,0.00789473684210526,0.423,0,-10.4690879596251,1.55352912223134,0,0.36
"32","Barry Clemens",0.630215327667408,-0.673469792670909,0,1972,0,59.4395788182405,73.6577794173987,32.1418185094915,35.0862312694374,16.0596314798489,0,0,0,0,35.3318269599728,43.5953845161162,49.7348964629877,21.4984763244257,91.9376138433516,14.6240740740741,7.07317073170732,3.51219512195122,0.780487804878049,0,0,11.2546630856055,0.0426829268292683,0.0317073170731707,0.00975609756097561,0.554,0,32.0936142754146,9.82382280557835,0,0.186
"33","Jimmy Collins",-1.41997184675579,-2.42515007951231,0,1972,0,31.4754272837229,62.2583005712021,13.4794250963261,3.96206270553398,9.42556776814862,0,0,0,0,2.91563630850954,10.3781301544459,9.76384711620102,24.2130246502332,38.3857012750455,9.83333333333333,3.26315789473684,0.631578947368421,0.526315789473684,0,0,0.179173862786428,-0.00526315789473684,-0.0157894736842105,0.0105263157894737,0.409,0,-6.29705245133381,1.91568945401513,0,0.155
"34","Mel Counts",0.220462768028025,-1.10918022125001,0,1972,0,25.8415431929142,51.9501151931855,23.6627193327835,33.3566767852626,27.5750663472604,0,0,0,0,27.9313367401646,33.6696174196174,31.3411163268411,37.5695523971673,66.3069216757741,59.4703703703704,5.19736842105263,3.38157894736842,1.26315789473684,0,0,7.26857550826137,0.025,0.00657894736842105,0.0184210526315789,0.487,0,-9.5256625811103,-1.93849785798924,0,0.407
"35","Dave Cowens",0.164272203961685,4.28147181440847,1,1972,0,62.1158646396736,47.6609091489601,70.3369343178954,88.7904717936605,53.0208033258209,0,0,0,0,69.7079734068103,71.543006805665,55.3499108602708,94.8663111918199,77.369459623558,13.5796296296296,18.8481012658228,15.2278481012658,3.10126582278481,0,0,32.922848473516,0.131645569620253,0.0443037974683544,0.0873417721518987,0.509,0,39.7724763878875,-3.60767842493847,0,0.179
"36","Pete Cross",0.19771652846726,-0.785715019674129,0,1972,0,26.3129560045832,57.0251392988263,24.791486206263,58.4490501952334,18.0452289639037,0,0,0,0,32.1784387439964,33.3419078419078,33.4811952029851,33.8789739106195,67.0833333333333,57.4314814814815,5.5,6.87837837837838,0.851351351351351,0,0,9.83399469640307,0.0243243243243243,0.00810810810810811,0.0162162162162162,0.488,0,-9.47526225666906,0.161502142010761,0,0.394
"37","Billy Cunningham",0.679051276921753,4.1611796569596,1,1972,0,49.7823699514157,39.0324108173773,80.5942987636822,78.4514418999152,78.1278447121821,0,0,0,0,73.4541332498257,65.5459829059829,63.2290569924468,67.7379278012189,78.555707346691,61.5592592592593,23.2533333333333,12.24,5.90666666666667,0,0,35.437844223839,0.110666666666667,0.064,0.0466666666666667,0.515,0,9.00942393655378,-13.7306943760824,0,0.421
"38","Dick Cunningham",-0.718869307793594,-1.53979122853177,0,1972,0,23.3222154834334,51.7155876280459,9.91393210564011,37.374793004564,20.4038375725123,0,0,0,0,19.2606190262787,25.6568114425257,18.0924012493021,41.0333366820709,44.2880995749848,39.5555555555556,2.71428571428571,3.85714285714286,0.904761904761905,0,0,3.74735840076154,0.0158730158730159,-0.00476190476190476,0.0206349206349206,0.433,0,-12.1262130497477,-1.95285990338164,0,0.305
"39","Bob Dandridge",0.793287216043293,2.89583074885766,0,1972,0,66.2460673221239,60.719463117332,68.5902515289918,61.4200770426915,53.3101851851852,0,0,0,0,64.7706322413894,66.2165852665853,62.9504537439706,70.393811533052,84.1833636915604,20.9907407407407,18.4375,7.6625,3.1125,0,0,29.1336982389338,0.11375,0.06375,0.05,0.53,0,54.7427281903389,1.20869373803665,0,0.23
"40","Charlie Davis",-0.502714485818269,-1.16971386799144,0,1972,0,9.44912928964966,79.9729372827001,41.8940306387879,11.1095178835449,38.6331299697881,0,0,0,0,24.1612817430581,23.8750975800156,27.169324279647,25.8629998539731,56.9467213114754,37.3037037037037,9.83606557377049,1.50819672131148,2.01639344262295,0,0,6.56582647718773,0.0131147540983607,0.00163934426229508,0.0114754098360656,0.466,0,-29.9811104902667,17.7709561571416,0,0.297
"41","Jim Davis",0.34355872971341,-1.49959685070848,0,1972,0,30.952366021769,39.3721330681036,24.2060004724781,36.2183347469607,12.9954261490406,0,0,0,0,26.6088582729163,22.7904110704111,31.5891317616541,11.1012658227848,65.7619914996964,65.6240740740741,5.25333333333333,3.68,0.68,0,0,7.04941736927993,0.012,0.00666666666666667,0.00533333333333333,0.486,0,-6.6555173035328,-13.2203476437882,0,0.456
"42","Mike Davis",0.0207149704450974,-1.30176165839942,0,1972,0,20.0835688854795,69.098032367696,39.2126644888642,15.9276473592529,29.0387355875113,0,0,0,0,25.7551262448902,24.5376409731248,36.8587792563715,5.60933790057923,65.5305100182149,50.3574074074074,9.09677419354839,1.93548387096774,1.32258064516129,0,0,6.83793771673353,0.0145161290322581,0.0112903225806452,0.0032258064516129,0.486,0,-14.8751306777217,5.7876456111567,0,0.359
"43","Dave DeBusschere",-1.05887492758342,2.1620882885325,1,1972,0,7.43214223282327,52.439419706171,61.2396563377694,74.5130937234945,58.3308232931727,0,0,0,0,62.9090672981269,50.4597883597884,21.5280003051804,78.0842709798406,54.998482088646,18.5388888888889,15.4125,11.2625,3.6375,0,0,28.1988168899164,0.06,-0.0025,0.06125,0.462,0,-33.7274913482336,-1.8142995169082,0,0.218
"44","Jackie Dinkins",0.290723548202623,-2.19077268900589,0,1972,0,39.897217511317,47.4104984360794,7.52306612069192,8.22201017811705,6.40246169864644,0,0,0,0,2.67565188394847,18.1689051689052,26.3973661232759,24.9794889826535,50.2436247723133,68.8444444444444,2.5,1.11111111111111,0.388888888888889,0,0,0.167884850751343,0.00555555555555556,0,0.0111111111111111,0.452,0,-1.62732606344629,-3.69692826542703,0,0.488
