"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Victor Alexander","C","32","DET","1","0","3","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","0","1","1","0","0","0","0","0","0",2002,"-8.8",".000",".000",".000","0.0","41.0","19.8","0.0","0.0","0.0","0.0","16.3","0.0","0.0","0.0","-0.288","-10.8","-3.9","-14.7","0.0"
"2","Derek Anderson","SG","27","POR","3","0","76","13","30",".433","2","6",".333","11","24",".458",".467","16","18",".889","3","4","7","7","2","0","6","1","44",2002,"19.9",".580",".200",".600","4.2","6.1","5.1","19.1","1.4","0.0","13.7","25.5","0.2","0.0","0.2",".136","5.5","0.5","6.0","0.2"
"3","Kenny Anderson","PG","31","BOS","16","16","560","82","197",".416","0","0","0","82","197",".416",".416","28","35",".800","13","37","50","76","21","0","28","58","192",2002,"12.0",".452",".000",".178","2.6","7.3","5.0","25.3","2.0","0.0","11.6","20.1","0.2","0.7","0.9",".075","-2.8","0.3","-2.5","-0.1"
"4","Darrell Armstrong","PG","33","ORL","4","4","158","20","42",".476","4","17",".235","16","25",".640",".524","17","21",".810","3","8","11","13","5","0","7","14","61",2002,"14.9",".595",".405",".500","2.2","5.5","3.9","15.5","1.7","0.0","12.0","17.9","0.3","0.0","0.4",".112","0.6","-0.4","0.2","0.1"
"5","Chucky Atkins","PG","27","DET","10","10","294","43","118",".364","14","39",".359","29","79",".367",".424","13","17",".765","5","19","24","34","6","1","14","25","113",2002,"11.0",".450",".331",".144","1.9","8.0","4.8","24.8","1.1","0.3","10.0","23.2","-0.1","0.4","0.3",".052","-0.7","-1.1","-1.8","0.0"
"6","Stacey Augmon","SG","33","CHH","9","0","152","16","41",".390","0","0","0","16","41",".390",".390","16","21",".762","7","20","27","13","10","1","12","21","48",2002,"11.7",".478",".000",".512","5.1","15.0","10.0","14.5","3.5","0.5","19.3","18.3","0.0","0.2","0.2",".054","-3.4","2.0","-1.3","0.0"
"7","Vin Baker","C","30","SEA","5","4","144","29","58",".500","1","1","1.000","28","57",".491",".509","7","9",".778","11","14","25","4","3","6","4","23","66",2002,"18.6",".533",".017",".155","8.6","11.8","10.1","5.4","1.2","3.3","6.1","22.3","0.3","0.0","0.3",".099","0.7","-0.7","0.0","0.1"
"8","Dana Barros","PG","34","DET","4","0","6","1","3",".333","0","1",".000","1","2",".500",".333","0","0","0","0","0","0","1","0","0","0","2","2",2002,"1.6",".333",".333",".000","0.0","0.0","0.0","37.4","0.0","0.0","0.0","24.5","0.0","0.0","0.0","-0.040","-8.5","-0.6","-9.1","0.0"
"9","Brent Barry","SG","30","SEA","5","5","149","14","34",".412","7","16",".438","7","18",".389",".515","4","4","1.000","6","17","23","14","3","4","9","12","39",2002,"12.5",".545",".471",".118","4.5","13.8","9.0","15.2","1.1","2.1","20.1","14.6","0.1","0.0","0.1",".025","1.1","-1.0","0.0","0.1"
"10","Jon Barry","SG","32","DET","10","0","177","29","61",".475","17","38",".447","12","23",".522",".615","5","8",".625","4","16","20","21","5","1","19","14","80",2002,"15.6",".620",".623",".131","2.6","11.1","6.7","26.4","1.6","0.4","22.7","23.1","0.1","0.3","0.4",".106","2.5","-0.7","1.8","0.2"
"11","Tony Battie","C","25","BOS","16","16","443","42","86",".488","0","0","0","42","86",".488",".488","13","21",".619","39","82","121","13","10","30","11","51","97",2002,"13.9",".509",".000",".244","10.0","20.4","15.3","5.0","1.2","5.6","10.4","11.2","0.5","0.9","1.4",".153","-1.4","2.0","0.6","0.3"
"12","Raja Bell","SG","25","PHI","3","0","8","1","3",".333","0","2",".000","1","1","1.000",".333","0","0","0","1","0","1","0","0","0","0","0","2",2002,"6.5",".333",".667",".000","14.2","0.0","7.5","0.0","0.0","0.0","0.0","17.6","0.0","0.0","0.0","-0.096","-0.9","-8.7","-9.7","0.0"
"13","Jonathan Bender","SF","21","IND","5","0","45","3","6",".500","0","1",".000","3","5",".600",".500","0","0","0","0","4","4","2","2","3","5","6","6",2002,"2.9",".500",".167",".000","0.0","10.0","5.3","7.1","2.4","4.7","45.5","11.7","-0.1","0.1","0.0","-0.033","-6.5","3.0","-3.5","0.0"
"14","Mike Bibby","PG","23","SAC","16","16","661","114","257",".444","25","59",".424","89","198",".449",".492","71","86",".826","14","46","60","80","23","3","37","30","324",2002,"18.2",".549",".230",".335","2.3","7.2","4.9","20.6","1.8","0.3","11.1","22.1","1.6","0.4","2.0",".142","2.8","1.3","4.1","1.0"
"15","Chauncey Billups","PG","25","MIN","3","3","134","23","51",".451","6","15",".400","17","36",".472",".510","14","20",".700","1","14","15","17","3","1","9","14","66",2002,"16.6",".552",".294",".392","0.8","11.6","5.9","21.9","1.1","0.6","13.1","22.0","0.3","-0.1","0.2",".062","1.4","-0.4","0.9","0.1"
"16","Corie Blount","PF","33","PHI","5","0","88","2","8",".250","0","0","0","2","8",".250",".250","3","4",".750","10","4","14","2","2","2","4","9","7",2002,"4.8",".359",".000",".500","12.9","5.8","9.6","3.7","1.3","2.1","29.1","7.4","0.0","-0.1","-0.1","-0.048","-4.2","-2.2","-6.4","-0.1"
"17","Mark Blount","C","26","BOS","4","0","39","2","4",".500","0","0","0","2","4",".500",".500","2","2","1.000","3","4","7","1","2","2","1","7","6",2002,"11.1",".615",".000",".500","8.7","11.3","10.0","4.1","2.7","4.3","17.0","7.0","0.1","0.1","0.1",".168","-4.1","2.8","-1.4","0.0"
"18","Bruce Bowen","SF","30","SAS","10","10","345","25","61",".410","11","25",".440","14","36",".389",".500","7","14",".500","9","24","33","14","11","7","7","28","68",2002,"9.1",".506",".410",".230","3.0","8.1","5.5","6.6","1.8","1.5","9.4","10.4","0.2","0.3","0.5",".074","-1.7","2.2","0.5","0.2"
"19","Michael Bradley","PF","22","TOR","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0",2002,"11.8","0","0","0","0.0","39.6","20.3","49.1","0.0","0.0","0","0.0","0.0","0.0","0.0",".217","-3.6","11.2","7.6","0.0"
"20","Shawn Bradley","C","29","DAL","7","0","25","3","6",".500","0","0","0","3","6",".500",".500","0","0","0","1","4","5","0","0","1","1","9","6",2002,"3.1",".500",".000",".000","4.3","17.0","10.7","0.0","0.0","2.8","14.3","12.2","0.0","0.0","0.0","-0.007","-8.1","0.1","-8.0","0.0"
"21","Jamison Brewer","SG","21","IND","2","0","6","0","2",".000","0","0","0","0","2",".000",".000","1","2",".500","2","2","4","1","0","0","1","3","1",2002,"-2.6",".174",".000","1.000","42.7","37.4","39.9","23.9","0.0","0.0","25.8","31.0","0.0","0.0","0.0","-0.214","-12.9","-3.8","-16.8","0.0"
"22","Chucky Brown","SF","33","SAC","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",2002,"-3.3","0","0","0","0.0","100.0","53.5","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0",".245","-27.1","11.5","-15.6","0.0"
"23","Kedrick Brown","SF","20","BOS","2","0","3","2","2","1.000","1","1","1.000","1","1","1.000","1.250","0","0","0","0","0","0","0","0","1","0","0","5",2002,"94.6","1.250",".500",".000","0.0","0.0","0.0","0.0","0.0","27.6","0.0","31.2","0.0","0.0","0.0",".707","60.1","22.9","82.9","0.1"
"24","P.J. Brown","C","32","CHH","9","9","331","32","75",".427","0","0","0","32","75",".427",".427","28","37",".757","29","57","86","14","6","12","8","37","92",2002,"14.1",".504",".000",".493","9.7","19.7","14.6","7.1","1.0","2.7","8.1","13.4","0.6","0.3","0.9",".129","-0.3","-0.2","-0.5","0.1"
"25","Rick Brunson","PG","29","POR","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2002,"0.0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","-0.018","-4.9","-2.7","-7.6","0.0"
"26","Kobe Bryant*","SG","23","LAL","19","19","833","187","431",".434","22","58",".379","165","373",".442",".459","110","145",".759","28","83","111","87","27","17","54","65","506",2002,"20.5",".511",".135",".336","3.8","10.6","7.3","20.2","1.7","1.5","9.8","29.8","1.7","0.8","2.6",".148","4.1","0.2","4.3","1.3"
"27","Mark Bryant","PF","36","SAS","9","4","91","9","20",".450","0","0","0","9","20",".450",".450","3","6",".500","8","4","12","1","1","2","1","14","21",2002,"8.5",".464",".000",".300","10.1","5.1","7.6","1.9","0.6","1.6","4.2","12.6","0.1","0.0","0.1",".075","-3.7","-1.0","-4.7","-0.1"
"28","Greg Buckner","SG","25","DAL","7","0","105","12","25",".480","0","1",".000","12","24",".500",".480","3","4",".750","13","13","26","4","3","1","3","15","27",2002,"12.4",".504",".040",".160","13.4","13.1","13.2","5.4","1.4","0.7","10.1","12.3","0.2","0.0","0.2",".085","0.3","-0.2","0.1","0.1"
"29","Jud Buechler","SF","33","ORL","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0",2002,"11.1","0","0","0","0.0","10.9","5.6","15.2","5.4","0.0","0","0.0","0.0","0.0","0.0",".112","1.8","6.5","8.3","0.0"
"30","Elden Campbell","PF","33","CHH","9","9","254","49","110",".445","0","1",".000","49","109",".450",".445","24","34",".706","14","46","60","16","6","23","17","34","122",2002,"18.1",".488",".009",".309","6.1","20.7","13.3","12.6","1.3","6.8","12.0","25.0","0.2","0.4","0.5",".101","-0.4","1.4","1.0","0.2"
