"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Elgin Baylor*","SF","24","MNL","13","0","556","122","303",".403","0","0","0","122","303",".403",".403","87","113",".770","0","0","156","43","0","0","0","52","331",1959,"19.3",".469","0",".373","0","0","0","12.9","0","0","0","0","0.8","0.4","1.2",".104","0","0","0","0"
"2","Al Bianchi","PG","26","SYR","9","0","192","34","74",".459","0","0","0","34","74",".459",".459","14","22",".636","0","0","29","25","0","0","0","41","82",1959,"10.9",".490","0",".297","0","0","0","18.6","0","0","0","0","0.3","0.0","0.3",".077","0","0","0","0"
"3","Carl Braun*","PG","31","NYK","2","0","62","12","32",".375","0","0","0","12","32",".375",".375","8","9",".889","0","0","4","10","0","0","0","4","32",1959,"13.7",".445","0",".281","0","0","0","21.7","0","0","0","0","0.0","0.1","0.1",".076","0","0","0","0"
"4","Pete Brennan","F","22","NYK","2","0","6","2","7",".286","0","0","0","2","7",".286",".286","0","1",".000","0","0","5","0","0","0","0","4","4",1959,"-1.2",".269","0",".143","0","0","0","0.0","0","0","0","0","-0.1","0.0","0.0","-0.391","0","0","0","0"
"5","Gene Conley","PF","28","BOS","11","0","157","24","66",".364","0","0","0","24","66",".364",".364","6","13",".462","0","0","75","7","0","0","0","40","54",1959,"8.7",".376","0",".197","0","0","0","5.4","0","0","0","0","-0.2","0.4","0.2",".061","0","0","0","0"
"6","Ed Conlin","SG","25","DET","3","0","43","4","16",".250","0","0","0","4","16",".250",".250","2","4",".500","0","0","7","4","0","0","0","5","10",1959,"3.3",".282","0",".250","0","0","0","13.7","0","0","0","0","-0.2","0.0","-0.1","-0.164","0","0","0","0"
"7","Larry Costello","PG","27","SYR","9","0","361","54","121",".446","0","0","0","54","121",".446",".446","51","61",".836","0","0","53","54","0","0","0","40","159",1959,"15.0",".538","0",".504","0","0","0","20.6","0","0","0","0","0.9","0.1","0.9",".125","0","0","0","0"
"8","Bob Cousy*","PG","30","BOS","11","0","460","72","221",".326","0","0","0","72","221",".326",".326","70","94",".745","0","0","76","119","0","0","0","28","214",1959,"16.1",".408","0",".425","0","0","0","31.6","0","0","0","0","-0.1","1.2","1.0",".107","0","0","0","0"
"9","George Dempsey","PG","29","SYR","5","0","30","3","8",".375","0","0","0","3","8",".375",".375","3","4",".750","0","0","6","4","0","0","0","8","9",1959,"7.7",".461","0",".500","0","0","0","17.2","0","0","0","0","0.0","0.0","0.0",".042","0","0","0","0"
"10","Connie Dierking","C","22","SYR","4","0","34","2","12",".167","0","0","0","2","12",".167",".167","7","9",".778","0","0","17","2","0","0","0","5","11",1959,"10.3",".345","0",".750","0","0","0","7.2","0","0","0","0","-0.1","0.0","-0.1","-0.082","0","0","0","0"
"11","Walter Dukes","C","28","DET","3","0","113","15","30",".500","0","0","0","15","30",".500",".500","13","17",".765","0","0","40","3","0","0","0","15","43",1959,"16.5",".574","0",".567","0","0","0","4.2","0","0","0","0","0.3","0.0","0.3",".138","0","0","0","0"
"12","Boo Ellis","PF","22","MNL","13","0","255","35","80",".438","0","0","0","35","80",".438",".438","18","31",".581","0","0","93","16","0","0","0","34","88",1959,"14.0",".470","0",".388","0","0","0","9.2","0","0","0","0","0.2","0.2","0.4",".082","0","0","0","0"
