"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","39","LAL","78","78","2441","560","993",".564","1","3",".333","559","990",".565",".564","245","343",".714","152","371","523","203","49","97","186","245","1366",1987,"17.9",".597",".003",".345","7.4","15.8","11.9","11.6","0.9","2.2","14.0","22.1","4.5","3.0","7.5",".148","1.4","0.1","1.6","2.2"
"2","Alvan Adams","C","32","PHO","68","40","1690","311","618",".503","0","1",".000","311","617",".504",".503","134","170",".788","91","247","338","223","62","37","139","207","756",1987,"14.6",".546",".002",".275","6.2","16.1","11.2","18.4","1.7","1.3","16.7","20.0","1.2","1.6","2.8",".079","-0.4","0.3","-0.1","0.8"
"3","Michael Adams","PG","24","WSB","63","0","1303","160","393",".407","28","102",".275","132","291",".454",".443","105","124",".847","38","85","123","244","85","6","81","88","453",1987,"14.3",".506",".260",".316","3.0","7.0","5.0","25.7","3.1","0.3","15.3","16.3","1.2","1.5","2.7",".099","0.0","1.2","1.2","1.0"
"4","Rafael Addison","SF","22","PHO","62","12","711","146","331",".441","16","50",".320","130","281",".463",".465","51","64",".797","41","65","106","45","27","7","54","75","359",1987,"11.9",".500",".151",".193","6.6","10.1","8.4","9.1","1.8","0.6","13.1","23.6","-0.1","0.5","0.4",".024","-2.0","-1.9","-3.9","-0.3"
"5","Mark Aguirre","SF","27","DAL","80","80","2663","787","1590",".495","53","150",".353","734","1440",".510",".512","429","557",".770","181","246","427","254","84","30","217","243","2056",1987,"22.1",".560",".094",".350","7.5","9.8","8.7","15.7","1.5","0.6","10.6","31.3","6.8","2.1","8.9",".160","4.1","-1.1","3.1","3.4"
"6","Danny Ainge","SG","27","BOS","71","66","2499","410","844",".486","85","192",".443","325","652",".498",".536","148","165",".897","49","193","242","400","101","14","141","189","1053",1987,"15.2",".574",".227",".195","2.4","8.0","5.4","21.2","2.0","0.3","13.3","18.0","4.1","2.5","6.7",".128","1.0","0.3","1.2","2.0"
"7","Mark Alarie","PF","23","DEN","64","25","1110","217","443",".490","2","9",".222","215","434",".495",".492","67","101",".663","73","141","214","74","22","28","56","138","503",1987,"12.5",".516",".020",".228","6.5","14.2","10.1","8.9","0.9","1.4","10.3","18.8","0.7","0.7","1.5",".064","-1.8","-1.4","-3.2","-0.3"
"8","Richard Anderson","PF","26","HOU","51","0","312","59","139",".424","4","16",".250","55","123",".447",".439","22","29",".759","24","55","79","33","7","3","19","37","144",1987,"13.6",".474",".115",".209","8.6","19.1","13.9","15.4","1.1","0.6","11.1","22.4","0.1","0.4","0.5",".082","-0.8","-0.5","-1.3","0.1"
"9","Ron Anderson","SF","28","IND","63","0","721","139","294",".473","0","5",".000","139","289",".481",".473","85","108",".787","73","78","151","54","31","3","55","65","363",1987,"16.0",".531",".017",".367","10.9","12.0","11.4","11.1","2.1","0.3","13.9","22.9","0.6","0.9","1.5",".100","0.6","-0.6","0.0","0.4"
"10","John Bagley","PG","26","CLE","72","67","2182","312","732",".426","31","103",".301","281","629",".447",".447","113","136",".831","55","197","252","379","91","7","163","114","768",1987,"12.1",".485",".141",".186","2.7","9.7","6.2","24.6","2.0","0.2","17.1","17.5","0.3","2.3","2.6",".058","-1.4","0.2","-1.3","0.4"
"11","James Bailey","PF","29","NJN","34","2","542","112","239",".469","0","0","0","112","239",".469",".469","58","80",".725","48","89","137","20","12","23","54","119","282",1987,"11.9",".514",".000",".335","10.0","18.4","14.2","5.7","1.0","2.5","16.5","24.4","-0.2","0.5","0.3",".031","-4.3","-0.5","-4.9","-0.4"
"12","Thurl Bailey","PF","25","UTA","81","2","2155","463","1036",".447","0","2",".000","463","1034",".448",".447","190","236",".805","145","287","432","102","38","88","123","150","1116",1987,"13.9",".490",".002",".228","6.9","14.0","10.4","7.1","0.8","2.3","9.7","23.2","0.2","2.9","3.1",".070","-1.0","-0.4","-1.3","0.4"
"13","Greg Ballard","SF","32","GSW","82","7","1579","248","564",".440","15","40",".375","233","524",".445",".453","68","91",".747","99","241","340","108","50","15","70","167","579",1987,"11.5",".479",".071",".161","6.8","16.9","11.8","9.3","1.5","0.5","10.4","17.2","0.5","1.2","1.7",".052","-1.6","-0.5","-2.1","-0.1"
"14","Gene Banks","SF","27","CHI","63","39","1822","249","462",".539","0","5",".000","249","457",".545",".539","112","146",".767","115","193","308","170","52","17","113","173","610",1987,"12.6",".580",".011",".316","7.0","12.3","9.6","13.0","1.4","0.6","17.7","14.8","1.9","1.7","3.6",".095","-0.9","-0.3","-1.2","0.4"
"15","Charles Barkley*","PF","23","PHI","68","62","2740","557","937",".594","21","104",".202","536","833",".643",".606","429","564",".761","390","604","994","331","119","104","322","252","1564",1987,"25.1",".660",".111",".602","16.7","24.8","20.8","19.0","2.1","2.2","21.4","23.1","7.7","4.3","12.0",".210","5.4","1.3","6.7","6.0"
"16","John Battle","SG","24","ATL","64","8","804","144","315",".457","0","10",".000","144","305",".472",".457","93","126",".738","16","44","60","124","29","5","60","76","381",1987,"13.8",".514",".032",".400","2.2","5.9","4.0","22.3","1.8","0.4","13.9","22.0","0.7","0.8","1.5",".092","-0.6","-0.1","-0.8","0.3"
"17","William Bedford","C","23","PHO","50","18","979","142","358",".397","0","1",".000","142","357",".398",".397","50","86",".581","79","167","246","57","18","37","85","125","334",1987,"7.6",".422",".003",".240","9.2","18.8","14.1","7.7","0.9","2.2","17.7","19.9","-1.7","0.9","-0.8","-0.041","-5.4","-1.2","-6.6","-1.1"
"18","Benoit Benjamin","C","22","LAC","72","61","2230","320","713",".449","0","2",".000","320","711",".450",".449","188","263",".715","134","452","586","135","60","187","184","251","828",1987,"12.6",".500",".003",".369","6.1","24.1","14.4","8.7","1.3","4.8","18.2","18.1","-1.3","2.4","1.1",".024","-3.3","1.2","-2.1","-0.1"
"19","Kent Benson","C","32","UTA","73","2","895","140","316",".443","2","7",".286","138","309",".447",".446","47","58",".810","80","151","231","39","39","28","45","138","329",1987,"11.7",".482",".022",".184","9.2","17.7","13.4","6.0","2.0","1.8","11.6","17.1","0.1","1.6","1.7",".089","-3.0","1.2","-1.8","0.0"
"20","Walter Berry","SF-PF","22","TOT","63","45","1586","407","766",".531","0","3",".000","407","763",".533",".531","187","288",".649","136","173","309","105","38","40","153","196","1001",1987,"16.8",".561",".004",".376","9.1","12.5","10.7","10.4","1.1","1.4","14.6","26.5","1.4","0.9","2.3",".071","0.0","-1.7","-1.6","0.1"
