"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","Chucky Atkins",1.98802356337393,2004,"BOS",0,12.147478627662,0,0,-0.13944181865797,0.23497543199281,0.427917231915413,1.33614321015639,0.718532051927968,1.48683319686212,0.818945221870321,0,0.421448805625224,0.381897980603271,1.58575598383222,-0.851273347112103,13.5,3.5,3.75,0,0.75,10.4579046898638,0.025,0.075,-0.025,-0.241029641185648,1.08926400079578,3.04291814784432
"2","Marcus Banks",1.19521385645558,2004,"BOS",0,12.147478627662,0,0,0.219541892482532,0.0226870212987193,0.149151286170148,0.494867855613479,0.359266025963984,0.693855491868991,0.545963481246881,0.359981472029233,0.163624690085528,0.381897980603271,0.528585327944074,0,5,1.75,1.75,0.25,0.5,4.06021180030257,0.025,0.025,0,0.379485179407176,0.105169103750125,1.06061434691459
"3","Dana Barros",0,2004,"BOS",0,12.147478627662,0,0,0,-0.0960898936176502,0,0,0,0,0,0,-0.00787395809097024,0,0,0,0,0,0,0,0,-0.195385779122542,0,0,0,0,-0.445439172386352,0
"4","Mark Blount",3.17301699022893,2004,"BOS",0,12.147478627662,0,0,0,0.306241580942631,0.00575420688625825,1.18768285347235,1.89897756580963,0.396488852496566,1.63789044374064,2.87985177623386,0.448335491789513,0.763795961206542,1.05717065588815,0,12,9.25,1,2,1.5,11.1250756429652,0.05,0.05,0,0,1.41962896647767,0.0409181478443176
"5","Ricky Davis",0.874031451398529,2004,"BOS",0,12.147478627662,0,0,0.439083784965064,-0.294063399315828,-0.105406121457161,1.16293946069168,0.615884615938259,1.38771098373798,0.545963481246881,0,0.262202804429309,-0.381897980603271,0,-0.851273347112103,11.75,3,3.5,0,0.5,6.50634644478063,-0.025,0,-0.025,0.758970358814353,-1.36317517159057,-0.749542612341628
"6","Brandon Hunter",0.25964103670638,2004,"BOS",0,12.147478627662,0,0,0,0.119629557150156,0,0.0659823807484638,0.20529487197942,0.132162950832189,0,0.479975296038977,0.0343765487386262,0,0,0,0.666666666666667,1,0.333333333333333,0.333333333333333,0,0.853025718608169,0,0,0,0,0.554560827613648,0
"7","Jumaine Jones",0.27301129763915,2004,"BOS",0,12.147478627662,0,0,-0.375003725905414,0.0470793270650122,0,0.197947142245392,0.513237179948549,0.396488852496566,0,0,0.0252734849944313,0,0,0,2,2.5,1,0,0,0.62714069591528,0,0,0,-0.64820592823713,0.218243310454591,0
"8","Walter McCarty",1.66930645186966,2004,"BOS",0,12.147478627662,0,0,0.658625677447596,0.309878104897831,0,0.69281499785887,1.07779807789195,0.792977704993133,0.545963481246881,0.719962944058466,0.280485751021025,0.381897980603271,1.05717065588815,-0.851273347112103,7,5.25,2,0.5,0.5,6.96002269288956,0.025,0.05,-0.025,1.13845553822153,1.43648662090918,0
"9","Chris Mihm",0.893216717845359,2004,"BOS",0,12.147478627662,0,0,0,-0.60480438201673,-0.189630811928599,0.494867855613479,0.923826923907388,0,1.09192696249376,1.43992588811693,0.146052320199582,0,-0.528585327944074,0,5,4.5,0,1,1,3.62416792738275,0,-0.025,0,0,-2.80366179249975,-1.34846413271352
"10","Paul Pierce",0.930835355352478,2004,"BOS",0,12.147478627662,0,0,-0.296060703288099,-1.13833237951435,0.454051828937734,2.05370160079594,1.79633012981992,0.991222131241416,1.3649087031172,1.43992588811693,0.364007321112805,-1.52759192241308,-2.1143413117763,0,20.75,8.75,2.5,1,1.25,9.03254160363086,-0.1,-0.1,0,-0.511750390015601,-5.27691117079479,3.2287611885881
