"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","Elden Campbell",2.66540605297359,2000,"CHH",0,20.5395174736215,0,0,-0.208220431083165,0.193636470878527,0.39031051850631,1.33782308719658,1.69555971789834,0.366184399271065,0.574834582408013,1.28911778295758,0.414187827313026,0.743694671733514,1.01684090480186,0.734354216625248,14.25,8.25,1,1,0.5,10.3643153526971,0.05,0.05,0.025,-0.351793009532456,1.03828290808156,2.71815021420108
"2","Derrick Coleman",5.38650632991928,2000,"CHH",0,20.5395174736215,0,0,-0.367374993771321,0.623724859877807,0.205669988341968,1.90111701864777,2.56902987560355,1.28164539744873,0.86225187361202,3.86735334887274,0.770989631015725,2.23108401520054,2.03368180960371,1.4687084332505,20.25,12.5,3.5,3,0.75,19.2926473029046,0.15,0.1,0.05,-0.620688152519292,3.34442607024661,1.43230042840215
"3","Baron Davis",0.891563387610716,2000,"CHH",0,20.5395174736215,0,0,-0.656255452440197,0.233254055963346,-0.134890301285619,0.539823350974058,0.308283585072425,0.549276598906598,1.14966916481603,0,0.16993706364104,0.371847335866757,0,0,5.75,1.5,1.5,0,1,4.2523734439834,0.025,0,0,-1.10875805719473,1.25071324863884,-0.939385653085407
"4","Eddie Jones",4.40173055083314,2000,"CHH",0,20.5395174736215,0,0,-0.0891484357142806,-0.294985064134077,0.466746724199163,1.59599947244504,1.02761195024142,1.73937589653756,2.87417291204007,0.966838337218185,0.629565497515799,1.85923667933379,2.03368180960371,0.734354216625248,17,5,4.75,0.75,2.5,15.7537593360996,0.125,0.1,0.025,-0.15061824784385,-1.5817162378563,3.25045738765837
"5","Anthony Mason",3.19154529206918,2000,"CHH",0,20.5395174736215,0,0,-0.208220431083165,0.210954136047551,-0.100074834429444,1.17352902385665,2.00384330297077,2.01401419599086,1.14966916481603,0,0.508590637422342,1.11554200760027,1.01684090480186,0.734354216625248,12.5,9.75,5.5,0,1,12.7265781466113,0.075,0.05,0.025,-0.351793009532456,1.13114059997865,-0.696928265427035
"6","Brad Miller",1.20118279475728,2000,"CHH",0,20.5395174736215,0,0,0,0.233254055963346,0.140335126177412,0.704117414313988,0.667947767656922,0.274638299453299,0,0.966838337218185,0.196008886780599,0.371847335866757,0.508420452400928,0,7.5,3.25,0.75,0.75,0,4.90477455048409,0.025,0.025,0,0,1.25071324863884,0.977303800929725
"7","Eddie Robinson",0.68266064670108,2000,"CHH",0,20.5395174736215,0,0,0,-0.086001817505772,0.0761490173568536,0.281646965725595,0.154141792536213,0.366184399271065,0.574834582408013,0.322279445739395,0.112551040030714,0.371847335866757,0,0,3,0.75,1,0.25,0.5,2.81639004149378,0.025,0,0,0,-0.461143589196114,0.530307173457297
"8","David Wesley",2.11892241875722,2000,"CHH",0,20.5395174736215,0,0,-0.306554208859215,-0.803855053933766,0.342670578105841,1.03270554099385,0.616567170144851,1.73937589653756,2.29933832963205,0,0.313262059150373,0.371847335866757,0,0.734354216625248,11,3,4.75,0,2,7.83882710926694,0.025,0,0.025,-0.517930095324557,-4.31028803245436,2.38638228055783
"9","Jud Buechler",0.301154525197826,2000,"DET",0,13.7605151974071,0,0,0.142664579232466,-0.169871992373073,0,0.187764643817064,0.274029853397712,0.122061466423688,0,0.429705927652526,0.0326548084142443,0,0,0,2,1.33333333333333,0.333333333333333,0.333333333333333,0,0.817128630705394,0,0,0,0.241034952337721,-0.910857264866019,0
"10","John Crotty",0,2000,"DET",0,13.7605151974071,0,0,-0.624661293249496,-0.221185319880737,0.0761490173568536,0.187764643817064,0.274029853397712,0.488245865694754,0.383223054938675,0.429705927652526,-0.00612277657767081,-0.495796447822343,-1.35578787306914,0.979138955500331,2,1.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,-0.153211618257261,-0.0333333333333333,-0.0666666666666667,0.0333333333333333,-1.05537902859737,-1.18600042703107,0.530307173457297
