"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Alex Acker","SG","26","TOT","25","0","199","30","76",".395","7","20",".350","23","56",".411",".441","5","10",".500","8","16","24","12","5","4","7","9","72",2009,"10.4",".448",".263",".132","4.5","9.6","7.0","10.2","1.3","1.5","8.0","20.1","-0.1","0.1","0.0","-0.011","-1.8","-1.7","-3.6","-0.1"
"2","Hassan Adams","SG","24","TOR","12","0","52","4","13",".308","0","0","0","4","13",".308",".308","3","6",".500","1","6","7","1","1","1","4","4","11",2009,"0.4",".352",".000",".462","2.3","13.4","7.9","2.8","1.0","1.5","20.4","17.4","-0.2","0.0","-0.2","-0.144","-7.5","-1.9","-9.4","-0.1"
"3","Arron Afflalo","SG","23","DET","74","8","1234","131","300",".437","43","107",".402","88","193",".456",".508","58","71",".817","30","104","134","44","28","13","43","144","363",2009,"8.9",".548",".357",".237","2.8","10.1","6.4","5.5","1.3","0.8","11.5","14.5","0.8","1.0","1.8",".069","-2.8","0.2","-2.6","-0.2"
"4","Maurice Ager","SG","24","NJN","20","0","97","15","43",".349","0","6",".000","15","37",".405",".349","4","8",".500","3","7","10","3","1","2","4","17","34",2009,"2.2",".365",".140",".186","3.6","8.7","6.1","5.3","0.6","1.7","7.9","24.4","-0.3","0.0","-0.3","-0.133","-7.9","-2.8","-10.7","-0.2"
"5","Blake Ahearn","PG","24","SAS","3","0","19","2","6",".333","2","4",".500","0","2",".000",".500","2","2","1.000","0","1","1","2","1","0","1","3","8",2009,"12.9",".581",".667",".333","0.0","6.2","3.1","16.0","2.9","0.0","12.7","20.1","0.0","0.0","0.1",".149","-2.2","1.4","-0.9","0.0"
"6","Alexis Ajinça","PF","20","CHA","31","4","182","25","69",".362","0","2",".000","25","67",".373",".362","20","28",".714","9","21","30","3","7","6","12","34","70",2009,"7.0",".430",".029",".406","6.2","14.2","10.2","2.8","2.1","2.7","12.9","24.2","-0.3","0.3","-0.1","-0.018","-7.6","0.1","-7.5","-0.3"
"7","LaMarcus Aldridge","PF","23","POR","81","81","3004","601","1243",".484","7","28",".250","594","1215",".489",".486","261","334",".781","234","371","605","157","77","77","121","207","1470",2009,"19.1",".529",".023",".269","9.5","15.6","12.5","9.3","1.4","2.0","8.0","23.7","6.1","3.3","9.5",".151","1.7","-0.4","1.3","2.5"
"8","Joe Alexander","SF","22","MIL","59","0","716","102","245",".416","16","46",".348","86","199",".432",".449","58","83",".699","44","71","115","42","15","29","52","107","278",2009,"10.1",".494",".188",".339","6.9","12.3","9.5","9.5","1.1","3.4","15.6","20.9","-0.3","0.7","0.4",".030","-3.4","-0.1","-3.5","-0.3"
"9","Malik Allen","PF","30","MIL","49","3","579","73","170",".429","0","1",".000","73","169",".432",".429","10","21",".476","35","68","103","35","7","12","20","89","156",2009,"7.3",".435",".006",".124","6.8","14.5","10.5","9.5","0.6","1.7","10.0","15.4","-0.2","0.5","0.3",".024","-4.2","-0.2","-4.5","-0.4"
"10","Ray Allen*","SG","33","BOS","79","79","2876","499","1040",".480","199","486",".409","300","554",".542",".575","237","249",".952","66","212","278","218","69","13","134","157","1434",2009,"17.3",".624",".467",".239","2.9","8.6","5.9","12.6","1.3","0.4","10.4","20.8","7.4","3.7","11.1",".186","3.7","0.3","4.0","4.3"
