"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Shareef Abdur-Rahim","PF","27","TOT","85","56","2684","501","1054",".475","9","34",".265","492","1020",".482",".480","373","429",".869","189","450","639","174","68","37","184","222","1384",2004,"19.9",".557",".032",".407","8.2","19.0","13.6","12.3","1.4","1.0","12.9","24.4","6.1","2.0","8.1",".145","2.3","-0.7","1.6","2.4"
"2","Malik Allen","PF","25","MIA","45","6","616","83","198",".419","0","0","0","83","198",".419",".419","25","33",".758","42","77","119","16","12","28","27","81","191",2004,"10.5",".449",".000",".167","7.9","14.7","11.3","4.7","1.1","3.6","11.3","18.3","-0.1","0.8","0.7",".051","-3.7","-0.1","-3.8","-0.3"
"3","Ray Allen*","SG","28","SEA","56","56","2152","447","1017",".440","148","378",".392","299","639",".468",".512","245","271",".904","69","217","286","268","71","11","156","132","1287",2004,"21.7",".566",".372",".266","3.8","11.8","7.8","23.3","1.8","0.4","12.1","27.8","6.5","0.4","6.9",".153","5.5","-1.5","4.0","3.2"
"4","Rafer Alston","PG","27","MIA","82","28","2581","287","764",".376","161","434",".371","126","330",".382",".481","103","134",".769","26","200","226","372","114","18","128","212","838",2004,"13.7",".509",".568",".175","1.2","9.1","5.1","24.9","2.4","0.6","13.5","17.3","3.1","2.8","5.9",".110","0.2","0.7","0.9","1.9"
"5","Chris Andersen","PF","25","DEN","71","0","1029","90","203",".443","0","1",".000","90","202",".446",".443","63","107",".589","89","209","298","35","34","114","48","119","243",2004,"14.4",".486",".005",".527","9.6","23.3","16.3","5.1","1.7","7.8","16.1","12.7","0.5","1.9","2.4",".111","-2.0","2.8","0.7","0.7"
"6","Derek Anderson","SG","29","POR","51","46","1810","230","612",".376","79","259",".305","151","353",".428",".440","155","188",".824","26","156","182","228","66","3","90","79","694",2004,"15.1",".499",".423",".307","1.7","10.2","6.0","21.1","2.0","0.1","11.5","20.5","2.7","0.9","3.6",".097","0.8","-0.5","0.3","1.0"
"7","Kenny Anderson","PG","33","IND","44","31","905","113","256",".441","1","4",".250","112","252",".444",".443","35","48",".729","19","62","81","125","26","5","50","73","262",2004,"11.1",".473",".016",".188","2.5","8.2","5.3","24.2","1.6","0.4","15.3","17.1","0.4","1.1","1.5",".079","-2.3","0.6","-1.7","0.1"
"8","Shandon Anderson","SG","30","NYK","80","37","1974","238","564",".422","36","128",".281","202","436",".463",".454","123","161",".764","53","169","222","122","68","17","118","182","635",2004,"10.1",".500",".227",".285","3.1","9.7","6.5","10.2","1.8","0.7","15.7","17.7","0.2","1.5","1.7",".042","-2.4","0.1","-2.4","-0.2"
"9","Carmelo Anthony","SF","19","DEN","82","82","2995","624","1465",".426","69","214",".322","555","1251",".444",".449","408","525",".777","183","315","498","227","97","41","247","225","1725",2004,"17.6",".509",".146",".358","6.8","12.1","9.4","13.8","1.7","1.0","12.7","28.5","3.7","2.4","6.1",".098","1.6","-1.6","0.0","1.5"
"10","Robert Archibald","C-PF","23","TOT","32","3","256","9","33",".273","0","0","0","9","33",".273",".273","14","31",".452","21","31","52","13","14","3","10","50","32",2004,"5.6",".343",".000",".939","9.4","14.0","11.7","7.9","3.0","0.9","17.7","10.7","-0.2","0.4","0.2",".039","-6.7","2.2","-4.5","-0.1"
