"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Jordan Adams","SG","20","MEM","4","0","10","2","3",".667","1","1","1.000","1","2",".500",".833","2","4",".500","0","1","1","0","1","0","0","0","7",2015,"31.4",".735",".333","1.333","0.0","11.3","5.5","0.0","5.2","0.0","0.0","21.7","0.1","0.0","0.1",".327","11.7","7.1","18.8","0.1"
"2","Arron Afflalo","SG","29","POR","3","3","60","2","12",".167","1","4",".250","1","8",".125",".208","0","1",".000","0","7","7","2","0","0","3","6","5",2015,"-5.0",".201",".333",".083","0.0","12.8","6.3","5.0","0.0","0.0","19.4","11.8","-0.2","0.0","-0.2","-0.186","-8.8","-3.0","-11.8","-0.1"
"3","Alexis Ajinça","C","26","NOP","3","0","10","4","4","1.000","0","0","0","4","4","1.000","1.000","0","0","0","0","1","1","1","1","0","0","2","8",2015,"42.0","1.000",".000",".000","0.0","10.9","5.5","26.9","5.2","0.0","0.0","18.3","0.1","0.0","0.1",".366","10.9","7.9","18.8","0.1"
"4","LaMarcus Aldridge","PF","29","POR","5","5","208","37","112",".330","3","11",".273","34","101",".337",".344","32","36",".889","21","35","56","9","2","12","8","16","109",2015,"16.7",".426",".098",".321","10.8","18.4","14.6","8.4","0.5","3.8","5.9","29.9","0.0","0.2","0.1",".032","1.7","-1.4","0.4","0.1"
"5","Tony Allen","SG","33","MEM","10","9","279","28","57",".491","1","7",".143","27","50",".540",".500","9","12",".750","14","38","52","15","24","11","13","27","66",2015,"14.2",".530",".123",".211","5.4","15.3","10.3","8.3","4.5","3.6","17.3","12.3","0.1","0.6","0.6",".111","-1.2","5.1","3.9","0.4"
"6","Al-Farouq Aminu","SF","24","DAL","5","2","150","17","31",".548","7","11",".636","10","20",".500",".661","15","19",".789","14","22","36","6","10","8","6","15","56",2015,"20.4",".711",".355",".613","9.3","15.6","12.3","5.3","3.1","4.3","13.2","12.4","0.5","0.1","0.6",".199","4.4","3.1","7.5","0.4"
"7","Alan Anderson","SG","32","BRK","6","0","142","25","41",".610","10","16",".625","15","25",".600",".732","6","9",".667","2","19","21","7","4","1","8","9","66",2015,"17.7",".734",".390",".220","1.5","14.5","8.0","8.7","1.4","0.6","15.1","17.1","0.3","0.1","0.4",".145","2.9","1.7","4.6","0.2"
"8","Ryan Anderson","PF","26","NOP","4","0","95","16","36",".444","5","12",".417","11","24",".458",".514","6","6","1.000","7","10","17","9","0","2","4","12","43",2015,"16.2",".556",".333",".167","8.3","11.5","9.9","15.7","0.0","1.8","9.4","20.5","0.2","-0.1","0.2",".079","2.8","-1.4","1.4","0.1"
"9","Giannis Antetokounmpo","SG","20","MIL","6","6","201","26","71",".366","0","1",".000","26","70",".371",".366","17","23",".739","12","30","42","16","3","9","11","18","69",2015,"10.9",".425",".014",".324","5.8","17.3","11.1","14.3","0.8","4.0","11.9","20.6","-0.2","0.2","0.0","-0.003","-2.6","0.3","-2.3","0.0"
"10","Pero Antic","C","32","ATL","15","1","199","16","50",".320","11","32",".344","5","18",".278",".430","20","25",".800","9","34","43","4","2","3","5","38","63",2015,"8.5",".516",".640",".500","4.8","18.3","11.6","3.0","0.5","1.2","7.6","15.1","0.2","0.2","0.4",".092","-3.9","-0.3","-4.2","-0.1"
"11","Trevor Ariza","SF","29","HOU","17","17","655","75","176",".426","36","96",".375","39","80",".488",".528","38","42",".905","18","91","109","44","30","2","23","51","224",2015,"12.9",".576",".545",".239","2.9","14.2","8.6","10.1","2.2","0.2","10.6","13.9","1.0","0.4","1.3",".098","0.2","1.6","1.7","0.6"
"12","Ömer Asik","C","28","NOP","4","4","79","2","10",".200","0","0","0","2","10",".200",".200","4","7",".571","12","17","29","6","5","0","5","10","8",2015,"9.4",".306",".000",".700","17.2","23.4","20.4","10.2","3.3","0.0","27.7","10.5","0.0","0.0","0.0","-0.002","-2.4","-0.2","-2.6","0.0"
