"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","31","LAL","8","0","367","88","152",".579","0","0","0","88","152",".579",".579","52","62",".839","18","83","101","38","8","33","29","26","228",1979,"26.5",".636","0",".408","6.0","23.6","15.5","15.6","1.0","4.7","13.9","24.2","1.3","0.4","1.7",".222","5.2","2.8","8.1","0.9"
"2","Alvan Adams","C","24","PHO","12","0","372","66","139",".475","0","0","0","66","139",".475",".475","22","31",".710","25","65","90","53","11","12","36","41","154",1979,"15.1",".504","0",".223","7.5","17.7","12.8","21.5","1.4","1.7","19.1","20.4","0.1","0.7","0.8",".104","1.6","0.9","2.5","0.4"
"3","Lucius Allen","PG","31","KCK","5","0","73","15","32",".469","0","0","0","15","32",".469",".469","6","6","1.000","2","5","7","3","2","1","5","7","36",1979,"12.2",".520","0",".188","2.5","7.9","4.9","7.0","1.2","0.8","12.6","20.4","0.1","0.1","0.1",".084","-0.5","-0.8","-1.3","0.0"
"4","Dennis Awtrey","C","30","SEA","16","0","153","10","16",".625","0","0","0","10","16",".625",".625","8","13",".615","15","27","42","11","5","4","9","34","28",1979,"10.1",".645","0",".813","10.7","19.6","15.1","9.0","1.6","1.4","29.3","8.0","0.2","0.2","0.4",".124","-1.6","1.8","0.2","0.1"
"5","Greg Ballard","SF","24","WSB","19","0","312","53","101",".525","0","0","0","53","101",".525",".525","31","41",".756","34","58","92","17","9","6","20","28","137",1979,"18.3",".575","0",".406","10.5","19.2","14.7","8.1","1.4","1.0","14.4","17.5","0.7","0.4","1.1",".164","2.8","0.8","3.6","0.4"
"6","Rick Barry*","SF","34","HOU","2","0","65","8","25",".320","0","0","0","8","25",".320",".320","8","8","1.000","2","6","8","9","0","2","2","8","24",1979,"12.1",".421","0",".320","2.5","9.8","5.7","22.1","0.0","1.6","6.6","17.8","0.1","0.0","0.1",".063","-0.7","-0.7","-1.4","0.0"
"7","Tim Bassett","PF","27","NJN","2","0","17","2","5",".400","0","0","0","2","5",".400",".400","2","2","1.000","2","0","2","0","0","0","1","4","6",1979,"5.9",".510","0",".400","10.1","0.0","5.5","0.0","0.0","0.0","14.5","14.4","0.0","0.0","0.0",".020","-5.6","-3.1","-8.8","0.0"
"8","Henry Bibby","PG","29","PHI","9","0","231","26","67",".388","0","0","0","26","67",".388",".388","20","30",".667","8","11","19","42","4","0","22","26","72",1979,"7.9",".449","0",".448","3.8","4.7","4.3","22.3","0.8","0.0","21.5","17.1","0.0","0.0","0.0",".001","-2.1","-2.1","-4.2","-0.1"
"9","Otis Birdsong","SG","23","KCK","5","0","168","39","76",".513","0","0","0","39","76",".513",".513","27","38",".711","8","10","18","9","10","0","10","13","105",1979,"19.3",".566","0",".500","4.4","6.9","5.5","9.5","2.7","0.0","9.7","23.0","0.4","0.2","0.7",".186","3.8","0.5","4.3","0.3"
"10","Ron Boone","SG","32","LAL","8","0","226","37","77",".481","0","0","0","37","77",".481",".481","20","21",".952","7","8","15","14","9","0","14","28","94",1979,"11.6",".545","0",".273","3.8","3.7","3.7","8.4","1.9","0.0","14.0","18.9","0.2","0.0","0.2",".046","-2.1","-0.6","-2.6","0.0"
"11","Tom Boswell","PF","25","DEN","3","0","120","21","35",".600","0","0","0","21","35",".600",".600","10","13",".769","14","13","27","16","3","5","6","10","52",1979,"21.5",".639","0",".371","11.8","12.2","12.0","17.8","1.2","2.2","12.8","15.4","0.5","0.0","0.5",".201","5.1","1.4","6.5","0.3"
"12","Alonzo Bradley","SF","25","HOU","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1979,"0.0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0","-0.047","-4.3","-2.7","-7.0","0.0"
"13","Mike Bratz","PG","23","PHO","15","0","293","57","115",".496","0","0","0","57","115",".496",".496","45","59",".763","10","11","21","30","15","3","29","42","159",1979,"15.2",".564","0",".513","3.8","3.8","3.8","15.9","2.4","0.5","17.1","23.3","0.4","0.4","0.8",".128","1.3","-0.2","1.0","0.2"
