"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Jim Baechtold","SF","25","BLB","2","0","86","16","30",".533","0","0","0","16","30",".533",".533","6","11",".545","0","0","8","11","0","0","0","9","38",1953,"22.7",".545","0",".367","0","0","0","34.9","0","0","0","0","0.3","0.0","0.4",".218","0","0","0","0"
"2","Leo Barnhorst","SF","28","INO","2","0","79","12","33",".364","0","0","0","12","33",".364",".364","6","9",".667","0","0","22","5","0","0","0","10","30",1953,"18.5",".406","0",".273","0","0","0","17.2","0","0","0","0","0.0","0.2","0.1",".089","0","0","0","0"
"3","Vince Boryla","SF","25","NYK","11","0","397","44","116",".379","0","0","0","44","116",".379",".379","29","34",".853","0","0","35","20","0","0","0","35","117",1953,"10.3",".447","0",".293","0","0","0","10.6","0","0","0","0","0.2","0.3","0.5",".059","0","0","0","0"
"4","Don Boven","SF","27","FTW","8","0","111","7","28",".250","0","0","0","7","28",".250",".250","9","16",".563","0","0","16","2","0","0","0","22","23",1953,"2.0",".328","0",".571","0","0","0","4.6","0","0","0","0","-0.3","0.0","-0.2","-0.104","0","0","0","0"
"5","Bob Brannum","PF","26","BOS","6","0","83","12","23",".522","0","0","0","12","23",".522",".522","7","11",".636","0","0","21","10","0","0","0","23","31",1953,"17.8",".557","0",".478","0","0","0","31.1","0","0","0","0","0.3","0.0","0.3",".169","0","0","0","0"
"6","Carl Braun*","SG","25","NYK","11","0","374","47","145",".324","0","0","0","47","145",".324",".324","54","67",".806","0","0","44","31","0","0","0","46","148",1953,"13.2",".424","0",".462","0","0","0","18.0","0","0","0","0","0.0","0.3","0.4",".046","0","0","0","0"
"7","Frankie Brian","SG","29","FTW","8","0","146","13","42",".310","0","0","0","13","42",".310",".310","19","25",".760","0","0","9","11","0","0","0","23","45",1953,"9.7",".425","0",".595","0","0","0","20.7","0","0","0","0","0.0","0.0","0.1",".019","0","0","0","0"
"8","Dick Bunt","PG","22","BLB","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1953,"0.0","0","0","0","0","0","0","0.0","0","0","0","0","0.0","0.0","0.0",".007","0","0","0","0"
"9","Al Cervi*","PG","35","SYR","2","0","28","3","5",".600","0","0","0","3","5",".600",".600","12","15",".800","0","0","0","1","0","0","0","12","18",1953,"19.3",".776","0","3.000","0","0","0","10.5","0","0","0","0","0.3","0.0","0.3",".443","0","0","0","0"
"10","Cal Christensen","SF","25","ROC","2","0","13","0","3",".000","0","0","0","0","3",".000",".000","3","4",".750","0","0","4","1","0","0","0","5","3",1953,"4.3",".315","0","1.333","0","0","0","17.6","0","0","0","0","0.0","0.0","0.0","-0.015","0","0","0","0"
"11","Nat Clifton*","PF","30","NYK","11","0","405","51","129",".395","0","0","0","51","129",".395",".395","30","47",".638","0","0","140","39","0","0","0","48","132",1953,"19.4",".441","0",".364","0","0","0","21.0","0","0","0","0","0.2","0.6","0.8",".101","0","0","0","0"
"12","Jack Coleman","PF","28","ROC","3","0","110","7","24",".292","0","0","0","7","24",".292",".292","8","10",".800","0","0","40","7","0","0","0","13","22",1953,"15.4",".387","0",".417","0","0","0","17.0","0","0","0","0","-0.1","0.3","0.2",".106","0","0","0","0"
"13","Chuck Cooper*","SF","26","BOS","6","0","195","19","48",".396","0","0","0","19","48",".396",".396","22","27",".815","0","0","39","14","0","0","0","27","60",1953,"14.0",".501","0",".563","0","0","0","16.5","0","0","0","0","0.3","0.0","0.4",".093","0","0","0","0"
"14","Bob Cousy*","PG","24","BOS","6","0","270","46","120",".383","0","0","0","46","120",".383",".383","61","73",".836","0","0","25","37","0","0","0","21","153",1953,"22.7",".503","0",".608","0","0","0","37.8","0","0","0","0","0.9","0.1","0.9",".166","0","0","0","0"
"15","Bob Davies*","PG","33","ROC","3","0","91","6","29",".207","0","0","0","6","29",".207",".207","14","20",".700","0","0","4","14","0","0","0","11","26",1953,"9.0",".344","0",".690","0","0","0","41.4","0","0","0","0","-0.2","0.2","0.0","-0.022","0","0","0","0"
"16","Bob Donham","SG","26","BOS","6","0","138","11","38",".289","0","0","0","11","38",".289",".289","11","27",".407","0","0","21","13","0","0","0","24","33",1953,"5.2",".331","0",".711","0","0","0","20.8","0","0","0","0","-0.3","0.0","-0.3","-0.095","0","0","0","0"
"17","Dike Eddleman","SF","30","FTW","7","0","63","9","23",".391","0","0","0","9","23",".391",".391","4","15",".267","0","0","5","2","0","0","0","19","22",1953,"2.2",".372","0",".652","0","0","0","10.2","0","0","0","0","-0.1","0.0","-0.1","-0.088","0","0","0","0"
"18","Jake Fendley","PG","23","FTW","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",1953,"2.5","0","0","0","0","0","0","0.0","0","0","0","0","0.0","0.0","0.0",".023","0","0","0","0"
"19","Jerry Fleishman","G-F","30","NYK","2","0","26","2","3",".667","0","0","0","2","3",".667",".667","6","13",".462","0","0","5","7","0","0","0","7","10",1953,"24.8",".573","0","4.333","0","0","0","53.0","0","0","0","0","0.1","0.0","0.2",".297","0","0","0","0"
"20","Larry Foust","C","24","FTW","8","0","332","48","121",".397","0","0","0","48","121",".397",".397","57","68",".838","0","0","111","6","0","0","0","34","153",1953,"25.0",".507","0",".562","0","0","0","5.9","0","0","0","0","1.0","0.1","1.1",".158","0","0","0","0"
"21","Bill Gabor","SG","30","SYR","2","0","28","5","12",".417","0","0","0","5","12",".417",".417","8","13",".615","0","0","3","2","0","0","0","12","18",1953,"14.1",".508","0","1.083","0","0","0","26.5","0","0","0","0","0.1","0.0","0.1",".137","0","0","0","0"
"22","Harry Gallatin*","PF","25","NYK","11","0","303","36","86",".419","0","0","0","36","86",".419",".419","44","59",".746","0","0","120","15","0","0","0","29","116",1953,"23.8",".518","0",".686","0","0","0","10.6","0","0","0","0","0.8","0.5","1.3",".199","0","0","0","0"
"23","Joe Graboski","C","23","INO","2","0","76","14","28",".500","0","0","0","14","28",".500",".500","6","8",".750","0","0","16","0","0","0","0","5","34",1953,"23.7",".539","0",".286","0","0","0","0.0","0","0","0","0","0.3","0.1","0.4",".247","0","0","0","0"
"24","Alex Hannum*","PF","29","ROC","3","0","52","4","10",".400","0","0","0","4","10",".400",".400","3","8",".375","0","0","4","2","0","0","0","16","11",1953,"0.8",".407","0",".800","0","0","0","10.7","0","0","0","0","0.0","0.1","0.0",".039","0","0","0","0"
"25","Bob Harris","SF","25","BOS","6","0","193","16","35",".457","0","0","0","16","35",".457",".457","18","24",".750","0","0","56","12","0","0","0","28","50",1953,"15.4",".549","0",".686","0","0","0","13.8","0","0","0","0","0.4","0.1","0.5",".115","0","0","0","0"
"26","Bob Harrison","SG","25","MNL","12","0","204","25","65",".385","0","0","0","25","65",".385",".385","10","20",".500","0","0","22","14","0","0","0","32","60",1953,"9.4",".407","0",".308","0","0","0","14.6","0","0","0","0","-0.1","0.3","0.2",".055","0","0","0","0"
"27","Don Henriksen","C","23","BLB","2","0","94","10","15",".667","0","0","0","10","15",".667",".667","5","9",".556","0","0","24","8","0","0","0","11","25",1953,"20.7",".659","0",".600","0","0","0","19.1","0","0","0","0","0.4","0.1","0.4",".220","0","0","0","0"
"28","Lew Hitch","PF","23","MNL","12","0","189","16","46",".348","0","0","0","16","46",".348",".348","17","32",".531","0","0","64","11","0","0","0","32","49",1953,"14.4",".408","0",".696","0","0","0","11.4","0","0","0","0","-0.1","0.5","0.5",".115","0","0","0","0"
"29","Paul Hoffman","SG","27","BLB","2","0","81","5","28",".179","0","0","0","5","28",".179",".179","7","12",".583","0","0","7","11","0","0","0","10","17",1953,"2.8",".255","0",".429","0","0","0","27.7","0","0","0","0","-0.4","0.0","-0.4","-0.220","0","0","0","0"
"30","Jim Holstein","SF","22","MNL","12","0","192","20","42",".476","0","0","0","20","42",".476",".476","12","23",".522","0","0","30","11","0","0","0","30","52",1953,"12.7",".499","0",".548","0","0","0","11.7","0","0","0","0","0.3","0.3","0.6",".162","0","0","0","0"
"31","Red Holzman*","PG","32","ROC","2","0","14","1","5",".200","0","0","0","1","5",".200",".200","1","4",".250","0","0","1","1","0","0","0","4","3",1953,"-9.0",".222","0",".800","0","0","0","19.5","0","0","0","0","-0.1","0.0","-0.1","-0.316","0","0","0","0"
"32","Arnie Johnson","SF","32","ROC","3","0","87","4","14",".286","0","0","0","4","14",".286",".286","16","21",".762","0","0","18","6","0","0","0","15","24",1953,"15.4",".516","0","1.500","0","0","0","17.6","0","0","0","0","0.2","0.2","0.4",".209","0","0","0","0"
"33","Noble Jorgensen","C","27","SYR","2","0","44","5","9",".556","0","0","0","5","9",".556",".556","4","6",".667","0","0","10","3","0","0","0","11","14",1953,"13.8",".601","0",".667","0","0","0","20.4","0","0","0","0","0.1","0.0","0.1",".105","0","0","0","0"
"34","Jack Kerris","PF","28","BLB","2","0","31","2","10",".200","0","0","0","2","10",".200",".200","3","3","1.000","0","0","2","0","0","0","0","4","7",1953,"-0.6",".309","0",".300","0","0","0","0.0","0","0","0","0","-0.1","0.0","-0.1","-0.151","0","0","0","0"
"35","George King","PG","24","SYR","2","0","67","6","13",".462","0","0","0","6","13",".462",".462","10","12",".833","0","0","5","9","0","0","0","12","22",1953,"14.5",".602","0",".923","0","0","0","37.4","0","0","0","0","0.2","0.0","0.2",".131","0","0","0","0"
"36","Bob Lavoy","PF","26","INO","2","0","47","4","16",".250","0","0","0","4","16",".250",".250","2","5",".400","0","0","10","2","0","0","0","10","10",1953,"2.5",".275","0",".313","0","0","0","9.8","0","0","0","0","-0.2","0.1","-0.1","-0.125","0","0","0","0"
"37","Earl Lloyd*","SF","24","SYR","2","0","73","4","17",".235","0","0","0","4","17",".235",".235","7","10",".700","0","0","9","5","0","0","0","10","15",1953,"4.8",".350","0",".588","0","0","0","17.4","0","0","0","0","-0.1","0.0","-0.1","-0.091","0","0","0","0"
"38","Bob Lochmueller","SF","25","SYR","2","0","21","2","10",".200","0","0","0","2","10",".200",".200","1","4",".250","0","0","5","2","0","0","0","12","5",1953,"-9.1",".213","0",".400","0","0","0","27.0","0","0","0","0","-0.2","0.0","-0.2","-0.407","0","0","0","0"
"39","Ray Lumpp","PG","29","BLB","2","0","75","7","33",".212","0","0","0","7","33",".212",".212","7","10",".700","0","0","8","5","0","0","0","8","21",1953,"2.1",".281","0",".303","0","0","0","14.5","0","0","0","0","-0.4","0.0","-0.4","-0.246","0","0","0","0"
"40","Ed Macauley*","C","24","BOS","6","0","278","31","71",".437","0","0","0","31","71",".437",".437","39","54",".722","0","0","58","21","0","0","0","23","101",1953,"18.0",".533","0",".761","0","0","0","17.9","0","0","0","0","0.7","0.1","0.8",".139","0","0","0","0"
"41","John Mahnken","C","30","BOS","6","0","72","0","10",".000","0","0","0","0","10",".000",".000","5","5","1.000","0","0","19","6","0","0","0","16","5",1953,"3.2",".205","0",".500","0","0","0","15.7","0","0","0","0","-0.2","0.0","-0.1","-0.099","0","0","0","0"
"42","Mo Mahoney","F","25","BOS","4","0","45","3","14",".214","0","0","0","3","14",".214",".214","3","5",".600","0","0","7","2","0","0","0","14","9",1953,"-2.3",".278","0",".357","0","0","0","9.5","0","0","0","0","-0.2","0.0","-0.2","-0.166","0","0","0","0"
"43","Slater Martin*","PG","27","MNL","12","0","453","41","103",".398","0","0","0","41","103",".398",".398","39","51",".765","0","0","31","43","0","0","0","49","121",1953,"12.6",".482","0",".495","0","0","0","18.9","0","0","0","0","0.7","0.7","1.4",".144","0","0","0","0"
"44","Alfred McGuire*","PG","24","NYK","7","0","62","3","14",".214","0","0","0","3","14",".214",".214","0","7",".000","0","0","7","9","0","0","0","11","6",1953,"-0.3",".176","0",".500","0","0","0","27.0","0","0","0","0","-0.3","0.1","-0.2","-0.181","0","0","0","0"
