"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Steven Adams","C","26","OKC","58","58","1564","262","443",".591","1","3",".333","261","440",".593",".593","108","183",".590","196","347","543","141","50","65","86","111","633",2020,"20.8",".605",".007",".413","14.4","23.8","19.3","13.5","1.6","3.5","14.1","17.2","3.7","2.5","6.2",".190","2.1","1.1","3.2","2.0"
"2","Bam Adebayo","PF","22","MIA","65","65","2235","408","719",".567","1","13",".077","407","706",".576",".568","236","342",".690","165","518","683","333","78","85","185","164","1053",2020,"20.6",".606",".018",".476","8.7","25.0","17.2","23.6","1.7","3.8","17.5","20.8","4.6","3.6","8.1",".175","1.6","2.1","3.6","3.2"
"3","LaMarcus Aldridge","C","34","SAS","53","53","1754","391","793",".493","61","157",".389","330","636",".519",".532","158","191",".827","103","289","392","129","36","87","74","128","1001",2020,"19.8",".571",".198",".241","6.3","17.8","12.0","11.4","1.0","4.4","7.8","23.6","3.1","1.4","4.4",".122","1.8","-0.5","1.3","1.5"
"4","Nickeil Alexander-Walker","SG","21","NOP","41","0","501","77","227",".339","40","117",".342","37","110",".336",".427","17","28",".607","8","72","80","74","11","7","40","46","211",2020,"7.6",".441",".515",".123","1.7","15.2","8.4","20.3","1.0","1.2","14.3","22.8","-0.7","0.4","-0.4","-0.034","-3.5","-1.4","-4.9","-0.4"
"5","Grayson Allen","SG","24","MEM","30","0","498","79","176",".449","33","91",".363","46","85",".541",".543","30","35",".857","5","61","66","43","6","1","23","36","221",2020,"11.4",".577",".517",".199","1.1","12.6","7.0","11.8","0.6","0.2","10.7","17.9","0.5","0.3","0.7",".070","-1.0","-1.5","-2.6","-0.1"
"6","Jarrett Allen","C","21","BRK","64","58","1647","267","413",".646","0","5",".000","267","408",".654",".646","147","237",".620","195","410","605","85","37","85","72","144","681",2020,"20.3",".658",".012",".574","12.5","25.0","18.9","7.8","1.1","4.3","12.2","15.0","4.3","2.8","7.1",".207","1.0","1.1","2.1","1.7"
"7","Kadeem Allen","SG","27","NYK","10","0","117","19","44",".432","5","16",".313","14","28",".500",".489","7","11",".636","2","7","9","21","5","2","8","7","50",2020,"14.0",".512",".364",".250","1.8","6.6","4.1","27.0","2.1","1.6","14.1","20.6","0.1","0.1","0.1",".053","0.0","-0.6","-0.6","0.0"
"8","Al-Farouq Aminu","PF","29","ORL","18","2","380","25","86",".291","9","36",".250","16","50",".320",".343","19","29",".655","24","63","87","21","18","8","17","27","78",2020,"7.6",".395",".419",".337","6.6","18.4","12.3","7.4","2.3","1.9","14.7","13.2","-0.4","0.5","0.1",".016","-4.5","1.4","-3.1","-0.1"
"9","Justin Anderson","SF","26","BRK","3","0","17","1","6",".167","0","3",".000","1","3",".333",".167","1","2",".500","0","2","2","0","0","1","0","2","3",2020,"-3.8",".218",".500",".333","0.0","11.8","6.1","0.0","0.0","4.9","0.0","16.9","-0.1","0.0","-0.1","-0.167","-12.8","-2.3","-15.1","-0.1"
"10","Kyle Anderson","PF","26","MEM","59","20","1140","138","280",".493","16","62",".258","122","218",".560",".521","43","66",".652","54","203","257","132","46","31","55","85","335",2020,"13.0",".542",".221",".236","5.1","18.3","11.8","15.1","1.9","2.4","15.1","13.3","0.9","1.4","2.2",".095","-1.3","1.9","0.6","0.7"
"11","Ryan Anderson","PF","31","HOU","2","0","14","2","7",".286","1","5",".200","1","2",".500",".357","0","0","0","0","7","7","2","1","0","1","1","5",2020,"9.5",".357",".714",".000","0.0","52.8","26.2","20.1","3.3","0.0","12.5","23.6","0.0","0.0","0.0","-0.031","-4.1","0.7","-3.4","0.0"
"12","Giannis Antetokounmpo","PF","25","MIL","57","57","1763","623","1139",".547","83","271",".306","540","868",".622",".583","361","570",".633","130","653","783","329","59","58","209","173","1690",2020,"31.6",".608",".238",".500","7.8","34.5","22.0","33.9","1.5","2.9","13.1","37.4","5.6","4.8","10.4",".282","7.4","4.1","11.5","6.0"
"13","Kostas Antetokounmpo","PF","22","LAL","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0",2020,"8.6","0","0","0","0.0","21.3","10.9","22.4","0.0","0.0","0","0.0","0.0","0.0","0.0",".136","1.2","3.1","4.3","0.0"
"14","Thanasis Antetokounmpo","SF","27","MIL","18","2","93","19","36",".528","0","7",".000","19","29",".655",".528","7","15",".467","11","8","19","9","6","2","11","13","45",2020,"14.2",".528",".194",".417","12.4","8.0","10.1","13.8","2.9","1.9","20.5","23.8","0.0","0.2","0.2",".083","-4.0","1.7","-2.3","0.0"
"15","Carmelo Anthony","PF","35","POR","50","50","1623","289","679",".426","72","194",".371","217","485",".447",".479","113","134",".843","61","252","313","79","40","23","87","142","763",2020,"12.2",".517",".286",".197","4.0","15.8","10.0","7.0","1.2","1.2","10.5","21.6","0.1","0.9","1.0",".029","-1.9","-1.8","-3.7","-0.7"
"16","OG Anunoby","SF","22","TOR","63","62","1897","267","527",".507","82","215",".381","185","312",".593",".584","59","86",".686","74","267","341","99","88","42","75","155","675",2020,"13.2",".598",".408",".163","4.2","14.6","9.5","7.5","2.2","2.1","11.7","14.4","1.8","3.3","5.1",".130","-0.9","1.8","0.9","1.4"
"17","Ryan Arcidiacono","PG","25","CHI","58","4","930","90","220",".409","54","138",".391","36","82",".439",".532","27","38",".711","20","90","110","96","27","3","37","96","261",2020,"9.0",".551",".627",".173","2.3","11.2","6.5","14.3","1.4","0.3","13.5","12.5","0.7","0.7","1.4",".070","-2.7","-0.1","-2.8","-0.2"
"18","Trevor Ariza","SF","34","TOT","53","21","1493","142","324",".438","77","207",".372","65","117",".556",".557","62","74",".838","34","212","246","91","69","15","56","111","423",2020,"11.0",".593",".639",".228","2.5","15.6","9.0","8.1","2.2","0.9","13.6","11.9","1.3","1.3","2.6",".084","-1.5","0.9","-0.5","0.6"
"19","D.J. Augustin","PG","32","ORL","49","6","1215","156","397",".393","60","174",".345","96","223",".430",".469","139","157",".885","18","91","109","223","30","1","69","53","511",2020,"14.2",".548",".438",".395","1.5","8.3","4.8","26.7","1.2","0.1","12.9","19.1","1.8","0.8","2.6",".101","-0.3","-1.0","-1.4","0.2"
"20","Deandre Ayton","C","21","PHO","30","25","996","255","465",".548","0","3",".000","255","462",".552",".548","60","78",".769","123","237","360","57","22","51","71","97","570",2020,"20.4",".571",".006",".168","13.5","27.0","20.1","9.7","1.0","4.5","12.4","24.3","1.1","1.3","2.4",".117","0.8","-0.4","0.5","0.6"
"21","Dwayne Bacon","SG","24","CHO","39","11","687","85","244",".348","19","67",".284","66","177",".373",".387","35","53",".660","15","85","100","52","23","2","37","52","224",2020,"6.1",".419",".275",".217","2.3","14.0","7.9","11.7","1.7","0.3","12.2","19.5","-1.2","0.4","-0.8","-0.053","-5.9","-0.9","-6.8","-0.8"
