"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Álex Abrines","SG","24","OKC","6","0","110","8","20",".400","6","13",".462","2","7",".286",".550","2","2","1.000","3","13","16","2","5","2","1","11","24",2018,"9.5",".575",".650",".100","2.9","12.3","7.7","2.6","2.2","1.7","4.6","8.7","0.1","0.1","0.2",".107","-1.3","1.9","0.5","0.1"
"2","Steven Adams","C","24","OKC","6","6","200","27","46",".587","0","0","0","27","46",".587",".587","9","13",".692","19","26","45","9","4","4","4","15","63",2018,"16.0",".609",".000",".283","10.2","13.6","11.9","7.0","1.0","1.8","7.2","12.2","0.5","0.2","0.7",".158","1.6","-0.3","1.3","0.2"
"3","Bam Adebayo","C","20","MIA","5","0","77","7","15",".467","0","1",".000","7","14",".500",".467","3","14",".214","9","11","20","0","0","2","2","8","17",2018,"6.1",".402",".067",".933","12.1","15.4","13.7","0.0","0.0","2.2","8.6","13.0","-0.1","0.0","-0.1","-0.036","-4.3","-4.5","-8.8","-0.1"
"4","LaMarcus Aldridge","C","32","SAS","5","5","177","37","80",".463","3","5",".600","34","75",".453",".481","41","42",".976","13","33","46","12","3","2","9","9","118",2018,"24.8",".599",".063",".525","7.8","22.6","14.7","13.2","0.9","1.0","8.4","27.8","0.6","0.1","0.7",".189","5.6","0.1","5.7","0.3"
"5","Al-Farouq Aminu","PF","27","POR","4","4","131","27","52",".519","13","30",".433","14","22",".636",".644","2","2","1.000","12","24","36","5","4","2","6","8","69",2018,"21.3",".652",".577",".038","9.4","22.1","15.2","5.8","1.5","1.2","10.2","19.2","0.4","0.0","0.4",".152","4.4","0.3","4.7","0.2"
"6","Justin Anderson","SF","24","PHI","7","0","33","3","8",".375","2","7",".286","1","1","1.000",".500","0","0","0","1","8","9","0","1","0","2","8","8",2018,"2.5",".500",".875",".000","3.2","26.3","14.6","0.0","1.5","0.0","20.0","12.7","0.0","0.0","0.0",".014","-6.9","-0.6","-7.5","0.0"
"7","Kyle Anderson","SF","24","SAS","5","1","73","12","20",".600","0","4",".000","12","16",".750",".600","3","4",".750","5","8","13","3","6","1","3","10","27",2018,"17.5",".620",".200",".200","7.2","13.3","10.1","7.4","4.2","1.2","12.1","15.5","0.1","0.1","0.2",".130","-0.8","3.7","2.9","0.1"
"8","Ryan Anderson","PF","29","HOU","11","0","95","7","20",".350","5","15",".333","2","5",".400",".475","0","0","0","4","9","13","6","3","1","3","10","19",2018,"7.0",".475",".750",".000","4.6","10.6","7.6","9.0","1.6","0.9","13.0","10.8","0.0","0.1","0.1",".049","-2.3","0.1","-2.2","0.0"
"9","Giannis Antetokounmpo","PF","23","MIL","7","7","280","69","121",".570","4","14",".286","65","107",".607",".587","38","55",".691","8","59","67","44","10","6","17","28","180",2018,"26.6",".620",".116",".455","3.7","23.5","14.3","28.2","1.9","1.9","10.5","28.2","1.0","0.4","1.4",".239","5.6","1.4","7.1","0.6"
"10","Carmelo Anthony","PF","33","OKC","6","6","194","27","72",".375","6","28",".214","21","44",".477",".417","11","15",".733","3","31","34","2","10","4","6","14","71",2018,"9.7",".452",".389",".208","1.7","16.7","9.3","1.6","2.5","1.9","7.1","19.1","-0.2","0.3","0.1",".018","-2.0","-0.1","-2.2","0.0"
