"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Arron Afflalo","SG","24","DEN","6","6","120","20","32",".625","6","14",".429","14","18",".778",".719","9","11",".818","1","11","12","7","1","2","4","21","55",2010,"15.8",".746",".438",".344","1.0","11.5","6.1","9.5","0.4","1.3","9.8","15.1","0.4","0.0","0.4",".153","2.2","0.2","2.3","0.1"
"2","LaMarcus Aldridge","PF","24","POR","6","6","229","40","93",".430","1","2",".500","39","91",".429",".435","33","44",".750","10","26","36","13","7","11","11","16","114",2010,"17.5",".507",".022",".473","5.1","14.6","9.7","11.1","1.7","4.4","8.9","25.8","0.2","0.0","0.2",".043","0.7","0.7","1.3","0.2"
"3","Malik Allen","PF","31","DEN","4","0","11","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","2","1","3","0","1","0","0","2","0",2010,"6.6",".000",".000",".000","21.8","11.4","16.7","0.0","4.5","0.0","0.0","4.0","0.0","0.0","0.0",".047","-2.4","0.5","-1.9","0.0"
"4","Ray Allen*","SG","34","BOS","24","24","925","131","304",".431","56","145",".386","75","159",".472",".523","69","80",".863","12","68","80","63","22","3","36","74","387",2010,"13.1",".570",".477",".263","1.6","8.7","5.3","12.0","1.3","0.3","9.6","19.4","1.1","1.3","2.4",".126","1.5","0.4","1.9","0.9"
"5","Tony Allen","SG","28","BOS","24","0","391","47","98",".480","0","5",".000","47","93",".505",".480","28","36",".778","13","28","41","17","25","14","23","58","122",2010,"11.2",".536",".051",".367","4.2","8.5","6.4","7.4","3.4","3.1","16.8","16.7","-0.1","0.9","0.8",".095","-2.7","3.5","0.8","0.3"
"6","Lou Amundson","PF","27","PHO","16","0","194","19","36",".528","0","0","0","19","36",".528",".528","9","21",".429","30","26","56","1","6","7","6","31","47",2010,"13.1",".519",".000",".583","19.0","15.9","17.4","0.7","1.6","2.8","11.7","12.1","0.3","0.2","0.5",".112","-1.2","-1.1","-2.3","0.0"
"7","Chris Andersen","PF","31","DEN","6","0","116","9","17",".529","0","0","0","9","17",".529",".529","9","14",".643","7","20","27","1","1","6","4","14","27",2010,"10.2",".583",".000",".824","7.2","21.7","14.3","1.2","0.4","4.2","14.7","10.4","0.1","0.0","0.1",".060","-1.1","-0.6","-1.7","0.0"
"8","Ryan Anderson","PF","21","ORL","9","0","89","9","29",".310","4","14",".286","5","15",".333",".379","1","1","1.000","8","23","31","3","2","2","5","12","23",2010,"8.5",".391",".483",".034","11.6","31.1","21.7","5.8","1.2","1.8","14.5","19.1","-0.1","0.2","0.1",".043","-3.8","-0.7","-4.6","-0.1"
"9","Carmelo Anthony","SF","25","DEN","6","6","254","64","138",".464","6","19",".316","58","119",".487",".486","50","57",".877","14","37","51","20","12","3","21","26","184",2010,"23.3",".564",".138",".413","6.6","18.3","12.3","15.0","2.4","1.0","11.4","32.1","0.6","0.1","0.7",".132","4.0","-0.9","3.1","0.3"
"10","Joel Anthony","C","27","MIA","5","0","79","5","7",".714","0","0","0","5","7",".714",".714","3","4",".750","6","3","9","1","2","5","1","9","13",2010,"11.6",".742",".000",".571","8.8","5.1","7.1","2.0","1.3","5.4","10.2","5.7","0.1","0.1","0.3",".160","-0.7","2.9","2.2","0.1"
