"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Ray Allen*","SG","37","MIA","23","0","573","74","172",".430","39","96",".406","35","76",".461",".544","47","54",".870","13","51","64","29","12","3","27","42","234",2013,"14.4",".598",".558",".314","2.9","10.8","6.9","8.3","1.2","0.4","12.1","18.8","1.1","0.5","1.5",".129","1.5","-0.8","0.7","0.4"
"2","Tony Allen","SG","31","MEM","15","15","422","54","125",".432","2","8",".250","52","117",".444",".440","44","58",".759","37","54","91","27","30","5","19","48","154",2013,"17.7",".512",".064",".464","9.9","16.2","12.9","11.3","3.9","1.0","11.2","18.7","0.6","0.7","1.3",".148","0.4","3.9","4.2","0.7"
"3","Chris Andersen","C","34","MIA","20","0","303","46","57",".807","0","0","0","46","57",".807",".807","36","49",".735","32","44","76","3","9","22","11","53","128",2013,"24.9",".815",".000",".860","13.3","17.6","15.5","1.7","1.6","6.2","12.3","14.3","1.4","0.5","1.9",".309","2.8","2.8","5.5","0.6"
"4","James Anderson","SG","23","HOU","2","0","18","1","5",".200","0","3",".000","1","2",".500",".200","0","0","0","1","3","4","0","0","0","0","2","2",2013,"-1.4",".200",".600",".000","6.1","18.9","12.4","0.0","0.0","0.0","0.0","12.2","0.0","0.0","-0.1","-0.140","-7.5","-3.2","-10.7","0.0"
"5","Carmelo Anthony","PF","28","NYK","12","12","481","126","310",".406","17","57",".298","109","253",".431",".434","77","87",".885","11","68","79","19","13","2","31","46","346",2013,"20.4",".497",".184",".281","2.5","18.2","9.7","9.3","1.5","0.4","8.2","38.0","0.4","0.8","1.1",".114","4.1","-1.2","2.9","0.6"
"6","Joel Anthony","C","30","MIA","14","0","71","3","10",".300","0","0","0","3","10",".300",".300","0","0","0","10","11","21","0","2","4","3","13","6",2013,"6.4",".300",".000",".000","17.7","18.8","18.3","0.0","1.5","4.8","23.1","8.9","0.0","0.1","0.1",".047","-4.9","-0.7","-5.6","-0.1"
"7","Darrell Arthur","PF","24","MEM","15","0","175","25","53",".472","0","2",".000","25","51",".490",".472","8","9",".889","14","24","38","6","2","4","7","36","58",2013,"11.1",".509",".038",".170","9.1","17.3","13.0","6.2","0.6","1.9","10.9","17.0","0.2","0.2","0.3",".086","-3.4","1.2","-2.3","0.0"
"8","Ömer Asik","C","26","HOU","6","6","208","22","39",".564","0","0","0","22","39",".564",".564","30","47",".638","21","46","67","3","3","10","12","22","74",2013,"16.9",".620",".000","1.205","11.1","25.1","18.0","2.4","0.7","4.2","16.7","15.2","0.4","0.1","0.5",".123","0.2","0.8","1.0","0.2"
"9","D.J. Augustin","PG","25","IND","19","1","316","27","71",".380","19","48",".396","8","23",".348",".514","25","31",".806","2","13","15","13","7","0","10","26","98",2013,"9.7",".579",".676",".437","0.8","4.6","2.8","7.1","1.2","0.0","10.6","14.0","0.5","0.2","0.7",".106","-1.1","0.8","-0.3","0.1"
"10","Gustavo Ayón","C","27","MIL","3","0","7","2","4",".500","0","0","0","2","4",".500",".500","0","0","0","0","0","0","0","0","0","0","0","4",2013,"14.1",".500",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26.9","0.0","0.0","0.0","-0.045","0.3","-3.9","-3.6","0.0"
"11","Jeff Ayres","PF","25","IND","9","0","71","8","24",".333","0","1",".000","8","23",".348",".333","0","0","0","4","14","18","1","0","2","3","14","16",2013,"2.0",".333",".042",".000","6.9","22.2","14.9","2.5","0.0","2.3","11.1","17.8","-0.2","0.1","-0.1","-0.052","-8.0","-1.5","-9.5","-0.1"
"12","Harrison Barnes","SF","20","GSW","12","12","461","72","162",".444","19","52",".365","53","110",".482",".503","30","35",".857","18","59","77","15","7","5","16","33","193",2013,"13.8",".544",".321",".216","4.6","13.7","9.4","5.1","0.8","0.8","8.3","18.7","0.7","0.3","1.0",".103","0.5","-0.1","0.4","0.3"
"13","Matt Barnes","SF","32","LAC","6","0","162","24","44",".545","7","17",".412","17","27",".630",".625","16","19",".842","7","23","30","3","4","2","5","23","71",2013,"18.4",".678",".386",".432","5.7","17.6","11.9","3.2","1.3","0.9","8.7","17.2","0.6","0.0","0.6",".166","3.4","-0.3","3.1","0.2"
"14","Brandon Bass","PF","27","BOS","6","5","204","14","29",".483","0","0","0","14","29",".483",".483","12","15",".800","8","32","40","7","2","1","5","17","40",2013,"9.3",".562",".000",".517","5.2","17.3","11.8","6.7","0.5","0.4","12.3","10.1","0.2","0.3","0.5",".120","-2.2","1.3","-0.8","0.1"
"15","Shane Battier","SF","34","MIA","22","0","392","27","93",".290","26","88",".295","1","5",".200",".430","23","28",".821","9","29","38","12","5","6","5","49","103",2013,"7.4",".489",".946",".301","2.9","9.0","6.0","4.6","0.7","1.3","4.5","13.6","0.4","0.3","0.6",".077","-0.9","-1.1","-2.0","0.0"
"16","Jerryd Bayless","PG","24","MEM","15","0","320","49","137",".358","18","59",".305","31","78",".397",".423","23","26",".885","1","29","30","32","7","5","16","35","139",2013,"11.5",".468",".431",".190","0.4","11.5","5.6","18.4","1.2","1.3","9.7","24.0","0.0","0.3","0.3",".040","-0.8","0.1","-0.7","0.1"
"17","Aron Baynes","C","26","SAS","4","1","23","4","7",".571","0","0","0","4","7",".571",".571","0","0","0","2","3","5","0","0","0","1","4","8",2013,"10.6",".571",".000",".000","10.3","14.5","12.5","0.0","0.0","0.0","12.5","16.5","0.0","0.0","0.0",".090","-5.0","-2.5","-7.5","0.0"
