"","Player","Eff","Vol","allstar","Yr","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","ASTtTOV","SPBtPFR","PER","WS","OWS","DWS","TS","FTr","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.TS.","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG","orig.AST.TOV","orig.FTr"
"1","Shareef Abdur-Rahim",1.08201218734194,2.7178732549639,0,2005,55.6354288182305,63.6561819216727,86.8558050583003,72.357151951826,71.6894661373685,44.5131129266958,54.5180613607338,45.2964183757794,26.579184520166,27.9573754789272,49.2801823935014,75.6896551724138,78.1819704254626,52.5638181957704,72.7767695099818,45.1431034482759,16.8333333333333,7.25925925925926,2.05555555555556,0.481481481481481,0.907407407407407,17.5025534693878,0.1,0.0722222222222222,0.0277777777777778,0.581,1.14840043357077,25.2982236684752,33.3130110290767,0.948717948717949,0.379
"2","Cory Alexander",-0.318844484347073,-1.92029946519046,0,2005,56.0326509312101,26.0084413657565,57.6004143743342,15.3336959615327,19.3146629528196,47.8951399735672,34.4245934561129,9.13175076064909,56.8712480804132,45.9051724137931,8.40162019220157,18.0818965517241,16.0539215686275,26.3524642765466,29.7065400570391,24.3362068965517,3.0625,1.8125,2.3125,0.0625,0.5625,0.262736518607443,0,-0.0125,0.0125,0.451,1.24347713430371,-6.08723183826584,0.18184304074378,1.94736842105263,0.245
"3","Malik Allen",-0.419118722926731,-1.21702987362516,0,2005,50.9707044666032,45.3458109149799,70.9632910743962,29.7915293547839,33.4518548487489,14.0311486242941,13.815144984326,49.082290962362,29.9817639257294,41.5202775970505,17.2629632684604,41.0033524904215,46.2007456239201,29.2545152597989,48.8446331345605,11.4931034482759,5.38888888888889,2.75,0.5,0.611111111111111,0.25,2.46308801920768,0.0305555555555556,0.0166666666666667,0.0138888888888889,0.512,0,0.901332154231542,5.43630042840215,1,0.158
"4","Ray Allen",1.28519530510966,4.41750985194608,1,2005,71.5579502704811,19.3976316202374,94.4921956539388,87.8066688060434,52.4532417559618,59.4562834838276,61.6582770677598,9.37142429916264,50.8410795445732,18.9391608030623,83.3171340698983,85.711759504863,95.0452524805973,26.8480967315677,66.3825512056002,30.5336206896552,23.9358974358974,4.44871794871795,3.70512820512821,0.0641025641025641,1.07692307692308,46.3715249939976,0.137179487179487,0.124358974358974,0.0128205128205128,0.555,11.3680677196242,-10.2314488097786,63.4097351198615,1.69005847953216,0.286
"5","Tony Allen",0.303100032398191,-0.20360206859117,0,2005,55.2849174051301,51.2065543264077,58.5941360373006,35.5165505238343,34.9739649433101,22.1545560651051,57.7294864226682,35.1939325887095,22.1083873023528,24.5467894174791,40.8360015469845,45.3535042543663,44.8402179576115,43.4123951489477,62.3233730878921,46.4629310344828,6.38961038961039,2.87012987012987,0.831168831168831,0.311688311688312,0.987012987012987,13.2613929411765,0.0350649350649351,0.0155844155844156,0.0207792207792208,0.542,0.974831113863942,4.6608488525787,0.327345182754541,0.831168831168831,0.393
"6","Rafer Alston",0.121534327541317,2.71310793079517,0,2005,53.7789257917324,18.204583953966,61.8837285274232,64.9424039066479,43.8317331632018,76.7981046497657,72.5438381661442,12.5258303752536,76.0551568107349,21.1346677781392,70.9758820750959,63.7284482758621,67.5160581473969,44.2043509882776,53.9481786362458,26.7758620689655,14.2,3.4875,6.425,0.0875,1.475,33.295481392557,0.06875,0.0475,0.02125,0.522,0.562558170744288,-11.0610208461839,1.32962537599126,3.02352941176471,0.265
"7","Chris Andersen",0.998334676627202,1.08110187355874,0,2005,31.2833459682834,62.9223083333776,39.9762858075765,42.2143100519453,65.3164140086323,27.6757694466512,10.9486852571001,69.8038395749447,33.0808604111406,34.7224009264025,47.4212771442882,62.65697375193,63.6936598279731,51.4267790528831,72.6690108892922,58.6413793103448,7.65671641791045,6.11940298507463,1.05970149253731,1.49253731343284,0.208955223880597,16.4552428971589,0.0671641791044776,0.0402985074626866,0.026865671641791,0.581,-1.06666150510994,24.1727565805209,-8.71081852155683,1.109375,0.531
"8","Derek Anderson",-0.0997982439697639,-0.419432426589907,0,2005,62.3933414160999,11.0850202373323,71.6116277299834,47.8394831793209,33.1379237506986,54.8463658766658,47.864211632095,12.0587156359242,59.4057881773399,28.3033955171589,25.7476676664497,39.3465700660308,44.1208239226236,26.603242197771,44.9734249416645,20.7689655172414,9.19148936170213,2.72340425531915,3.04255319148936,0.0851063829787234,0.765957446808511,6.32523630252101,0.0276595744680851,0.0148936170212766,0.0127659574468085,0.503,4.2953709094663,-18.6978547061267,6.10336204539241,2.04285714285714,0.223
"9","Kenny Anderson",-0.456735552494844,-1.54409705069859,0,2005,56.357304905798,20.7036106526948,54.6316225734488,25.9016883787815,22.7667973533593,48.9025315810209,47.9976944667201,4.41810344827586,60.5136550641477,26.523656776263,19.0611773316153,20.3052325581395,24.2095899439701,13.5762847850083,33.5834197562873,14.4060344827586,4.72093023255814,2.04651162790698,2.3953488372093,0,0.767441860465116,2.99571415766307,0.00465116279069767,-0.00232558139534884,0.00697674418604651,0.467,1.38380014452359,-9.3826528531326,-0.179317291040013,2.10204081632653,0.184
"10","Shandon Anderson",-0.322873828022364,-0.870638669888806,0,2005,16.6582603899389,51.4372740495742,71.0795621500298,21.0568651629086,35.169827397591,27.7874678237378,37.6579272347297,25.6112084332166,42.0175729442971,12.6213881695516,26.0618640825151,42.0101880877743,36.8197270200313,47.9687072289964,51.82055353902,33.6775862068965,3.86363636363636,2.89393939393939,1.06060606060606,0.212121212121212,0.606060606060606,6.45750972388956,0.0318181818181818,0.00757575757575758,0.0242424242424242,0.518,-5.32306121606277,4.7173471468674,5.48813672409078,1.4,0.304
