"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Jay Arnette","G","27","CIN","3","0","14","1","6",".167","0","0","0","1","6",".167",".167","0","0","0","0","0","0","0","0","0","0","3","2",1966,"-9.0",".167","0",".000","0","0","0","0.0","0","0","0","0","-0.1","0.0","-0.1","-0.301","0","0","0","0"
"2","Al Attles*","PG","29","SFW","79","0","2053","364","724",".503","0","0","0","364","724",".503",".503","154","252",".611","0","0","322","225","0","0","0","265","882",1966,"13.2",".528","0",".348","0","0","0","14.7","0","0","0","0","3.6","2.0","5.6",".131","0","0","0","0"
"3","Jim Barnes","PF","24","TOT","73","0","2191","348","818",".425","0","0","0","348","818",".425",".425","212","310",".684","0","0","755","94","0","0","0","283","908",1966,"12.8",".476","0",".379","0","0","0","5.5","0","0","0","0","1.3","1.6","2.9",".063","0","0","0","0"
"4","Dick Barnett","SG","29","NYK","75","0","2589","631","1344",".469","0","0","0","631","1344",".469",".469","467","605",".772","0","0","310","259","0","0","0","235","1729",1966,"18.4",".537","0",".450","0","0","0","14.7","0","0","0","0","7.5","0.5","8.0",".149","0","0","0","0"
"5","John Barnhill","PG","27","TOT","76","0","1617","243","606",".401","0","0","0","243","606",".401",".401","113","184",".614","0","0","203","196","0","0","0","134","599",1966,"10.8",".436","0",".304","0","0","0","16.3","0","0","0","0","-0.3","1.5","1.1",".034","0","0","0","0"
"6","Rick Barry*","SF","21","SFW","80","0","2990","745","1698",".439","0","0","0","745","1698",".439",".439","569","660",".862","0","0","850","173","0","0","0","297","2059",1966,"20.0",".518","0",".389","0","0","0","8.6","0","0","0","0","7.2","3.2","10.4",".167","0","0","0","0"
"7","Elgin Baylor*","SF","31","LAL","65","0","1975","415","1034",".401","0","0","0","415","1034",".401",".401","249","337",".739","0","0","621","224","0","0","0","157","1079",1966,"16.9",".456","0",".326","0","0","0","15.7","0","0","0","0","0.5","2.0","2.6",".062","0","0","0","0"
"8","Zelmo Beaty*","C","26","STL","80","0","3072","616","1301",".473","0","0","0","616","1301",".473",".473","424","559",".758","0","0","1086","125","0","0","0","344","1656",1966,"18.5",".535","0",".430","0","0","0","6.0","0","0","0","0","7.3","3.0","10.3",".161","0","0","0","0"
"9","Walt Bellamy*","C","26","TOT","80","0","3352","695","1373",".506","0","0","0","695","1373",".506",".506","430","689",".624","0","0","1254","235","0","0","0","294","1820",1966,"19.3",".543","0",".502","0","0","0","9.8","0","0","0","0","8.3","1.2","9.5",".136","0","0","0","0"
"10","Al Bianchi","PG","33","PHI","78","0","1312","214","560",".382","0","0","0","214","560",".382",".382","66","98",".673","0","0","134","134","0","0","0","232","494",1966,"7.1",".410","0",".175","0","0","0","13.0","0","0","0","0","-1.2","1.4","0.2",".006","0","0","0","0"
"11","Ron Bonham","SG","23","BOS","39","0","312","76","207",".367","0","0","0","76","207",".367",".367","52","61",".852","0","0","35","11","0","0","0","29","204",1966,"13.1",".436","0",".295","0","0","0","5.3","0","0","0","0","-0.2","0.4","0.2",".028","0","0","0","0"
"12","Bob Boozer","PF","28","LAL","78","0","1847","365","754",".484","0","0","0","365","754",".484",".484","225","289",".779","0","0","548","87","0","0","0","196","955",1966,"16.4",".542","0",".383","0","0","0","6.4","0","0","0","0","4.3","1.6","5.8",".151","0","0","0","0"
"13","Gary Bradds","SF","23","BAL","3","0","15","2","6",".333","0","0","0","2","6",".333",".333","3","4",".750","0","0","8","1","0","0","0","1","7",1966,"18.0",".451","0",".667","0","0","0","8.3","0","0","0","0","0.0","0.0","0.0",".057","0","0","0","0"
"14","Jesse Branson","SF","24","PHI","5","0","14","1","6",".167","0","0","0","1","6",".167",".167","3","4",".750","0","0","9","1","0","0","0","4","5",1966,"10.3",".322","0",".667","0","0","0","8.1","0","0","0","0","-0.1","0.0","0.0","-0.060","0","0","0","0"
"15","Bill Bridges","PF","26","STL","78","0","2677","377","927",".407","0","0","0","377","927",".407",".407","257","364",".706","0","0","951","208","0","0","0","333","1011",1966,"13.9",".465","0",".393","0","0","0","10.5","0","0","0","0","1.1","2.9","3.9",".070","0","0","0","0"
"16","Em Bryant","PG","27","NYK","71","0","1193","212","449",".472","0","0","0","212","449",".472",".472","74","101",".733","0","0","170","216","0","0","0","215","498",1966,"13.1",".505","0",".225","0","0","0","24.3","0","0","0","0","1.6","0.3","2.0",".079","0","0","0","0"
"17","Bill Buntin","C","23","DET","42","0","713","118","299",".395","0","0","0","118","299",".395",".395","88","143",".615","0","0","252","36","0","0","0","119","324",1966,"13.3",".448","0",".478","0","0","0","6.8","0","0","0","0","0.0","0.9","0.9",".062","0","0","0","0"
"18","Donnie Butcher","PG","29","DET","15","0","285","45","96",".469","0","0","0","45","96",".469",".469","18","34",".529","0","0","33","30","0","0","0","40","108",1966,"10.7",".487","0",".354","0","0","0","14.1","0","0","0","0","0.3","0.3","0.5",".088","0","0","0","0"
"19","Joe Caldwell","SF","24","TOT","79","0","1857","411","938",".438","0","0","0","411","938",".438",".438","179","254",".705","0","0","436","126","0","0","0","203","1001",1966,"15.3",".477","0",".271","0","0","0","10.1","0","0","0","0","1.6","1.8","3.3",".087","0","0","0","0"
"20","Wilt Chamberlain*","C","29","PHI","79","0","3737","1074","1990",".540","0","0","0","1074","1990",".540",".540","501","976",".513","0","0","1943","414","0","0","0","171","2649",1966,"28.3",".547","0",".490","0","0","0","16.8","0","0","0","0","12.9","8.5","21.4",".275","0","0","0","0"
"21","Len Chappell","PF","25","NYK","46","0","545","100","238",".420","0","0","0","100","238",".420",".420","46","78",".590","0","0","127","26","0","0","0","64","246",1966,"11.2",".452","0",".328","0","0","0","6.4","0","0","0","0","0.0","0.1","0.1",".013","0","0","0","0"
"22","Barry Clemens","SF","22","NYK","70","0","877","161","391",".412","0","0","0","161","391",".412",".412","54","78",".692","0","0","183","67","0","0","0","113","376",1966,"10.7",".442","0",".199","0","0","0","10.3","0","0","0","0","-0.2","0.2","0.1",".003","0","0","0","0"
"23","Mel Counts","C","24","BOS","67","0","1021","221","549",".403","0","0","0","221","549",".403",".403","120","145",".828","0","0","432","50","0","0","0","207","562",1966,"16.4",".459","0",".264","0","0","0","7.1","0","0","0","0","0.3","2.6","2.9",".137","0","0","0","0"
"24","Billy Cunningham*","SF","22","PHI","80","0","2134","431","1011",".426","0","0","0","431","1011",".426",".426","281","443",".634","0","0","599","207","0","0","0","301","1143",1966,"15.7",".474","0",".438","0","0","0","13.0","0","0","0","0","1.7","3.3","5.0",".112","0","0","0","0"
"25","Dave DeBusschere*","SF","25","DET","79","0","2696","524","1284",".408","0","0","0","524","1284",".408",".408","249","378",".659","0","0","916","209","0","0","0","252","1297",1966,"15.7",".447","0",".294","0","0","0","10.9","0","0","0","0","-0.1","3.7","3.7",".065","0","0","0","0"
"26","Connie Dierking","C","29","CIN","57","0","782","134","322",".416","0","0","0","134","322",".416",".416","50","82",".610","0","0","245","43","0","0","0","113","318",1966,"11.6",".444","0",".255","0","0","0","7.2","0","0","0","0","-0.1","0.6","0.5",".031","0","0","0","0"
"27","Johnny Egan","PG","27","TOT","76","0","1644","259","574",".451","0","0","0","259","574",".451",".451","173","227",".762","0","0","183","273","0","0","0","167","691",1966,"13.7",".513","0",".395","0","0","0","21.4","0","0","0","0","2.5","1.1","3.6",".104","0","0","0","0"
"28","Leroy Ellis","C","25","LAL","80","0","2219","393","927",".424","0","0","0","393","927",".424",".424","186","256",".727","0","0","735","74","0","0","0","232","972",1966,"13.0",".467","0",".276","0","0","0","4.4","0","0","0","0","0.9","1.9","2.8",".062","0","0","0","0"
"29","Wayne Embry*","C","28","CIN","80","0","1882","232","564",".411","0","0","0","232","564",".411",".411","141","234",".603","0","0","525","81","0","0","0","287","605",1966,"9.2",".454","0",".415","0","0","0","5.3","0","0","0","0","0.2","1.3","1.5",".038","0","0","0","0"
"30","Keith Erickson","SF","21","SFW","64","0","646","95","267",".356","0","0","0","95","267",".356",".356","43","65",".662","0","0","162","38","0","0","0","91","233",1966,"8.3",".394","0",".243","0","0","0","7.6","0","0","0","0","-0.9","0.7","-0.2","-0.016","0","0","0","0"
"31","John Fairchild","SF","22","LAL","30","0","171","23","89",".258","0","0","0","23","89",".258",".258","14","20",".700","0","0","45","11","0","0","0","33","60",1966,"3.9",".307","0",".225","0","0","0","8.0","0","0","0","0","-0.7","0.1","-0.6","-0.166","0","0","0","0"
"32","Mike Farmer","SF","29","STL","9","0","79","13","30",".433","0","0","0","13","30",".433",".433","4","5",".800","0","0","18","6","0","0","0","10","30",1966,"11.6",".466","0",".167","0","0","0","10.6","0","0","0","0","0.0","0.1","0.1",".059","0","0","0","0"
"33","Bob Ferry","C","28","BAL","66","0","1229","188","457",".411","0","0","0","188","457",".411",".411","105","157",".669","0","0","334","111","0","0","0","134","481",1966,"12.3",".457","0",".344","0","0","0","11.6","0","0","0","0","0.3","0.9","1.2",".047","0","0","0","0"
"34","Will Frazier","PF","23","SFW","2","0","9","0","4",".000","0","0","0","0","4",".000",".000","1","2",".500","0","0","5","1","0","0","0","1","1",1966,"0.5",".102","0",".500","0","0","0","12.0","0","0","0","0","-0.1","0.0","-0.1","-0.385","0","0","0","0"
"35","Dave Gambee","SF","28","PHI","72","0","1068","168","437",".384","0","0","0","168","437",".384",".384","159","187",".850","0","0","273","71","0","0","0","189","495",1966,"12.6",".477","0",".428","0","0","0","8.4","0","0","0","0","0.8","1.4","2.2",".101","0","0","0","0"
"36","Tom Gola*","SG","33","NYK","74","0","1127","122","271",".450","0","0","0","122","271",".450",".450","82","105",".781","0","0","289","191","0","0","0","207","326",1966,"12.2",".514","0",".387","0","0","0","20.8","0","0","0","0","1.3","0.4","1.7",".071","0","0","0","0"
"37","Gail Goodrich*","SG","22","LAL","65","0","1008","203","503",".404","0","0","0","203","503",".404",".404","103","149",".691","0","0","130","103","0","0","0","103","509",1966,"11.9",".448","0",".296","0","0","0","13.9","0","0","0","0","0.0","0.7","0.7",".031","0","0","0","0"
"38","Johnny Green","PF","32","TOT","79","0","1645","358","668",".536","0","0","0","358","668",".536",".536","202","388",".521","0","0","645","107","0","0","0","183","918",1966,"19.3",".547","0",".581","0","0","0","9.1","0","0","0","0","4.3","1.3","5.6",".164","0","0","0","0"
"39","Si Green","G-F","32","BOS","10","0","92","12","31",".387","0","0","0","12","31",".387",".387","8","16",".500","0","0","11","9","0","0","0","16","32",1966,"7.5",".421","0",".516","0","0","0","12.6","0","0","0","0","-0.1","0.1","0.1",".048","0","0","0","0"
"40","Hal Greer*","SG","29","PHI","80","0","3326","703","1580",".445","0","0","0","703","1580",".445",".445","413","514",".804","0","0","473","384","0","0","0","315","1819",1966,"15.9",".504","0",".325","0","0","0","15.7","0","0","0","0","5.5","4.0","9.5",".138","0","0","0","0"
"41","Richie Guerin*","SG","33","STL","80","0","2363","414","998",".415","0","0","0","414","998",".415",".415","362","446",".812","0","0","314","388","0","0","0","256","1190",1966,"16.3",".498","0",".447","0","0","0","23.3","0","0","0","0","3.6","2.0","5.7",".115","0","0","0","0"
"42","Cliff Hagan*","SF","34","STL","74","0","1851","419","942",".445","0","0","0","419","942",".445",".445","176","206",".854","0","0","234","164","0","0","0","177","1014",1966,"14.8",".491","0",".219","0","0","0","13.6","0","0","0","0","2.4","1.2","3.7",".095","0","0","0","0"
"43","Happy Hairston","PF","23","CIN","72","0","1794","398","814",".489","0","0","0","398","814",".489",".489","220","321",".685","0","0","546","44","0","0","0","216","1016",1966,"16.8",".532","0",".394","0","0","0","3.4","0","0","0","0","4.1","1.3","5.3",".142","0","0","0","0"
"44","John Havlicek*","SF","25","BOS","71","0","2175","530","1328",".399","0","0","0","530","1328",".399",".399","274","349",".785","0","0","423","210","0","0","0","158","1334",1966,"16.7",".450","0",".263","0","0","0","14.6","0","0","0","0","0.1","4.1","4.3",".094","0","0","0","0"
"45","Tom Hawkins","SF","29","CIN","79","0","2126","273","604",".452","0","0","0","273","604",".452",".452","116","209",".555","0","0","575","99","0","0","0","274","662",1966,"9.9",".476","0",".346","0","0","0","5.8","0","0","0","0","1.0","1.5","2.5",".055","0","0","0","0"
"46","Walt Hazzard","SG","23","LAL","80","0","2198","458","1003",".457","0","0","0","458","1003",".457",".457","182","257",".708","0","0","219","393","0","0","0","224","1098",1966,"14.9",".492","0",".256","0","0","0","24.6","0","0","0","0","2.8","1.7","4.5",".099","0","0","0","0"
"47","Fred Hetzel","SF","23","SFW","56","0","722","160","401",".399","0","0","0","160","401",".399",".399","63","92",".685","0","0","290","27","0","0","0","121","383",1966,"13.9",".434","0",".229","0","0","0","5.3","0","0","0","0","-0.4","0.9","0.5",".034","0","0","0","0"
"48","Art Heyman","F-G","24","TOT","17","0","120","18","52",".346","0","0","0","18","52",".346",".346","14","22",".636","0","0","17","11","0","0","0","23","50",1966,"7.7",".405","0",".423","0","0","0","11.6","0","0","0","0","-0.1","0.1","0.0","-0.020","0","0","0","0"
"49","Wayne Hightower","PF","26","BAL","24","0","460","63","186",".339","0","0","0","63","186",".339",".339","57","78",".731","0","0","131","35","0","0","0","61","183",1966,"10.6",".415","0",".419","0","0","0","9.5","0","0","0","0","-0.4","0.3","0.0","-0.003","0","0","0","0"
"50","Bailey Howell*","PF","29","BAL","78","0","2328","481","986",".488","0","0","0","481","986",".488",".488","402","551",".730","0","0","773","155","0","0","0","306","1364",1966,"19.0",".555","0",".559","0","0","0","9.1","0","0","0","0","6.8","1.9","8.7",".179","0","0","0","0"
"51","Darrall Imhoff","C","27","LAL","77","0","1413","151","337",".448","0","0","0","151","337",".448",".448","77","136",".566","0","0","509","113","0","0","0","234","379",1966,"10.8",".478","0",".404","0","0","0","9.7","0","0","0","0","0.7","1.5","2.1",".072","0","0","0","0"
"52","Luke Jackson","PF","24","PHI","79","0","1966","246","614",".401","0","0","0","246","614",".401",".401","158","214",".738","0","0","676","132","0","0","0","216","650",1966,"12.3",".459","0",".349","0","0","0","8.2","0","0","0","0","0.4","3.2","3.6",".088","0","0","0","0"
