"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"22","Marty Byrnes","SF","23","LAL","4","0","8","1","3",".333","0","0","0","1","3",".333",".333","4","6",".667","1","0","1","1","0","0","1","0","6",1980,"19.5",".532",".000","2.000","13.6","0.0","6.7","15.6","0.0","0.0","15.1","32.7","0.0","0.0","0.0",".141","5.5","-4.5","1.1","0.0"
"23","M.L. Carr","SF","29","BOS","9","0","172","32","80",".400","2","5",".400","30","75",".400",".413","16","24",".667","14","19","33","11","6","1","7","20","82",1980,"14.0",".453",".063",".300","9.2","12.7","10.9","9.5","1.7","0.3","7.2","24.0","0.1","0.3","0.4",".110","1.2","-1.0","0.2","0.1"
"24","Harvey Catchings","C","28","MIL","6","0","64","2","6",".333","0","0","0","2","6",".333",".333","2","4",".500","5","16","21","2","0","8","2","13","6",1980,"8.0",".387",".000",".667","9.0","27.6","18.5","4.0","0.0","7.2","20.5","6.4","0.0","0.1","0.1",".089","-3.2","2.5","-0.7","0.0"
"25","Maurice Cheeks*","PG","23","PHI","18","0","675","89","174",".511","1","5",".200","88","169",".521",".514","29","41",".707","22","52","74","111","45","4","45","43","208",1980,"14.2",".542",".029",".236","3.7","8.1","6.0","23.6","3.2","0.3","19.0","14.8","0.5","0.9","1.5",".105","1.1","0.9","2.1","0.7"
"26","Jim Chones","C","30","LAL","16","0","439","48","118",".407","0","0","0","48","118",".407",".407","23","34",".676","32","72","104","28","8","6","32","60","119",1980,"7.3",".448",".000",".288","7.9","17.3","12.7","7.8","0.9","0.8","19.4","14.8","-0.2","0.4","0.2",".025","-2.6","-1.1","-3.8","-0.2"
"27","Jim Cleamons","PG","30","WSB","2","0","20","0","3",".000","0","0","0","0","3",".000",".000","0","0","0","0","1","1","1","1","0","1","0","0",1980,"-2.4",".000",".000",".000","0.0","5.5","2.7","5.9","2.4","0.0","25.0","8.2","-0.1","0.0","-0.1","-0.199","-8.8","-0.8","-9.5","0.0"
"28","Jeff Cook","PF","23","PHO","7","0","98","16","24",".667","0","0","0","16","24",".667",".667","22","26",".846","5","16","21","7","4","2","5","10","54",1980,"22.9",".762",".000","1.083","5.6","17.7","11.7","9.5","2.0","1.1","12.4","17.0","0.5","0.1","0.5",".268","4.8","1.4","6.1","0.2"
"29","Michael Cooper","SG","23","LAL","16","0","464","57","140",".407","0","2",".000","57","138",".413",".407","31","36",".861","28","31","59","58","24","11","29","54","145",1980,"11.2",".465",".014",".257","6.6","7.1","6.8","15.6","2.4","1.3","15.7","15.7","0.3","0.5","0.8",".080","0.0","0.6","0.6","0.3"
"30","Dave Corzine","C","23","WSB","2","0","9","4","5",".800","0","0","0","4","5",".800",".800","2","2","1.000","2","1","3","0","0","0","3","2","10",1980,"29.5",".850",".000",".400","23.2","12.3","17.9","0.0","0.0","0.0","33.8","40.4","0.0","0.0","0.0",".063","1.9","-1.1","0.8","0.0"
"31","Dave Cowens*","C","31","BOS","9","0","301","49","103",".476","0","2",".000","49","101",".485",".476","10","11",".909","18","48","66","21","9","7","8","37","108",1980,"14.1",".501",".019",".107","6.7","18.4","12.5","10.0","1.5","1.4","6.9","16.3","0.4","0.6","1.0",".155","1.7","0.7","2.5","0.3"
"32","Charlie Criss","PG","31","ATL","5","0","152","29","59",".492","1","3",".333","28","56",".500",".500","11","12",".917","0","5","5","22","6","0","11","12","70",1980,"15.0",".544",".051",".203","0.0","3.9","1.8","25.5","2.0","0.0","14.6","21.3","0.2","0.0","0.2",".074","1.5","-0.4","1.0","0.1"
"33","Pat Cummings","C","23","MIL","6","0","57","11","17",".647","0","0","0","11","17",".647",".647","5","6",".833","4","12","16","2","1","0","8","9","27",1980,"13.5",".687",".000",".353","8.0","23.3","15.8","5.6","0.9","0.0","28.9","20.3","0.0","0.1","0.1",".092","-1.0","-0.8","-1.8","0.0"
"34","Walter Davis","SF","25","PHO","8","0","245","69","137",".504","0","3",".000","69","134",".515",".504","28","38",".737","9","14","23","35","4","1","20","20","166",1980,"18.3",".540",".022",".277","4.0","6.2","5.1","22.5","0.8","0.2","11.5","29.2","0.4","0.0","0.4",".080","2.6","-2.4","0.2","0.1"
"35","Darryl Dawkins","C","23","PHI","18","0","607","126","238",".529","0","3",".000","126","235",".536",".529","60","93",".645","44","93","137","33","13","42","46","75","312",1980,"17.2",".559",".013",".391","8.2","16.1","12.3","8.8","1.0","4.0","14.2","22.6","0.7","0.9","1.6",".125","1.6","-0.2","1.4","0.5"
"36","John Drew","SF","25","ATL","5","0","150","24","63",".381","0","0","0","24","63",".381",".381","25","35",".714","10","20","30","4","7","0","12","21","73",1980,"12.2",".466",".000",".556","7.0","15.8","11.1","4.5","2.4","0.0","13.3","25.9","-0.1","0.1","0.1",".024","-2.1","-1.1","-3.3","0.0"
"37","Mike Dunleavy","PG","25","HOU","6","0","45","6","12",".500","0","2",".000","6","10",".600",".500","5","6",".833","2","3","5","13","5","0","6","11","17",1980,"17.3",".581",".167",".500","5.1","7.7","6.4","39.9","5.5","0.0","29.1","19.2","0.1","0.0","0.1",".099","-0.9","5.1","4.1","0.1"
"38","T.R. Dunn","SG","24","POR","3","0","24","2","8",".250","0","0","0","2","8",".250",".250","2","2","1.000","1","3","4","4","1","0","1","3","6",1980,"9.7",".338",".000",".250","4.6","14.7","9.5","21.9","2.1","0.0","10.1","17.7","0.0","0.0","0.0",".004","-2.2","1.1","-1.1","0.0"
"39","Len Elmore","C","27","KCK","3","0","43","4","13",".308","0","0","0","4","13",".308",".308","1","2",".500","6","5","11","1","3","1","4","4","9",1980,"6.7",".324",".000",".154","14.1","13.4","13.7","3.0","3.5","1.4","22.4","17.2","-0.1","0.1","-0.1","-0.073","-5.2","-0.7","-5.9","0.0"
"40","Julius Erving*","SF","29","PHI","18","0","694","165","338",".488","2","9",".222","163","329",".495",".491","108","136",".794","31","105","136","79","36","37","56","56","440",1980,"22.5",".553",".027",".402","5.1","15.9","10.7","19.3","2.5","3.1","12.3","27.6","1.3","1.2","2.6",".178","5.7","1.2","6.9","1.6"
"41","Mike Evans","SG","24","SAS","2","0","12","3","8",".375","2","4",".500","1","4",".250",".500","3","4",".750","0","2","2","2","0","0","0","2","11",1980,"29.1",".564",".500",".500","0.0","18.9","9.1","28.2","0.0","0.0","0.0","34.4","0.1","0.0","0.1",".291","7.2","0.4","7.6","0.0"
"42","Eric Fernsten","PF","26","BOS","5","0","18","2","6",".333","0","0","0","2","6",".333",".333","2","3",".667","3","2","5","0","0","3","2","1","6",1980,"11.8",".410",".000",".500","18.8","12.8","15.8","0.0","0.0","10.0","21.5","21.9","0.0","0.0","0.0",".010","0.1","-0.5","-0.5","0.0"
"43","Chris Ford","SG","31","BOS","9","0","279","34","79",".430","2","13",".154","32","66",".485",".443","12","15",".800","9","16","25","21","14","6","13","35","82",1980,"9.7",".479",".165",".190","3.6","6.6","5.1","10.2","2.5","1.3","13.2","15.0","0.1","0.5","0.5",".091","-0.8","1.5","0.7","0.2"
"44","Phil Ford","PG","23","KCK","3","0","110","20","43",".465","3","4",".750","17","39",".436",".500","9","11",".818","0","6","6","26","5","0","12","6","52",1980,"17.1",".543",".093",".256","0.0","6.3","2.9","34.4","2.3","0.0","20.1","22.5","0.1","0.1","0.2",".087","2.5","-0.1","2.4","0.1"
"45","Mike Gale","PG","29","SAS","3","0","69","8","20",".400","1","4",".250","7","16",".438",".425","4","7",".571","1","5","6","16","5","0","3","6","21",1980,"15.1",".455",".200",".350","1.5","8.2","4.7","32.0","3.6","0.0","11.5","16.0","0.1","0.0","0.1",".042","-1.8","2.0","0.2","0.0"
"46","Gus Gerard","SF","26","KCK","3","0","26","4","10",".400","0","0","0","4","10",".400",".400","2","4",".500","4","4","8","2","0","0","4","2","10",1980,"8.2",".425",".000",".400","15.5","17.7","16.5","10.8","0.0","0.0","25.4","25.0","-0.1","0.0","-0.1","-0.109","-3.6","-3.4","-7.0","0.0"
"47","George Gervin*","SG","27","SAS","3","0","122","37","74",".500","0","2",".000","37","72",".514",".500","26","30",".867","9","11","20","12","5","3","9","8","100",1980,"28.2",".573",".027",".405","7.7","10.2","8.9","18.3","2.0","1.4","9.4","33.4","0.5","0.0","0.5",".181","6.4","0.4","6.8","0.3"
"48","Jack Givens","SF","23","ATL","4","0","36","3","14",".214","0","0","0","3","14",".214",".214","0","0","0","1","4","5","3","2","0","3","7","6",1980,"-2.5",".214",".000",".000","2.9","13.1","7.7","12.3","2.8","0.0","17.6","20.3","-0.2","0.0","-0.2","-0.213","-10.1","-1.0","-11.1","-0.1"
"49","Kevin Grevey","SF","26","WSB","2","0","72","16","30",".533","5","10",".500","11","20",".550",".617","4","4","1.000","1","5","6","8","5","2","4","9","41",1980,"21.0",".645",".333",".133","1.4","7.7","4.5","17.9","3.4","1.5","11.2","20.3","0.2","0.0","0.3",".168","4.4","3.2","7.6","0.2"
"50","Paul Griffin","C","26","SAS","3","0","69","7","14",".500","0","0","0","7","14",".500",".500","6","6","1.000","3","12","15","6","0","1","7","9","20",1980,"9.0",".601",".000",".429","4.5","19.7","11.8","11.8","0.0","0.8","29.6","14.5","0.0","0.0","0.0","-0.016","-5.1","-0.5","-5.6","-0.1"
"51","Bob Gross","SF","26","POR","3","0","51","3","9",".333","0","0","0","3","9",".333",".333","6","6","1.000","1","3","4","4","1","0","3","8","12",1980,"6.3",".515",".000",".667","2.2","6.9","4.5","10.0","1.0","0.0","20.5","12.3","0.0","0.0","0.0",".023","-4.0","0.0","-4.0","0.0"
"52","Ernie Grunfeld","SF","24","KCK","3","0","32","5","9",".556","0","0","0","5","9",".556",".556","1","3",".333","1","0","1","0","1","0","0","3","11",1980,"9.9",".533",".000",".333","3.1","0.0","1.7","0.0","1.6","0.0","0.0","13.3","0.0","0.0","0.1",".081","-1.3","-0.4","-1.7","0.0"
"53","Steve Hawes","PF","29","ATL","5","0","149","18","41",".439","0","0","0","18","41",".439",".439","16","18",".889","13","22","35","12","9","1","8","22","52",1980,"15.6",".531",".000",".439","9.1","17.5","13.0","12.6","3.1","0.4","14.1","16.4","0.2","0.2","0.4",".130","1.0","1.5","2.5","0.2"
"54","Elvin Hayes*","PF","34","WSB","2","0","92","16","41",".390","0","0","0","16","41",".390",".390","8","10",".800","10","12","22","6","0","4","4","8","40",1980,"13.5",".441",".000",".244","11.3","14.4","12.8","9.7","0.0","2.4","8.1","22.0","0.0","0.0","0.0",".017","-0.6","-1.8","-2.5","0.0"
"55","Spencer Haywood*","PF","30","LAL","11","0","145","25","53",".472","0","1",".000","25","52",".481",".472","13","16",".813","14","12","26","4","0","6","20","17","63",1980,"8.2",".525",".019",".302","10.5","8.8","9.6","3.7","0.0","2.3","25.0","21.8","-0.1","0.1","0.0","-0.014","-3.0","-3.0","-6.0","-0.1"
"56","Gar Heard","PF","31","PHO","8","0","223","22","56",".393","0","0","0","22","56",".393",".393","11","15",".733","19","32","51","12","9","11","8","23","55",1980,"10.9",".439",".000",".268","9.4","15.5","12.5","6.6","1.9","2.7","11.3","13.0","0.1","0.2","0.2",".054","-1.4","0.4","-1.0","0.1"
"57","Gerald Henderson","PG","24","BOS","9","0","101","15","37",".405","0","2",".000","15","35",".429",".405","12","20",".600","4","6","10","12","4","0","7","8","42",1980,"11.8",".459",".054",".541","4.5","6.8","5.6","16.7","2.0","0.0","13.3","22.1","0.0","0.1","0.1",".066","0.1","-0.7","-0.6","0.0"
"58","Tom Henderson","PG","28","HOU","7","0","203","22","46",".478","0","1",".000","22","45",".489",".478","12","15",".800","5","11","16","42","7","4","11","19","56",1980,"13.5",".532",".022",".326","2.8","6.3","4.5","27.6","1.7","1.1","17.3","13.1","0.3","0.0","0.3",".068","0.4","1.1","1.5","0.2"
"59","Johnny High","PG","22","PHO","8","0","120","12","31",".387","0","2",".000","12","29",".414",".387","8","16",".500","10","15","25","20","6","2","7","20","32",1980,"11.2",".421",".065",".516","9.2","13.5","11.4","20.4","2.4","0.9","15.5","15.5","0.0","0.1","0.1",".045","-1.6","1.1","-0.5","0.0"
"60","Armond Hill","PG","26","ATL","5","0","109","12","30",".400","0","1",".000","12","29",".414",".400","11","12",".917","2","4","6","15","4","1","11","14","35",1980,"8.7",".496",".033",".400","1.9","4.3","3.1","21.2","1.9","0.6","23.8","18.2","-0.1","0.0","0.0","-0.011","-2.7","-0.7","-3.4","0.0"
"61","Brad Holland","SG","23","LAL","9","0","32","5","10",".500","0","0","0","5","10",".500",".500","4","4","1.000","2","3","5","3","5","0","3","8","14",1980,"17.0",".595",".000",".400","6.8","9.9","8.4","12.2","7.3","0.0","20.3","18.2","0.1","0.1","0.1",".186","-1.7","6.4","4.7","0.1"
"62","Lionel Hollins","SG","26","PHI","18","0","618","97","233",".416","0","10",".000","97","223",".435",".416","54","68",".794","17","54","71","113","27","3","46","49","248",1980,"13.6",".472",".043",".292","3.1","9.2","6.3","27.3","2.1","0.3","14.9","21.1","0.2","0.7","0.9",".067","0.7","-1.0","-0.2","0.3"
"63","Dennis Johnson*","SG","25","SEA","15","0","582","100","244",".410","5","15",".333","95","229",".415",".420","52","62",".839","25","39","64","57","27","10","43","48","257",1980,"12.7",".474",".061",".254","4.6","7.5","6.0","14.8","2.3","1.0","13.7","22.2","0.2","0.6","0.8",".068","0.6","0.0","0.6","0.4"
"64","Eddie Johnson","SG","24","ATL","5","0","188","38","74",".514","0","0","0","38","74",".514",".514","21","28",".750","3","15","18","21","8","2","11","12","97",1980,"18.8",".562",".000",".378","1.7","9.4","5.3","20.1","2.1","0.7","11.3","22.2","0.4","0.1","0.5",".131","3.1","0.8","3.9","0.3"
"65","John Johnson","SF","32","SEA","15","0","486","78","158",".494","0","1",".000","78","157",".497",".494","30","37",".811","44","58","102","85","8","3","56","45","186",1980,"13.8",".534",".006",".234","9.8","13.3","11.5","26.0","0.8","0.3","24.3","19.5","0.3","0.4","0.7",".068","1.8","-1.0","0.8","0.3"
"66","Magic Johnson*","SG","20","LAL","16","0","658","103","199",".518","2","8",".250","101","191",".529",".523","85","106",".802","52","116","168","151","49","6","65","47","293",1980,"22.1",".596",".040",".533","8.6","18.6","13.7","29.8","3.5","0.5","20.9","18.6","1.7","1.1","2.8",".203","5.6","2.4","8.0","1.7"
"67","Marques Johnson","SF","23","MIL","7","0","303","54","128",".422","1","3",".333","53","125",".424",".426","30","40",".750","17","31","48","20","5","6","8","20","139",1980,"14.6",".477",".023",".313","6.4","11.3","8.9","10.3","0.8","1.1","5.2","21.2","0.4","0.3","0.8",".119","2.7","-1.4","1.4","0.3"
"68","Vinnie Johnson","SG","23","SEA","5","0","12","1","3",".333","0","0","0","1","3",".333",".333","0","0","0","0","2","2","2","1","0","0","1","2",1980,"11.7",".333",".000",".000","0.0","18.5","9.1","22.2","4.1","0.0","0.0","10.3","0.0","0.0","0.0",".109","-1.2","4.5","3.3","0.0"
"69","Bobby Jones*","PF","28","PHI","18","0","470","90","172",".523","0","1",".000","90","171",".526",".523","53","62",".855","29","57","86","31","21","32","23","56","233",1980,"19.4",".585",".006",".360","7.0","12.8","10.0","10.4","2.2","3.9","10.3","20.0","1.1","0.8","1.9",".190","3.8","1.3","5.1","0.8"
"70","Caldwell Jones","C","29","PHI","18","0","639","58","129",".450","0","3",".000","58","126",".460",".450","42","52",".808","50","135","185","34","13","37","37","75","158",1980,"11.5",".520",".023",".403","8.9","22.3","15.8","7.2","1.0","3.3","19.6","12.5","0.2","1.1","1.3",".100","-0.4","0.3","-0.1","0.3"
"71","Major Jones","PF","26","HOU","6","0","70","11","18",".611","0","0","0","11","18",".611",".611","6","9",".667","8","14","22","4","0","2","4","8","28",1980,"17.2",".638",".000",".500","13.2","23.1","18.1","8.2","0.0","1.7","15.4","15.6","0.2","0.0","0.2",".124","1.6","-0.1","1.5","0.1"
"72","Jeff Judkins","SF","23","BOS","7","0","10","4","8",".500","1","3",".333","3","5",".600",".563","0","0","0","3","1","4","0","1","0","0","0","9",1980,"39.8",".563",".375",".000","33.8","11.5","22.8","0.0","4.9","0.0","0.0","33.9","0.1","0.0","0.1",".370","18.3","1.7","20.0","0.1"
"73","Rich Kelley","C","26","PHO","8","0","146","19","44",".432","0","1",".000","19","43",".442",".432","9","10",".900","14","22","36","22","9","7","10","17","47",1980,"16.0",".486",".023",".227","10.6","16.3","13.5","19.1","2.9","2.6","17.1","16.5","0.1","0.2","0.3",".097","0.8","2.6","3.4","0.2"
"74","Larry Kenon","PF","27","SAS","3","0","81","10","34",".294","0","0","0","10","34",".294",".294","6","11",".545","6","7","13","4","0","0","5","6","26",1980,"3.5",".335",".000",".324","7.7","9.8","8.7","6.9","0.0","0.0","11.4","22.9","-0.2","-0.1","-0.3","-0.178","-7.6","-4.6","-12.2","-0.2"
"75","Reggie King","PF","22","KCK","3","0","77","10","21",".476","0","0","0","10","21",".476",".476","5","9",".556","7","18","25","4","1","0","2","10","25",1980,"13.6",".501",".000",".429","9.2","26.9","17.4","7.0","0.7","0.0","7.4","14.4","0.1","0.1","0.2",".112","-0.5","-0.2","-0.7","0.0"
"76","Sam Lacey","C","31","KCK","3","0","101","8","21",".381","1","1","1.000","7","20",".350",".405","3","4",".750","6","16","22","13","7","2","8","11","20",1980,"11.0",".439",".048",".190","6.0","18.2","11.7","16.3","3.5","1.2","26.0","12.6","-0.1","0.1","0.1",".038","-1.9","3.5","1.6","0.1"
"77","Tom LaGarde","C","24","SEA","14","0","163","17","46",".370","0","0","0","17","46",".370",".370","9","11",".818","13","27","40","12","2","0","7","25","43",1980,"8.1",".423",".000",".239","8.6","18.4","13.4","10.1","0.6","0.0","12.1","14.6","0.0","0.2","0.2",".059","-2.2","-0.9","-3.1","0.0"
"78","Mark Landsberger","C","24","LAL","16","0","195","25","69",".362","0","1",".000","25","68",".368",".362","5","6",".833","25","44","69","2","3","2","10","35","55",1980,"7.0",".384",".014",".087","14.0","23.9","19.0","1.3","0.7","0.6","12.2","16.5","-0.1","0.2","0.1",".024","-3.8","-3.5","-7.3","-0.3"
"79","Bob Lanier*","C","31","MIL","7","0","256","52","101",".515","0","0","0","52","101",".515",".515","31","42",".738","17","48","65","31","7","8","17","23","135",1980,"20.9",".565",".000",".416","7.6","20.7","14.3","19.6","1.4","1.8","12.5","22.3","0.6","0.4","1.1",".199","5.4","1.1","6.6","0.5"
"80","Allen Leavell","PG","22","HOU","7","0","149","10","38",".263","0","4",".000","10","34",".294",".263","19","21",".905","2","10","12","24","6","0","6","12","39",1980,"9.8",".413",".105",".553","1.5","7.7","4.6","20.4","2.0","0.0","11.3","15.0","0.1","0.0","0.1",".019","-2.8","0.6","-2.2","0.0"
"81","Butch Lee","PG","23","LAL","3","0","6","0","0","0","0","0","0","0","0","0","0","2","2","1.000","0","1","1","0","0","0","3","2","2",1980,"-12.3","1.136","0","0","0.0","17.6","8.9","0.0","0.0","0.0","77.3","25.5","-0.1","0.0","0.0","-0.372","-18.9","-6.0","-24.8","0.0"
"82","Moses Malone*","C","24","HOU","7","0","275","74","138",".536","0","1",".000","74","137",".540",".536","33","43",".767","42","55","97","7","4","16","22","18","181",1980,"24.9",".577",".007",".312","17.6","23.1","20.3","4.3","0.7","3.4","12.3","27.3","0.8","0.1","0.9",".159","4.6","-1.0","3.6","0.4"
"83","Pete Maravich*","SG","32","BOS","9","0","104","25","51",".490","2","6",".333","23","45",".511",".510","2","3",".667","0","8","8","6","3","0","9","12","54",1980,"11.0",".516",".118",".059","0.0","8.9","4.4","9.3","1.4","0.0","14.7","25.0","-0.1","0.1","0.1",".039","-1.0","-1.3","-2.3","0.0"
"84","Cedric Maxwell","SF","24","BOS","9","0","320","59","93",".634","0","0","0","59","93",".634",".634","46","61",".754","31","59","90","19","5","10","22","25","164",1980,"21.8",".684",".000",".656","10.9","21.2","16.0","8.8","0.8","1.9","15.5","18.8","1.1","0.6","1.7",".255","6.1","0.3","6.4","0.7"
"85","Jim McElroy","PG","26","ATL","5","0","32","4","9",".444","0","1",".000","4","8",".500",".444","4","5",".800","1","1","2","4","0","0","2","1","12",1980,"12.2",".536",".111",".556","3.3","3.7","3.5","19.7","0.0","0.0","15.2","17.7","0.0","0.0","0.0",".053","1.6","-2.2","-0.6","0.0"
"86","Billy McKinney","PG","24","KCK","3","0","34","2","5",".400","0","1",".000","2","4",".500",".400","0","0","0","2","1","3","8","0","0","3","2","4",1980,"6.6",".400",".200",".000","5.9","3.4","4.7","29.1","0.0","0.0","37.5","9.7","0.0","0.0","0.0","-0.028","-1.8","-2.2","-4.0","0.0"
