"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","35","LAL","15","0","588","163","287",".568","0","1",".000","163","286",".570",".568","80","106",".755","25","90","115","42","17","55","50","61","406",1983,"22.8",".608",".003",".369","4.8","16.5","10.8","10.9","1.4","5.1","13.0","26.6","1.4","0.7","2.1",".172","4.0","1.6","5.6","1.1"
"2","Alvan Adams","C","28","PHO","3","0","84","15","32",".469","0","0","0","15","32",".469",".469","5","7",".714","3","15","18","14","2","5","5","15","35",1983,"15.3",".499",".000",".219","3.5","19.4","11.0","22.5","1.1","3.3","12.5","18.8","0.1","0.1","0.2",".092","-1.0","1.7","0.7","0.1"
"3","Danny Ainge","SG","23","BOS","7","0","201","28","72",".389","2","5",".400","26","67",".388",".403","8","11",".727","2","12","14","25","5","1","6","24","66",1983,"8.5",".429",".069",".153","1.1","6.4","3.7","18.6","1.2","0.3","7.2","17.3","0.0","0.2","0.2",".047","-2.1","0.0","-2.1","0.0"
"4","Tiny Archibald*","PG","34","BOS","7","0","161","22","68",".324","1","6",".167","21","62",".339",".331","22","29",".759","3","7","10","44","2","0","11","12","67",1983,"12.3",".415",".088",".426","2.0","4.7","3.3","40.6","0.6","0.0","12.0","23.9","0.0","0.1","0.1",".035","1.6","-2.4","-0.9","0.0"
"5","Gene Banks","PF","23","SAS","11","0","398","76","150",".507","0","0","0","76","150",".507",".507","23","35",".657","27","49","76","50","11","1","21","25","175",1983,"14.6",".529",".000",".233","7.2","11.8","9.6","14.9","1.2","0.1","11.3","17.8","0.6","0.3","0.9",".107","1.8","-0.6","1.3","0.3"
"6","Larry Bird*","PF","26","BOS","6","0","240","49","116",".422","1","4",".250","48","112",".429",".427","24","29",".828","20","55","75","41","13","3","19","15","123",1983,"20.3",".478",".034",".250","8.9","24.7","16.7","28.2","2.7","0.7","12.9","25.8","0.2","0.5","0.7",".134","5.0","2.4","7.4","0.6"
"7","Otis Birdsong","SG","27","NJN","2","0","37","6","16",".375","0","1",".000","6","15",".400",".375","1","2",".500","1","1","2","9","3","0","1","3","13",1983,"14.4",".385",".063",".125","3.0","3.3","3.1","34.1","4.0","0.0","5.6","19.7","0.0","0.0","0.0",".046","-0.2","1.9","1.7","0.0"
"8","Charles Bradley","SG","23","BOS","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1983,"0.0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0",".019","-3.2","-2.2","-5.4","0.0"
"9","Junior Bridgeman","SF","29","MIL","9","0","308","61","130",".469","2","5",".400","59","125",".472",".477","28","30",".933","21","24","45","28","10","2","19","26","152",1983,"16.5",".531",".038",".231","7.3","9.0","8.1","14.2","1.6","0.4","11.7","22.1","0.6","0.3","0.9",".145","4.0","-0.9","3.2","0.4"
"10","Fred Brown","PG","34","SEA","2","0","30","2","9",".222","0","0","0","2","9",".222",".222","2","2","1.000","0","3","3","5","1","0","0","3","6",1983,"7.4",".304",".000",".222","0.0","10.8","4.8","22.0","1.7","0.0","0.0","13.2","0.0","0.0","0.0",".005","-6.1","0.9","-5.2","0.0"
"11","Rickey Brown","C","24","ATL","2","0","15","1","3",".333","0","0","0","1","3",".333",".333","1","2",".500","0","3","3","0","0","0","0","3","3",1983,"2.6",".387",".000",".667","0.0","20.1","10.3","0.0","0.0","0.0","0.0","11.4","0.0","0.0","0.0",".041","-5.7","-1.2","-6.9","0.0"
"12","Quinn Buckner","SG","28","BOS","7","0","98","16","37",".432","0","2",".000","16","35",".457",".432","0","2",".000","1","9","10","2","1","0","5","18","32",1983,"2.7",".422",".054",".054","1.1","9.9","5.5","3.2","0.5","0.0","11.7","18.3","-0.2","0.1","-0.1","-0.041","-8.0","-1.1","-9.1","-0.2"
"13","Don Buse","PG","32","POR","5","0","31","2","8",".250","0","0","0","2","8",".250",".250","3","4",".750","0","2","2","7","0","0","2","2","7",1983,"6.0",".359",".000",".500","0.0","7.3","3.6","28.1","0.0","0.0","17.0","16.0","0.0","0.0","0.0","-0.048","-3.0","-2.6","-5.5","0.0"
"14","Kenny Carr","PF","27","POR","7","0","171","26","60",".433","0","0","0","26","60",".433",".433","18","23",".783","15","36","51","10","3","5","10","26","70",1983,"13.4",".499",".000",".383","9.6","23.9","16.6","8.2","0.9","1.6","12.5","19.7","0.1","0.2","0.3",".086","-0.8","0.0","-0.9","0.0"
