"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Zaid Abdul-Aziz","C","29","SEA","5","0","60","14","20",".700","0","0","0","14","20",".700",".700","8","11",".727","4","17","21","2","0","5","0","2","36",1976,"25.2",".725","0",".550","7.7","34.1","20.7","5.3","0.0","4.6","0","0","0.3","0.0","0.3",".245","6.0","1.6","7.6","0.1"
"2","Alvan Adams","C","21","PHO","19","0","668","137","303",".452","0","0","0","137","303",".452",".452","67","82",".817","54","137","191","98","24","20","0","60","341",1976,"19.8",".503","0",".271","8.5","22.5","15.4","23.0","1.7","1.6","0","0","0.7","0.9","1.7",".122","3.1","0.9","4.1","1.0"
"3","Don Adams","SF","28","BUF","9","0","122","15","36",".417","0","0","0","15","36",".417",".417","6","7",".857","8","19","27","13","2","0","0","23","36",1976,"9.7",".461","0",".194","7.4","16.1","11.9","14.6","0.8","0.0","0","0","0.0","0.1","0.0",".014","-3.6","-0.6","-4.2","-0.1"
"4","Jerome Anderson","SG","22","BOS","4","0","5","1","3",".333","0","0","0","1","3",".333",".333","0","0","0","1","0","1","1","0","0","0","1","2",1976,"10.9",".333","0",".000","21.4","0.0","10.6","33.1","0.0","0.0","0","0","0.0","0.0","0.0","-0.158","-0.9","-3.8","-4.7","0.0"
"5","Jim Ard","C","27","BOS","16","0","110","13","29",".448","0","0","0","13","29",".448",".448","11","14",".786","10","16","26","8","1","3","0","29","37",1976,"11.1",".526","0",".483","9.7","15.4","12.6","10.6","0.4","1.5","0","0","0.0","0.2","0.2",".089","-3.4","0.7","-2.6","0.0"
"6","Dennis Awtrey","C","27","PHO","19","0","286","21","45",".467","0","0","0","21","45",".467",".467","18","33",".545","17","46","63","25","5","9","0","38","60",1976,"9.7",".504","0",".733","6.2","17.7","11.8","11.4","0.8","1.7","0","0","0.0","0.3","0.3",".051","-1.5","0.8","-0.8","0.1"
"7","Mike Bantom","SF","24","SEA","6","0","114","22","38",".579","0","0","0","22","38",".579",".579","14","20",".700","9","14","23","8","4","2","0","27","58",1976,"17.1",".620","0",".526","9.1","14.8","11.9","10.6","1.6","1.0","0","0","0.2","0.0","0.2",".096","-1.7","0.5","-1.2","0.0"
"8","Rick Barry*","SF","31","GSW","13","0","532","126","289",".436","0","0","0","126","289",".436",".436","60","68",".882","20","64","84","84","38","14","0","40","312",1976,"20.9",".489","0",".235","3.8","12.7","8.2","23.0","3.3","1.4","0","0","1.0","0.7","1.7",".151","3.4","0.9","4.3","0.8"
"9","Dave Bing*","PG","32","WSB","7","0","209","34","76",".447","0","0","0","34","76",".447",".447","28","35",".800","6","12","18","28","7","2","0","18","96",1976,"17.4",".525","0",".461","3.3","5.5","4.5","23.4","1.7","0.5","0","0","0.3","0.3","0.5",".123","2.8","-0.8","2.0","0.2"
"10","Tom Boswell","PF","22","BOS","3","0","3","1","2",".500","0","0","0","1","2",".500",".500","0","0","0","0","1","1","0","0","0","0","2","2",1976,"8.2",".500","0",".000","0.0","35.3","17.7","0.0","0.0","0.0","0","0","0.0","0.0","0.0","-0.263","-15.2","0.1","-15.1","0.0"
