"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Mahmoud Abdul-Rauf","PG","24","DEN","12","12","339","57","154",".370","12","37",".324","45","117",".385",".409","29","31",".935","3","15","18","30","5","1","14","29","155",1994,"11.8",".462",".240",".201","1.1","5.0","3.1","18.0","0.8","0.2","7.7","24.8","0.2","0.1","0.3",".042","-0.8","-1.9","-2.7","-0.1"
"2","Danny Ainge","SG","34","PHO","10","0","230","27","59",".458","17","40",".425","10","19",".526",".602","15","21",".714","7","16","23","21","6","1","5","26","86",1994,"14.7",".630",".678",".356","3.2","8.3","5.6","12.9","1.3","0.3","6.8","13.7","0.7","0.0","0.6",".135","1.9","0.6","2.6","0.3"
"3","Kenny Anderson","PG","23","NJN","4","4","181","19","54",".352","3","10",".300","16","44",".364",".380","22","33",".667","2","10","12","27","9","0","9","11","63",1994,"13.1",".460",".185",".611","1.2","6.0","3.6","34.0","2.7","0.0","11.6","19.4","0.1","0.2","0.3",".075","1.5","0.2","1.7","0.2"
"4","Nick Anderson","SG","26","ORL","3","3","120","13","34",".382","8","20",".400","5","14",".357",".500","9","12",".750","2","8","10","10","5","2","5","8","43",1994,"13.7",".547",".588",".353","2.0","8.2","5.0","14.7","2.3","1.2","11.3","16.3","0.2","0.0","0.3",".111","2.4","0.9","3.3","0.2"
"5","Willie Anderson","SG","27","SAS","4","4","106","14","37",".378","1","1","1.000","13","36",".361",".392","4","7",".571","3","5","8","12","5","2","4","7","33",1994,"11.7",".412",".027",".189","2.9","5.8","4.2","20.0","2.6","1.3","9.1","18.7","0.0","0.0","0.0",".006","-0.8","0.7","-0.1","0.1"
"6","Greg Anthony","PG","26","NYK","25","3","436","45","128",".352","18","61",".295","27","67",".403",".422","14","24",".583","9","18","27","59","19","8","31","55","122",1994,"8.6",".440",".477",".188","2.4","5.1","3.7","23.7","2.4","1.4","18.3","18.0","-0.2","0.6","0.4",".040","-2.1","1.4","-0.7","0.1"
"7","B.J. Armstrong","PG","26","CHI","10","10","360","55","106",".519","7","12",".583","48","94",".511",".552","36","44",".818","2","22","24","25","8","0","9","21","153",1994,"16.7",".610",".113",".415","0.7","7.3","4.1","12.2","1.3","0.0","6.7","17.9","1.1","0.1","1.3",".168","1.9","-0.4","1.5","0.3"
"8","Vincent Askew","SG","27","SEA","5","0","95","10","28",".357","0","1",".000","10","27",".370",".357","16","19",".842","2","4","6","9","2","0","2","10","36",1994,"12.9",".495",".036",".679","2.3","4.9","3.6","17.1","1.1","0.0","5.2","18.7","0.2","0.1","0.3",".127","0.1","-0.3","-0.1","0.0"
"9","Keith Askins","SF","26","MIA","1","0","6","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","1","0","1","0","0","0","2","0","0",1994,"-17.7",".000",".000",".000","18.0","0.0","9.2","0.0","0.0","0.0","66.7","22.2","-0.1","0.0","-0.1","-0.622","-15.9","-8.0","-23.9","0.0"
"10","Stacey Augmon","SG","25","ATL","11","11","324","46","89",".517","0","0","0","46","89",".517",".517","27","38",".711","13","16","29","28","7","2","15","26","119",1994,"13.4",".563",".000",".427","4.4","5.7","5.1","14.8","1.2","0.5","12.4","17.1","0.5","0.2","0.8",".112","0.0","0.5","0.5","0.2"
"11","Anthony Avent","PF","24","ORL","2","0","40","6","13",".462","0","0","0","6","13",".462",".462","7","8",".875","8","3","11","1","0","0","1","2","19",1994,"21.7",".575",".000",".615","23.6","9.2","16.6","4.8","0.0","0.0","5.7","19.3","0.2","0.0","0.2",".211","5.6","-2.6","3.0","0.1"
"12","Charles Barkley*","PF","30","PHO","10","10","425","110","216",".509","14","40",".350","96","176",".545",".542","42","55",".764","34","96","130","48","25","9","27","26","276",1994,"27.8",".575",".185",".255","8.4","27.0","17.1","20.0","3.0","1.5","10.1","27.0","1.5","0.4","1.8",".208","7.0","1.9","8.8","1.1"
"13","John Battle","SG","31","CLE","1","0","8","1","1","1.000","0","0","0","1","1","1.000","1.000","0","0","0","0","2","2","0","0","0","0","0","2",1994,"16.2","1.000",".000",".000","0.0","34.2","15.7","0.0","0.0","0.0","0.0","5.9","0.0","0.0","0.0",".123","0.4","0.5","1.0","0.0"
"14","Benoit Benjamin","C","29","NJN","4","4","108","7","17",".412","0","0","0","7","17",".412",".412","7","8",".875","5","16","21","1","2","8","5","16","21",1994,"8.3",".512",".000",".471","5.1","16.2","10.7","1.9","1.0","5.2","19.6","10.7","0.0","0.2","0.2",".071","-3.2","1.9","-1.3","0.0"
"15","David Benoit","SF","25","UTA","16","5","357","48","122",".393","3","16",".188","45","106",".425",".406","16","25",".640","23","44","67","10","7","11","16","31","115",1994,"10.0",".432",".131",".205","7.3","14.4","10.8","4.8","1.1","2.3","10.7","19.6","-0.2","0.3","0.1",".014","-2.6","-0.6","-3.2","-0.1"
"16","Rolando Blackman","SG","34","NYK","6","0","34","3","11",".273","2","4",".500","1","7",".143",".364","0","0","0","1","2","3","3","0","0","1","6","8",1994,"2.7",".364",".364",".000","3.4","7.2","5.3","15.1","0.0","0.0","8.3","16.4","0.0","0.0","0.0",".005","-3.8","-1.7","-5.5","0.0"
"17","Mookie Blaylock","PG","26","ATL","11","11","415","48","141",".340","22","64",".344","26","77",".338",".418","25","30",".833","16","39","55","98","24","5","32","22","143",1994,"17.0",".464",".454",".213","4.2","10.9","7.5","38.6","3.1","0.9","17.2","20.6","0.3","0.6","0.9",".105","2.8","1.7","4.5","0.7"
"18","Walter Bond","SG","24","UTA","4","0","13","0","2",".000","0","1",".000","0","1",".000",".000","1","2",".500","0","1","1","0","1","0","0","4","1",1994,"-3.6",".174",".500","1.000","0.0","9.0","4.4","0.0","4.3","0.0","0.0","10.4","0.0","0.0","0.0","-0.068","-13.0","2.2","-10.8","0.0"
"19","Anthony Bonner","SF","25","NYK","13","7","118","10","22",".455","0","0","0","10","22",".455",".455","7","13",".538","15","13","28","2","5","0","13","22","27",1994,"5.7",".487",".000",".591","14.8","13.5","14.2","2.9","2.3","0.0","31.9","16.0","-0.2","0.2","0.0",".001","-5.7","0.5","-5.2","-0.1"
"20","Anthony Bowie","SG","30","ORL","2","0","13","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","0","0","0","0","0","0","0","3","0",1994,"-6.9",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","0.0","0.0","0.0","-0.104","-12.2","-3.7","-15.9","0.0"
"21","Terrell Brandon","PG","23","CLE","3","0","56","12","19",".632","0","0","0","12","19",".632",".632","2","3",".667","1","3","4","5","1","0","1","1","26",1994,"21.1",".640",".000",".158","2.1","7.3","4.5","19.3","1.0","0.0","4.7","17.9","0.2","0.0","0.2",".143","4.2","-0.4","3.9","0.1"
"22","Kevin Brooks","SF","24","DEN","2","0","5","2","7",".286","0","1",".000","2","6",".333",".286","1","2",".500","1","1","2","0","0","0","0","0","5",1994,"15.5",".317",".143",".286","23.8","22.4","23.1","0.0","0.0","0.0","0.0","72.8","0.0","0.0","0.0","-0.299","-3.0","-12.5","-15.5","0.0"
"23","Scott Brooks","PG","28","HOU","5","0","23","5","6",".833","1","1","1.000","4","5",".800",".917","0","1",".000","1","1","2","3","0","0","0","3","11",1994,"22.8",".854",".167",".167","5.3","4.6","4.9","24.2","0.0","0.0","0.0","13.0","0.1","0.0","0.1",".277","4.7","2.4","7.1","0.0"
