"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","33","LAL","80","0","2976","836","1457",".574","0","1",".000","836","1456",".574",".574","423","552",".766","197","624","821","272","59","228","249","244","2095",1981,"25.5",".616",".001",".379","7.6","21.5","15.0","13.6","0.9","4.0","12.8","26.3","9.6","4.6","14.3",".230","4.7","1.4","6.1","6.1"
"2","Tom Abernethy","SF","26","TOT","39","0","298","25","59",".424","0","1",".000","25","58",".431",".424","13","22",".591","20","28","48","19","7","3","8","34","63",1981,"8.0",".459",".017",".373","7.1","10.6","8.8","8.0","1.1","0.6","10.4","10.3","0.2","0.2","0.4",".062","-2.2","-0.4","-2.6","0.0"
"3","Alvan Adams","C","26","PHO","75","0","2054","458","870",".526","0","0","0","458","870",".526",".526","199","259",".768","157","389","546","344","106","69","226","226","1115",1981,"20.3",".567",".000",".298","8.6","20.5","14.7","24.5","2.4","1.9","18.7","23.0","3.3","4.5","7.7",".180","2.5","2.6","5.1","3.7"
"4","Darrell Allums","PF","22","DAL","22","0","276","23","67",".343","0","1",".000","23","66",".348",".343","13","22",".591","19","46","65","25","5","8","23","51","59",1981,"5.3",".385",".015",".328","7.6","19.7","13.4","12.5","0.9","1.7","23.1","15.1","-0.5","0.2","-0.3","-0.054","-5.5","-0.1","-5.6","-0.3"
"5","Tiny Archibald*","PG","32","BOS","80","72","2820","382","766",".499","0","9",".000","382","757",".505",".499","342","419",".816","36","140","176","618","75","18","265","201","1106",1981,"14.3",".582",".012",".547","1.5","5.4","3.6","28.5","1.3","0.4","21.8","17.5","4.6","2.3","6.9",".118","0.9","-1.0","-0.1","1.4"
"6","Dennis Awtrey","C","32","SEA","47","0","607","44","93",".473","0","0","0","44","93",".473",".473","14","20",".700","33","75","108","54","12","8","33","85","102",1981,"6.7",".501",".000",".215","6.1","13.3","9.8","11.5","0.9","0.7","24.5","9.0","0.0","0.6","0.6",".047","-3.2","0.7","-2.5","-0.1"
"7","James Bailey","PF","23","SEA","82","0","2539","444","889",".499","1","2",".500","443","887",".499",".500","256","361",".709","192","415","607","98","74","143","219","332","1145",1981,"14.5",".546",".002",".406","8.5","17.6","13.1","5.8","1.4","3.1","17.3","20.3","1.4","3.6","4.9",".094","-1.7","0.6","-1.1","0.6"
"8","Greg Ballard","SF","26","WSB","82","0","2610","549","1186",".463","7","32",".219","542","1154",".470",".466","166","196",".847","167","413","580","195","118","39","117","194","1271",1981,"16.7",".500",".027",".165","6.7","16.8","11.7","10.9","2.1","0.8","8.4","21.4","2.8","4.1","6.9",".127","0.8","1.4","2.2","2.8"
"9","Mike Bantom","SF","29","IND","76","0","2375","431","882",".489","0","6",".000","431","876",".492",".489","199","281",".708","150","277","427","240","80","85","197","284","1061",1981,"14.5",".528",".007",".319","6.7","13.1","9.8","14.4","1.6","2.0","16.4","20.3","1.8","2.5","4.4",".088","-0.2","0.1","-0.1","1.2"
"10","Billy Ray Bates","SG","24","POR","77","0","1560","439","902",".487","14","54",".259","425","848",".501",".494","170","199",".854","71","86","157","196","82","6","149","120","1062",1981,"19.3",".537",".060",".221","4.9","6.0","5.5","19.0","2.4","0.2","13.1","28.9","2.4","1.2","3.6",".111","2.3","-0.9","1.3","1.3"
"11","Mel Bennett","PF","26","UTA","28","0","313","26","60",".433","0","2",".000","26","58",".448",".433","53","81",".654","33","60","93","15","3","11","31","56","105",1981,"10.7",".549",".033","1.350","12.2","21.7","17.0","6.3","0.5","2.0","24.5","17.4","0.1","0.2","0.3",".045","-3.7","-1.2","-5.0","-0.3"
"12","Kent Benson","C","26","DET","59","0","1956","364","770",".473","0","4",".000","364","766",".475",".473","196","254",".772","124","276","400","172","72","67","190","184","924",1981,"15.1",".524",".005",".330","7.0","17.4","11.9","13.9","1.7","2.0","17.7","22.2","0.6","2.5","3.1",".075","-0.3","0.4","0.1","1.0"
"13","Henry Bibby","PG","31","SDC","73","0","1112","118","306",".386","32","95",".337","86","211",".408",".438","67","98",".684","25","49","74","200","47","2","76","85","335",1981,"10.6",".480",".310",".320","2.5","5.4","3.9","23.2","2.0","0.1","17.9","15.6","0.5","0.5","1.0",".043","-1.0","-0.9","-1.9","0.0"
"14","Larry Bird*","PF","24","BOS","82","82","3239","719","1503",".478","20","74",".270","699","1429",".489",".485","283","328",".863","191","704","895","451","161","63","289","239","1741",1981,"19.9",".528",".049",".218","7.0","23.8","15.7","20.4","2.4","1.1","14.9","24.3","4.7","6.1","10.8",".160","2.5","1.8","4.3","5.2"
"15","Otis Birdsong","SG","25","KCK","71","0","2593","710","1306",".544","10","35",".286","700","1271",".551",".547","317","455",".697","119","139","258","233","93","18","173","172","1747",1981,"20.3",".580",".027",".348","5.1","5.9","5.5","14.3","1.7","0.4","10.3","26.8","6.2","2.0","8.2",".152","3.3","-0.8","2.4","2.9"
"16","Norman Black","SG","23","DET","3","0","28","3","10",".300","0","0","0","3","10",".300",".300","2","8",".250","0","2","2","2","1","0","1","2","8",1981,"1.9",".296",".000",".800","0.0","8.8","4.2","10.0","1.7","0.0","6.9","21.0","-0.1","0.0","-0.1","-0.133","-4.7","-0.3","-5.0","-0.1"
"17","Ron Boone","SG","34","UTA","52","0","1146","160","371",".431","11","39",".282","149","332",".449",".446","75","94",".798","17","67","84","161","33","8","111","126","406",1981,"9.0",".492",".105",".253","1.7","6.6","4.2","19.9","1.4","0.4","21.2","19.7","-0.8","0.2","-0.6","-0.025","-3.2","-2.1","-5.2","-0.9"
"18","Winford Boynes","SG","23","DAL","44","0","757","121","313",".387","0","0","0","121","313",".387",".387","45","55",".818","24","51","75","37","23","16","69","79","287",1981,"6.1",".426",".000",".176","3.5","8.0","5.6","7.5","1.5","1.2","17.0","22.4","-1.6","0.2","-1.4","-0.091","-5.3","-2.0","-7.3","-1.0"
"19","Dudley Bradley","SG","23","IND","82","0","1867","265","559",".474","2","16",".125","263","543",".484",".476","125","178",".702","70","123","193","188","186","37","122","236","657",1981,"13.7",".515",".029",".318","4.0","7.4","5.6","13.6","4.7","1.1","16.1","16.3","1.0","2.9","3.9",".100","-1.8","3.4","1.6","1.7"
"20","Mike Bratz","PG","25","CLE","80","0","2595","319","817",".390","57","169",".337","262","648",".404",".425","107","132",".811","66","132","198","452","136","17","162","194","802",1981,"11.5",".458",".207",".162","2.7","5.9","4.2","22.4","2.5","0.4","15.6","16.1","0.7","1.4","2.1",".038","-1.2","0.0","-1.2","0.5"
