"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","Tony Battie",2.40481396294395,2003,"BOS",0.25,22.9572377043019,0.0263916343117622,0.0261879716749777,-0.448288545055953,1.55678387137997,-0.404257862685206,0.580678133038801,0.984008369081297,0.192448786605869,0.460325455662536,1.91978730573081,0.524255749108702,0.913575637905836,0.4194207779753,1.3161069393355,6.6,4.9,0.5,1.4,0.4,12.3015722976135,0.06,0.02,0.04,-1.06586826347305,7.18329011728339,-1.87877130617081
"2","Mark Blount",1.84059879003469,2003,"BOS",0.25,22.9572377043019,0.0201996540812665,0.0200437745793104,0,0.41547617304291,-0.0749795172251865,0.272742759457619,0.722944924222994,0.0769795146423475,1.26589500307197,1.09702131756046,0.373221762489678,0.609050425270557,0.20971038898765,0.987080204501624,3.1,3.6,0.2,0.8,1.1,8.75758540009359,0.04,0.01,0.03,0,1.91708428038913,-0.348464132713517
"3","J.R. Bremer",0,2003,"BOS",0.25,22.9572377043019,0,0,-1.41706191770496,-0.649439668276973,0.241256354011776,0.413513215951873,0.301227051759581,0.461877087854085,0.345244091746902,0,0.139790345392941,-0.304525212635279,-0.62913116696295,0.329026734833875,4.7,1.5,1.2,0,0.3,3.28015676181563,-0.02,-0.03,0.01,-3.36926147704591,-2.99663533048459,1.12122869382919
"4","Kedrick Brown",0.169856136463679,2003,"BOS",0.25,22.9572377043019,0.0018640864150965,0.00184970137360919,0,-0.180191966259971,-0.101064465671302,0.0879815353089092,0.133878689670925,0,0.383604546385446,0,0.0250231617336705,0,0,0,1,0.666666666666667,0,0,0.333333333333333,0.587164248947122,0,0,0,0,-0.831439221747432,-0.469692826542703
"5","Mark Bryant",0,2003,"BOS",0.25,22.9572377043019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","Bimbo Coles",0,2003,"BOS",0.25,22.9572377043019,0,0,-0.298859030037302,-0.198457461363634,0,0,0.0669393448354623,0.256598382141158,0,0,-0.0171171851501561,-0.507542021058798,-0.699034629958833,0,0,0.333333333333333,0.666666666666667,0,0,-0.401651848385587,-0.0333333333333333,-0.0333333333333333,0,-0.710578842315369,-0.915719610873716,0
"7","Tony Delk",4.8430009099321,2003,"BOS",0.25,22.9572377043019,0.0531495204851479,0.0527393688682391,1.93125139735911,0.480932653506036,0.965025416047104,1.39010825788077,0.943844762180019,1.38563126356225,1.38097636698761,0.548510658780232,1.26256954345029,2.13167648844695,2.0971038898765,1.3161069393355,15.8,4.7,3.6,0.4,1.2,29.6259803462798,0.14,0.1,0.04,4.59181836327345,2.21911264660424,4.48491477531675
"8","Grant Long",0.0390622717921718,2003,"BOS",0.25,22.9572377043019,0.00042868895823593,0.000425380791619063,0,-0.180191966259971,0,0.0219953838272273,0.125511271566492,0.0481121966514672,0,0,0.0152152756890276,0,0,0,0.25,0.625,0.125,0,0,0.357023865231633,0,0,0,0,-0.831439221747432,0
"9","Walter McCarty",3.32999231662882,2003,"BOS",0.25,22.9572377043019,0.0365450054913432,0.0362629899067171,1.0653216291842,0.967716649501785,0.183987712659031,0.871017199558201,0.863517548377464,0.846774661065822,0.920650911325072,0.68563832347529,0.781050818703419,1.37036345685875,1.04855194493825,1.3161069393355,9.9,4.3,2.2,0.5,0.8,18.3272250818905,0.09,0.05,0.04,2.5329500998004,4.46522447495227,0.855075107100538
"10","Paul Pierce",6.49151522169658,2003,"BOS",0.25,22.9572377043019,0.0712411431820378,0.0706913796131508,0.0134486563516781,-1.47095314735904,3.22627352400804,2.38429960687144,1.80736231055748,2.57881374051864,2.41670864222831,1.09702131756046,1.90843562104409,2.58846430739987,1.88739350088885,2.632213878671,27.1,9,6.7,0.8,2.1,44.7811183902667,0.17,0.09,0.08,0.0319760479041906,-6.78725120465497,14.9939696472519
"11","Antoine Walker",2.98032419220565,2003,"BOS",0.25,22.9572377043019,0.0327075721545213,0.032455169809554,0.0134486563516781,-0.649006045029134,-1.11170912238432,1.52208056084413,1.74711690020557,1.65505956481047,1.95638318656578,0.548510658780232,0.976313523379274,0.152262606317639,-1.04855194493825,2.30318714383712,17.3,8.7,4.3,0.4,1.7,22.9090313523631,0.01,-0.05,0.07,0.0319760479041906,-2.99463451222838,-5.16662109196974
"12","Eric Williams",1.41593866650497,2003,"BOS",0.25,22.9572377043019,0.0155392209418713,0.0154193057189938,-0.979686764195313,-0.741358476884343,0.432757453622218,0.844622738965528,0.642617710420439,0.654325874459953,1.03573227524071,0,0.473985671587111,0.456787818952918,0,0.987080204501624,9.6,3.2,1.7,0,0.9,11.1219934487599,0.03,0,0.03,-2.32934131736527,-3.42076579689063,2.01122194877404
"13","Tariq Abdul-Wahad",0.427586373077258,2003,"DAL",0.625,29.796151272777,0.011731368173209,0.00896899336853111,-0.298859030037302,-0.830498526362813,0.241256354011776,0.274942297840341,0.552249594892564,0.33678537656027,0,0,0.185603988000712,0.190328257897049,0.262137986234562,0,3.125,2.75,0.875,0,0,4.35516612072999,0.0125,0.0125,0,-0.710578842315369,-3.83207455223202,1.12122869382919
"14","Raja Bell",1.86924270932594,2003,"DAL",0.625,29.796151272777,0.0512850170373112,0.0392089797985453,0.58345173884861,1.4191911381084,-0.795473251147355,0.502012289703776,0.602454103519161,0.611307910395112,0.338474599751865,0,0.790504427495499,0.716529912083008,0.986872418765412,0,5.70588235294118,3,1.58823529411765,0,0.294117647058824,18.5490524099204,0.0470588235294118,0.0470588235294118,0,1.3872375249501,6.54841167378852,-3.69692826542703
"15","Shawn Bradley",0.711265264229653,2003,"DAL",0.625,29.796151272777,0.0195144541755197,0.0149194030488657,-0.149429515018651,-0.52948245771484,0.0391274226691728,0.253593837066856,0.767833661347951,0.113205168591687,0.203084759851119,1.12928665042989,0.325674025961467,0,-0.123359052345676,0.193545138137573,2.88235294117647,3.82352941176471,0.294117647058824,0.823529411764706,0.176470588235294,7.64188582124473,0,-0.00588235294117647,0.00588235294117647,-0.355289421157685,-2.44313046640604,0.18184304074378
"16","Evan Eschmeyer",0.723140818380243,2003,"DAL",0.625,29.796151272777,0.0198402748909902,0.0151685030509489,0,0.0547964853109874,0,0.105577842370691,0.200818034506387,0.153959029284695,0.690488183493804,0.274255329390116,0.0751813622281366,0.304525212635279,0.4194207779753,0,1.2,1,0.4,0.2,0.6,1.76411792232101,0.02,0.02,0,0,0.252841167378853,0
"17","Michael Finley",4.92227353432131,2003,"DAL",0.625,29.796151272777,0.13504874504018,0.10324893744789,2.71908661461196,-0.359063043636161,1.83415048015648,1.61006209615304,1.15470369841173,1.15469271963521,1.49605773090324,0.822765988170348,2.63627026717829,1.37036345685875,1.78253830639502,0.329026734833875,18.3,5.75,3,0.6,1.3,61.8596350023397,0.09,0.085,0.01,6.46500598802395,-1.65678361669242,8.52413672409079
