"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","35","LAL","79","79","2554","722","1228",".588","0","2",".000","722","1226",".589",".588","278","371",".749","167","425","592","200","61","170","200","220","1722",1983,"23.6",".619",".002",".302","7.6","17.6","12.8","10.8","1.1","3.5","12.6","24.6","8.0","2.9","10.9",".205","4.0","0.5","4.5","4.2"
"2","Alvan Adams","C","28","PHO","80","75","2447","477","981",".486","1","3",".333","476","978",".487",".487","180","217",".829","161","387","548","376","114","74","242","287","1135",1983,"16.8",".527",".003",".221","7.6","16.7","12.4","21.8","2.2","1.7","18.4","22.0","2.0","4.5","6.5",".128","0.8","1.7","2.5","2.8"
"3","Mark Aguirre","SF","23","DAL","81","75","2784","767","1589",".483","16","76",".211","751","1513",".496",".488","429","589",".728","191","317","508","332","80","26","261","247","1979",1983,"20.5",".535",".048",".371","7.3","12.5","9.8","18.2","1.3","0.5","12.4","30.0","5.9","1.0","6.9",".118","3.6","-1.9","1.7","2.6"
"4","Danny Ainge","SG","23","BOS","80","76","2048","357","720",".496","5","29",".172","352","691",".509",".499","72","97",".742","83","131","214","251","109","6","98","259","791",1983,"13.2",".519",".040",".135","4.4","6.8","5.6","16.1","2.5","0.2","11.4","16.5","2.8","2.4","5.2",".121","-1.0","1.2","0.2","1.2"
"5","Dwight Anderson","PG","22","DEN","5","0","33","7","14",".500","0","0","0","7","14",".500",".500","7","10",".700","0","2","2","3","1","0","5","7","21",1983,"10.6",".571",".000",".714","0.0","6.1","3.1","11.5","1.3","0.0","21.4","26.2","0.0","0.0","0.0",".001","-4.3","-0.5","-4.8","0.0"
"6","J.J. Anderson","SF","22","TOT","65","2","1202","190","379",".501","0","4",".000","190","375",".507",".501","100","175",".571","119","175","294","67","63","21","79","153","480",1983,"13.7",".526",".011",".462","10.4","14.4","12.5","7.6","2.3","0.9","14.8","17.4","0.9","1.4","2.3",".094","-1.0","0.0","-0.9","0.3"
"7","Richard Anderson","C","22","SDC","78","5","1274","174","431",".404","7","19",".368","167","412",".405",".412","48","69",".696","111","161","272","120","57","26","93","170","403",1983,"10.4",".437",".044",".160","9.2","15.6","12.2","12.1","2.1","1.2","16.8","16.9","-0.3","0.8","0.5",".017","-2.1","-0.5","-2.6","-0.2"
"8","Tiny Archibald*","PG","34","BOS","66","19","1811","235","553",".425","5","24",".208","230","529",".435",".429","220","296",".743","25","66","91","409","38","4","163","110","695",1983,"12.3",".509",".043",".535","1.5","3.9","2.7","28.0","1.0","0.1","19.3","18.3","1.7","1.2","2.9",".077","0.0","-2.0","-2.0","0.0"
"9","John Bagley","PG","22","CLE","68","3","990","161","373",".432","0","14",".000","161","359",".448",".432","64","84",".762","17","79","96","167","54","5","118","74","386",1983,"11.7",".471",".038",".225","1.9","9.3","5.5","25.5","2.7","0.3","22.4","22.4","-1.1","0.8","-0.2","-0.011","-2.3","-0.4","-2.7","-0.2"
"10","James Bailey","PF","25","TOT","75","39","1765","385","774",".497","0","1",".000","385","773",".498",".497","226","322",".702","171","303","474","67","43","60","196","271","996",1983,"15.6",".544",".001",".416","9.8","19.6","14.4","6.0","1.1","1.9","17.6","25.2","0.6","1.4","2.0",".055","-1.4","-1.2","-2.6","-0.3"
