"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kenny Anderson","PG","26","POR","4","4","169","22","46",".478","5","19",".263","17","27",".630",".533","19","20",".950","2","15","17","19","7","1","11","10","68",1997,"17.1",".620",".413",".435","1.4","11.7","6.3","20.4","2.3","0.5","16.7","18.6","0.3","0.1","0.4",".121","2.5","0.8","3.3","0.2"
"2","Nick Anderson","SG","29","ORL","5","5","130","12","36",".333","4","15",".267","8","21",".381",".389","0","2",".000","3","26","29","3","3","9","6","8","28",1997,"8.4",".380",".417",".056","2.6","23.2","12.8","4.4","1.3","6.4","14.0","16.4","-0.3","0.2","-0.1","-0.040","-2.6","1.7","-0.9","0.0"
"3","Shandon Anderson","SG","23","UTA","18","0","296","29","66",".439","5","12",".417","24","54",".444",".477","20","28",".714","20","28","48","13","11","1","13","28","83",1997,"11.3",".530",".182",".424","8.4","11.2","9.8","7.3","2.1","0.3","14.2","14.7","0.2","0.3","0.5",".084","0.0","0.7","0.7","0.2"
"4","Willie Anderson","SG","30","MIA","9","0","120","11","30",".367","2","8",".250","9","22",".409",".400","9","10",".900","2","15","17","5","4","2","12","20","33",1997,"4.5",".480",".267",".333","2.0","14.2","8.2","8.0","1.9","1.3","25.9","18.5","-0.3","0.2","0.0","-0.007","-5.9","2.4","-3.5","0.0"
"5","Darrell Armstrong","PG","28","ORL","5","0","143","20","42",".476","6","18",".333","14","24",".583",".548","11","13",".846","3","18","21","17","8","1","7","6","57",1997,"20.8",".597",".429",".310","2.4","14.6","8.5","24.7","3.2","0.7","12.8","19.0","0.3","0.2","0.5",".167","3.3","2.6","5.9","0.3"
"6","Keith Askins","SF","29","MIA","12","0","146","10","23",".435","6","12",".500","4","11",".364",".565","4","4","1.000","11","17","28","7","3","2","3","26","30",1997,"10.3",".606",".522",".174","8.8","13.2","11.1","8.8","1.1","1.1","10.8","9.1","0.3","0.3","0.5",".174","-0.8","2.8","2.0","0.1"
"7","Stacey Augmon","SG","28","POR","4","0","35","2","6",".333","0","0","0","2","6",".333",".333","3","4",".750","1","0","1","3","1","0","1","6","7",1997,"5.3",".451",".000",".667","3.5","0.0","1.8","13.7","1.6","0.0","11.4","12.0","0.0","0.0","0.0",".015","-3.8","0.0","-3.8","0.0"
"8","Isaac Austin","C","27","MIA","15","0","287","36","81",".444","1","4",".250","35","77",".455",".451","25","31",".806","16","50","66","6","6","7","22","35","98",1997,"10.7",".518",".049",".383","6.5","19.7","13.3","4.3","1.2","2.0","18.9","19.5","-0.2","0.6","0.4",".073","-2.6","1.0","-1.6","0.0"
"9","Charles Barkley*","PF","33","HOU","16","16","605","86","198",".434","11","38",".289","75","160",".469",".462","103","134",".769","64","128","192","54","19","7","43","52","286",1997,"20.5",".557",".192",".677","13.0","24.1","18.7","15.2","1.7","0.9","14.3","22.9","1.5","0.6","2.1",".164","3.1","0.2","3.3","0.8"
"10","Brent Barry","SG","25","LAC","3","0","84","11","27",".407","5","11",".455","6","16",".375",".500","8","9",".889","1","6","7","10","4","0","4","10","35",1997,"16.3",".565",".407",".333","1.3","10.1","5.2","21.7","2.6","0.0","11.4","20.1","0.2","0.0","0.1",".065","1.6","0.7","2.3","0.1"
"11","Jon Barry","SG","27","ATL","2","0","9","0","3",".000","0","3",".000","0","0","0",".000","0","0","0","0","0","0","0","0","0","0","0","0",1997,"-13.8",".000","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.3","-0.1","0.0","-0.1","-0.381","-12.8","-5.3","-18.1","0.0"
"12","Mookie Blaylock","PG","29","ATL","10","10","441","61","154",".396","28","85",".329","33","69",".478",".487","14","21",".667","12","58","70","65","21","2","35","15","164",1997,"16.0",".502",".552",".136","3.5","15.1","9.7","29.2","2.7","0.4","17.7","21.9","0.2","0.5","0.7",".079","2.7","2.1","4.8","0.8"
"13","Corie Blount","PF","28","LAL","3","0","8","1","1","1.000","0","0","0","1","1","1.000","1.000","1","2",".500","0","2","2","1","0","0","0","2","3",1997,"18.8",".798",".000","2.000","0.0","30.5","15.4","23.2","0.0","0.0","0.0","11.3","0.0","0.0","0.0",".282","1.6","5.2","6.8","0.0"
"14","Muggsy Bogues","PG","32","CHH","2","2","58","11","19",".579","6","7",".857","5","12",".417",".737","4","4","1.000","1","2","3","5","1","0","6","3","32",1997,"19.9",".771",".368",".211","2.1","5.1","3.4","15.2","1.0","0.0","22.4","21.6","0.2","-0.1","0.1",".103","6.3","-3.6","2.6","0.1"
