"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","John Bagley",1.71172427994803,1992,"BOS",0.4,25.1547556634105,0.0318731933291423,0.0272190961081425,-0.229147176361481,-1.02003768381486,-0.305742328086403,0.921633205339151,0.581775753060537,2.71635920061023,0.921319912943829,0.12269595203611,0.848503081807708,0,-0.20309373610949,0.350803793888207,11.1,2.7,8.5,0.1,0.9,21.865914221219,0,-0.01,0.01,-0.348798674399337,-3.58481607908972,-1.17831729104001
"2","Larry Bird",2.10622799330293,1992,"BOS",0.4,25.1547556634105,0.0392190569545663,0.0334923228273149,-1.10763540117723,0.817050110481462,0.01572782787966,0.934087708114004,0.969626255100895,1.67775127096514,0.255922198039952,0.613479760180548,0.355460563396717,0.767079039885995,0.507734340273724,0.877009484720518,11.25,4.5,5.25,0.5,0.25,9.1602144469526,0.05,0.025,0.025,-1.68599834299917,2.87143741839209,0.0606143469145932
"3","Dee Brown",1.5629614419149,1992,"BOS",0.4,25.1547556634105,0.029103152176857,0.0248535340645481,-0.664581240706338,0.543724507075928,-0.105626152668539,0.664240147992181,0.430945002267064,1.65112029841014,0.170614798693302,0.817973013574064,0.388924254457315,0.511386026590663,0.676979120364966,0,8,2,5.16666666666667,0.666666666666667,0.166666666666667,10.0225733634312,0.0333333333333333,0.0333333333333333,0,-1.0115990057995,1.91086308524529,-0.40707847962811
"4","Sherman Douglas",0,1992,"BOS",0.4,25.1547556634105,0,0,-0.443054160470892,-0.650482356593896,-0.121872927915621,0.262928391913571,0.143648334089021,0.532619451100045,0,0,0.0500334848182066,-0.255693013295332,-0.338489560182483,0,3.16666666666667,0.666666666666667,1.66666666666667,0,0,1.28936230248307,-0.0166666666666667,-0.0166666666666667,0,-0.674399337199669,-2.28605241559411,-0.469692826542703
"5","Rick Fox",0.819052523060573,1992,"BOS",0.4,25.1547556634105,0.0152511825181471,0.0130242175121096,0.641720952328233,-0.0938115514947733,0.275201511590562,0.300983817058957,0.161604375850149,0.159785835330014,0.255922198039952,0.306739880090274,0.190005703479667,0.383539519942997,0.253867170136862,0,3.625,0.75,0.5,0.25,0.25,4.89644469525959,0.025,0.0125,0,0.976801988400994,-0.329690915873905,1.06061434691459
"6","Kevin Gamble",2.2934619527777,1992,"BOS",0.4,25.1547556634105,0.0427054503287966,0.0364696359362967,-0.443054160470892,-0.344802446149142,0.253584617331902,1.12920825158671,0.904984504760835,0.735014842518062,1.22842655059177,0.736175712216658,0.92288484547267,0.613663231908796,0.406187472218979,0.701607587776415,13.6,4.2,2.3,0.6,1.2,23.7827313769752,0.04,0.02,0.02,-0.674399337199669,-1.21177224398433,0.977303800929725
"7","Joe Kleine",0.221473013068326,1992,"BOS",0.4,25.1547556634105,0.00412394229924035,0.00352176766941092,-0.221527080235446,-0.366852610962402,0.137600755795281,0.18451115222005,0.526710558326412,0.0355079634066697,0,0.136328835595677,0.112950085565312,0,0,0,2.22222222222222,2.44444444444444,0.111111111111111,0.111111111111111,0,2.9107223476298,0,0,0,-0.337199668599834,-1.28926524902071,0.530307173457297
"8","Reggie Lewis",5.82733631508893,1992,"BOS",0.4,25.1547556634105,0.108508022664959,0.0926637713053239,-0.0165541145412305,2.5701602894381,0.443875393990088,2.32484051797263,0.926531754874188,1.24632951557411,2.45685310118354,0.981567616288877,1.96698441691787,2.30123711965798,2.23403109720439,1.40321517555283,28,4.3,3.9,0.8,2.4,50.689164785553,0.15,0.11,0.04,-0.0251980115990057,9.03256034321955,1.71067596390484
"9","Kevin McHale",3.26398207214971,1992,"BOS",0.4,25.1547556634105,0.060777038000326,0.0519024253834819,-0.221527080235446,1.05304079986302,0.686764000423847,1.36999530523387,1.44366575759467,0.415443171858035,0.511844396079905,0.613479760180548,1.15911581711232,1.38074227179479,1.42165615276643,0.701607587776415,16.5,6.7,1.3,0.5,0.5,29.8704006772009,0.09,0.07,0.02,-0.337199668599834,3.70080208916247,2.64675781606053
"10","Robert Parish",3.56241938684127,1992,"BOS",0.4,25.1547556634105,0.0663340954886284,0.0566480459521709,0,0.13238352307532,-0.151454678022969,0.996360221988271,2.09008326099526,0.447400338924038,0.716582154511867,1.84043928054164,1.16039197482225,1.38074227179479,1.21856241665694,1.05241138166462,12,9.7,1.4,1.5,0.7,29.9032872460497,0.09,0.06,0.03,0,0.465248088043275,-0.583699571597848
