"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Shareef Abdur-Rahim","PF","29","SAC","6","0","129","23","43",".535","0","3",".000","23","40",".575",".535","9","15",".600","8","21","29","7","2","0","13","27","55",2006,"11.3",".554",".070",".349","7.1","22.9","14.2","10.2","0.8","0.0","20.8","22.8","0.0","0.0","-0.1","-0.030","-3.5","-1.9","-5.4","-0.1"
"2","Malik Allen","PF","27","CHI","6","6","116","14","30",".467","0","0","0","14","30",".467",".467","0","1",".000","5","13","18","7","2","6","10","16","28",2006,"6.1",".460",".000",".033","5.1","12.9","9.0","10.3","0.9","4.5","24.7","15.9","-0.2","0.1","-0.1","-0.031","-4.6","1.9","-2.7","0.0"
"3","Derek Anderson","SG","31","MIA","8","0","66","6","20",".300","5","14",".357","1","6",".167",".425","7","8",".875","0","9","9","5","2","0","3","13","24",2006,"8.8",".510",".700",".400","0.0","15.5","8.1","12.0","1.6","0.0","11.3","19.1","0.0","0.1","0.1",".105","-2.4","1.2","-1.2","0.0"
"4","Shandon Anderson","SF","32","MIA","13","0","90","4","13",".308","1","3",".333","3","10",".300",".346","4","6",".667","3","9","12","4","0","1","6","8","13",2006,"1.7",".416",".231",".462","4.2","11.4","7.9","6.6","0.0","0.9","27.7","11.4","-0.1","0.1","0.0","-0.020","-3.9","-0.6","-4.5","-0.1"
"5","Carmelo Anthony","SF","21","DEN","5","5","193","33","99",".333","0","4",".000","33","95",".347",".333","39","52",".750","12","21","33","14","4","1","15","20","105",2006,"10.7",".431",".040",".525","6.2","14.4","9.7","14.3","1.1","0.4","11.0","31.2","-0.3","0.3","0.0","-0.009","-0.1","-1.4","-1.5","0.0"
"6","Gilbert Arenas","PG","24","WAS","6","6","284","65","140",".464","20","46",".435","45","94",".479",".536","54","70",".771","7","26","33","32","13","4","20","21","204",2006,"26.4",".597",".329",".500","2.8","11.2","6.9","23.4","2.4","1.0","10.5","31.4","1.0","0.3","1.3",".217","7.4","0.8","8.2","0.7"
"7","Darrell Armstrong","PG","37","DAL","11","0","47","3","15",".200","0","7",".000","3","8",".375",".200","2","2","1.000","1","6","7","2","3","1","1","9","8",2006,"1.6",".252",".467",".133","2.5","15.9","9.0","6.3","3.4","1.8","5.9","16.7","-0.1","0.1","-0.1","-0.058","-8.2","2.0","-6.2","-0.1"
"8","Chucky Atkins","PG","31","MEM","4","4","103","15","37",".405","4","11",".364","11","26",".423",".459","5","8",".625","0","3","3","12","2","0","4","15","39",2006,"10.2",".481",".297",".216","0.0","3.6","1.9","25.1","1.1","0.0","9.0","22.4","0.0","0.0","0.0","-0.015","-0.4","-0.5","-0.8","0.0"
"9","Leandro Barbosa","SG","23","PHO","20","3","632","103","219",".470","27","69",".391","76","150",".507",".532","50","58",".862","5","27","32","54","15","4","29","66","283",2006,"13.6",".579",".315",".265","1.0","5.0","3.0","13.1","1.2","0.5","10.6","20.4","0.8","0.1","0.9",".069","0.1","-0.5","-0.4","0.2"
"10","Brent Barry","SG","34","SAS","13","2","301","34","61",".557","17","34",".500","17","27",".630",".697","16","21",".762","3","29","32","22","9","3","9","29","101",2006,"15.6",".719",".557",".344","1.4","11.6","6.8","11.6","1.6","0.8","11.4","12.8","0.8","0.1","1.0",".153","2.5","1.6","4.1","0.5"
