"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Jay Arnette","PG","25","CIN","48","0","501","71","196",".362","0","0","0","71","196",".362",".362","42","54",".778","0","0","54","71","0","0","0","105","184",1964,"8.4",".419","0",".276","0","0","0","0","0","0","0","0","-0.3","0.4","0.1",".010","0","0","0","0"
"2","Al Attles*","PG","27","SFW","70","0","1883","289","640",".452","0","0","0","289","640",".452",".452","185","275",".673","0","0","236","197","0","0","0","249","763",1964,"12.6",".501","0",".430","0","0","0","0","0","0","0","0","2.6","2.8","5.3",".136","0","0","0","0"
"3","Dick Barnett","SG","27","LAL","78","0","2620","541","1197",".452","0","0","0","541","1197",".452",".452","351","454",".773","0","0","250","238","0","0","0","233","1433",1964,"15.7",".513","0",".379","0","0","0","0","0","0","0","0","5.3","1.2","6.5",".119","0","0","0","0"
"4","John Barnhill","SG","25","STL","74","0","1367","208","505",".412","0","0","0","208","505",".412",".412","70","115",".609","0","0","157","145","0","0","0","107","486",1964,"10.1",".437","0",".228","0","0","0","0","0","0","0","0","-0.2","1.2","1.0",".034","0","0","0","0"
"5","Elgin Baylor*","SF","29","LAL","78","0","3164","756","1778",".425","0","0","0","756","1778",".425",".425","471","586",".804","0","0","936","347","0","0","0","235","1983",1964,"21.1",".487","0",".330","0","0","0","0","0","0","0","0","4.7","2.5","7.2",".109","0","0","0","0"
"6","Zelmo Beaty*","C","24","STL","59","0","1922","287","647",".444","0","0","0","287","647",".444",".444","200","270",".741","0","0","633","79","0","0","0","262","774",1964,"14.0",".505","0",".417","0","0","0","0","0","0","0","0","2.5","2.4","4.8",".121","0","0","0","0"
"7","Walt Bellamy*","C","24","BAL","80","0","3394","811","1582",".513","0","0","0","811","1582",".513",".513","537","825",".651","0","0","1361","126","0","0","0","300","2159",1964,"23.3",".555","0",".521","0","0","0","0","0","0","0","0","11.4","2.9","14.4",".203","0","0","0","0"
"8","Al Bianchi","PG","31","PHI","78","0","1437","257","684",".376","0","0","0","257","684",".376",".376","109","141",".773","0","0","147","149","0","0","0","248","623",1964,"8.9",".418","0",".206","0","0","0","0","0","0","0","0","-1.1","0.8","-0.4","-0.012","0","0","0","0"
"9","Bucky Bockhorn","SG","30","CIN","70","0","1670","242","587",".412","0","0","0","242","587",".412",".412","96","126",".762","0","0","205","173","0","0","0","227","580",1964,"9.3",".451","0",".215","0","0","0","0","0","0","0","0","0.3","1.2","1.5",".042","0","0","0","0"
"10","Bob Boozer","SF","26","TOT","81","0","2379","468","1096",".427","0","0","0","468","1096",".427",".427","272","376",".723","0","0","596","96","0","0","0","231","1208",1964,"14.4",".479","0",".343","0","0","0","0","0","0","0","0","2.1","0.7","2.8",".056","0","0","0","0"
