"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","Rickey Brown",1.10587079148973,1984,"ATL",0.133333333333333,14.9395277747995,0.00659547480355475,0.00986975231667094,0,-0.0475578832920994,0.27340537562609,0.492347337174212,0.782128516067249,0.127663596141083,0,0.28330218366061,0.150335513395433,0.307638654716297,0.428893565072436,0.682344649972178,6,3.8,0.4,0.2,0,3.60699112734864,0.02,0.02,0.02,0,-0.300483566996093,1.17784304074378
"2","Johnny Davis",1.05894491608649,1984,"ATL",0.133333333333333,14.9395277747995,0.00631560627710613,0.00945094501021427,0,-0.786129817908867,0.369290712618412,0.820578895290353,0.411646587403815,1.53196315369299,0.211950028392179,0,0.310284697248961,0.307638654716297,0,0,10,2,4.8,0,0.2,7.44464248434238,0.02,0,0,0,-4.96698077070405,1.59092152037189
"3","Mike Glenn",0.164426908611999,1984,"ATL",0.133333333333333,14.9395277747995,0.000980651212711691,0.00146748867470327,0,-0.295385011318731,0,0.164115779058071,0.205823293701908,0.319158990352707,0.423900056784359,0,0.0400868163614989,0,-0.428893565072436,0,2,1,1,0,0.4,0.961800626304802,0,-0.02,0,0,-1.86632237799739,0
"4","Scott Hastings",0,1984,"ATL",0.133333333333333,14.9395277747995,0,0,0,-0.382189826175282,0.0140700311614097,0.114881045340649,0.329317269923052,0.0638317980705414,0.211950028392179,0,0.0229294997261404,-0.307638654716297,-0.428893565072436,0,1.4,1.6,0.2,0,0.2,0.550146137787056,-0.02,-0.02,0,0,-2.41477867156975,0.0606143469145932
"5","Eddie Johnson",1.1063711900034,1984,"ATL",0.133333333333333,14.9395277747995,0.00659845920807473,0.00987421830802142,-0.88829521062822,-0.876002326320203,-0.26987199937954,0.886225206913581,0.370481928663434,1.53196315369299,1.27170017035308,0,0.323162636765291,0,-0.428893565072436,0.682344649972178,10.8,1.8,4.8,0,1.2,7.75362212943633,0,-0.02,0.02,-0.671913043478261,-5.53481958170535,-1.16262109196974
"6","Mark Landsberger",0.0194594203843378,1984,"ATL",0.133333333333333,14.9395277747995,0.000116057063650073,0.000173672784286731,0,-0.0776017341921948,0,0,0.102911646850954,0,0,0,-0.00338369353597558,0,0,0,0,0.5,0,0,0,-0.0811847599164927,0,0,0,0,-0.490308741285528,0
"7","Billy Paultz",0.019999055836335,1984,"ATL",0.133333333333333,14.9395277747995,0.000119275479448864,0.00017848896018494,0,-0.0746923117993487,0,0.0820578895290353,0,0,0,0,0.00222925691781921,0,0,0,1,0,0,0,0,0.0534864300626305,0,0,0,0,-0.471926223856585,0
"8","Doc Rivers",4.05553615230833,1984,"ATL",0.133333333333333,14.9395277747995,0.0241874427946706,0.0361951302472389,-1.10648911638367,0.283154468748661,1.36240340241699,1.11598729759488,0.411646587403815,1.02130876912866,2.54340034070615,1.13320873464244,0.608069632494435,2.15347058301408,2.14446782536218,1.36468929994436,13.6,2,3.2,0.8,2.4,14.589378914405,0.14,0.1,0.04,-0.83695652173913,1.78904650271968,5.86929705587458
"9","Tree Rollins",1.24343858067643,1984,"ATL",0.133333333333333,14.9395277747995,0.00741593673667025,0.0110975268600203,0,-0.357331735413122,-0.203983714928046,0.410289447645176,1.39959839717297,0.0638317980705414,0.423900056784359,2.8330218366061,0.145220164932223,-0.307638654716297,-1.28668069521731,1.36468929994436,5,6.8,0.2,2,0.4,3.48425887265136,-0.02,-0.06,0.04,0,-2.2577185321382,-0.878771306170814
"10","Dan Roundfield",2.24823237351734,1984,"ATL",0.133333333333333,14.9395277747995,0.0134085827080165,0.020065180170864,0.953209238789395,-0.69211890601523,-0.169363186673755,1.41139569989941,1.81124498457679,0.510654384564331,0.423900056784359,1.98311528562427,0.463804863384135,0,-0.857787130144871,1.36468929994436,17.2,8.8,1.6,1.4,0.4,11.1280427974948,0,-0.04,0.04,0.721014492753623,-4.37299440741592,-0.72962446449731
