"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Alaa Abdelnaby","PF","25","BOS","13","0","159","24","55",".436","0","0","0","24","55",".436",".436","16","25",".640","12","34","46","3","2","3","17","20","64",1994,"9.2",".485",".000",".455","8.5","24.2","16.3","2.7","0.6","1.2","20.5","22.6","-0.2","0.1","-0.1","-0.032","-5.3","-2.2","-7.4","-0.2"
"2","Mahmoud Abdul-Rauf","PG","24","DEN","80","78","2617","588","1279",".460","42","133",".316","546","1146",".476",".476","219","229",".956","27","141","168","362","82","10","151","150","1437",1994,"16.7",".521",".104",".179","1.2","5.8","3.6","24.1","1.6","0.2","9.9","24.9","4.4","2.4","6.8",".125","1.5","-0.7","0.8","1.9"
"3","Michael Adams","PG","31","WSB","70","67","2337","285","698",".408","55","191",".288","230","507",".454",".448","224","270",".830","37","146","183","480","96","6","167","140","849",1994,"14.2",".520",".274",".387","1.8","7.4","4.6","29.8","2.1","0.2","17.0","18.1","2.9","0.2","3.1",".063","0.5","-1.5","-1.0","0.6"
"4","Mark Aguirre","SF","34","LAC","39","0","859","163","348",".468","37","93",".398","126","255",".494",".522","50","72",".694","28","88","116","104","21","8","70","98","413",1994,"13.1",".544",".267",".207","3.5","10.8","7.2","18.5","1.2","0.6","15.6","21.6","0.6","0.3","0.9",".050","-0.5","-1.4","-1.8","0.0"
"5","Danny Ainge","SG","34","PHO","68","1","1555","224","537",".417","80","244",".328","144","293",".491",".492","78","94",".830","28","103","131","180","57","8","81","140","606",1994,"11.8",".524",".454",".175","2.0","7.4","4.7","15.9","1.8","0.3","12.3","17.8","1.9","1.0","2.8",".087","-0.8","-0.5","-1.3","0.3"
"6","Gary Alexander","PF","24","TOT","11","0","55","8","14",".571","0","0","0","8","14",".571",".571","3","9",".333","7","8","15","2","3","0","8","10","19",1994,"8.6",".529",".000",".643","14.7","16.8","15.8","5.4","2.9","0.0","30.8","21.0","-0.1","0.1","0.0","-0.032","-6.6","-1.5","-8.1","-0.1"
"7","Victor Alexander","C","24","GSW","69","39","1318","266","502",".530","2","13",".154","264","489",".540",".532","68","129",".527","114","194","308","66","28","32","86","168","602",1994,"14.0",".539",".026",".257","9.5","15.7","12.6","7.3","1.0","1.5","13.3","20.2","1.1","1.1","2.3",".083","-1.1","-0.9","-2.1","0.0"
"8","Eric Anderson","PF","23","NYK","11","0","39","7","17",".412","2","2","1.000","5","15",".333",".471","5","14",".357","6","11","17","2","0","1","2","9","21",1994,"15.2",".453",".118",".824","17.8","31.3","24.7","8.5","0.0","1.8","7.9","28.3","0.0","0.1","0.1",".126","-3.4","-1.7","-5.1","0.0"
"9","Greg Anderson","PF","29","DET","77","47","1624","201","370",".543","1","3",".333","200","367",".545",".545","88","154",".571","183","388","571","51","55","68","94","234","491",1994,"14.6",".561",".008",".416","12.3","26.9","19.5","4.6","1.7","2.7","17.7","14.3","1.4","2.0","3.4",".101","-1.7","0.1","-1.6","0.2"
"10","Kenny Anderson","PG","23","NJN","82","82","3135","576","1381",".417","40","132",".303","536","1249",".429",".432","346","423",".818","89","233","322","784","158","15","266","201","1538",1994,"18.2",".491",".096",".306","2.9","8.0","5.4","40.6","2.5","0.3","14.5","24.6","4.3","3.2","7.5",".114","2.5","-0.1","2.4","3.4"
"11","Nick Anderson","SG","26","ORL","81","81","2811","504","1054",".478","101","314",".322","403","740",".545",".526","168","250",".672","113","363","476","294","134","33","165","148","1277",1994,"16.9",".549",".298",".237","4.6","14.3","9.5","15.7","2.4","0.7","12.4","20.2","4.6","3.0","7.6",".129","2.0","0.6","2.5","3.2"
