"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Stacey Arceneaux","F","25","STL","7","0","110","22","56",".393","0","0","0","22","56",".393",".393","6","13",".462","0","0","32","4","0","0","0","10","50",1962,"10.4",".405","0",".232","0","0","0","0","0","0","0","0","-0.1","0.0","-0.1","-0.036","0","0","0","0"
"2","Paul Arizin*","SF","33","PHW","78","0","2785","611","1490",".410","0","0","0","611","1490",".410",".410","484","601",".805","0","0","527","201","0","0","0","307","1706",1962,"14.8",".486","0",".403","0","0","0","0","0","0","0","0","3.9","2.5","6.3",".109","0","0","0","0"
"3","Al Attles*","PG","25","PHW","75","0","2468","343","724",".474","0","0","0","343","724",".474",".474","158","267",".592","0","0","355","333","0","0","0","279","844",1962,"10.8",".501","0",".369","0","0","0","0","0","0","0","0","2.8","2.4","5.2",".101","0","0","0","0"
"4","Elgin Baylor*","SF","27","LAL","48","0","2129","680","1588",".428","0","0","0","680","1588",".428",".428","476","631",".754","0","0","892","222","0","0","0","155","1836",1962,"26.5",".492","0",".397","0","0","0","0","0","0","0","0","4.9","3.0","7.9",".179","0","0","0","0"
"5","Walt Bellamy*","C","22","CHP","79","0","3344","973","1875",".519","0","0","0","973","1875",".519",".519","549","853",".644","0","0","1500","210","0","0","0","281","2495",1962,"26.3",".554","0",".455","0","0","0","0","0","0","0","0","13.4","2.8","16.3",".233","0","0","0","0"
"6","Al Bianchi","PG","29","SYR","80","0","1925","336","847",".397","0","0","0","336","847",".397",".397","154","221",".697","0","0","281","263","0","0","0","232","826",1962,"11.4",".437","0",".261","0","0","0","0","0","0","0","0","0.0","2.4","2.4",".059","0","0","0","0"
"7","George Blaney","PG","22","NYK","36","0","363","54","142",".380","0","0","0","54","142",".380",".380","9","17",".529","0","0","36","45","0","0","0","34","117",1962,"7.8",".391","0",".120","0","0","0","0","0","0","0","0","-0.4","0.3","-0.1","-0.014","0","0","0","0"
"8","Bucky Bockhorn","SG","28","CIN","80","0","3062","531","1234",".430","0","0","0","531","1234",".430",".430","198","251",".789","0","0","376","366","0","0","0","280","1260",1962,"11.0",".469","0",".203","0","0","0","0","0","0","0","0","2.0","1.1","3.1",".049","0","0","0","0"
"9","George Bon Salle","PF","26","CHP","3","0","9","2","8",".250","0","0","0","2","8",".250",".250","0","0","0","0","0","2","0","0","0","0","0","4",1962,"0.1",".250","0",".000","0","0","0","0","0","0","0","0","-0.1","0.0","-0.1","-0.429","0","0","0","0"
"10","Bob Boozer","PF","24","CIN","79","0","2488","410","936",".438","0","0","0","410","936",".438",".438","263","372",".707","0","0","804","130","0","0","0","275","1083",1962,"13.3",".492","0",".397","0","0","0","0","0","0","0","0","2.8","1.1","3.9",".075","0","0","0","0"
"11","Carl Braun*","PG","34","BOS","48","0","414","78","207",".377","0","0","0","78","207",".377",".377","20","27",".741","0","0","50","71","0","0","0","49","176",1962,"10.7",".402","0",".130","0","0","0","0","0","0","0","0","-0.4","0.9","0.5",".053","0","0","0","0"
"12","Joe Buckhalter","PF","24","CIN","63","0","728","153","334",".458","0","0","0","153","334",".458",".458","67","108",".620","0","0","262","43","0","0","0","123","373",1962,"14.5",".489","0",".323","0","0","0","0","0","0","0","0","0.9","0.4","1.2",".082","0","0","0","0"
"13","Cleveland Buckner","PF","23","NYK","62","0","696","158","367",".431","0","0","0","158","367",".431",".431","83","133",".624","0","0","236","39","0","0","0","114","399",1962,"15.7",".469","0",".362","0","0","0","0","0","0","0","0","0.6","0.7","1.3",".087","0","0","0","0"
"14","Dave Budd","SF","23","NYK","79","0","1370","188","431",".436","0","0","0","188","431",".436",".436","138","231",".597","0","0","345","86","0","0","0","162","514",1962,"11.6",".483","0",".536","0","0","0","0","0","0","0","0","1.2","1.1","2.3",".081","0","0","0","0"
"15","Ed Burton","F","22","NYK","8","0","28","7","14",".500","0","0","0","7","14",".500",".500","1","4",".250","0","0","5","1","0","0","0","3","15",1962,"12.6",".476","0",".286","0","0","0","0","0","0","0","0","0.0","0.0","0.0",".075","0","0","0","0"
"16","Donnie Butcher","PG","25","NYK","47","0","479","48","155",".310","0","0","0","48","155",".310",".310","42","69",".609","0","0","79","51","0","0","0","63","138",1962,"6.8",".372","0",".445","0","0","0","0","0","0","0","0","-0.6","0.4","-0.3","-0.026","0","0","0","0"
"17","Al Butler","PG","23","TOT","59","0","2016","349","754",".463","0","0","0","349","754",".463",".463","129","182",".709","0","0","337","205","0","0","0","156","827",1962,"13.0",".496","0",".241","0","0","0","0","0","0","0","0","2.5","1.6","4.1",".098","0","0","0","0"
"18","Barney Cable","SF","26","TOT","67","0","1861","305","749",".407","0","0","0","305","749",".407",".407","118","181",".652","0","0","563","115","0","0","0","211","728",1962,"11.3",".439","0",".242","0","0","0","0","0","0","0","0","-0.1","0.9","0.7",".019","0","0","0","0"
"19","Howie Carl","PG","23","CHP","31","0","382","67","201",".333","0","0","0","67","201",".333",".333","36","51",".706","0","0","39","57","0","0","0","41","170",1962,"9.4",".380","0",".254","0","0","0","0","0","0","0","0","-0.7","0.2","-0.5","-0.061","0","0","0","0"
"20","Wilt Chamberlain*","C","25","PHW","80","0","3882","1597","3159",".506","0","0","0","1597","3159",".506",".506","835","1363",".613","0","0","2052","192","0","0","0","123","4029",1962,"31.7",".536","0",".431","0","0","0","0","0","0","0","0","17.1","6.0","23.1",".286","0","0","0","0"
"21","Ed Conlin","SG","28","PHW","70","0","963","128","371",".345","0","0","0","128","371",".345",".345","66","89",".742","0","0","155","85","0","0","0","118","322",1962,"7.0",".393","0",".240","0","0","0","0","0","0","0","0","-1.0","0.8","-0.1","-0.007","0","0","0","0"
"22","Larry Costello","PG","30","SYR","63","0","1854","310","726",".427","0","0","0","310","726",".427",".427","247","295",".837","0","0","245","359","0","0","0","220","867",1962,"15.6",".507","0",".406","0","0","0","0","0","0","0","0","3.3","2.6","5.9",".153","0","0","0","0"
"23","Bob Cousy*","PG","33","BOS","75","0","2114","462","1181",".391","0","0","0","462","1181",".391",".391","251","333",".754","0","0","261","584","0","0","0","135","1175",1962,"18.3",".443","0",".282","0","0","0","0","0","0","0","0","0.7","5.6","6.3",".144","0","0","0","0"
