"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Ray Allen*","SG","25","MIL","18","18","768","158","331",".477","57","119",".479","101","212",".476",".563","79","86",".919","19","55","74","108","24","10","43","44","452",2001,"23.7",".613",".360",".260","2.8","7.4","5.2","27.1","1.7","0.9","10.4","24.9","3.2","0.4","3.6",".223","8.2","0.1","8.3","2.0"
"2","Rafer Alston","PG","24","MIL","5","0","8","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","0","0","0","1","0","0","2","0","0",2001,"-14.2",".000",".000",".000","0.0","0.0","0.0","17.2","0.0","0.0","66.7","17.4","-0.1","0.0","-0.1","-0.488","-16.8","-13.2","-30.0","0.0"
"3","John Amaechi","C","30","ORL","4","0","29","3","8",".375","0","0","0","3","8",".375",".375","3","4",".750","1","2","3","3","3","2","0","2","9",2001,"19.4",".461",".000",".500","3.4","7.1","5.3","15.0","5.3","4.8","0.0","14.8","0.1","0.0","0.1",".122","1.8","5.6","7.4","0.1"
"4","Derek Anderson","SG","26","SAS","7","7","194","16","61",".262","6","22",".273","10","39",".256",".311","16","21",".762","3","16","19","17","3","0","15","10","54",2001,"4.3",".384",".361",".344","1.7","8.5","5.3","14.3","0.8","0.0","17.6","20.7","-0.5","0.1","-0.3","-0.083","-3.9","-1.8","-5.6","-0.2"
"5","Greg Anthony","PG","33","POR","2","0","17","2","6",".333","1","3",".333","1","3",".333",".417","0","0","0","0","0","0","0","1","0","1","2","5",2001,"2.6",".417",".500",".000","0.0","0.0","0.0","0.0","3.1","0.0","14.3","19.2","0.0","0.0","-0.1","-0.145","-5.6","0.5","-5.1","0.0"
"6","Darrell Armstrong","PG","32","ORL","4","4","167","17","45",".378","7","19",".368","10","26",".385",".456","12","13",".923","5","17","22","19","8","2","11","10","53",2001,"13.0",".522",".422",".289","3.0","10.5","6.7","16.5","2.5","0.8","17.8","16.3","0.1","0.0","0.1",".027","-1.1","-0.7","-1.8","0.0"
"7","Stacey Augmon","SG","32","POR","2","0","28","4","10",".400","0","0","0","4","10",".400",".400","2","2","1.000","1","3","4","4","1","0","1","3","10",2001,"14.2",".460",".000",".200","3.9","12.1","7.9","27.3","1.9","0.0","8.4","19.8","0.0","0.0","0.0",".035","-0.2","0.7","0.5","0.0"
"8","William Avery","PG","21","MIN","2","0","12","3","6",".500","1","2",".500","2","4",".500",".583","0","0","0","0","1","1","2","0","1","0","0","7",2001,"28.3",".583",".333",".000","0.0","9.6","4.7","42.7","0.0","6.7","0.0","23.6","0.1","0.0","0.1",".263","14.4","4.4","18.7","0.1"
"9","Jon Barry","SG","31","SAC","7","0","55","7","17",".412","2","7",".286","5","10",".500",".471","0","0","0","3","0","3","4","1","0","3","7","16",2001,"6.5",".471",".412",".000","5.5","0.0","2.8","12.2","0.9","0.0","15.0","15.1","0.0","0.0","0.0",".027","-1.7","-1.0","-2.7","0.0"
"10","Raja Bell","SG","24","PHI","15","0","124","12","27",".444","2","8",".250","10","19",".526",".481","8","14",".571","4","9","13","7","15","0","5","20","34",2001,"13.1",".513",".296",".519","3.6","8.4","6.0","9.3","6.7","0.0","13.1","14.1","0.1","0.2","0.3",".116","-3.3","6.7","3.4","0.2"
"11","Jonathan Bender","SF","20","IND","1","0","4","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","0","0","0","0","0","0","0","1","0",2001,"-14.8",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.7","0.0","0.0","0.0","-0.305","-14.6","-7.6","-22.2","0.0"
"12","David Benoit","SF","32","UTA","4","0","61","7","19",".368","2","6",".333","5","13",".385",".421","7","7","1.000","1","6","7","2","0","2","2","6","23",2001,"10.8",".521",".316",".368","1.9","12.0","6.8","5.7","0.0","2.9","8.3","18.7","0.1","0.0","0.1",".065","0.7","-1.4","-0.7","0.0"
"13","Travis Best","PG","28","IND","4","4","163","17","39",".436","1","3",".333","16","36",".444",".449","4","4","1.000","6","13","19","37","4","0","6","15","39",2001,"14.2",".478",".077",".103","4.0","9.0","6.4","39.3","1.4","0.0","12.8","13.4","0.3","0.1","0.3",".099","0.6","0.3","0.9","0.1"
"14","Chauncey Billups","SG","24","MIN","3","0","26","1","6",".167","0","1",".000","1","5",".200",".167","1","1","1.000","1","4","5","2","0","0","1","5","3",2001,"-1.2",".233",".167",".167","4.2","17.8","10.8","12.8","0.0","0.0","13.4","13.5","-0.1","0.0","-0.1","-0.095","-9.0","-1.9","-10.9","-0.1"
