"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","39","LAL","18","18","559","124","234",".530","0","1",".000","124","233",".532",".530","97","122",".795","39","84","123","36","8","35","40","56","345",1987,"19.4",".600",".004",".521","8.7","15.3","12.3","9.1","0.7","3.5","12.2","24.2","1.2","0.8","2.0",".171","2.3","0.3","2.5","0.6"
"2","Michael Adams","PG","24","WSB","3","1","82","8","25",".320","2","9",".222","6","16",".375",".360","1","3",".333","0","7","7","10","7","0","5","6","19",1987,"6.9",".361",".360",".120","0.0","9.6","4.4","19.1","4.1","0.0","16.0","16.0","-0.2","0.1","-0.1","-0.051","-4.2","2.2","-2.0","0.0"
"3","Mark Aguirre","SF","27","DAL","4","4","130","31","62",".500","0","4",".000","31","58",".534",".500","23","30",".767","11","13","24","8","8","0","9","15","85",1987,"19.7",".565",".065",".484","9.0","10.4","9.7","9.1","2.9","0.0","10.7","25.8","0.2","0.1","0.3",".115","2.3","-0.8","1.5","0.1"
"4","Danny Ainge","SG","27","BOS","20","19","762","116","238",".487","32","73",".438","84","165",".509",".555","31","36",".861","13","39","52","92","24","4","41","62","295",1987,"11.9",".581",".307",".151","2.1","5.9","4.1","16.7","1.6","0.3","13.9","16.7","0.7","0.3","1.0",".060","0.8","-0.3","0.6","0.5"
"5","Mark Alarie","PF","23","DEN","3","0","41","9","15",".600","0","0","0","9","15",".600",".600","2","2","1.000","0","5","5","1","2","2","4","9","20",1987,"10.4",".630",".000",".133","0.0","13.7","6.0","3.5","2.2","2.7","20.1","18.1","0.0","0.0","0.0","-0.033","-5.6","1.0","-4.5","0.0"
"6","Richard Anderson","PF","26","HOU","5","0","5","1","3",".333","1","2",".500","0","1",".000",".500","2","2","1.000","1","0","1","0","0","0","1","1","5",1987,"20.2",".644",".667",".667","23.9","0.0","11.4","0.0","0.0","0.0","20.5","41.4","0.0","0.0","0.0",".154","6.6","-4.2","2.4","0.0"
"7","Ron Anderson","SF","28","IND","4","0","24","2","4",".500","0","0","0","2","4",".500",".500","0","0","0","2","1","3","0","0","0","0","2","4",1987,"5.8",".500",".000",".000","10.3","5.1","7.7","0.0","0.0","0.0","0.0","7.8","0.0","0.0","0.0",".089","-1.1","-2.4","-3.5","0.0"
"8","Thurl Bailey","PF","25","UTA","5","0","151","30","63",".476","0","0","0","30","63",".476",".476","18","18","1.000","14","16","30","9","3","6","12","12","78",1987,"16.1",".550",".000",".286","10.8","12.4","11.6","10.2","1.0","2.4","14.5","23.2","0.1","0.2","0.3",".110","0.3","0.5","0.8","0.1"
"9","Greg Ballard","SF","32","GSW","10","0","179","26","48",".542","4","10",".400","22","38",".579",".583","3","4",".750","18","22","40","19","8","0","9","16","59",1987,"14.7",".593",".208",".083","10.7","15.0","12.7","14.5","2.2","0.0","15.3","13.6","0.2","0.2","0.4",".111","2.5","0.5","3.0","0.2"
"10","Gene Banks","SF","27","CHI","3","3","79","13","22",".591","0","0","0","13","22",".591",".591","5","8",".625","3","5","8","2","0","0","2","13","31",1987,"10.1",".607",".000",".364","4.3","8.7","6.3","4.4","0.0","0.0","7.3","15.8","0.1","0.0","0.1",".058","-2.7","-2.2","-4.8","-0.1"
"11","Charles Barkley*","PF","23","PHI","5","5","210","43","75",".573","1","8",".125","42","67",".627",".580","36","45",".800","27","36","63","12","4","8","22","21","123",1987,"20.2",".649",".107",".600","15.5","18.4","17.1","8.5","0.9","2.2","18.8","23.0","0.4","0.2","0.7",".150","3.5","-0.8","2.6","0.2"
"12","John Battle","SG","24","ATL","8","0","78","15","34",".441","2","5",".400","13","29",".448",".471","21","23",".913","2","8","10","8","1","0","7","13","53",1987,"17.2",".601",".147",".676","3.0","11.8","7.4","17.6","0.7","0.0","13.7","29.2","0.2","0.1","0.3",".159","2.0","0.5","2.4","0.1"
"13","Kent Benson","C","32","UTA","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1987,"-16.3","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","14.1","0.0","0.0","0.0","-0.450","-17.2","-2.9","-20.1","0.0"
"14","Larry Bird*","SF","30","BOS","23","23","1015","216","454",".476","14","41",".341","202","413",".489",".491","176","193",".912","41","190","231","165","27","19","71","55","622",1987,"21.8",".577",".090",".425","5.0","21.6","13.6","24.5","1.3","1.1","11.6","25.9","2.4","0.9","3.2",".152","5.7","0.6","6.3","2.1"
"15","Uwe Blab","C","24","DAL","1","0","10","1","1","1.000","0","0","0","1","1","1.000","1.000","1","4",".250","1","2","3","0","1","1","2","4","3",1987,"4.6",".543",".000","4.000","10.6","20.8","15.7","0.0","4.7","5.5","42.0","19.0","0.0","0.0","0.0","-0.143","-12.0","1.6","-10.4","0.0"
