"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Michael Adams","PG","27","DEN","3","3","105","13","34",".382","6","20",".300","7","14",".500",".471","7","8",".875","0","6","6","18","4","0","8","10","39",1990,"9.5",".520",".588",".235","0.0","6.0","2.8","22.0","1.7","0.0","17.6","16.8","0.0","0.0","0.0","-0.017","-1.8","-2.0","-3.8","0.0"
"2","Mark Aguirre","SF","30","DET","20","3","439","86","184",".467","8","24",".333","78","160",".488",".489","39","52",".750","31","60","91","27","10","3","30","51","219",1990,"15.1",".529",".130",".283","8.3","15.7","12.0","10.2","1.2","0.5","12.7","23.7","0.4","0.8","1.2",".128","0.4","0.9","1.4","0.4"
"3","Steve Alford","PG","25","DAL","3","0","42","8","18",".444","2","6",".333","6","12",".500",".500","5","5","1.000","1","2","3","8","1","0","3","4","23",1990,"17.7",".569",".333",".278","2.8","5.0","3.9","31.3","1.2","0.0","12.9","23.9","0.1","0.0","0.1",".110","4.2","-0.5","3.6","0.1"
"4","Greg Anderson","PF","25","MIL","4","0","101","13","19",".684","0","0","0","13","19",".684",".684","7","14",".500","6","18","24","0","1","4","4","19","33",1990,"11.3",".656",".000",".737","7.4","23.1","15.1","0.0","0.5","2.6","13.7","13.1","0.1","0.0","0.1",".067","-2.8","-0.7","-3.5","0.0"
"5","Ron Anderson","SF","31","PHI","10","0","256","40","93",".430","3","5",".600","37","88",".420",".446","29","30",".967","6","31","37","14","4","0","15","22","112",1990,"11.6",".527",".054",".323","2.7","15.3","8.7","8.6","0.8","0.0","12.4","21.0","0.1","0.0","0.1",".026","-1.8","-1.1","-3.0","-0.1"
"6","Willie Anderson","SG","23","SAS","10","10","375","87","168",".518","2","5",".400","85","163",".521",".524","29","36",".806","16","38","54","52","9","4","26","40","205",1990,"16.2",".558",".030",".214","4.7","10.5","7.7","18.8","1.1","0.7","12.4","22.1","0.6","0.4","1.0",".127","1.6","0.6","2.2","0.4"
"7","B.J. Armstrong","PG","22","CHI","16","0","217","21","62",".339","0","4",".000","21","58",".362",".339","22","24",".917","3","17","20","29","10","0","12","22","64",1990,"9.3",".441",".065",".387","1.6","9.6","5.5","19.2","2.4","0.0","14.2","17.2","-0.1","0.3","0.2",".045","-3.2","0.4","-2.8","0.0"
"8","John Bagley","PG","29","BOS","5","0","70","8","15",".533","0","1",".000","8","14",".571",".533","3","4",".750","3","1","4","17","4","1","9","9","19",1990,"10.5",".567",".067",".267","5.6","1.6","3.5","29.1","2.7","0.8","34.9","15.5","0.0","0.0","0.0","-0.014","-1.5","-1.3","-2.8","0.0"
"9","Thurl Bailey","SF","28","UTA","5","5","190","43","88",".489","0","0","0","43","88",".489",".489","19","24",".792","8","24","32","7","5","6","5","19","105",1990,"17.2",".533",".000",".273","4.5","15.4","9.6","6.0","1.3","2.2","4.8","23.4","0.3","0.2","0.5",".114","1.3","0.9","2.2","0.2"
"10","Charles Barkley*","SF","26","PHI","10","10","419","88","162",".543","6","18",".333","82","144",".569",".562","65","108",".602","66","89","155","43","8","7","30","36","247",1990,"25.0",".589",".111",".667","18.0","26.8","22.2","17.7","1.0","1.1","12.5","25.3","1.3","0.2","1.5",".176","7.0","-0.6","6.4","0.9"
"11","Kenny Battle","SG","25","PHO","8","0","34","4","13",".308","0","0","0","4","13",".308",".308","1","1","1.000","1","4","5","0","0","0","2","5","9",1990,"-1.1",".335",".000",".077","3.5","12.1","8.1","0.0","0.0","0.0","13.0","19.2","-0.1","0.0","-0.1","-0.123","-9.6","-3.7","-13.3","-0.1"
"12","William Bedford","C","26","DET","5","0","19","1","6",".167","0","0","0","1","6",".167",".167","2","2","1.000","0","2","2","0","0","1","0","4","4",1990,"-0.4",".291",".000",".333","0.0","12.1","6.1","0.0","0.0","3.6","0.0","15.9","0.0","0.0","0.0","-0.017","-9.6","0.3","-9.3","0.0"
"13","Winston Bennett","SF","24","CLE","5","5","135","23","47",".489","0","0","0","23","47",".489",".489","4","6",".667","14","7","21","5","3","1","4","11","50",1990,"12.2",".504",".000",".128","13.6","5.5","9.1","5.6","1.1","0.5","7.5","18.2","0.1","0.1","0.2",".061","-0.7","-1.8","-2.5","0.0"
"14","Larry Bird*","SF","33","BOS","5","5","207","44","99",".444","5","19",".263","39","80",".488",".470","29","32",".906","7","39","46","44","5","5","18","10","122",1990,"20.7",".539",".192",".323","4.4","21.7","13.6","28.8","1.2","1.4","13.7","26.7","0.4","0.0","0.4",".103","4.3","-0.5","3.7","0.3"
"15","Uwe Blab","C","27","SAS","2","0","5","0","1",".000","0","0","0","0","1",".000",".000","3","6",".500","0","2","2","0","0","0","0","0","3",1990,"13.0",".412",".000","6.000","0.0","41.3","21.4","0.0","0.0","0.0","0.0","28.8","0.0","0.0","0.0",".059","-1.9","-2.9","-4.8","0.0"
"16","Rolando Blackman","SG","30","DAL","3","3","127","24","54",".444","2","5",".400","22","49",".449",".463","10","10","1.000","2","7","9","13","6","2","13","7","60",1990,"12.4",".514",".093",".185","1.8","5.8","3.9","16.8","2.3","0.9","18.2","24.3","-0.1","0.1","-0.1","-0.019","0.1","-0.4","-0.3","0.1"
"17","Anthony Bowie","SG","26","HOU","2","0","4","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","0","0","0","0","0","0","0","1","0",1990,"-13.3",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.8","0.0","0.0","0.0","-0.254","-16.6","-3.6","-20.2","0.0"
"18","Frank Brickowski","C","30","SAS","10","0","161","31","54",".574","0","0","0","31","54",".574",".574","17","26",".654","16","28","44","11","8","1","15","31","79",1990,"15.4",".604",".000",".481","11.1","18.0","14.6","8.8","2.3","0.4","18.6","19.8","0.2","0.3","0.4",".132","-1.0","1.5","0.5","0.1"
