"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","John Drew",0,1982,"ATL",0,9.86841139846318,0,0,0,-0.551197827285874,-0.657303083194671,0.975175873374209,0.978510670701806,0.162478171095541,0,0,0.0796329339642775,-0.777401990295309,-1.0277664779438,0,11.5,5,0.5,0,0,1.93175746924429,-0.05,-0.05,0,0,-2.52926937269373,-1.82215695925622
"2","Mike Glenn",1.58406277478635,1982,"ATL",0,9.86841139846318,0,0,0,0.358541709284108,0.191296659918921,0.50878741219524,0.0978510670701806,0.324956342191081,1.56192047296681,0,0.136470753121455,0.777401990295309,1.0277664779438,0,6,0.5,1,0,1.5,3.31054481546573,0.05,0.05,0,0,1.64523247232472,0.530307173457297
"3","Steve Hawes",1.87975151050223,1982,"ATL",0,9.86841139846318,0,0,0,-0.086045249593816,0.0218652937170991,0.59358531422778,0.978510670701806,0,0,0,0.0785831589402662,1.55480398059062,2.0555329558876,0,7,5,0,0,0,1.90629173989455,0.1,0.1,0,0,-0.394833948339483,0.0606143469145932
"4","Eddie Johnson",0,1982,"ATL",0,9.86841139846318,0,0,0,-0.753405772153764,0.382593319837842,0.93277692235794,0.587106402421083,1.46230353985987,0,0.548848530079842,0.085406696596339,-1.55480398059062,-2.0555329558876,0,11,3,4.5,0.5,0,2.07181898066784,-0.1,-0.1,0,0,-3.45713653136531,1.06061434691459
"5","Rudy Macklin",1.02022937580938,1982,"ATL",0,9.86841139846318,0,0,-0.470870876936933,0.140396093372295,0.573889979756763,0.59358531422778,0.293553201210542,0.162478171095541,0,0,0.105727341703984,0.777401990295309,1.0277664779438,0,7,1.5,0.5,0,0,2.56476274165202,0.05,0.05,0,-0.23943661971831,0.644232472324723,1.59092152037189
"6","Wes Matthews",0,1982,"ATL",0,9.86841139846318,0,0,0,-0.607945875634812,0.382593319837842,0.33919160813016,0,0.649912684382162,0,0.548848530079842,0.0216953504962313,-0.777401990295309,-1.0277664779438,0,4,0,2,0.5,0,0.526291739894552,-0.05,-0.05,0,0,-2.78966789667897,1.06061434691459
"7","Tom McMillen",1.85169496584868,1982,"ATL",0,9.86841139846318,0,0,0,0.385390239641012,-0.146844616432481,0.8479790203254,0.684957469491264,0.162478171095541,1.56192047296681,0,0.187959718584861,0.777401990295309,1.0277664779438,0,10,3.5,0.5,0,1.5,4.55957820738137,0.05,0.05,0,0,1.76843173431734,-0.40707847962811
"8","Sam Pellom",0.115788457855069,1982,"ATL",0,9.86841139846318,0,0,0,-0.0954306150892312,0,0.16959580406508,0.195702134140361,0,0,0,0.013097193156711,0,0,0,2,1,0,0,0,0.317715289982425,0,0,0,0,-0.43790036900369,0
"9","Tree Rollins",0.486330440342944,1982,"ATL",0,9.86841139846318,0,0,0,-0.190861230178462,0.0218652937170991,0.29679265711389,0.782808536561444,0.324956342191081,0,3.29309118047905,0.0666107247378529,-0.777401990295309,-1.0277664779438,0,3.5,4,1,3,0,1.6158611599297,-0.05,-0.05,0,0,-0.87580073800738,0.0606143469145932
"10","Dan Roundfield",3.18187816358901,1982,"ATL",0,9.86841139846318,0,0,0,-0.05465722919993,-0.827455905448735,1.78075594268334,2.15272347554397,0.324956342191081,1.04128031531121,2.19539412031937,0.361172597546707,0.777401990295309,0,1.6655585303203,21,11,1,2,1,8.76142355008787,0.05,0,0.05,0,-0.250804428044282,-2.29384978579892
"11","Rory Sparrow",0.574102314229143,1982,"ATL",0,9.86841139846318,0,0,-0.470870876936933,-0.0574532977311232,0.382593319837842,0.59358531422778,0.782808536561444,1.78725988205095,1.04128031531121,0,0.139695062123775,-0.777401990295309,-1.0277664779438,0,7,4,5.5,0,1,3.38876098418278,-0.05,-0.05,0,-0.23943661971831,-0.263634686346863,1.06061434691459
"12","Freeman Williams",0,1982,"ATL",0,9.86841139846318,0,0,-0.470870876936933,-0.104380125208199,0,0,0,0,0,0,-0.0169963575316097,0,0,0,0,0,0,0,0,-0.412302284710018,0,0,0,-0.23943661971831,-0.478966789667897,0
