"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Álex Abrines","SG","23","OKC","5","0","80","8","23",".348","5","17",".294","3","6",".500",".457","3","4",".750","2","7","9","4","0","0","0","8","24",2017,"7.0",".485",".739",".174","2.6","10.0","6.1","7.1","0.0","0.0","0.0","13.3","0.1","0.0","0.1",".033","-2.8","-1.9","-4.7","-0.1"
"2","Steven Adams","C","23","OKC","5","5","157","18","28",".643","0","0","0","18","28",".643",".643","4","11",".364","17","17","34","7","6","9","4","14","40",2017,"15.4",".609",".000",".393","11.1","12.4","11.7","6.5","1.9","5.5","10.9","10.0","0.3","0.1","0.4",".116","-0.5","0.9","0.5","0.1"
"3","LaMarcus Aldridge","PF","31","SAS","16","16","537","110","240",".458","2","14",".143","108","226",".478",".463","42","55",".764","43","76","119","24","10","16","28","41","264",2017,"15.2",".500",".058",".229","8.9","17.0","12.8","7.2","1.0","2.9","9.6","24.1","0.2","0.4","0.6",".058","-0.9","-0.8","-1.7","0.0"
"4","Lavoy Allen","PF","27","IND","3","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","1","0","0",2017,"-2.6","0","0","0","0.0","21.7","10.7","0.0","0.0","0.0","100.0","4.0","0.0","0.0","0.0","-0.145","-6.8","-1.9","-8.8","0.0"
"5","Al-Farouq Aminu","PF","26","POR","4","0","113","17","37",".459","7","17",".412","10","20",".500",".554","7","11",".636","5","21","26","4","3","4","9","9","48",2017,"12.4",".574",".459",".297","4.4","21.2","12.2","6.0","1.2","3.0","17.7","18.7","0.0","0.1","0.0",".016","-0.2","0.1","-0.1","0.1"
"6","Kyle Anderson","SF","23","SAS","15","1","195","36","64",".563","3","10",".300","33","54",".611",".586","8","11",".727","12","34","46","25","10","2","7","8","83",2017,"21.6",".603",".156",".172","6.8","21.0","13.6","20.1","2.6","1.0","9.2","17.2","0.5","0.2","0.8",".187","3.5","3.3","6.8","0.4"
"7","Ryan Anderson","PF","28","HOU","11","9","336","36","92",".391","17","60",".283","19","32",".594",".484","14","16",".875","15","42","57","7","4","2","9","24","103",2017,"8.5",".520",".652",".174","4.9","13.2","9.2","3.1","0.6","0.5","8.3","14.1","0.1","0.3","0.4",".058","-0.8","-2.0","-2.7","-0.1"
"8","Giannis Antetokounmpo","SF","22","MIL","6","6","243","60","112",".536","4","10",".400","56","102",".549",".554","25","46",".543","10","47","57","24","13","10","20","21","149",2017,"21.9",".563",".089",".411","4.6","25.1","14.1","20.6","2.8","4.0","13.1","29.9","0.1","0.6","0.7",".138","3.8","2.8","6.6","0.5"
"9","Joel Anthony","C","34","SAS","3","0","15","3","4",".750","0","0","0","3","4",".750",".750","0","1",".000","2","2","4","0","0","2","1","2","6",2017,"19.6",".676",".000",".250","14.8","16.1","15.4","0.0","0.0","13.2","18.4","16.1","0.0","0.0","0.0",".119","-1.9","1.0","-0.8","0.0"
"10","Trevor Ariza","SF","31","HOU","11","11","413","41","97",".423","23","61",".377","18","36",".500",".541","13","14",".929","8","48","56","23","14","2","9","25","118",2017,"10.5",".572",".629",".144","2.1","12.2","7.3","8.3","1.7","0.4","8.0","11.9","0.4","0.4","0.9",".101","0.3","0.7","1.0","0.3"
