"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","Carl Braun",0.380328945712252,1962,"BOS",1,22.2194550289961,0.0215345273990636,0.0171169340209257,0,-0.0847277316505078,0.0133943992900198,0.29184519529641,0.141875208897619,0.107184667863296,0,0,0.104096097835699,0,0,0.441896634811822,4.16666666666667,1.16666666666667,0.333333333333333,0,0,2.42439513242663,0,0,0.0166666666666667,0,-0.49049081803005,0.0606143469145932
"2","Bob Cousy",2.49833220073284,1962,"BOS",1,22.2194550289961,0.141457556242244,0.112438950346557,0,-2.22796208131407,-0.853928928268279,1.12068554993822,0.555919185884546,2.8250816029683,0,0,1.44518902267363,0.724965748128077,-0.250410640136738,2.0832269926843,16,4.57142857142857,8.78571428571429,0,0,33.6584108804581,0.0571428571428571,-0.0142857142857143,0.0785714285714286,0,-12.8977245409015,-3.86432740862272
"3","Gene Guarilia",0,1962,"BOS",1,22.2194550289961,0,0,0,-0.22182329439208,-0.369967407758019,0.0840514162453662,0.0972858575297956,0.0643108007179777,0,0,-0.00306859245320656,0,-0.350574896191433,0,1.2,0.8,0.2,0,0,-0.0714674302075877,0,-0.02,0,0,-1.28414023372287,-1.67423206635676
"4","Tom Heinsohn",2.71368507548802,1962,"BOS",1,22.2194550289961,0.153651007290777,0.122131036604934,0,-0.578957933217874,0.472819233360717,1.45088754233073,0.998917287136294,0.780916865861157,0,0,1.43555049509625,0.906207185160096,0.250410640136738,1.51507417649768,20.7142857142857,8.21428571428571,2.42857142857143,0,0,33.4339298496779,0.0714285714285714,0.0142857142857143,0.0571428571428571,0,-3.35160100166945,2.13967259137727
"5","K.C. Jones",2.32130171242223,1962,"BOS",1,22.2194550289961,0.131433949193732,0.104471586246961,0,0.360891965532287,-0.209013638902427,0.630385621840247,0.486429287648978,1.26324787124599,0,0,0.886606843867816,1.08744862219212,0.626026600341844,1.13630563237326,9,4,3.92857142857143,0,0,20.6490479599141,0.0857142857142857,0.0357142857142857,0.0428571428571429,0,2.08921202003339,-0.945859903381641
"6","Sam Jones",3.66242107145807,1962,"BOS",1,22.2194550289961,0.207369193955308,0.164829473390713,0,1.60210865038317,-0.462016136713493,1.44088142134913,0.859937490665158,1.01059829699679,0,0,1.64570973721201,1.35931077774014,0.876437240478582,1.70445844855989,20.5714285714286,7.07142857142857,3.14285714285714,0,0,38.3285325697924,0.107142857142857,0.05,0.0642857142857143,0,9.27464440734557,-2.0907847962811
"7","Jim Loscutoff",0.26272782771083,1962,"BOS",1,22.2194550289961,0.0148758585643277,0.0118242246431325,0,-0.750473307844739,-0.739934815516038,0.33020199239251,0.512487999487316,0.137808858681381,0,0,0.162635400019948,0,-0.500821280273476,0.757537088248838,4.71428571428571,4.21428571428571,0.428571428571429,0,0,3.78777380100215,0,-0.0285714285714286,0.0285714285714286,0,-4.34450751252087,-3.34846413271352
"8","Gary Phillips",0,1962,"BOS",1,22.2194550289961,0,0,0,-0.960486790026802,-0.0190726779171585,0.116738078118564,0.0608036609561223,0.053592333931648,0,0,-0.028954923661026,-0.422896686408045,-0.584291493652388,0,1.66666666666667,0.5,0.166666666666667,0,0,-0.674359341445956,-0.0333333333333333,-0.0333333333333333,0,0,-5.56028046744574,-0.0863105459848689
"9","Frank Ramsey",1.35210675975576,1962,"BOS",1,22.2194550289961,0.076557360129115,0.0608523817524451,0,-0.638073610467909,1.75166807645677,0.641161444435806,0.355467556358869,0.247349233530683,0,0,0.545265274377473,0.585549258103447,0.404509495605499,0.611856878970215,9.15384615384615,2.92307692307692,0.769230769230769,0,0,12.6992125984252,0.0461538461538461,0.0230769230769231,0.0230769230769231,0,-3.69382303839733,7.92691140278917
"10","Bill Russell",7.38156820898454,1962,"BOS",1,22.2194550289961,0.417950262888218,0.332211937662363,0,2.07514538376519,-0.220898862018607,1.57096099410982,3.21390779339503,1.60777001794944,0,0,3.01382988019549,3.26234586657635,1.75287448095716,4.16645398536861,22.4285714285714,26.4285714285714,5,0,0,70.1920114531138,0.257142857142857,0.1,0.157142857142857,0,12.0130651085142,-0.999644699662744
"11","Tom Sanders",2.30200375061999,1962,"BOS",1,22.2194550289961,0.130341283247946,0.103603069814984,0,0.459960348227425,0.566039982325045,0.705431529202181,0.998917287136294,0.321554003589888,0,0,0.837627387403173,0.996827903676106,0.500821280273476,1.32568990443547,10.0714285714286,8.21428571428571,1,0,0,19.5083178239084,0.0785714285714286,0.0285714285714286,0.05,0,2.66272120200334,2.56152912223134
"12","Bucky Bockhorn",2.05847744620862,1962,"CIN",0.125,16.997452037845,0.0145690787755844,0.0151381324802785,0,0.262205400364158,0.495532347869272,1.19072839680935,0.577634779083161,1.60777001794944,0,0,0.423092019718076,0.634345029612068,0.876437240478582,0,17,4.75,5,0,0,9.85380100214746,0.05,0.05,0,0,1.51791318864775,2.24245738765837
"13","Bob Boozer",3.05410290557212,1962,"CIN",0.125,16.997452037845,0.0216157169474821,0.0224600053200041,0,1.4816835753937,0.0401831978700594,1.27828195539828,1.27687688007857,0.241165502692416,0,0,0.481001867040128,1.58586257403017,2.19109310119646,0,18.25,10.5,0.75,0,0,11.2025196850394,0.125,0.125,0,0,8.57750083472454,0.18184304074378
"14","Joe Buckhalter",0.650679312556687,1962,"CIN",0.125,16.997452037845,0.00460524752396083,0.00478512390495308,0,0.0688084785342419,-0.0449775669957796,0.595364198404677,0.668840270517345,0.321554003589888,0,0,0.162871445593271,0,0,0,8.5,5.5,1,0,0,3.7932712956335,0,0,0,0,0.39833388981636,-0.203539239814055
"15","Wayne Embry",2.55462275219023,1962,"CIN",0.125,16.997452037845,0.0180805965045233,0.0187868065938819,0,0.29270466143398,0.343294787967612,0.980599856195939,1.36808237151275,0.643108007179776,0,0,0.443136222986137,1.26869005922414,1.75287448095716,0,14,11.25,2,0,0,10.3206299212598,0.1,0.1,0,0,1.69447412353923,1.55352912223134
"16","Bevo Nordmann",0.026189373909893,1962,"CIN",0.125,16.997452037845,0.000185357897546669,0.000192597792389574,0,-0.0709130890418778,0,0,0.121607321912245,0,0,0,-0.00245880805545397,0,0,0,0,1,0,0,0,-0.0572655690765927,0,0,0,0,-0.410517529215359,0
"17","Hub Reed",0.557653684520952,1962,"CIN",0.125,16.997452037845,0.00394684939310102,0.00410100939893321,0,0.0670461772445514,0.0133943992900198,0.367724946073477,0.608036609561223,0.40194250448736,0,0,0.145227038987334,0,0,0,5.25,5,1.25,0,0,3.38233357193987,0,0,0,0,0.388131886477462,0.0606143469145932
"18","Oscar Robertson",5.51778460588162,1962,"CIN",0.125,16.997452037845,0.0390526691161274,0.0405780274713837,0,1.51788645205958,0.51841068682501,2.01373184754523,1.33768054103469,3.53709403948877,0,0,0.931593196050402,2.53738011844827,3.50574896191433,0,28.75,11,11,0,0,21.6967788117394,0.2,0.2,0,0,8.78708013355593,2.34598988241729
"19","Adrian Smith",0.663738582975962,1962,"CIN",0.125,16.997452037845,0.0046976758086819,0.00488116234640742,0,0.034404239267121,0.29296471830577,0.367724946073477,0.152009152390306,0.241165502692416,0,0,0.115721342321886,0.317172514806034,0.438218620239291,0,5.25,1.25,0.75,0,0,2.69514674302076,0.025,0.025,0,0,0.19916694490818,1.32576793364324
"20","Jack Twyman",1.72893230152262,1962,"CIN",0.125,16.997452037845,0.0122366902512968,0.0127146431835278,0,0.343345085435329,0.468743549289232,1.33081409055163,0.881653083863773,0.964662010769665,0,0,0.395671392283654,0.317172514806034,0.438218620239291,0,19,7.25,3,0,0,9.2151753758053,0.025,0.025,0,0,1.987632721202,2.12122869382919
"21","Bob Wiesenhahn",0.073480610395405,1962,"CIN",0.125,16.997452037845,0.000520066325380658,0.000540379598011215,0,-0.11091164719604,0.0585929436611541,0.105064270306708,0.121607321912245,0,0,0,0.0114482103061937,0,0,0,1.5,1,0,0,0,0.266628489620616,0,0,0,0,-0.642070116861436,0.265153586728648
"22","Dave Zeller",0.111790462110938,1962,"CIN",0.125,16.997452037845,0.00079120810959236,0.000822111910229507,0,0.0309145308877157,0,0.0700428468711385,0.0608036609561223,0.160777001794944,0,0,0.0177034179992686,0,0,0,1,0.5,0.5,0,0,0.412312097351467,0,0,0,0,0.178964941569282,0
"23","Walter Dukes",2.54158626002719,1962,"DET",0.625,17.2205864621594,0.0899416471758766,0.092243746518596,0,0.290533434726389,0.258183068759323,0.868531301202118,1.67818104238897,0.771729608615732,0,0,0.996545069643274,0.888083041456895,1.0517246885743,0.265137980887093,12.4,13.8,2.4,0,0,23.2095060844667,0.07,0.06,0.01,0,1.68190484140234,1.16836879044755
"24","Johnny Egan",1.85139669853187,1962,"DET",0.625,17.2205864621594,0.065517220981575,0.0671941654905359,0,0.615632890919789,0.585929436611541,0.952582717447484,0.21889317944204,1.02897281148764,0,0,0.391147185461618,0.761214035534481,1.0517246885743,0,13.6,1.8,3.2,0,0,9.10980672870437,0.06,0.06,0,0,3.56391318864775,2.65153586728648
