"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Paul Arizin*","SF","33","PHW","12","0","459","95","253",".375","0","0","0","95","253",".375",".375","88","102",".863","0","0","80","26","0","0","0","44","278",1962,"16.4",".467","0",".403","0","0","0","9.4","0","0","0","0","0.5","0.6","1.1",".115","0","0","0","0"
"2","Al Attles*","PG","25","PHW","12","0","338","28","76",".368","0","0","0","28","76",".368",".368","17","31",".548","0","0","55","27","0","0","0","54","73",1962,"6.0",".407","0",".408","0","0","0","11.0","0","0","0","0","-0.1","0.4","0.3",".046","0","0","0","0"
"3","Elgin Baylor*","SF","27","LAL","13","0","571","186","425",".438","0","0","0","186","425",".438",".438","130","168",".774","0","0","230","47","0","0","0","45","502",1962,"27.4",".503","0",".395","0","0","0","15.0","0","0","0","0","1.8","0.3","2.1",".179","0","0","0","0"
"4","Al Bianchi","PG","29","SYR","5","0","184","27","69",".391","0","0","0","27","69",".391",".391","17","20",".850","0","0","26","18","0","0","0","17","71",1962,"12.8",".456","0",".290","0","0","0","15.5","0","0","0","0","0.1","0.2","0.3",".090","0","0","0","0"
"5","Bucky Bockhorn","SG","28","CIN","4","0","157","27","62",".435","0","0","0","27","62",".435",".435","14","16",".875","0","0","19","20","0","0","0","11","68",1962,"13.7",".492","0",".258","0","0","0","16.2","0","0","0","0","0.2","0.0","0.2",".065","0","0","0","0"
"6","Bob Boozer","PF","24","CIN","4","0","143","32","57",".561","0","0","0","32","57",".561",".561","9","12",".750","0","0","42","3","0","0","0","16","73",1962,"17.1",".586","0",".211","0","0","0","2.9","0","0","0","0","0.5","0.0","0.5",".157","0","0","0","0"
"7","Carl Braun*","PG","34","BOS","6","0","42","11","28",".393","0","0","0","11","28",".393",".393","3","4",".750","0","0","7","2","0","0","0","3","25",1962,"12.6",".420","0",".143","0","0","0","7.2","0","0","0","0","0.0","0.1","0.0",".033","0","0","0","0"
"8","Joe Buckhalter","PF","24","CIN","4","0","60","16","38",".421","0","0","0","16","38",".421",".421","2","3",".667","0","0","22","4","0","0","0","14","34",1962,"13.8",".432","0",".079","0","0","0","9.6","0","0","0","0","0.0","0.0","0.0","-0.016","0","0","0","0"
"9","Wilt Chamberlain*","C","25","PHW","12","0","576","162","347",".467","0","0","0","162","347",".467",".467","96","151",".636","0","0","319","37","0","0","0","27","420",1962,"29.7",".508","0",".435","0","0","0","12.1","0","0","0","0","1.7","1.4","3.1",".260","0","0","0","0"
"10","Ed Conlin","SG","28","PHW","11","0","86","9","45",".200","0","0","0","9","45",".200",".200","8","13",".615","0","0","20","3","0","0","0","14","26",1962,"0.0",".256","0",".289","0","0","0","4.9","0","0","0","0","-0.5","0.1","-0.4","-0.234","0","0","0","0"
"11","Larry Costello","PG","30","SYR","5","0","167","22","51",".431","0","0","0","22","51",".431",".431","29","33",".879","0","0","16","28","0","0","0","21","73",1962,"17.6",".557","0",".647","0","0","0","25.9","0","0","0","0","0.5","0.2","0.8",".222","0","0","0","0"
"12","Bob Cousy*","PG","33","BOS","14","0","474","86","241",".357","0","0","0","86","241",".357",".357","52","76",".684","0","0","64","123","0","0","0","43","224",1962,"15.5",".408","0",".315","0","0","0","35.0","0","0","0","0","-0.2","1.1","0.8",".083","0","0","0","0"
