"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Jim Baechtold","SF","27","NYK","3","0","115","17","45",".378","0","0","0","17","45",".378",".378","14","15",".933","0","0","14","14","0","0","0","13","48",1955,"12.9",".465","0",".333","0","0","0","21.5","0","0","0","0","0.1","0.0","0.1",".033","0","0","0","0"
"2","Don Barksdale*","SF","31","BOS","7","0","122","18","40",".450","0","0","0","18","40",".450",".450","18","21",".857","0","0","35","10","0","0","0","17","54",1955,"17.7",".548","0",".525","0","0","0","12.6","0","0","0","0","0.4","0.0","0.3",".123","0","0","0","0"
"3","Bob Brannum","PF","28","BOS","7","0","225","26","61",".426","0","0","0","26","61",".426",".426","11","19",".579","0","0","79","13","0","0","0","32","63",1955,"11.8",".454","0",".311","0","0","0","8.5","0","0","0","0","0.1","-0.1","0.0",".006","0","0","0","0"
"4","Carl Braun*","SG","27","NYK","3","0","103","18","44",".409","0","0","0","18","44",".409",".409","18","20",".900","0","0","14","16","0","0","0","11","54",1955,"18.5",".511","0",".455","0","0","0","28.7","0","0","0","0","0.3","0.0","0.2",".106","0","0","0","0"
"5","Frankie Brian","SG","31","FTW","11","0","269","48","120",".400","0","0","0","48","120",".400",".400","31","38",".816","0","0","22","27","0","0","0","26","127",1955,"14.5",".464","0",".317","0","0","0","20.9","0","0","0","0","0.3","0.2","0.5",".096","0","0","0","0"
"6","Bob Carney","SG","22","MNL","7","0","41","1","8",".125","0","0","0","1","8",".125",".125","8","9",".889","0","0","5","3","0","0","0","7","10",1955,"6.6",".418","0","1.125","0","0","0","12.0","0","0","0","0","0.0","0.1","0.1",".069","0","0","0","0"
"7","Cal Christensen","SF","27","ROC","3","0","30","2","8",".250","0","0","0","2","8",".250",".250","3","6",".500","0","0","6","0","0","0","0","1","7",1955,"5.4",".329","0",".750","0","0","0","0.0","0","0","0","0","-0.1","0.0","0.0","-0.043","0","0","0","0"
"8","Nat Clifton*","PF","32","NYK","3","0","110","20","52",".385","0","0","0","20","52",".385",".385","19","24",".792","0","0","23","13","0","0","0","12","59",1955,"17.4",".472","0",".462","0","0","0","22.2","0","0","0","0","0.2","-0.1","0.1",".050","0","0","0","0"
"9","Jack Coleman","PF","30","ROC","3","0","91","11","36",".306","0","0","0","11","36",".306",".306","2","9",".222","0","0","28","8","0","0","0","11","24",1955,"7.7",".300","0",".250","0","0","0","15.5","0","0","0","0","-0.3","0.2","-0.1","-0.053","0","0","0","0"
"10","Bert Cook","SG","25","NYK","1","0","20","4","6",".667","0","0","0","4","6",".667",".667","0","2",".000","0","0","0","2","0","0","0","3","8",1955,"11.0",".581","0",".333","0","0","0","19.4","0","0","0","0","0.1","0.0","0.1",".134","0","0","0","0"
"11","Bob Cousy*","PG","26","BOS","7","0","299","53","139",".381","0","0","0","53","139",".381",".381","46","48",".958","0","0","43","65","0","0","0","26","152",1955,"19.7",".475","0",".345","0","0","0","35.0","0","0","0","0","0.5","-0.1","0.4",".070","0","0","0","0"
"12","Bob Davies*","PG","35","ROC","3","0","75","11","33",".333","0","0","0","11","33",".333",".333","3","4",".750","0","0","6","9","0","0","0","11","25",1955,"6.9",".360","0",".121","0","0","0","22.2","0","0","0","0","-0.1","0.1","0.0","-0.016","0","0","0","0"
"13","Dick Farley","SG","22","SYR","11","0","168","19","56",".339","0","0","0","19","56",".339",".339","14","25",".560","0","0","13","20","0","0","0","29","52",1955,"6.1",".388","0",".446","0","0","0","21.5","0","0","0","0","-0.1","0.2","0.1",".020","0","0","0","0"
"14","Ray Felix","C","24","NYK","3","0","63","2","16",".125","0","0","0","2","16",".125",".125","13","21",".619","0","0","12","1","0","0","0","6","17",1955,"3.9",".337","0","1.313","0","0","0","2.3","0","0","0","0","-0.1","0.0","-0.2","-0.116","0","0","0","0"
"15","Larry Foust","C","26","FTW","11","0","331","60","152",".395","0","0","0","60","152",".395",".395","52","73",".712","0","0","107","26","0","0","0","43","172",1955,"19.8",".467","0",".480","0","0","0","16.5","0","0","0","0","0.5","0.4","0.9",".132","0","0","0","0"
"16","Harry Gallatin*","PF","27","NYK","3","0","108","19","42",".452","0","0","0","19","42",".452",".452","17","22",".773","0","0","44","7","0","0","0","11","55",1955,"21.5",".532","0",".524","0","0","0","12.0","0","0","0","0","0.3","-0.1","0.2",".106","0","0","0","0"
"17","Don Henriksen","PF","25","ROC","3","0","70","3","12",".250","0","0","0","3","12",".250",".250","7","10",".700","0","0","16","3","0","0","0","5","13",1955,"8.4",".396","0",".833","0","0","0","6.6","0","0","0","0","0.0","0.1","0.1",".067","0","0","0","0"
"18","Lew Hitch","PF","25","MNL","7","0","137","16","40",".400","0","0","0","16","40",".400",".400","23","29",".793","0","0","42","10","0","0","0","9","55",1955,"21.0",".521","0",".725","0","0","0","14.1","0","0","0","0","0.3","0.3","0.6",".222","0","0","0","0"
"19","Jim Holstein","SF","24","MNL","7","0","117","16","38",".421","0","0","0","16","38",".421",".421","8","9",".889","0","0","30","6","0","0","0","8","40",1955,"15.9",".477","0",".237","0","0","0","10.3","0","0","0","0","0.1","0.2","0.3",".143","0","0","0","0"
"20","Bob Houbregs*","C","22","FTW","11","0","213","24","63",".381","0","0","0","24","63",".381",".381","29","37",".784","0","0","62","19","0","0","0","31","77",1955,"16.0",".486","0",".587","0","0","0","16.4","0","0","0","0","0.3","0.3","0.6",".134","0","0","0","0"
"21","Mel Hutchins","PF","26","FTW","11","0","417","60","144",".417","0","0","0","60","144",".417",".417","38","56",".679","0","0","89","31","0","0","0","47","158",1955,"14.1",".468","0",".389","0","0","0","14.5","0","0","0","0","0.5","0.4","0.9",".102","0","0","0","0"
"22","Ed Kalafat","PF","22","MNL","7","0","76","2","22",".091","0","0","0","2","22",".091",".091","3","10",".300","0","0","18","0","0","0","0","16","7",1955,"-7.5",".133","0",".455","0","0","0","0.0","0","0","0","0","-0.5","0.1","-0.4","-0.255","0","0","0","0"
"23","Billy Kenville","SG","24","SYR","11","0","130","17","48",".354","0","0","0","17","48",".354",".354","36","49",".735","0","0","31","11","0","0","0","23","70",1955,"18.2",".503","0","1.021","0","0","0","15.8","0","0","0","0","0.4","0.2","0.6",".218","0","0","0","0"
"24","Red Kerr","C","22","SYR","11","0","363","59","151",".391","0","0","0","59","151",".391",".391","34","61",".557","0","0","118","13","0","0","0","27","152",1955,"14.9",".427","0",".404","0","0","0","7.1","0","0","0","0","0.0","0.7","0.7",".091","0","0","0","0"
"25","George King","PG","26","SYR","11","0","371","46","117",".393","0","0","0","46","117",".393",".393","35","55",".636","0","0","41","62","0","0","0","33","127",1955,"13.8",".450","0",".470","0","0","0","30.7","0","0","0","0","0.3","0.6","0.9",".116","0","0","0","0"
"26","Earl Lloyd*","SF","26","SYR","11","0","355","44","122",".361","0","0","0","44","122",".361",".361","39","52",".750","0","0","89","35","0","0","0","41","127",1955,"13.8",".438","0",".426","0","0","0","18.1","0","0","0","0","0.1","0.7","0.8",".112","0","0","0","0"
"27","Clyde Lovellette*","C","25","MNL","7","0","197","44","98",".449","0","0","0","44","98",".449",".449","29","40",".725","0","0","64","3","0","0","0","32","117",1955,"22.2",".506","0",".408","0","0","0","3.7","0","0","0","0","0.6","0.4","0.9",".227","0","0","0","0"
"28","Ed Macauley*","C","26","BOS","7","0","283","43","93",".462","0","0","0","43","93",".462",".462","41","54",".759","0","0","52","32","0","0","0","21","127",1955,"18.1",".544","0",".581","0","0","0","17.5","0","0","0","0","0.8","-0.1","0.7",".126","0","0","0","0"
"29","Tom Marshall","SF","24","ROC","3","0","50","3","20",".150","0","0","0","3","20",".150",".150","3","5",".600","0","0","17","2","0","0","0","1","9",1955,"3.6",".203","0",".250","0","0","0","6.4","0","0","0","0","-0.3","0.1","-0.2","-0.198","0","0","0","0"
"30","Slater Martin*","PG","29","MNL","7","0","315","28","94",".298","0","0","0","28","94",".298",".298","40","49",".816","0","0","28","31","0","0","0","23","96",1955,"10.6",".415","0",".521","0","0","0","18.0","0","0","0","0","0.0","0.5","0.4",".066","0","0","0","0"
"31","Dick McGuire*","PG","29","NYK","3","0","75","6","19",".316","0","0","0","6","19",".316",".316","8","12",".667","0","0","9","12","0","0","0","7","20",1955,"10.0",".412","0",".632","0","0","0","25.2","0","0","0","0","0.0","0.0","0.0","-0.022","0","0","0","0"
"32","Jack McMahon","PG","26","ROC","3","0","109","17","42",".405","0","0","0","17","42",".405",".405","18","28",".643","0","0","17","15","0","0","0","7","52",1955,"19.6",".479","0",".667","0","0","0","25.9","0","0","0","0","0.2","0.2","0.4",".186","0","0","0","0"
