"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Don Anielak","F","24","NYK","1","0","10","0","4",".000","0","0","0","0","4",".000",".000","3","4",".750","0","0","2","0","0","0","0","0","3",1955,"1.8",".260","0","1.000","0","0","0","0","0","0","0","0","-0.1","0.0","-0.1","-0.263","0","0","0","0"
"2","Paul Arizin*","SF","26","PHW","72","0","2953","529","1325",".399","0","0","0","529","1325",".399",".399","454","585",".776","0","0","675","210","0","0","0","270","1512",1955,"18.2",".478","0",".442","0","0","0","0","0","0","0","0","5.8","2.9","8.7",".141","0","0","0","0"
"3","Jim Baechtold","SF","27","NYK","72","0","2536","362","898",".403","0","0","0","362","898",".403",".403","279","339",".823","0","0","307","218","0","0","0","202","1003",1955,"13.9",".479","0",".378","0","0","0","0","0","0","0","0","4.1","1.8","6.0",".113","0","0","0","0"
"4","Don Barksdale*","SF","31","BOS","72","0","1790","267","699",".382","0","0","0","267","699",".382",".382","220","338",".651","0","0","545","129","0","0","0","225","754",1955,"14.3",".445","0",".484","0","0","0","0","0","0","0","0","1.2","1.0","2.2",".059","0","0","0","0"
"5","Bob Brannum","PF","28","BOS","71","0","1623","176","465",".378","0","0","0","176","465",".378",".378","90","127",".709","0","0","492","127","0","0","0","232","442",1955,"10.8",".424","0",".273","0","0","0","0","0","0","0","0","0.2","0.9","1.1",".032","0","0","0","0"
"6","Carl Braun*","SG","27","NYK","71","0","2479","400","1032",".388","0","0","0","400","1032",".388",".388","274","342",".801","0","0","295","274","0","0","0","208","1074",1955,"14.6",".454","0",".331","0","0","0","0","0","0","0","0","2.8","1.9","4.7",".091","0","0","0","0"
"7","Tom Brennan","SF","24","PHW","11","0","52","5","11",".455","0","0","0","5","11",".455",".455","0","0","0","0","0","5","2","0","0","0","5","10",1955,"5.6",".455","0",".000","0","0","0","0","0","0","0","0","0.0","0.0","0.1",".048","0","0","0","0"
"8","Frankie Brian","SG","31","FTW","71","0","1381","237","623",".380","0","0","0","237","623",".380",".380","217","255",".851","0","0","127","142","0","0","0","133","691",1955,"15.7",".470","0",".409","0","0","0","0","0","0","0","0","2.5","1.2","3.6",".127","0","0","0","0"
"9","Bill Calhoun","SG","27","MLH","69","0","2109","144","480",".300","0","0","0","144","480",".300",".300","166","236",".703","0","0","290","235","0","0","0","181","454",1955,"9.0",".389","0",".492","0","0","0","0","0","0","0","0","-0.9","2.3","1.4",".033","0","0","0","0"
"10","Bob Carney","SG","22","MNL","19","0","244","24","64",".375","0","0","0","24","64",".375",".375","21","40",".525","0","0","45","16","0","0","0","36","69",1955,"8.7",".423","0",".625","0","0","0","0","0","0","0","0","0.0","0.3","0.3",".059","0","0","0","0"
