"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Derek Anderson","SF","23","CLE","4","0","103","10","22",".455","0","0","0","10","22",".455",".455","23","26",".885","0","9","9","11","5","1","12","10","43",1998,"15.1",".643",".000","1.182","0.0","12.7","6.4","23.2","2.8","0.9","26.4","22.2","0.1","0.1","0.2",".097","0.1","2.6","2.7","0.1"
"2","Greg Anderson","C","33","ATL","1","0","4","0","0","0","0","0","0","0","0","0","0","0","2",".000","0","2","2","0","0","1","1","1","0",1998,"-11.0",".000","0","0","0.0","64.9","31.9","0.0","0.0","19.3","53.2","23.6","-0.1","0.0","0.0","-0.531","-23.9","7.0","-16.9","0.0"
"3","Shandon Anderson","SG","24","UTA","20","0","378","53","103",".515","3","11",".273","50","92",".543",".529","25","37",".676","26","37","63","19","5","1","30","30","134",1998,"11.6",".562",".107",".359","8.8","11.2","10.1","9.2","0.7","0.2","20.1","19.4","0.1","0.5","0.5",".065","-0.1","-0.8","-0.9","0.1"
"4","Greg Anthony","PG","30","SEA","9","0","118","12","40",".300","5","19",".263","7","21",".333",".363","3","8",".375","3","7","10","10","5","1","11","17","32",1998,"2.5",".368",".475",".200","3.1","7.0","5.1","13.2","2.4","0.7","20.2","21.9","-0.4","0.0","-0.4","-0.161","-6.8","-3.2","-10.0","-0.2"
"5","B.J. Armstrong","PG","30","CHH","9","0","146","16","42",".381","2","5",".400","14","37",".378",".405","3","4",".750","2","8","10","18","6","0","6","11","37",1998,"9.4",".423",".119",".095","1.7","6.7","4.3","21.2","2.4","0.0","12.1","17.2","-0.1","0.1","0.0",".002","-1.8","0.1","-1.7","0.0"
"6","Keith Askins","SF","30","MIA","4","0","58","2","7",".286","1","5",".200","1","2",".500",".357","0","0","0","1","6","7","1","2","0","1","9","5",1998,"2.1",".357",".714",".000","2.1","12.5","7.4","2.9","1.9","0.0","12.5","6.9","-0.1","0.1","0.0",".011","-4.5","1.1","-3.4","0.0"
"7","Stacey Augmon","SG","29","POR","4","0","28","2","4",".500","0","0","0","2","4",".500",".500","1","2",".500","1","2","3","1","2","1","2","2","5",1998,"8.2",".512",".000",".500","4.1","9.1","6.5","5.3","3.8","3.0","29.1","10.9","0.0","0.0","0.0","-0.025","-2.2","3.2","1.0","0.0"
"8","Vin Baker","C","26","SEA","10","10","371","71","134",".530","0","0","0","71","134",".530",".530","16","38",".421","41","53","94","18","18","15","22","38","158",1998,"19.5",".524",".000",".284","13.5","16.9","15.2","8.8","2.7","3.3","12.7","22.1","0.5","0.2","0.6",".082","1.4","-0.2","1.3","0.3"
"9","Charles Barkley*","PF","34","HOU","4","0","87","12","23",".522","0","2",".000","12","21",".571",".522","12","21",".571","5","16","21","4","5","0","6","12","36",1998,"16.2",".558",".087",".913","6.1","21.6","13.4","9.9","3.1","0.0","15.7","20.8","0.1","0.2","0.2",".120","-0.2","1.2","1.0","0.1"
"10","Drew Barry","PG","24","ATL","2","0","5","0","1",".000","0","1",".000","0","0","0",".000","0","0","0","0","1","1","0","0","0","0","0","0",1998,"-5.0",".000","1.000",".000","0.0","25.9","12.8","0.0","0.0","0.0","0.0","10.0","0.0","0.0","0.0","-0.180","-12.5","-2.8","-15.4","0.0"
"11","Jon Barry","SG","28","LAL","7","0","18","0","8",".000","0","5",".000","0","3",".000",".000","0","0","0","0","2","2","0","1","0","0","1","0",1998,"-13.6",".000",".625",".000","0.0","13.6","6.7","0.0","3.0","0.0","0.0","20.6","-0.2","0.0","-0.2","-0.426","-16.5","-3.9","-20.4","-0.1"
"12","Corey Beck","PG","26","CHH","6","0","26","6","12",".500","1","2",".500","5","10",".500",".542","2","2","1.000","1","0","1","0","4","0","3","4","15",1998,"19.2",".582",".167",".167","4.8","0.0","2.4","0.0","8.8","0.0","18.9","30.7","0.0","0.1","0.0",".050","0.2","5.6","5.7","0.1"
"13","Mario Bennett","PF","24","LAL","4","0","10","1","2",".500","0","0","0","1","2",".500",".500","2","2","1.000","2","4","6","0","0","1","0","2","4",1998,"29.5",".694",".000","1.000","23.8","49.1","36.2","0.0","0.0","7.5","0.0","13.3","0.1","0.0","0.1",".390","4.9","2.3","7.2","0.0"
"14","Travis Best","PG","25","IND","16","0","280","27","72",".375","5","18",".278","22","54",".407",".410","38","43",".884","1","15","16","31","11","3","19","36","97",1998,"11.6",".533",".250",".597","0.5","6.7","3.7","19.6","2.2","0.8","17.3","19.5","0.2","0.3","0.5",".082","-1.5","0.6","-0.9","0.1"
"15","Mookie Blaylock","PG","30","ATL","4","4","153","22","53",".415","8","27",".296","14","26",".538",".491","7","12",".583","6","14","20","33","9","1","9","8","59",1998,"21.1",".506",".509",".226","4.9","11.9","8.3","40.1","3.4","0.5","13.4","22.1","0.3","0.2","0.6",".185","5.0","2.2","7.2","0.4"
"16","Corie Blount","PF","29","LAL","12","0","209","12","24",".500","0","0","0","12","24",".500",".500","7","11",".636","24","40","64","7","6","4","3","27","31",1998,"12.3",".537",".000",".458","13.6","23.5","18.5","4.9","1.6","1.4","9.4","7.1","0.4","0.1","0.5",".114","-0.3","-0.3","-0.6","0.1"
