"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","41","LAL","15","15","351","68","147",".463","0","0","0","68","147",".463",".463","31","43",".721","13","46","59","19","5","11","22","43","167",1989,"11.9",".503",".000",".293","4.6","14.1","9.7","8.5","0.7","1.9","11.7","23.3","0.0","0.3","0.3",".038","-2.6","-0.6","-3.2","-0.1"
"2","Mark Acres","C","26","BOS","2","0","2","0","1",".000","0","1",".000","0","0","0",".000","0","0","0","0","1","1","0","0","0","0","0","0",1989,"-9.1",".000","1.000",".000","0.0","57.6","29.0","0.0","0.0","0.0","0.0","22.4","0.0","0.0","0.0","-0.454","-12.9","-5.9","-18.8","0.0"
"3","Michael Adams","PG","26","DEN","2","1","75","15","36",".417","10","22",".455","5","14",".357",".556","7","8",".875","5","12","17","9","3","0","8","6","47",1989,"17.9",".595",".611",".222","6.2","16.8","11.2","17.1","1.8","0.0","16.8","24.8","0.1","0.1","0.1",".083","4.1","-1.1","3.0","0.1"
"4","Mark Aguirre","SF","29","DET","17","17","462","89","182",".489","8","29",".276","81","153",".529",".511","28","38",".737","26","49","75","28","8","3","20","38","214",1989,"15.2",".538",".159",".209","6.6","12.5","9.5","10.2","0.9","0.5","9.1","21.6","0.6","0.7","1.3",".133","1.3","0.2","1.5","0.4"
"5","Steve Alford","PG","24","GSW","6","0","52","9","22",".409","4","9",".444","5","13",".385",".500","3","4",".750","2","2","4","5","2","0","1","7","25",1989,"13.8",".526",".409",".182","3.9","3.7","3.8","13.4","1.8","0.0","4.0","19.0","0.1","0.0","0.1",".093","1.4","-0.2","1.2","0.0"
"6","Richard Anderson","PF","28","POR","3","0","35","2","6",".333","1","4",".250","1","2",".500",".417","0","0","0","0","3","3","4","0","1","0","2","5",1989,"6.6",".417",".667",".000","0.0","10.8","4.7","13.7","0.0","1.9","0.0","7.0","0.0","0.0","0.0","-0.005","-1.3","-0.5","-1.7","0.0"
"7","Ron Anderson","SF","30","PHI","3","0","109","29","51",".569","0","1",".000","29","50",".580",".569","4","5",".800","7","9","16","13","1","2","2","10","62",1989,"20.5",".583",".020",".098","7.2","9.1","8.2","20.1","0.5","1.2","3.6","22.3","0.3","0.1","0.4",".161","5.1","0.5","5.6","0.2"
"8","Thurl Bailey","SF","27","UTA","3","2","122","12","34",".353","0","0","0","12","34",".353",".353","12","15",".800","10","15","25","3","1","4","9","11","36",1989,"7.2",".443",".000",".441","8.1","13.1","10.5","3.5","0.4","2.0","18.1","16.1","-0.1","0.0","-0.1","-0.030","-3.4","-1.4","-4.8","-0.1"
"9","Charles Barkley*","PF","25","PHI","3","3","135","29","45",".644","1","5",".200","28","40",".700",".656","22","31",".710","8","27","35","16","5","2","11","9","81",1989,"24.3",".691",".111",".689","6.6","22.1","14.4","18.4","1.9","0.9","15.8","22.8","0.4","0.2","0.6",".213","6.4","1.9","8.4","0.3"
"10","John Battle","SG","26","ATL","5","0","118","20","46",".435","0","6",".000","20","40",".500",".435","9","12",".750","5","8","13","16","2","0","5","13","49",1989,"12.4",".478",".130",".261","5.2","9.0","7.0","25.2","0.9","0.0","8.9","21.9","0.1","0.0","0.1",".049","-0.3","-1.3","-1.6","0.0"
