"","Player","Eff","Vol","allstar","Yr","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","ASTtTOV","SPBtPFR","PER","WS","OWS","DWS","TS","FTr"
"110","Jeff Mullins",0.264978726139579,2.58792264142255,1,1970,0,49.6329284816838,84.7009847159712,81.246406763263,47.0558555697875,71.1549030729118,0,0,0,0,69.714502559511,69.2436768437423,64.4005847953216,65.4591433538802,58.0561403508772,26.9926900584795
"111","Dorie Murrey",0.934765394116677,-1.33199844781381,0,1970,0,42.3192126515259,41.6430048707575,21.3171979239921,40.0359874044085,18.6018568464434,0,0,0,0,30.142244508628,32.9462487507288,43.2545484080572,16.1520467836257,61.3801169590643,74.7608187134503
"112","Don Nelson",1.7983709517383,1.97364932921954,0,1970,0,73.1201643515773,67.6783626904965,63.1995819969597,58.4949571810555,35.3482490284562,0,0,0,0,66.8177119219759,71.9994496539874,73.8286264441592,53.3792611610327,75.0836257309941,68.0944444444444
"113","Dave Newmark",-0.55945128018498,-2.09284021992896,0,1970,0,35.7834255371663,51.5187869795873,18.3631769847963,23.755490725305,11.2054687566892,0,0,0,0,16.1147500057909,19.8316837648814,30.3876553362573,9.80774853801169,40.3666666666667,25.5730994152047
"114","Rich Niemann",0.377675850064532,-2.85112041986851,0,1970,0,48.2817460197225,45.8857282853831,3.06441359642791,5.93130639570268,3.87694467990376,0,0,0,0,1.78088610169015,14.4793684574318,27.6681286549708,1.75438596491228,56.7865497076023,55.9649122807018
"115","Grady O'Malley",-1.25174824660509,-2.97593086890219,0,1970,0,39.7317560748943,29.5490522263339,6.5547602947024,7.03474372205022,5.21167792590309,0,0,0,0,4.29346345849309,7.28350977235728,11.3304093567251,6.6359649122807,19.7619883040936,38.6570175438596
"116","Bud Ogden",-0.30684214646032,-2.11790900722426,0,1970,0,53.02975263371,39.2575159178683,15.2839134593669,14.6168709537394,11.8085170143722,0,0,0,0,10.9117715053359,25.6660727959006,34.1926402886649,13.6600721662312,54.1973684210526,20.4143274853801
"117","Don Ohl",-0.320678156194081,-1.7621409331725,0,1970,0,55.3523778422016,55.4083704124957,25.4515361727415,6.72177839360502,28.6203718622614,0,0,0,0,20.1603931763925,28.9598944342335,41.4374003189793,9.12068048910154,55.2245614035088,14.9631578947368
"118","Loy Petersen",-0.288912703649971,-2.61676526697841,0,1970,0,36.5884505924094,36.8651425511861,11.1883332765523,4.61622113474705,14.5999000713421,0,0,0,0,6.0761783832756,14.1869707966131,17.9105357479721,10.2090171665723,27.0055555555556,62.8780701754386
"119","Bob Portman",-0.617933257132006,-1.54215439488327,0,1970,0,41.1066795928139,52.7856026897835,28.7608366954632,33.8199571326506,6.65579272730386,0,0,0,0,20.9772601574904,30.4956663301592,31.6959064327485,26.5210526315789,42.2286549707602,18.887134502924
"120","Bob Quick",0.796295671149169,-2.04926512482947,0,1970,0,46.0485451675438,34.9200317314964,19.651286011886,17.9771249612809,4.89236613193478,0,0,0,0,9.43200625274797,27.9750010833506,40.765823873409,8.73202614379085,59.0333333333333,71.7488304093567
"121","Luther Rackley",0.251538879272859,-1.01207168620031,0,1970,0,42.6601771789449,19.8598511442708,32.9969361505,50.3444783630542,17.2316911894626,0,0,0,0,25.7494396406434,36.3463562530437,37.4833864965444,32.040404040404,49.0190058479532,66.3248538011696
"122","Willis Reed",1.46298510442031,5.49946264765894,1,1970,0,85.1899391588028,60.8726971879706,79.1636591116886,85.4017270425939,39.5681533425234,0,0,0,0,87.200155124649,94.0558945893043,81.1769005847953,100,71.1672514619883,43.6505847953216
"123","George Reynolds",-0.0326166388216534,-2.52112308404274,0,1970,0,46.4002961374971,42.7220605339804,6.87386504372668,9.06406287211241,22.9628488008699,0,0,0,0,3.59329764666966,21.7565232417487,27.375730994152,1.46198830409357,40.7590643274854,52.6105263157895
"124","Pat Riley",-0.460512077756692,-1.65680813010194,0,1970,0,37.3620826372763,42.0360241352087,20.4455486919985,11.6085840544045,43.3729975255366,0,0,0,0,10.017919833241,27.1927550862641,27.0833333333333,35.3538011695906,36.7002923976608,36.3526315789474
"125","Mike Riordan",-0.104801119483352,-0.376143571473818,0,1970,0,51.6739452175514,28.5135453794484,33.6896388992307,20.53751775114,45.4958773214148,0,0,0,0,38.603313997584,49.9511407399323,44.432261208577,54.1754385964912,52.2929824561404,35.2254385964912
"126","Rick Roberson",-0.493311612881286,0.0404148918913289,0,1970,0,38.3016905055779,11.3726035161075,38.5068344312492,67.9293725733354,23.7850704214271,0,0,0,0,40.8288982393166,46.0360335779833,30.0438596491228,63.5598229808756,40.074269005848,50.5561403508772
"127","Oscar Robertson",2.36752171312749,5.0129606938811,1,1970,0,84.750958548798,84.127190651593,88.8403881075578,51.9844844585725,93.8165032969888,0,0,0,0,78.2140071066655,90.4441581561133,92.5708746503941,63.2356979405034,77.6804093567251,63.962865497076
"128","Flynn Robinson",1.57190310408354,3.08863969893207,1,1970,0,66.435389234326,100,79.6538870555115,29.2829862489305,76.9261285636411,0,0,0,0,79.6094221755369,77.0767206594333,79.9829434697856,50.5029239766082,69.8476608187135,47.1321637426901
"129","Guy Rodgers",-0.18063122943766,-1.75533697061877,0,1970,0,22.4404547131702,47.1593558427808,11.8078389229534,7.52510518377391,55.9923125208703,0,0,0,0,17.7352591006306,21.3382507753313,22.5214729532164,24.2604166666667,29.6023391812865,67.409649122807
"130","Bob Rule",9.77917706708187e-05,2.20360431122568,1,1970,0,56.1068165022204,25.6110334783879,87.0203899564126,72.7345796618242,35.0290685229423,0,0,0,0,77.4595242336957,57.1025119823925,61.4053362573099,41.9745614035088,54.5397660818713,38.9994152046784
"131","Cazzie Russell",0.261105099168404,0.296946210413779,0,1970,0,69.2260680735807,57.3316822552033,47.3136275408847,26.343064995125,34.3565604893339,0,0,0,0,46.5158466822344,58.0229734522933,58.043747188484,51.995501574449,63.9269005847953,17.9523391812865
"132","Tom Sanders",0.253251828387605,-0.0879475298838308,0,1970,0,35.1406862953384,74.4113260338104,47.0125798110116,49.1664682067159,31.6688500166962,0,0,0,0,28.0944224362775,51.6875392213037,53.3721914435211,46.9590643274854,58.7409356725146,42.5233918128655
"133","Dale Schlueter",1.23989528407567,-1.69514632111325,0,1970,0,55.7301108791586,25.9252844287628,13.5922489926274,33.0541663359001,4.51794444627919,0,0,0,0,16.4975617917252,34.5065618946277,38.8523391812865,25.2581453634085,65.5888888888889,78.1728070175438
"134","Dave Scholz",2.7887050568859,-2.93571586605294,0,1970,0,49.9872685457477,43.9433744038557,5.54403187121839,0.584795321637427,0.584795321637427,0,0,0,0,0.898830315007498,13.8945731357944,26.7909356725146,1.16959064327485,100,0.87719298245614
"135","Ray Scott",-0.497908519163473,-0.379866638871197,0,1970,0,20.9178994063488,62.742437143421,39.4802223358111,53.2535288716636,30.5040037467061,0,0,0,0,38.1068563919412,41.8444543365914,32.1772610750621,51.3616919009853,41.7862573099415,31.2590643274854
"136","Larry Siegfried",-0.431557981051418,0.0885344613953818,0,1970,0,12.1032756753172,78.0791436801098,52.0865564094576,23.4609176381027,62.5673199592441,0,0,0,0,48.3532126827077,43.6047325115836,39.8335582546109,46.0098965362123,44.4254385964912,30.6242690058479
"137","Paul Silas",0.333056495122127,0.947787265738173,0,1970,0,53.7413361589938,4.22084288262763,53.2102763599652,78.6666748086134,48.6893642861894,0,0,0,0,58.5669560262717,47.2691303766854,50.2446018893387,34.6536212325686,53.9049707602339,72.0912280701754
"138","Jerry Sloan",-0.45151640734887,0.294754814406803,0,1970,0,14.6365878569883,16.0715378163802,64.185167998019,57.0674459277766,53.3503235606812,0,0,0,0,31.5698350299287,43.044386546636,30.7589926073044,56.6437162087609,38.8046783625731,62.4856725146199
"139","Adrian Smith",-0.216619588097662,-1.79222617846983,0,1970,0,9.51037261032903,74.8784692410905,24.1511919226127,6.39999835046275,33.6812626979846,0,0,0,0,24.4297751652273,22.1273883138498,24.7204184704185,20.0543783701678,37.3850877192982,58.169298245614
"140","Bingo Smith",-1.29194203275218,-1.29612218917014,0,1970,0,23.3849052492343,31.8230017698833,30.7569667636682,39.6510809451986,20.4027638642727,0,0,0,0,29.3214613757657,25.3279674042545,16.9488304093567,42.3569590643275,31.0295321637427,11.3739766081871
"141","Greg Smith",0.546690286825887,0.859544119608336,0,1970,0,71.1067836624087,36.1792344797717,42.0078322754461,65.6788201604331,37.6382918872727,0,0,0,0,51.3746357682875,58.3972409053713,57.0326986164599,55.2073883896734,68.3280701754386,25.9654970760234
"142","Dick Snyder",1.18072212505808,1.142339172964,0,1970,0,81.5401128224102,66.6643753269598,55.0427840331833,36.1327803561436,65.5893906939378,0,0,0,0,59.0599045023828,63.0404831510049,68.529810298103,27.8592212237912,74.7912280701754,22.8687134502924
"143","Dave Stallworth",-0.070095529784623,-0.43894451416386,0,1970,0,25.5577303528902,33.0836199314324,34.124619117678,35.8403826953249,33.2836467187204,0,0,0,0,39.7788711400569,46.8066954550204,35.0048138639281,57.0355156183141,45.9874269005848,57.3345029239766
"144","Rod Thorn",0.736425746558089,-2.4541786269376,0,1970,0,46.7005182407671,37.1609770396201,10.4865527468158,4.91783758037628,17.7780346424871,0,0,0,0,4.93956736626681,18.7557410893746,33.6276546629732,7.81286549707602,48.7266081871345,74.0184210526316
"145","Nate Thurmond",-0.226372072600838,3.04110282696546,1,1970,0,9.9367168465044,57.6958800416735,80.1707990840188,97.8187251425065,57.7493394694131,0,0,0,0,37.2637859173876,67.7740214159158,45.6658846729226,85.9200326397389,43.1558479532164,60.766081871345
"146","Gene Tormohlen",-1.2489170719015,-2.67756437809858,0,1970,0,48.9999845066315,43.650976743037,5.25163421039968,16.2485777036861,8.00839947599599,0,0,0,0,1.48502990167377,13.6021754749757,26.4985380116959,0.87719298245614,51.6081871345029,0.584795321637427
"147","John Trapp",-0.881731228667602,-1.45736766727028,0,1970,0,28.3251211403705,32.130012983133,25.9076448158074,40.3470592015484,14.0772563424178,0,0,0,0,22.517555305813,27.5810573608724,20.7769423558897,39.6416040100251,34.1611111111111,22.5263157894737
"148","John Tresvant",0.518801200127194,-0.334814895416132,0,1970,0,34.8262790367747,36.5194456474485,44.5314694586027,52.3949226466389,32.0115038163023,0,0,0,0,37.6196759804273,43.9981668056589,49.3341596745487,28.4917365878464,56.4941520467836,68.5868421052632
"149","Al Tucker",0.675515115425468,-1.32837873240935,0,1970,0,62.0455010530221,56.3406354127145,23.8369600657732,24.0548426180056,10.4378448461359,0,0,0,0,19.4417841217422,44.2953494436446,52.0749448758508,21.9942479148691,73.906432748538,36.0102339181286
"150","Bill Turner",-0.304256450670522,-1.47803993827921,0,1970,0,24.0963348572255,45.2404429949304,29.6349588059943,38.6560292133048,10.0041847542233,0,0,0,0,25.2526570304307,26.0358403135885,31.2682748538012,23.5818713450292,41.1014619883041,48.2593567251462
"151","Wes Unseld",1.23269280968147,4.51921429068152,0,1970,0,81.8966053773275,9.07584729219865,65.6589295828451,94.4820388904056,59.2506013871112,0,0,0,0,83.8643471224983,83.5548747768725,70.0007131650264,88.0502068178576,70.8248538011696,61.1584795321637
"152","Dick Van Arsdale",2.40803958523706,2.59445919321853,1,1970,0,80.4795821329394,81.3760683892166,78.0516589319671,30.9457656206882,67.9607310569783,0,0,0,0,71.0130823634489,77.7856737134792,85.4147679805575,19.7619807093491,78.0728070175439,70.2640350877193
"153","Tom Van Arsdale",0.215815969737892,1.59802895111737,1,1970,0,31.4154067732775,69.1924171116126,82.7837796892718,54.5465218076739,41.2260321408902,0,0,0,0,61.1852777241671,60.2413925130366,62.2729799851742,44.9766905526728,56.1517543859649,48.6017543859649
"154","Norm Van Lier",-1.04335063148712,0.327950182240649,0,1970,0,7.37218556264938,49.4027111335054,40.6715282825545,46.4572693674861,81.2602924262013,0,0,0,0,49.5074895969141,35.4903155590722,20.0333008447043,52.3391812865497,32.3491228070175,34.2482456140351
"155","Neal Walk",0.422335558078368,-0.910429688484957,0,1970,0,56.7176200853267,17.9714624590332,36.1728605775037,49.5674863869382,19.3916566583405,0,0,0,0,39.4808165600718,35.1342413931629,46.1515832263586,13.9664812437598,57.7637426900585,63.6204678362573
"156","Chet Walker",1.8849258267667,3.13549386914435,1,1970,0,65.1405129435491,94.3200185847814,78.5631027408055,61.0818001029956,44.8015851845705,0,0,0,0,75.1064916310608,80.1343091348821,81.6773504273504,58.165991902834,72.6868421052632,65.4400584795322
"157","Jimmy Walker",0.866084568327767,1.56632427488243,1,1970,0,67.4397786507607,78.5881486153552,76.0640272223474,25.9475360094555,52.4828828211736,0,0,0,0,72.8018325859804,64.1056734342047,71.6658544509422,18.8654970760234,64.269298245614,38.3146198830409
"158","John Warren",-0.463561652483935,-2.47341509725475,0,1970,0,41.4511860551871,38.9514313625396,8.7572633172232,5.39209672336607,12.8078387325517,0,0,0,0,7.6452893259373,20.2385130671535,23.3137293992557,14.5582137161085,32.0567251461988,41.6385964912281
"159","Jim Washington",0.408075163045654,1.08555735175294,0,1970,0,61.106514139349,52.4293592932945,52.8617079975652,68.7920638796525,25.0642351441428,0,0,0,0,53.2968956035758,59.7874154975538,55.2543674587312,60.7584573247465,62.1149122807018,41.3461988304093
"160","Bob Weiss",-0.342836009887326,0.593296470570805,0,1970,0,15.967273371407,75.1899178282617,47.6676569437163,24.4747910684632,78.5212966948195,0,0,0,0,55.0966195177341,49.0523001734888,42.921837113108,49.4306090429325,46.3298245614035,33.8058479532164
"161","Walt Wesley",-0.797722315625746,-0.896138298615837,0,1970,0,16.3477757592764,22.2068167951586,40.976290336061,53.7065703474372,18.9281463786357,0,0,0,0,33.9553360839822,26.9003574254454,17.4981725146199,43.1593567251462,33.5263157894737,44.6777777777778
"162","Jerry West",2.65222755427541,6.39130988338639,1,1970,0,83.1124837618663,96.2352093718963,100,41.640402011919,89.9348373572,0,0,0,0,93.0690191334429,100,100,73.1988304093567,76.2608187134503,67.0172514619883
"163","Jo Jo White",-0.535370621188325,-0.566581231233334,0,1970,0,41.8550374446696,62.4412362323529,50.4636193486459,25.1909184726522,43.9704220287175,0,0,0,0,30.9291643115535,41.0757323583713,42.609649122807,36.5309941520468,46.7222222222222,15.990350877193
"164","Lenny Wilkens",0.5236046792484,2.37846536174298,1,1970,0,7.70105166718945,77.2256225662889,69.4374770476067,46.1393982694292,100,0,0,0,0,70.578748154928,57.4620428728639,60.2119883040936,44.6741520467836,55.8593567251462,73.1760233918129
"165","Art Williams",-0.983628498751029,0.231229541609528,0,1970,0,18.1623898345644,48.7958405340761,22.7844197255084,32.7165198063031,82.1822315977841,0,0,0,0,43.0768584566831,45.0906239484143,22.9660087719298,66.134649122807,31.3719298245614,24.6883040935673
"166","Bernie Williams",-1.62555247585464,-1.53816756211358,0,1970,0,6.5204430300941,56.7249689957111,36.993242815426,17.5405519832764,42.4069186509465,0,0,0,0,27.1132196538351,16.5134762125635,9.77704678362573,38.7353801169591,27.3479532163743,14.1783625730994
"167","Ron Williams",-0.187379900605207,0.984600929802246,0,1970,0,13.6217685977224,76.8684895691494,59.6207156587875,19.8982561985658,74.7135958490663,0,0,0,0,58.0726385450615,52.7493338062627,49.8117690058479,54.6845029239766,48.0918128654971,40.6614035087719
"168","Sam Williams",0.23373519115011,-2.80742154746888,0,1970,0,48.6485475852602,35.5423225816911,8.31919062982864,3.48207004553754,2.95939280296219,0,0,0,0,2.99592219530881,13.309777814157,26.2061403508772,0.584795321637427,38.0198830409357,65.8824561403509
"169","George Wilson",0.360714003932977,-1.49683728361363,0,1970,0,19.8137448781624,32.4261124940524,20.8429145104411,43.5470302689932,15.9571769469418,0,0,0,0,21.3491214356725,28.6128428551086,25.9137426900585,31.6014663524483,38.4622807017544,77.1304093567252
"170","Lee Winfield",0.683254018328375,-1.59880266043851,0,1970,0,56.4085750658356,50.4143873094568,22.246650691801,11.1747836786536,31.2650774233045,0,0,0,0,19.860600128566,33.841846061499,47.7293494152047,9.51535087719298,65.9312865497076,56.6997076023392
"171","Tom Workman",-5.28989186483854,-3.05150515071396,0,1970,0,47.650246480862,43.3585790822183,0.292397660818713,0.292397660818713,0.292397660818713,0,0,0,0,0.605187825364095,13.0173801533382,25.6213450292398,0.292397660818713,0.292397660818713,0.292397660818713
