"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Don Ackerman","PG","23","NYK","4","0","20","1","3",".333","0","0","0","1","3",".333",".333","0","0","0","0","0","4","1","0","0","0","7","2",1954,"0.4",".333","0",".000","0","0","0","11.7","0","0","0","0","0.0","0.0","0.0","-0.080","0","0","0","0"
"2","Jim Baechtold","SF","26","NYK","4","0","106","12","29",".414","0","0","0","12","29",".414",".414","11","13",".846","0","0","10","11","0","0","0","19","35",1954,"12.8",".504","0",".448","0","0","0","28.4","0","0","0","0","0.2","-0.1","0.1",".060","0","0","0","0"
"3","Don Barksdale*","PF","30","BOS","6","0","106","11","36",".306","0","0","0","11","36",".306",".306","8","11",".727","0","0","27","7","0","0","0","23","30",1954,"7.7",".367","0",".306","0","0","0","14.2","0","0","0","0","-0.2","0.1","-0.1","-0.053","0","0","0","0"
"4","Leo Barnhorst","SF","29","FTW","4","0","60","10","19",".526","0","0","0","10","19",".526",".526","3","5",".600","0","0","5","6","0","0","0","10","23",1954,"16.4",".542","0",".263","0","0","0","24.9","0","0","0","0","0.2","0.1","0.2",".185","0","0","0","0"
"5","Ernie Barrett","SG","24","BOS","6","0","63","3","20",".150","0","0","0","3","20",".150",".150","2","2","1.000","0","0","6","4","0","0","0","14","8",1954,"-4.8",".192","0",".100","0","0","0","12.2","0","0","0","0","-0.4","0.0","-0.3","-0.249","0","0","0","0"
"6","Vince Boryla","SF","26","NYK","3","0","66","8","14",".571","0","0","0","8","14",".571",".571","11","13",".846","0","0","2","1","0","0","0","12","27",1954,"14.5",".685","0",".929","0","0","0","4.2","0","0","0","0","0.4","0.0","0.3",".251","0","0","0","0"
"7","Bob Brannum","PF","27","BOS","6","0","136","11","38",".289","0","0","0","11","38",".289",".289","6","11",".545","0","0","45","10","0","0","0","29","28",1954,"7.5",".327","0",".289","0","0","0","15.0","0","0","0","0","-0.3","0.1","-0.2","-0.071","0","0","0","0"
"8","Carl Braun*","SG","26","NYK","4","0","125","18","52",".346","0","0","0","18","52",".346",".346","35","40",".875","0","0","12","9","0","0","0","22","71",1954,"19.2",".510","0",".769","0","0","0","21.5","0","0","0","0","0.4","-0.1","0.3",".127","0","0","0","0"
"9","Frankie Brian","SG","30","FTW","4","0","106","15","36",".417","0","0","0","15","36",".417",".417","11","16",".688","0","0","12","10","0","0","0","7","41",1954,"17.1",".476","0",".444","0","0","0","22.1","0","0","0","0","0.1","0.1","0.2",".111","0","0","0","0"
"10","Cal Christensen","SF","26","ROC","6","0","137","10","28",".357","0","0","0","10","28",".357",".357","12","22",".545","0","0","35","15","0","0","0","16","32",1954,"14.0",".425","0",".786","0","0","0","22.4","0","0","0","0","0.0","0.1","0.1",".023","0","0","0","0"
"11","Nat Clifton*","PF","31","NYK","4","0","125","8","27",".296","0","0","0","8","27",".296",".296","9","17",".529","0","0","39","6","0","0","0","15","25",1954,"10.0",".363","0",".630","0","0","0","11.6","0","0","0","0","-0.2","-0.1","-0.3","-0.107","0","0","0","0"
"12","Jack Coleman","PF","29","ROC","6","0","238","27","54",".500","0","0","0","27","54",".500",".500","16","18",".889","0","0","74","12","0","0","0","17","70",1954,"19.5",".565","0",".333","0","0","0","11.2","0","0","0","0","0.6","0.1","0.7",".146","0","0","0","0"
"13","Chuck Cooper*","SF","27","BOS","6","0","108","8","16",".500","0","0","0","8","16",".500",".500","8","11",".727","0","0","31","4","0","0","0","21","24",1954,"11.6",".576","0",".688","0","0","0","7.5","0","0","0","0","0.2","0.1","0.3",".127","0","0","0","0"
"14","Bob Cousy*","PG","25","BOS","6","0","260","33","116",".284","0","0","0","33","116",".284",".284","60","75",".800","0","0","32","38","0","0","0","20","126",1954,"16.6",".423","0",".647","0","0","0","33.0","0","0","0","0","-0.1","0.2","0.1",".015","0","0","0","0"
"15","Bob Davies*","PG","34","ROC","6","0","172","17","52",".327","0","0","0","17","52",".327",".327","17","23",".739","0","0","12","14","0","0","0","16","51",1954,"9.4",".410","0",".442","0","0","0","17.6","0","0","0","0","-0.1","0.0","-0.1","-0.016","0","0","0","0"
"16","Bob Donham","SG","27","BOS","6","0","98","7","15",".467","0","0","0","7","15",".467",".467","6","19",".316","0","0","12","6","0","0","0","32","20",1954,"2.2",".428","0","1.267","0","0","0","12.3","0","0","0","0","0.0","0.0","0.0",".020","0","0","0","0"
"17","Larry Foust","C","25","FTW","4","0","129","11","41",".268","0","0","0","11","41",".268",".268","19","25",".760","0","0","38","7","0","0","0","21","41",1954,"12.9",".394","0",".610","0","0","0","11.2","0","0","0","0","-0.2","0.2","0.0",".008","0","0","0","0"
"18","Bill Gabor","SG","31","SYR","10","0","196","24","83",".289","0","0","0","24","83",".289",".289","28","40",".700","0","0","28","19","0","0","0","36","76",1954,"10.0",".378","0",".482","0","0","0","23.6","0","0","0","0","-0.4","0.2","-0.2","-0.060","0","0","0","0"
"19","Harry Gallatin*","PF","26","NYK","4","0","151","16","35",".457","0","0","0","16","35",".457",".457","22","31",".710","0","0","61","6","0","0","0","12","54",1954,"22.6",".555","0",".886","0","0","0","10.6","0","0","0","0","0.4","-0.1","0.3",".094","0","0","0","0"
