"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Al Attles*","PG","26","SFW","71","0","1876","301","630",".478","0","0","0","301","630",".478",".478","133","206",".646","0","0","205","184","0","0","0","253","735",1963,"10.6",".510","0",".327","0","0","0","0","0","0","0","0","2.2","1.2","3.4",".086","0","0","0","0"
"2","Dick Barnett","SG","26","LAL","80","0","2544","547","1162",".471","0","0","0","547","1162",".471",".471","343","421",".815","0","0","242","224","0","0","0","189","1437",1963,"16.3",".533","0",".362","0","0","0","0","0","0","0","0","5.9","2.1","8.0",".150","0","0","0","0"
"3","John Barnhill","SG","24","STL","77","0","2692","360","838",".430","0","0","0","360","838",".430",".430","181","255",".710","0","0","359","322","0","0","0","168","901",1963,"11.7",".474","0",".304","0","0","0","0","0","0","0","0","1.3","3.3","4.6",".082","0","0","0","0"
"4","Elgin Baylor*","SF","28","LAL","80","0","3370","1029","2273",".453","0","0","0","1029","2273",".453",".453","661","790",".837","0","0","1146","386","0","0","0","226","2719",1963,"26.6",".519","0",".348","0","0","0","0","0","0","0","0","9.3","5.1","14.4",".205","0","0","0","0"
"5","Zelmo Beaty*","C","23","STL","80","0","1918","297","677",".439","0","0","0","297","677",".439",".439","220","307",".717","0","0","665","85","0","0","0","312","814",1963,"14.3",".501","0",".453","0","0","0","0","0","0","0","0","2.1","3.1","5.2",".131","0","0","0","0"
"6","Walt Bellamy*","C","23","CHZ","80","0","3306","840","1595",".527","0","0","0","840","1595",".527",".527","553","821",".674","0","0","1309","233","0","0","0","283","2233",1963,"24.9",".571","0",".515","0","0","0","0","0","0","0","0","12.6","1.1","13.7",".199","0","0","0","0"
"7","Al Bianchi","SG","30","SYR","61","0","1159","202","476",".424","0","0","0","202","476",".424",".424","120","164",".732","0","0","134","170","0","0","0","165","524",1963,"12.5",".478","0",".345","0","0","0","0","0","0","0","0","0.8","1.1","1.9",".079","0","0","0","0"
"8","Bucky Bockhorn","SG","29","CIN","80","0","2612","375","954",".393","0","0","0","375","954",".393",".393","183","242",".756","0","0","322","261","0","0","0","260","933",1963,"9.2",".440","0",".254","0","0","0","0","0","0","0","0","-0.7","1.2","0.5",".010","0","0","0","0"
"9","Bob Boozer","PF","25","CIN","79","0","2488","440","992",".444","0","0","0","440","992",".444",".444","252","353",".714","0","0","878","102","0","0","0","299","1132",1963,"14.4",".493","0",".356","0","0","0","0","0","0","0","0","2.3","1.6","3.9",".075","0","0","0","0"
"10","Bill Bridges","PF","23","STL","27","0","374","66","160",".413","0","0","0","66","160",".413",".413","32","51",".627","0","0","144","23","0","0","0","58","164",1963,"14.3",".449","0",".319","0","0","0","0","0","0","0","0","-0.1","0.7","0.6",".079","0","0","0","0"
"11","Joe Buckhalter","PF","25","CIN","2","0","12","0","5",".000","0","0","0","0","5",".000",".000","2","2","1.000","0","0","3","0","0","0","0","1","2",1963,"-2.8",".170","0",".400","0","0","0","0","0","0","0","0","-0.1","0.0","-0.1","-0.329","0","0","0","0"
"12","Cleveland Buckner","PF","24","NYK","6","0","27","5","10",".500","0","0","0","5","10",".500",".500","2","4",".500","0","0","4","5","0","0","0","6","12",1963,"14.0",".510","0",".400","0","0","0","0","0","0","0","0","0.0","0.0","0.1",".102","0","0","0","0"
"13","Dave Budd","SF","24","NYK","78","0","1725","294","596",".493","0","0","0","294","596",".493",".493","151","202",".748","0","0","395","87","0","0","0","204","739",1963,"13.8",".540","0",".339","0","0","0","0","0","0","0","0","3.2","0.9","4.1",".113","0","0","0","0"
"14","Donnie Butcher","SG","26","NYK","68","0","1193","172","424",".406","0","0","0","172","424",".406",".406","131","194",".675","0","0","180","138","0","0","0","164","475",1963,"11.4",".466","0",".458","0","0","0","0","0","0","0","0","0.4","0.6","1.1",".043","0","0","0","0"
"15","Al Butler","PG","24","NYK","74","0","1488","297","676",".439","0","0","0","297","676",".439",".439","144","187",".770","0","0","170","156","0","0","0","145","738",1963,"13.8",".487","0",".277","0","0","0","0","0","0","0","0","1.4","0.7","2.1",".068","0","0","0","0"
"16","Barney Cable","SF","27","TOT","61","0","1203","173","380",".455","0","0","0","173","380",".455",".455","62","96",".646","0","0","238","83","0","0","0","135","408",1963,"10.7",".483","0",".253","0","0","0","0","0","0","0","0","0.7","0.9","1.6",".066","0","0","0","0"
"17","Wilt Chamberlain*","C","26","SFW","80","0","3806","1463","2770",".528","0","0","0","1463","2770",".528",".528","660","1113",".593","0","0","1946","275","0","0","0","136","3586",1963,"31.8",".550","0",".402","0","0","0","0","0","0","0","0","16.0","5.0","20.9",".264","0","0","0","0"
"18","Len Chappell","PF","22","SYR","80","0","1241","281","604",".465","0","0","0","281","604",".465",".465","148","238",".622","0","0","461","56","0","0","0","171","710",1963,"17.2",".501","0",".394","0","0","0","0","0","0","0","0","1.7","1.5","3.2",".123","0","0","0","0"
"19","Gene Conley","PF","32","NYK","70","0","1544","254","651",".390","0","0","0","254","651",".390",".390","122","186",".656","0","0","469","70","0","0","0","263","630",1963,"10.7",".430","0",".286","0","0","0","0","0","0","0","0","-1.0","0.9","-0.1","-0.002","0","0","0","0"
"20","Larry Costello","PG","31","SYR","78","0","2066","285","660",".432","0","0","0","285","660",".432",".432","288","327",".881","0","0","237","334","0","0","0","263","858",1963,"13.8",".534","0",".495","0","0","0","0","0","0","0","0","3.6","2.1","5.7",".132","0","0","0","0"
"21","Bob Cousy*","PG","34","BOS","76","0","1975","392","988",".397","0","0","0","392","988",".397",".397","219","298",".735","0","0","193","515","0","0","0","175","1003",1963,"16.6",".448","0",".302","0","0","0","0","0","0","0","0","0.1","5.1","5.2",".126","0","0","0","0"
"22","Johnny Cox","SG","26","CHZ","73","0","1685","239","568",".421","0","0","0","239","568",".421",".421","95","135",".704","0","0","280","142","0","0","0","149","573",1963,"10.3",".457","0",".238","0","0","0","0","0","0","0","0","0.1","0.4","0.5",".015","0","0","0","0"
"23","Dave DeBusschere*","SF","22","DET","80","0","2352","406","944",".430","0","0","0","406","944",".430",".430","206","287",".718","0","0","694","207","0","0","0","247","1018",1963,"14.5",".476","0",".304","0","0","0","0","0","0","0","0","1.3","2.3","3.6",".074","0","0","0","0"
