"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Paul Arizin*","SF","32","PHW","3","0","125","22","67",".328","0","0","0","22","67",".328",".328","23","33",".697","0","0","26","12","0","0","0","17","67",1961,"13.1",".411","0",".493","0","0","0","14.8","0","0","0","0","-0.1","0.2","0.1",".052","0","0","0","0"
"2","Al Attles*","PG","24","PHW","3","0","110","12","26",".462","0","0","0","12","26",".462",".462","5","14",".357","0","0","12","9","0","0","0","14","29",1961,"7.3",".451","0",".538","0","0","0","11.4","0","0","0","0","0.0","0.1","0.2",".082","0","0","0","0"
"3","Dick Barnett","SG","24","SYR","8","0","226","49","112",".438","0","0","0","49","112",".438",".438","26","36",".722","0","0","36","12","0","0","0","25","124",1961,"14.6",".485","0",".321","0","0","0","8.7","0","0","0","0","0.4","0.1","0.5",".112","0","0","0","0"
"4","Elgin Baylor*","SF","26","LAL","12","0","540","170","362",".470","0","0","0","170","362",".470",".470","117","142",".824","0","0","183","55","0","0","0","44","457",1961,"28.0",".538","0",".392","0","0","0","17.2","0","0","0","0","2.5","0.3","2.8",".248","0","0","0","0"
"5","Al Bianchi","PG","28","SYR","7","0","90","17","46",".370","0","0","0","17","46",".370",".370","8","9",".889","0","0","7","5","0","0","0","20","42",1961,"7.0",".420","0",".196","0","0","0","8.7","0","0","0","0","0.0","0.0","0.0",".010","0","0","0","0"
"6","Barney Cable","SF","25","SYR","8","0","185","26","65",".400","0","0","0","26","65",".400",".400","10","17",".588","0","0","61","7","0","0","0","29","62",1961,"10.3",".428","0",".262","0","0","0","5.5","0","0","0","0","0.0","0.2","0.2",".039","0","0","0","0"
"7","Wilt Chamberlain*","C","24","PHW","3","0","144","45","96",".469","0","0","0","45","96",".469",".469","21","38",".553","0","0","69","6","0","0","0","10","111",1961,"26.7",".492","0",".396","0","0","0","8.1","0","0","0","0","0.4","0.3","0.7",".239","0","0","0","0"
"8","Gene Conley","PF","30","BOS","9","0","56","12","33",".364","0","0","0","12","33",".364",".364","7","12",".583","0","0","31","1","0","0","0","20","31",1961,"12.4",".405","0",".364","0","0","0","2.5","0","0","0","0","-0.1","0.1","0.1",".077","0","0","0","0"
"9","Ed Conlin","SF","27","PHW","3","0","42","5","17",".294","0","0","0","5","17",".294",".294","5","5","1.000","0","0","4","4","0","0","0","4","15",1961,"8.2",".391","0",".294","0","0","0","13.5","0","0","0","0","0.0","0.1","0.0",".019","0","0","0","0"
"10","Larry Costello","PG","29","SYR","8","0","269","42","103",".408","0","0","0","42","103",".408",".408","47","55",".855","0","0","35","52","0","0","0","39","131",1961,"17.3",".515","0",".534","0","0","0","28.9","0","0","0","0","0.7","0.3","0.9",".167","0","0","0","0"
"11","Bob Cousy*","PG","32","BOS","10","0","337","50","147",".340","0","0","0","50","147",".340",".340","67","88",".761","0","0","43","91","0","0","0","33","167",1961,"17.8",".450","0",".599","0","0","0","34.1","0","0","0","0","0.4","0.8","1.2",".166","0","0","0","0"
"12","Walter Dukes","C","30","DET","5","0","152","20","53",".377","0","0","0","20","53",".377",".377","10","18",".556","0","0","49","11","0","0","0","25","50",1961,"9.5",".410","0",".340","0","0","0","9.3","0","0","0","0","-0.1","0.1","0.0",".000","0","0","0","0"
"13","Ray Felix","C","30","LAL","12","0","339","46","109",".422","0","0","0","46","109",".422",".422","30","39",".769","0","0","125","10","0","0","0","52","122",1961,"12.3",".484","0",".358","0","0","0","3.8","0","0","0","0","0.4","0.2","0.5",".076","0","0","0","0"
