"","Player","Eff","Vol","allstar","Yr","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","ASTtTOV","SPBtPFR","PER","WS","OWS","DWS","TS","FTr","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.TS.","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG","orig.AST.TOV","orig.FTr"
"1","Gary Alcorn",-1.5808238493177,-2.30182772147294,0,1960,0,14.1109362609594,36.5879213528177,11.8393403739187,33.66928895629,3.50454143557592,0,0,0,0,14.8240321340647,5.9708378871866,10.6528709590263,19.4521738109495,32.4170761670762,40.2420430722318,3.96551724137931,4.81034482758621,0.379310344827586,0,0,2.62609592573491,-0.0224137931034483,-0.0327586206896552,0.0103448275862069,0.33,0,-36.6465174554988,-13.7630987147935,0,0.269
"2","Bob Anderegg",-0.333790511453693,-2.14561409721019,0,1960,0,44.9383652020972,40.8211170914549,12.9355990641547,9.43359405492327,19.2554919827647,0,0,0,0,10.9550549268458,16.2428038210919,32.1797413386198,6.31029395074339,48.9387114387114,46.4265294453974,4.03030303030303,2.09090909090909,0.878787878787879,0,0,1.01788781988583,0,-0.00303030303030303,0.00303030303030303,0.412,0,-3.49732050043696,-7.84754935739677,0,0.294
"3","Paul Arizin",1.29841339554457,3.10434488662584,1,1960,0,64.7679849066332,83.0101025595197,76.1284809677865,56.9059997189827,44.8475135975136,0,0,0,0,68.0305123813862,75.6046899053162,81.0370055697159,67.8285665645216,81.453043953044,70.125786163522,22.3055555555556,8.625,2.29166666666667,0,0,28.8286816880368,0.127777777777778,0.0763888888888889,0.0513888888888889,0.492,0,20.3604985971206,33.218786619269,0,0.376
"4","Dick Barnett",-0.0910924076760302,-0.222804928698388,0,1960,0,53.3797378738899,47.6046514628581,51.8254502719729,13.6293792886976,51.5908068539647,0,0,0,0,30.6281730811984,44.7068753683411,52.7526618869462,36.8107449420282,66.458503958504,35.6775300171527,12.3859649122807,2.71929824561404,2.80701754385965,0,0,9.45176592982519,0.0385964912280702,0.0192982456140351,0.0192982456140351,0.452,0,1.78279251184397,-4.29235438884331,0,0.257
"5","Elgin Baylor",1.33877729566774,5.54739964776654,1,1960,0,69.7417184713219,49.5469511127175,88.3925059876297,78.9551509798805,59.1158841158841,0,0,0,0,87.1512351846285,85.4945217158161,92.8609728796645,71.3196167128751,79.684514059514,82.5042881646655,29.6285714285714,16.4285714285714,3.47142857142857,0,0,45.0638615710195,0.164285714285714,0.105714285714286,0.0585714285714286,0.489,0,25.9014628581942,-2.19173821894082,0,0.432
"6","Ernie Beck",-1.11669533017961,-1.7303843374482,0,1960,0,39.6632091432617,65.8544075341086,10.6937494636054,7.10427302390208,22.8932683478138,0,0,0,0,18.4079562553982,25.3706163935809,31.6746908335693,28.5211667234139,50.1177313677314,12.3785020011435,3.86363636363636,1.92424242424242,1.09090909090909,0,0,3.89314435098078,0.0136363636363636,-0.00303030303030303,0.0151515151515152,0.414,0,-6.30829529460466,3.49291477531674,0,0.109
"7","Whitey Bell",-0.616571401343621,-1.7654192626492,0,1960,0,41.3052456886735,48.7544415301887,19.8333839485215,14.2960743698641,34.5577361706394,0,0,0,0,11.6747598596647,17.3539557471135,31.1177497008067,9.75283827766611,48.4336609336609,29.9980941490375,5.41935483870968,2.80645161290323,1.7741935483871,0,0,1.2747923743131,0.0032258064516129,-0.0032258064516129,0.00645161290322581,0.412,0,-5.81950554252334,-3.60539577066812,0,0.232
"8","Al Bianchi",-0.714142793882942,-1.13028878510054,0,1960,0,18.6413339596266,45.9585788792744,30.9414068083219,12.3872621789428,46.6842336407554,0,0,0,0,23.3564660741801,23.9768108607176,28.4150731204774,29.3548578111353,47.9286104286104,39.7369925671812,7.69565217391304,2.59420289855072,2.44927536231884,0,0,7.39782682150415,0.0115942028985507,-0.00579710144927536,0.0159420289855072,0.412,0,-25.0311091486132,-4.93619405705952,0,0.269
"9","Bucky Bockhorn",-0.358154037352549,-0.265955067400944,0,1960,0,35.8555332667879,62.0882341330919,45.3389901975052,36.719404243361,57.2960372960373,0,0,0,0,47.5886147824278,30.1056493958373,46.2701028981403,10.3472931562819,61.9940963690964,32.1135887173623,10.5466666666667,5.09333333333333,3.41333333333333,0,0,15.8479530863758,0.0173333333333333,0.012,0.00666666666666667,0.441,0,-9.30291081367,2.35779582535777,0,0.239
"10","Carl Braun",0.358320066776703,0.484594234877918,0,1960,0,61.3188631593715,75.9501565378336,54.0833156089898,17.8914336565032,72.6884226884227,0,0,0,0,35.8823828278144,52.4387929398368,67.5213191101042,20.7808421291567,76.4835858585859,30.674671240709,12.9444444444444,3.11111111111111,5,0,0,10.9044832921342,0.0555555555555556,0.0425925925925926,0.0111111111111111,0.481,0,14.8559775539304,15.8856523562118,0,0.234
