"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","40","LAL","24","24","718","141","304",".464","0","2",".000","141","302",".467",".464","56","71",".789","49","82","131","36","15","37","46","81","338",1988,"13.8",".504",".007",".234","8.4","12.9","10.8","7.7","1.1","3.1","12.1","23.6","0.1","0.7","0.8",".054","-1.4","-0.6","-2.0","0.0"
"2","Mark Acres","C","25","BOS","17","0","158","14","26",".538","0","0","0","14","26",".538",".538","9","18",".500","14","22","36","2","1","1","6","33","37",1988,"6.2",".545",".000",".692","10.9","16.7","13.8","1.8","0.3","0.4","15.0","11.4","0.1","0.2","0.2",".068","-4.1","-1.0","-5.1","-0.1"
"3","Michael Adams","PG","25","DEN","11","11","406","47","130",".362","17","54",".315","30","76",".395",".427","36","41",".878","9","27","36","64","18","2","23","19","147",1988,"12.6",".496",".415",".315","2.2","7.7","4.8","20.8","2.1","0.3","13.4","17.3","0.2","0.2","0.4",".053","0.2","-0.2","0.0","0.2"
"4","Mark Aguirre","SF","28","DAL","17","17","558","147","294",".500","13","34",".382","134","260",".515",".522","60","86",".698","34","66","100","56","14","9","41","49","367",1988,"20.3",".553",".116",".293","6.8","13.1","10.0","15.9","1.3","1.0","11.0","28.3","1.1","0.2","1.3",".115","4.2","-0.9","3.3","0.8"
"5","Danny Ainge","SG","28","BOS","17","17","670","71","184",".386","19","58",".328","52","126",".413",".438","37","42",".881","15","38","53","109","9","1","41","64","198",1988,"8.6",".489",".315",".228","2.8","6.8","4.8","24.3","0.7","0.1","16.8","16.4","0.0","0.5","0.5",".035","-0.6","-1.6","-2.1","0.0"
"6","Mark Alarie","PF","24","WSB","1","0","4","1","2",".500","1","2",".500","0","0","0",".750","0","0","0","0","1","1","0","0","0","0","0","3",1988,"28.9",".750","1.000",".000","0.0","29.6","14.8","0.0","0.0","0.0","0.0","22.6","0.0","0.0","0.0",".329","18.4","2.8","21.2","0.0"
"7","Steve Alford","PG","23","DAL","4","0","12","3","8",".375","0","2",".000","3","6",".500",".375","0","0","0","1","1","2","2","0","0","1","0","6",1988,"10.7",".375",".250",".000","9.3","9.3","9.3","25.9","0.0","0.0","11.1","31.7","0.0","0.0","0.0","-0.108","-1.2","-5.8","-6.9","0.0"
"8","Greg Anderson","PF","23","SAS","3","3","95","17","36",".472","0","0","0","17","36",".472",".472","4","9",".444","6","15","21","3","2","4","10","10","38",1988,"8.0",".475",".000",".250","6.2","20.9","12.4","4.1","1.0","2.4","20.0","20.2","-0.2","0.1","-0.1","-0.072","-4.7","-1.8","-6.4","-0.1"
"9","Richard Anderson","PF","27","POR","3","0","63","11","24",".458","6","14",".429","5","10",".500",".583","4","4","1.000","5","8","13","1","2","1","2","11","32",1988,"15.5",".621",".583",".167","7.6","16.4","11.3","2.3","1.5","1.1","7.2","17.1","0.2","0.1","0.3",".195","4.0","0.8","4.8","0.1"
"10","Thurl Bailey","SF","26","UTA","11","0","449","99","203",".488","0","1",".000","99","202",".490",".488","57","68",".838","21","42","63","18","6","23","21","32","255",1988,"16.6",".547",".005",".335","5.8","10.1","8.1","6.9","0.7","3.0","8.3","24.8","0.5","0.5","1.0",".104","1.0","0.2","1.2","0.4"
"11","John Battle","SG","25","ATL","12","0","166","32","67",".478","0","2",".000","32","65",".492",".478","17","25",".680","2","18","20","26","2","0","11","14","81",1988,"14.1",".519",".030",".373","1.4","13.3","7.2","22.6","0.6","0.0","12.4","23.6","0.1","0.0","0.1",".039","-0.5","-1.5","-2.0","0.0"
"12","Walter Berry","SF","23","SAS","3","0","94","27","50",".540","0","1",".000","27","49",".551",".540","12","15",".800","13","8","21","6","5","2","11","10","66",1988,"20.0",".583",".020",".300","13.5","11.2","12.6","9.6","2.4","1.2","16.3","27.7","0.1","0.1","0.2",".079","2.8","-1.1","1.7","0.1"
"13","Larry Bird*","SF","31","BOS","17","17","763","152","338",".450","12","32",".375","140","306",".458",".467","101","113",".894","29","121","150","115","36","14","49","45","417",1988,"20.2",".538",".095",".334","4.7","19.0","11.9","26.1","2.5","1.1","11.2","25.9","1.2","1.2","2.4",".151","5.2","1.5","6.7","1.7"
