"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Henry Akin","PF","22","NYK","2","0","16","1","7",".143","0","0","0","1","7",".143",".143","1","2",".500","0","0","8","0","0","0","0","3","3",1967,"0.7",".190","0",".286","0","0","0","0.0","0","0","0","0","-0.1","0.0","-0.1","-0.268","0","0","0","0"
"2","Al Attles*","PG","30","SFW","15","0","237","20","46",".435","0","0","0","20","46",".435",".435","6","16",".375","0","0","62","38","0","0","0","45","46",1967,"9.2",".434","0",".348","0","0","0","18.1","0","0","0","0","0.0","0.4","0.4",".089","0","0","0","0"
"3","Jim Barnes","PF","25","LAL","3","0","50","7","19",".368","0","0","0","7","19",".368",".368","5","5","1.000","0","0","12","2","0","0","0","7","19",1967,"10.1",".448","0",".263","0","0","0","5.4","0","0","0","0","0.0","0.0","0.0",".012","0","0","0","0"
"4","Jim Barnett","SG","22","BOS","5","0","26","6","21",".286","0","0","0","6","21",".286",".286","2","2","1.000","0","0","4","1","0","0","0","5","14",1967,"3.0",".320","0",".095","0","0","0","5.4","0","0","0","0","-0.1","0.0","-0.1","-0.227","0","0","0","0"
"5","Rick Barry*","SF","22","SFW","15","0","614","197","489",".403","0","0","0","197","489",".403",".403","127","157",".809","0","0","113","58","0","0","0","49","521",1967,"20.8",".467","0",".321","0","0","0","14.5","0","0","0","0","0.8","0.8","1.6",".122","0","0","0","0"
"6","Elgin Baylor*","SF","32","LAL","3","0","121","28","76",".368","0","0","0","28","76",".368",".368","15","20",".750","0","0","39","9","0","0","0","6","71",1967,"16.2",".419","0",".263","0","0","0","11.4","0","0","0","0","-0.1","0.0","-0.1","-0.035","0","0","0","0"
"7","Zelmo Beaty*","C","27","STL","9","0","318","46","104",".442","0","0","0","46","104",".442",".442","51","65",".785","0","0","89","12","0","0","0","34","143",1967,"15.1",".539","0",".625","0","0","0","5.5","0","0","0","0","0.7","0.3","1.0",".147","0","0","0","0"
"8","Walt Bellamy*","C","27","NYK","4","0","157","28","54",".519","0","0","0","28","54",".519",".519","17","29",".586","0","0","66","12","0","0","0","15","73",1967,"18.9",".547","0",".537","0","0","0","10.5","0","0","0","0","0.4","0.2","0.5",".167","0","0","0","0"
"9","John Block","PF","22","LAL","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1967,"0.0","0","0","0","0","0","0","0.0","0","0","0","0","0.0","0.0","0.0",".001","0","0","0","0"
"10","Bob Boozer","PF","29","CHI","3","0","105","24","38",".632","0","0","0","24","38",".632",".632","11","14",".786","0","0","35","1","0","0","0","8","59",1967,"22.9",".668","0",".368","0","0","0","1.5","0","0","0","0","0.6","0.0","0.5",".247","0","0","0","0"
