"","Player","Contrib","Yr","Tm","W","sumContrib","playoffSc","playoffShare","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","PER","WS","OWS","DWS","orig.PTS","orig.TRB","orig.AST","orig.BLK","orig.STL","orig.adj.PER","orig.WS.G","orig.OWS.G","orig.DWS.G","orig.x3PAVG","orig.x2PAVG","orig.xFTAVG"
"1","Tony Allen",0.519040280284565,2005,"BOS",0.1875,22.2640512098105,0.00439335704281107,0.00437117448375578,0,-0.113297079006405,-0.456235357905278,0.236895668587428,0.367900442744449,0.11212940573825,0.509021387899313,0.371155261460855,0.0822287890463508,0,-0.290082163894072,0.48125263720852,2.71428571428571,1.71428571428571,0.285714285714286,0.285714285714286,0.428571428571429,1.99695106958446,0,-0.0142857142857143,0.0142857142857143,0,-0.535409117137911,-2.14092489289946
"2","Marcus Banks",0.993512948670773,2005,"BOS",0.1875,22.2640512098105,0.00840947663594373,0.00836701623259315,0.380257646898502,-0.188571433429206,-0.300277429909796,0.398982178673563,0.337242072515745,0.392452920083876,0.678695183865751,0,0.165447369071963,0.225925930949383,-0.290082163894072,0.96250527441704,4.57142857142857,1.57142857142857,1,0,0.571428571428571,4.01793951315466,0.0142857142857143,-0.0142857142857143,0.0285714285714286,0.860255966793497,-0.891133871898442,-1.40907847962811
"3","Mark Blount",0,2005,"BOS",0.1875,22.2640512098105,0,0,0,-0.556197782299505,-0.313194467938777,0.174554703169684,0.321912887401393,0.0981132300209691,0,0,-0.0499273411269857,-0.790740758322841,-1.52293136044388,0,2,1.5,0.25,0,0,-1.21250061470371,-0.05,-0.075,0,0,-2.62842931332949,-1.4696928265427
"4","Ricky Davis",1.97234160367304,2005,"BOS",0.1875,22.2640512098105,0.0166946597489033,0.0166103665143268,-0.0939823516654775,-0.381619245849702,0.189233130891652,1.08473279826875,0.766459255717602,0.784905840167753,1.52706416369794,0.371155261460855,0.443121807638668,0.225925930949383,-0.870246491682216,1.92501054883408,12.4285714285714,3.57142857142857,2,0.285714285714286,1.28571428571429,10.7613474305385,0.0142857142857143,-0.0428571428571429,0.0571428571428571,-0.212616049809754,-1.8034218118869,0.887993254944856
"5","Al Jefferson",2.24622906888666,2005,"BOS",0.1875,22.2640512098105,0.0190129488488827,0.0189169503091451,0,-0.509667983948219,0.0387511140869425,0.5361323025926,1.37962666029168,0.11212940573825,0.678695183865751,1.48462104584342,0.429721560534819,0.903703723797533,0.290082163894072,1.44375791162556,6.14285714285714,6.42857142857143,0.285714285714286,1.14285714285714,0.571428571428571,10.4359183673469,0.0571428571428571,0.0142857142857143,0.0428571428571429,0,-2.40854298903635,0.18184304074378
"6","Raef LaFrentz",2.96381672068079,2005,"BOS",0.1875,22.2640512098105,0.0250868873919868,0.0249602208461852,1.01402039172934,-0.813343165875241,0.138843590723541,0.598473268010344,1.04238458777594,0.448517622953001,1.01804277579863,2.22693156876513,0.419043238623938,1.12962965474692,0.290082163894072,1.92501054883408,6.85714285714286,4.85714285714286,1.14285714285714,1.71428571428571,0.857142857142857,10.1765920826162,0.0714285714285714,0.0142857142857143,0.0571428571428571,2.29401591144933,-3.84362377380265,0.651535867286483
"7","Gary Payton",2.35479107191426,2005,"BOS",0.1875,22.2640512098105,0.0199318594974386,0.0198312212733938,-1.76755527434359,0.752332049487128,0.125500348711956,0.897709902015516,0.889092736632419,1.79407049181201,1.01804277579863,0.185577630730428,0.586850878492602,0.903703723797533,0.290082163894072,1.44375791162556,10.2857142857143,4.14285714285714,4.57142857142857,0.142857142857143,0.857142857142857,14.251851487583,0.0571428571428571,0.0142857142857143,0.0428571428571429,-3.99873607748184,3.55530294287363,0.58892152037189
"8","Kendrick Perkins",0.509151244271799,2005,"BOS",0.1875,22.2640512098105,0.00430965242938593,0.00428789250443764,0,0.34519158233438,-0.256902812597289,0.130916027377263,0.214608591600929,0,0,0.649521707556497,0.0639557248138284,0,0,0.561461410076606,1.5,1,0,0.5,0,1.55318416523236,0,0,0.0166666666666667,0,1.63127524523947,-1.20553923981405
"9","Paul Pierce",7.18343260103027,2005,"BOS",0.1875,22.2640512098105,0.0608033430314742,0.0604963400416395,-1.16511998006791,1.84709463707102,1.92952002470135,1.99491089336781,1.65555199235002,1.79407049181201,2.20575934756369,1.85577630730428,1.44994861240874,3.84074082613951,3.19090380283479,2.88751582325112,22.8571428571429,7.71428571428571,4.57142857142857,1.42857142857143,1.85714285714286,35.2124416031473,0.242857142857143,0.157142857142857,0.0857142857142857,-2.63584814942926,8.72883323716099,9.05444389754808
"10","Justin Reed",0,2005,"BOS",0.1875,22.2640512098105,0,0,-0.315275942060599,0.02222315811279,0.0129170380289808,0.101823576848982,0.0357680986001548,0,0,0,0.00335006177596244,0,-0.338429191209751,0,1.16666666666667,0.166666666666667,0,0,0,0.0813572657978854,0,-0.0166666666666667,0,-0.713248011068834,0.105020196191575,0.0606143469145932
