"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","26","MIL","16","0","758","224","402",".557","0","0","0","224","402",".557",".557","67","91",".736","67","186","253","78","20","39","0","41","515",1974,"28.3",".583","0",".226","10.4","24.1","17.9","17.2","1.3","2.7","0","0","3.2","1.5","4.7",".297","8.3","1.6","9.9","2.2"
"2","Don Adams","SF","26","DET","7","0","256","28","73",".384","0","0","0","28","73",".384",".384","8","14",".571","17","34","51","20","6","1","0","26","64",1974,"10.0",".404","0",".192","7.4","12.9","10.4","11.1","1.2","0.2","0","0","-0.1","0.3","0.1",".026","-1.0","-0.2","-1.1","0.1"
"3","Rick Adelman","PG","27","CHI","9","0","108","16","34",".471","0","0","0","16","34",".471",".471","7","11",".636","1","9","10","7","7","0","0","5","39",1974,"13.8",".502","0",".324","0.9","10.0","4.9","10.2","3.2","0.0","0","0","0.1","0.0","0.2",".074","-0.9","2.1","1.2","0.1"
"4","Dennis Awtrey","C","25","CHI","10","0","158","12","28",".429","0","0","0","12","28",".429",".429","6","10",".600","11","29","40","13","6","2","0","21","30",1974,"10.9",".463","0",".357","6.6","21.9","13.4","11.6","1.9","0.7","0","0","0.0","0.1","0.1",".034","-2.6","1.7","-0.9","0.0"
"5","Henry Bibby","PG","24","NYK","10","0","89","16","45",".356","0","0","0","16","45",".356",".356","10","12",".833","5","5","10","11","3","0","0","15","42",1974,"13.4",".418","0",".267","5.7","6.3","6.0","19.6","1.6","0.0","0","0","-0.1","0.0","-0.1","-0.035","-2.6","-1.3","-3.9","0.0"
"6","Dave Bing*","PG","30","DET","7","0","312","55","131",".420","0","0","0","55","131",".420",".420","22","30",".733","6","20","26","42","3","1","0","20","132",1974,"14.2",".458","0",".229","2.2","6.2","4.3","21.1","0.5","0.2","0","0","0.2","0.1","0.3",".053","0.7","-1.9","-1.2","0.1"
"7","Tom Boerwinkle","C","28","CHI","2","0","7","0","1",".000","0","0","0","0","1",".000",".000","2","2","1.000","0","1","1","0","0","0","0","2","2",1974,"4.9",".532","0","2.000","0.0","17.1","7.6","0.0","0.0","0.0","0","0","0.0","0.0","0.0","-0.086","-10.3","-1.0","-11.3","0.0"
"8","Bill Bradley*","SF","30","NYK","12","0","425","63","159",".396","0","0","0","63","159",".396",".396","25","29",".862","8","20","28","13","7","3","0","39","151",1974,"8.5",".440","0",".182","1.9","5.3","3.5","4.6","0.8","0.4","0","0","-0.1","0.1","0.0",".002","-2.6","-1.1","-3.7","-0.2"
"9","Bill Bridges","PF","34","LAL","5","0","144","12","41",".293","0","0","0","12","41",".293",".293","6","13",".462","14","16","30","6","7","0","0","19","30",1974,"6.3",".321","0",".317","8.4","11.7","9.9","6.1","2.3","0.0","0","0","-0.3","0.0","-0.2","-0.077","-5.6","-0.6","-6.1","-0.2"
"10","Don Chaney","SG","27","BOS","18","0","545","65","141",".461","0","0","0","65","141",".461",".461","41","50",".820","37","40","77","40","24","9","0","64","171",1974,"12.5",".525","0",".355","7.3","7.7","7.5","9.8","2.1","0.9","0","0","0.7","0.8","1.5",".136","1.4","1.0","2.4","0.6"
