"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Zaid Abdul-Aziz","PF","23","MIL","7","0","82","11","19",".579","0","0","0","11","19",".579",".579","8","10",".800","0","0","26","4","0","0","0","5","30",1970,"16.0",".641","0",".526","0","0","0","6.0","0","0","0","0","0.2","0.0","0.3",".158","0","0","0","0"
"2","Kareem Abdul-Jabbar*","C","22","MIL","10","0","435","139","245",".567","0","0","0","139","245",".567",".567","74","101",".733","0","0","168","41","0","0","0","25","352",1970,"29.4",".608","0",".412","0","0","0","15.0","0","0","0","0","2.3","0.2","2.6",".286","0","0","0","0"
"3","Dick Barnett","SG","33","NYK","19","0","714","131","280",".468","0","0","0","131","280",".468",".468","59","76",".776","0","0","39","64","0","0","0","64","321",1970,"12.5",".512","0",".271","0","0","0","11.8","0","0","0","0","1.0","0.7","1.6",".111","0","0","0","0"
"4","Elgin Baylor*","SF","35","LAL","18","0","667","138","296",".466","0","0","0","138","296",".466",".466","60","81",".741","0","0","173","83","0","0","0","50","336",1970,"17.4",".507","0",".274","0","0","0","17.5","0","0","0","0","0.9","0.6","1.5",".107","0","0","0","0"
"5","Butch Beard","PG","22","ATL","9","0","146","31","65",".477","0","0","0","31","65",".477",".477","19","26",".731","0","0","26","8","0","0","0","19","81",1970,"15.3",".530","0",".400","0","0","0","7.4","0","0","0","0","0.3","0.1","0.4",".144","0","0","0","0"
"6","Walt Bellamy*","C","30","ATL","9","0","368","59","126",".468","0","0","0","59","126",".468",".468","33","46",".717","0","0","140","35","0","0","0","32","151",1970,"17.1",".516","0",".365","0","0","0","11.9","0","0","0","0","0.5","0.6","1.1",".144","0","0","0","0"
"7","Tom Boerwinkle","C","24","CHI","5","0","177","40","79",".506","0","0","0","40","79",".506",".506","8","13",".615","0","0","72","16","0","0","0","19","88",1970,"18.9",".519","0",".165","0","0","0","12.8","0","0","0","0","0.3","0.2","0.5",".128","0","0","0","0"
"8","Nate Bowman","C","26","NYK","18","0","128","18","47",".383","0","0","0","18","47",".383",".383","7","10",".700","0","0","44","6","0","0","0","34","43",1970,"8.8",".418","0",".213","0","0","0","5.9","0","0","0","0","-0.1","0.2","0.1",".044","0","0","0","0"
"9","Bill Bradley*","SF","26","NYK","19","0","616","100","233",".429","0","0","0","100","233",".429",".429","35","43",".814","0","0","72","60","0","0","0","59","235",1970,"11.1",".466","0",".185","0","0","0","12.5","0","0","0","0","0.1","0.8","0.9",".068","0","0","0","0"
"10","Bill Bridges","PF","30","ATL","9","0","381","44","110",".400","0","0","0","44","110",".400",".400","16","27",".593","0","0","154","29","0","0","0","37","104",1970,"12.1",".427","0",".245","0","0","0","9.1","0","0","0","0","-0.2","0.7","0.5",".057","0","0","0","0"
"11","Joe Caldwell","SG","28","ATL","9","0","393","93","198",".470","0","0","0","93","198",".470",".470","39","60",".650","0","0","45","38","0","0","0","34","225",1970,"15.5",".501","0",".303","0","0","0","13.4","0","0","0","0","0.5","0.4","0.9",".110","0","0","0","0"
"12","Fred Carter","SG","24","BAL","7","0","253","41","107",".383","0","0","0","41","107",".383",".383","17","28",".607","0","0","31","24","0","0","0","27","99",1970,"10.2",".415","0",".262","0","0","0","14.3","0","0","0","0","-0.3","0.3","0.0",".008","0","0","0","0"
"13","Wilt Chamberlain*","C","33","LAL","18","0","851","158","288",".549","0","0","0","158","288",".549",".549","82","202",".406","0","0","399","81","0","0","0","42","398",1970,"20.3",".528","0",".701","0","0","0","13.0","0","0","0","0","1.4","1.0","2.5",".140","0","0","0","0"
"14","Jerry Chambers","SF","26","PHO","7","0","73","14","37",".378","0","0","0","14","37",".378",".378","5","8",".625","0","0","17","7","0","0","0","6","33",1970,"11.8",".407","0",".216","0","0","0","14.0","0","0","0","0","-0.1","0.1","0.0","-0.012","0","0","0","0"
"15","Len Chappell","SF","29","MIL","9","0","133","28","50",".560","0","0","0","28","50",".560",".560","13","19",".684","0","0","26","5","0","0","0","10","69",1970,"16.3",".591","0",".380","0","0","0","5.1","0","0","0","0","0.4","0.0","0.5",".165","0","0","0","0"
"16","Archie Clark","PG","28","PHI","5","0","146","26","60",".433","0","0","0","26","60",".433",".433","16","22",".727","0","0","14","18","0","0","0","10","68",1970,"13.0",".488","0",".367","0","0","0","15.2","0","0","0","0","0.1","0.0","0.1",".024","0","0","0","0"
"17","Mel Counts","C","28","LAL","14","0","212","37","88",".420","0","0","0","37","88",".420",".420","11","13",".846","0","0","74","16","0","0","0","48","85",1970,"11.7",".453","0",".148","0","0","0","10.2","0","0","0","0","0.0","0.2","0.2",".039","0","0","0","0"
"18","Freddie Crawford","SG","28","MIL","10","0","208","34","88",".386","0","0","0","34","88",".386",".386","20","24",".833","0","0","35","37","0","0","0","27","88",1970,"13.2",".446","0",".273","0","0","0","22.7","0","0","0","0","0.0","0.1","0.0",".011","0","0","0","0"
"19","Billy Cunningham*","SF","26","PHI","5","0","205","61","123",".496","0","0","0","61","123",".496",".496","24","36",".667","0","0","52","20","0","0","0","19","146",1970,"20.9",".526","0",".293","0","0","0","14.1","0","0","0","0","0.5","-0.1","0.4",".093","0","0","0","0"
"20","Dick Cunningham","C","23","MIL","8","0","45","10","18",".556","0","0","0","10","18",".556",".556","1","2",".500","0","0","12","2","0","0","0","6","21",1970,"14.7",".556","0",".111","0","0","0","6.1","0","0","0","0","0.1","0.0","0.1",".123","0","0","0","0"
"21","Bob Dandridge","SF","22","MIL","10","0","399","72","142",".507","0","0","0","72","142",".507",".507","19","29",".655","0","0","87","57","0","0","0","39","163",1970,"15.3",".527","0",".204","0","0","0","18.7","0","0","0","0","0.6","0.2","0.8",".094","0","0","0","0"
"22","Jim Davis","C","28","ATL","9","0","117","14","37",".378","0","0","0","14","37",".378",".378","10","17",".588","0","0","30","6","0","0","0","24","38",1970,"8.0",".427","0",".459","0","0","0","6.1","0","0","0","0","-0.1","0.1","0.1",".027","0","0","0","0"
"23","Dave DeBusschere*","PF","29","NYK","19","0","701","130","309",".421","0","0","0","130","309",".421",".421","45","68",".662","0","0","220","46","0","0","0","63","305",1970,"14.4",".450","0",".220","0","0","0","8.7","0","0","0","0","-0.2","1.3","1.1",".075","0","0","0","0"
"24","Johnny Egan","PG","31","LAL","16","0","162","23","43",".535","0","0","0","23","43",".535",".535","10","11",".909","0","0","5","22","0","0","0","20","56",1970,"11.0",".585","0",".256","0","0","0","17.5","0","0","0","0","0.3","0.1","0.4",".127","0","0","0","0"
"25","Leroy Ellis","C","29","BAL","3","0","8","0","4",".000","0","0","0","0","4",".000",".000","2","2","1.000","0","0","3","0","0","0","0","0","2",1970,"1.8",".205","0",".500","0","0","0","0.0","0","0","0","0","-0.1","0.0","-0.1","-0.358","0","0","0","0"
"26","Keith Erickson","SF","25","LAL","17","0","553","71","153",".464","0","0","0","71","153",".464",".464","27","35",".771","0","0","77","74","0","0","0","44","169",1970,"11.3",".502","0",".229","0","0","0","16.9","0","0","0","0","0.4","0.4","0.8",".071","0","0","0","0"
"27","Jim Fox","C","26","PHO","6","0","174","25","69",".362","0","0","0","25","69",".362",".362","17","24",".708","0","0","64","8","0","0","0","20","67",1970,"11.9",".421","0",".348","0","0","0","6.3","0","0","0","0","-0.2","0.3","0.1",".028","0","0","0","0"
"28","Walt Frazier*","PG","24","NYK","19","0","834","118","247",".478","0","0","0","118","247",".478",".478","68","89",".764","0","0","149","156","0","0","0","53","304",1970,"16.5",".531","0",".360","0","0","0","23.4","0","0","0","0","1.3","1.5","2.8",".163","0","0","0","0"
"29","Dick Garrett","SG","23","LAL","18","0","595","101","198",".510","0","0","0","101","198",".510",".510","28","32",".875","0","0","52","39","0","0","0","68","230",1970,"10.3",".542","0",".162","0","0","0","8.8","0","0","0","0","1.0","0.3","1.2",".101","0","0","0","0"
"30","Gail Goodrich*","PG","26","PHO","7","0","265","56","118",".475","0","0","0","56","118",".475",".475","30","35",".857","0","0","32","38","0","0","0","21","142",1970,"17.1",".532","0",".297","0","0","0","21.5","0","0","0","0","0.6","0.3","0.9",".159","0","0","0","0"
"31","Bob Greacen","SF","22","MIL","1","0","8","1","4",".250","0","0","0","1","4",".250",".250","0","1",".000","0","0","2","3","0","0","0","0","2",1970,"10.8",".225","0",".250","0","0","0","45.7","0","0","0","0","-0.1","0.0","0.0","-0.292","0","0","0","0"
"32","Lamar Green","PF","22","PHO","6","0","69","8","28",".286","0","0","0","8","28",".286",".286","2","5",".400","0","0","23","5","0","0","0","8","18",1970,"6.2",".298","0",".179","0","0","0","9.5","0","0","0","0","-0.3","0.1","-0.2","-0.113","0","0","0","0"
"33","Hal Greer*","SG","33","PHI","5","0","178","33","74",".446","0","0","0","33","74",".446",".446","11","13",".846","0","0","17","27","0","0","0","16","77",1970,"12.7",".483","0",".176","0","0","0","18.8","0","0","0","0","0.1","-0.1","0.1",".016","0","0","0","0"
"34","Gary Gregor","SF","24","ATL","7","0","67","6","21",".286","0","0","0","6","21",".286",".286","4","6",".667","0","0","17","2","0","0","0","14","16",1970,"3.8",".338","0",".286","0","0","0","3.4","0","0","0","0","-0.2","0.1","-0.1","-0.057","0","0","0","0"
"35","Richie Guerin*","SG","37","ATL","2","0","56","13","21",".619","0","0","0","13","21",".619",".619","7","7","1.000","0","0","8","4","0","0","0","6","33",1970,"20.1",".685","0",".333","0","0","0","9.9","0","0","0","0","0.3","0.1","0.4",".300","0","0","0","0"
"36","Matt Guokas","SG","25","PHI","2","0","23","6","8",".750","0","0","0","6","8",".750",".750","1","1","1.000","0","0","3","1","0","0","0","1","13",1970,"19.8",".770","0",".125","0","0","0","5.9","0","0","0","0","0.1","0.0","0.1",".273","0","0","0","0"
"37","Happy Hairston","PF","27","LAL","16","0","296","47","108",".435","0","0","0","47","108",".435",".435","24","35",".686","0","0","76","20","0","0","0","31","118",1970,"12.3",".478","0",".324","0","0","0","8.9","0","0","0","0","0.1","0.2","0.4",".058","0","0","0","0"
"38","Shaler Halimon","SG","24","CHI","5","0","106","21","61",".344","0","0","0","21","61",".344",".344","2","3",".667","0","0","20","18","0","0","0","13","44",1970,"9.7",".353","0",".049","0","0","0","23.1","0","0","0","0","-0.4","0.1","-0.3","-0.116","0","0","0","0"
"39","Art Harris","SG","23","PHO","7","0","89","15","42",".357","0","0","0","15","42",".357",".357","0","2",".000","0","0","13","12","0","0","0","13","30",1970,"6.7",".350","0",".048","0","0","0","19.0","0","0","0","0","-0.3","0.1","-0.1","-0.079","0","0","0","0"
"40","Clem Haskins","SG","26","CHI","5","0","154","32","68",".471","0","0","0","32","68",".471",".471","17","19",".895","0","0","16","25","0","0","0","13","81",1970,"16.9",".530","0",".279","0","0","0","22.4","0","0","0","0","0.3","0.1","0.4",".131","0","0","0","0"
"41","Connie Hawkins*","SF","27","PHO","7","0","328","62","150",".413","0","0","0","62","150",".413",".413","54","66",".818","0","0","97","41","0","0","0","22","178",1970,"19.1",".497","0",".440","0","0","0","18.1","0","0","0","0","0.4","0.5","0.9",".137","0","0","0","0"
"42","Walt Hazzard","PG","27","ATL","7","0","255","65","130",".500","0","0","0","65","130",".500",".500","20","32",".625","0","0","24","54","0","0","0","23","150",1970,"19.3",".521","0",".246","0","0","0","30.2","0","0","0","0","0.5","0.3","0.8",".159","0","0","0","0"
"43","Brian Heaney","G","23","BAL","6","0","7","0","2",".000","0","0","0","0","2",".000",".000","0","0","0","0","0","1","1","0","0","0","0","0",1970,"-2.0",".000","0",".000","0","0","0","17.3","0","0","0","0","-0.1","0.0","0.0","-0.282","0","0","0","0"
"44","Fred Hetzel","SF","27","PHI","5","0","75","13","25",".520","0","0","0","13","25",".520",".520","9","11",".818","0","0","18","3","0","0","0","10","35",1970,"14.6",".586","0",".440","0","0","0","4.9","0","0","0","0","0.2","0.0","0.2",".110","0","0","0","0"
"45","Bill Hosket","PF","23","NYK","5","0","29","4","10",".400","0","0","0","4","10",".400",".400","3","4",".750","0","0","5","2","0","0","0","6","11",1970,"9.5",".468","0",".400","0","0","0","8.6","0","0","0","0","0.0","0.0","0.0",".074","0","0","0","0"
