"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Quincy Acy","PF","22","TOR","29","0","342","42","75",".560","1","2",".500","41","73",".562",".567","31","38",".816","30","47","77","11","13","15","17","53","116",2013,"15.9",".632",".027",".507","10.3","16.6","13.4","5.2","2.0","3.5","15.6","14.7","0.7","0.4","1.1",".157","-1.0","1.0","0.1","0.2"
"2","Jeff Adrien","PF","26","CHA","52","5","713","72","168",".429","0","2",".000","72","166",".434",".429","65","100",".650","68","128","196","36","18","27","32","80","209",2013,"13.4",".493",".012",".595","10.6","21.2","15.7","8.3","1.3","3.1","13.1","15.6","0.5","0.4","1.0",".064","-2.1","-0.9","-3.0","-0.2"
"3","Arron Afflalo","SF","27","ORL","64","64","2307","397","905",".439","72","240",".300","325","665",".489",".478","191","223",".857","29","210","239","206","40","11","138","137","1057",2013,"13.0",".527",".265",".246","1.4","10.3","5.8","14.6","0.9","0.4","12.1","22.5","1.5","0.5","2.0",".042","-1.1","-1.8","-2.9","-0.5"
"4","Josh Akognon","PG","26","DAL","3","0","9","2","4",".500","1","2",".500","1","2",".500",".625","0","0","0","0","1","1","1","0","0","0","3","5",2013,"15.3",".625",".500",".000","0.0","12.1","6.2","19.4","0.0","0.0","0.0","20.3","0.0","0.0","0.0",".196","-3.1","0.1","-3.0","0.0"
"5","Cole Aldrich","C","24","TOT","45","0","388","44","80",".550","0","0","0","44","80",".550",".550","12","20",".600","30","90","120","9","5","23","23","60","100",2013,"11.1",".563",".000",".250","8.7","26.7","17.7","3.4","0.7","4.6","20.6","12.7","0.1","0.4","0.6",".070","-3.5","0.6","-2.9","-0.1"
"6","LaMarcus Aldridge","PF","27","POR","74","74","2790","638","1318",".484","2","14",".143","636","1304",".488",".485","282","348",".810","175","495","670","192","62","91","143","187","1560",2013,"20.4",".530",".011",".264","7.2","20.9","14.0","13.0","1.2","2.5","8.9","26.5","4.8","2.3","7.2",".124","1.7","-0.4","1.3","2.3"
"7","Lavoy Allen","C","23","PHI","79","37","1669","206","454",".454","0","1",".000","206","453",".455",".454","43","60",".717","159","236","395","73","24","55","55","180","455",2013,"11.5",".474",".002",".132","10.5","16.5","13.4","6.7","0.8","2.6","10.3","14.8","0.9","1.6","2.5",".072","-3.0","-0.3","-3.3","-0.6"
"8","Ray Allen*","SG","37","MIA","79","0","2035","292","651",".449","139","332",".419","153","319",".480",".555","140","158",".886","40","177","217","135","67","15","103","129","863",2013,"14.7",".599",".510",".243","2.6","10.1","6.6","10.2","1.7","0.6","12.5","19.3","3.4","1.9","5.4",".126","1.1","-0.8","0.3","1.2"
"9","Tony Allen","SG","31","MEM","79","79","2109","284","638",".445","3","24",".125","281","614",".458",".447","134","187",".717","121","242","363","98","119","44","94","211","705",2013,"13.2",".489",".038",".293","6.6","13.8","10.2","7.6","3.1","1.7","11.5","17.8","1.0","4.1","5.1",".115","-2.0","2.4","0.4","1.2"
"10","Al-Farouq Aminu","SF","22","NOH","76","71","2066","225","474",".475","4","19",".211","221","455",".486",".479","101","137",".737","139","446","585","103","92","51","116","153","555",2013,"13.7",".519",".040",".289","7.9","26.2","16.9","7.8","2.4","2.1","17.8","14.6","0.7","2.4","3.1",".073","-1.3","1.2","-0.1","1.0"
