"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Cory Alexander","PG","22","SAS","9","0","70","10","24",".417","1","5",".200","9","19",".474",".438","5","7",".714","4","5","9","9","2","0","6","8","26",1996,"11.6",".480",".208",".292","7.1","8.4","7.8","22.2","1.6","0.0","18.1","22.8","0.0","0.0","0.0","-0.006","-1.4","-1.0","-2.5","0.0"
"2","John Amaechi","PF","25","CLE","1","0","2","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0",1996,"-21.0",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.6","0.0","0.0","0.0","-0.609","-21.3","-15.4","-36.7","0.0"
"3","Greg Anderson","PF","31","SAS","6","0","34","0","5",".000","0","0","0","0","5",".000",".000","1","2",".500","2","7","9","0","2","1","4","5","1",1996,"-3.6",".085",".000",".400","7.3","24.2","16.0","0.0","3.3","2.1","40.5","14.0","-0.2","0.0","-0.2","-0.239","-12.3","-1.0","-13.3","-0.1"
"4","Nick Anderson","SG","28","ORL","11","11","418","55","127",".433","18","63",".286","37","64",".578",".504","28","45",".622","16","39","55","21","21","5","21","22","156",1996,"14.6",".531",".496",".354","4.8","11.8","8.3","7.6","2.8","1.0","12.5","19.0","0.4","0.2","0.6",".072","1.2","0.5","1.7","0.4"
"5","Willie Anderson","SG","29","NYK","4","0","64","7","22",".318","1","6",".167","6","16",".375",".341","6","7",".857","2","7","9","1","4","0","6","10","21",1996,"5.3",".419",".273",".318","4.2","12.3","8.6","2.8","3.5","0.0","19.3","24.0","-0.2","0.1","-0.1","-0.065","-5.6","1.6","-4.1","0.0"
"6","Vincent Askew","SG","29","SEA","19","0","345","24","70",".343","6","23",".261","18","47",".383",".386","17","28",".607","5","36","41","26","13","8","28","50","71",1996,"4.8",".431",".329",".400","2.0","12.1","7.5","12.3","2.1","2.0","25.4","15.5","-0.6","0.5","-0.2","-0.023","-4.9","1.4","-3.5","-0.1"
"7","Keith Askins","SF","28","MIA","3","0","48","4","11",".364","2","6",".333","2","5",".400",".455","3","3","1.000","3","5","8","2","1","0","4","9","13",1996,"6.2",".528",".545",".273","7.3","13.0","10.1","7.6","1.1","0.0","24.5","15.9","0.0","0.0","0.0","-0.043","-3.6","-0.2","-3.8","0.0"
"8","Stacey Augmon","SF","27","ATL","10","10","314","35","72",".486","0","1",".000","35","71",".493",".486","33","40",".825","9","27","36","27","11","6","17","26","103",1996,"14.3",".575",".014",".556","3.4","10.9","7.1","14.8","2.0","1.5","15.9","16.4","0.5","0.1","0.5",".083","-0.8","0.8","0.0","0.2"
"9","Charles Barkley*","PF","32","PHO","4","4","164","31","70",".443","3","12",".250","28","58",".483",".464","37","47",".787","18","36","54","15","4","4","6","15","102",1996,"27.5",".562",".171",".671","11.5","27.5","18.8","15.4","1.3","1.7","6.2","26.1","0.7","0.0","0.7",".197","7.4","0.6","8.0","0.4"
"10","Mario Bennett","SF","22","PHO","2","0","8","2","4",".500","0","0","0","2","4",".500",".500","0","0","0","2","1","3","0","0","0","2","0","4",1996,"10.1",".500",".000",".000","26.1","15.7","21.4","0.0","0.0","0.0","33.3","33.2","0.0","0.0","0.0","-0.282","-4.0","-9.1","-13.1","0.0"
"11","David Benoit","SF","27","UTA","14","5","259","33","70",".471","14","28",".500","19","42",".452",".571","7","9",".778","6","31","37","7","1","3","14","17","87",1996,"10.0",".588",".400",".129","2.9","15.4","9.1","4.5","0.2","1.1","15.9","16.4","0.1","0.3","0.4",".075","0.6","-0.5","0.1","0.1"
"12","Travis Best","PG","23","IND","5","0","84","11","22",".500","1","6",".167","10","16",".625",".523","6","7",".857","3","8","11","9","6","0","10","10","29",1996,"13.6",".578",".273",".318","4.8","10.9","8.0","20.2","4.1","0.0","28.5","19.9","0.0","0.1","0.1",".076","-2.1","2.8","0.7","0.1"
"13","Mookie Blaylock","PG","28","ATL","10","10","426","61","145",".421","33","84",".393","28","61",".459",".534","16","24",".667","13","30","43","64","22","8","29","15","171",1996,"18.1",".550",".579",".166","3.6","8.9","6.2","27.3","2.9","1.5","15.7","20.9","0.7","0.1","0.8",".094","4.0","0.6","4.6","0.7"
"14","Anthony Bonner","PF","27","ORL","4","0","16","1","3",".333","0","0","0","1","3",".333",".333","1","2",".500","2","0","2","1","0","0","0","3","3",1996,"6.8",".387",".000",".667","15.8","0.0","7.9","8.6","0.0","0.0","0.0","11.5","0.0","0.0","0.0",".039","-4.3","-2.4","-6.6","0.0"
"15","Anthony Bowie","SG","32","ORL","12","1","152","13","27",".481","0","0","0","13","27",".481",".481","4","4","1.000","3","14","17","14","3","2","5","16","30",1996,"9.3",".522",".000",".148","2.5","11.6","7.1","13.0","1.1","1.1","14.8","10.5","0.1","0.0","0.2",".049","-1.6","0.9","-0.8","0.0"
"16","Donnie Boyce","SG","22","ATL","1","0","2","0","2",".000","0","2",".000","0","0","0",".000","0","0","0","0","0","0","0","0","0","0","0","0",1996,"-39.7",".000","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","48.3","0.0","0.0","0.0","-1.120","-29.7","-20.5","-50.2","0.0"
"17","Terrell Brandon","PG","25","CLE","3","3","125","21","47",".447","3","9",".333","18","38",".474",".479","13","15",".867","1","8","9","24","4","1","11","10","58",1996,"18.2",".541",".191",".319","1.0","9.2","4.7","39.6","1.9","0.8","17.0","26.4","0.2","0.0","0.2",".080","2.9","-0.4","2.5","0.1"
"18","Frank Brickowski","C","36","SEA","21","3","206","16","38",".421","6","22",".273","10","16",".625",".500","3","4",".750","2","28","30","11","7","5","20","55","41",1996,"2.7",".516",".579",".105","1.3","15.8","9.2","8.8","1.8","2.0","33.5","14.0","-0.4","0.3","-0.1","-0.018","-7.5","2.9","-4.6","-0.1"
"19","Chucky Brown","PF","27","HOU","8","8","168","25","45",".556","0","0","0","25","45",".556",".556","15","18",".833","6","18","24","5","3","0","4","17","65",1996,"13.6",".614",".000",".400","4.0","12.9","8.3","5.0","0.9","0.0","7.0","15.5","0.3","0.0","0.4",".109","-1.0","-0.7","-1.7","0.0"
"20","Randy Brown","PG","27","CHI","16","0","112","16","28",".571","3","6",".500","13","22",".591",".625","9","12",".750","3","7","10","7","5","1","7","18","44",1996,"14.2",".661",".214",".429","3.1","8.0","5.4","10.6","2.5","0.8","17.4","16.3","0.2","0.2","0.4",".180","-1.0","3.8","2.8","0.1"
"21","Mark Bryant","PF","30","HOU","8","0","145","21","35",".600","0","0","0","21","35",".600",".600","12","15",".800","7","20","27","4","1","2","3","21","54",1996,"14.1",".649",".000",".429","5.4","16.7","10.8","4.6","0.4","1.1","6.7","14.0","0.4","0.1","0.4",".134","-0.9","0.0","-0.9","0.0"
"22","Jud Buechler","SF","27","CHI","17","0","127","18","38",".474","8","21",".381","10","17",".588",".579","2","4",".500","2","8","10","6","7","0","8","13","46",1996,"11.4",".578",".553",".105","1.8","8.1","4.8","8.0","3.0","0.0","16.8","17.1","0.1","0.2","0.3",".116","-0.4","1.9","1.4","0.1"
"23","Matt Bullard","PF","28","ATL","4","0","51","4","12",".333","4","8",".500","0","4",".000",".500","2","4",".500","0","6","6","0","0","2","2","6","14",1996,"5.8",".509",".667",".333","0.0","14.9","7.2","0.0","0.0","3.0","12.7","14.9","0.0","0.0","0.0","-0.019","-3.5","-1.9","-5.3","0.0"
"24","Michael Cage","C","34","CLE","3","3","101","8","14",".571","0","0","0","8","14",".571",".571","3","5",".600","13","15","28","2","2","5","0","5","19",1996,"17.5",".586",".000",".357","15.6","21.4","18.2","3.5","1.2","4.8","0.0","8.2","0.3","0.1","0.3",".159","2.4","0.4","2.8","0.1"
"25","Adrian Caldwell","PF","29","IND","1","0","3","1","1","1.000","0","0","0","1","1","1.000","1.000","0","0","0","0","1","1","0","0","0","0","0","2",1996,"37.4","1.000",".000",".000","0.0","38.0","20.5","0.0","0.0","0.0","0.0","15.9","0.0","0.0","0.0",".368","14.2","2.3","16.5","0.0"
"26","Elden Campbell","PF","27","LAL","4","4","129","20","39",".513","0","1",".000","20","38",".526",".513","8","16",".500","3","29","32","8","1","9","10","17","48",1996,"12.4",".521",".026",".410","2.6","26.8","14.3","11.0","0.4","5.2","17.8","19.2","-0.1","0.2","0.2",".061","-2.8","3.0","0.2","0.1"
"27","Antoine Carr","SF","34","UTA","18","0","339","46","97",".474","0","0","0","46","97",".474",".474","17","25",".680","11","23","34","21","4","14","16","66","109",1996,"9.0",".505",".000",".258","4.1","8.7","6.4","10.4","0.7","3.8","12.9","17.7","0.0","0.5","0.5",".075","-3.9","1.5","-2.5","0.0"
"28","Chris Carr","SG","21","PHO","3","0","36","9","14",".643","2","3",".667","7","11",".636",".714","4","5",".800","3","4","7","4","2","1","4","6","24",1996,"28.2",".741",".214",".357","8.7","13.9","11.1","20.9","2.9","1.9","19.8","24.8","0.1","0.0","0.1",".179","6.2","3.0","9.2","0.1"
"29","Sam Cassell","PG","26","HOU","8","0","206","26","81",".321","8","29",".276","18","52",".346",".370","23","29",".793","1","16","17","34","6","1","18","20","83",1996,"9.6",".443",".358",".358","0.5","9.4","4.8","26.5","1.5","0.4","16.1","24.8","-0.3","0.1","-0.2","-0.054","-2.2","-1.8","-4.0","-0.1"
"30","Duane Causwell","C","27","SAC","2","0","25","1","3",".333","0","1",".000","1","2",".500",".333","3","4",".750","1","4","5","1","0","0","2","3","5",1996,"4.6",".525",".333","1.333","5.0","19.7","12.3","6.4","0.0","0.0","29.6","12.2","0.0","0.0","0.0",".016","-3.6","0.1","-3.5","0.0"
"31","Cedric Ceballos","SF","26","LAL","4","4","142","30","62",".484","5","16",".313","25","46",".543",".524","11","12",".917","11","22","33","5","4","1","8","9","76",1996,"18.5",".565",".258",".194","8.6","18.5","13.4","6.9","1.4","0.5","10.6","23.4","0.2","0.2","0.4",".147","3.6","0.4","4.0","0.2"
"32","Rex Chapman","SG","28","MIA","3","3","88","12","28",".429","3","13",".231","9","15",".600",".482","0","0","0","0","6","6","5","3","0","1","6","27",1996,"10.1",".482",".464",".000","0.0","8.5","4.1","11.5","1.8","0.0","3.4","15.4","0.0","0.0","0.0",".005","0.0","1.2","1.3","0.1"
"33","Pete Chilcutt","PF","27","HOU","1","0","10","1","4",".250","0","1",".000","1","3",".333",".250","0","2",".000","2","1","3","0","0","0","1","0","2",1996,"-3.0",".205",".250",".500","22.4","12.1","17.4","0.0","0.0","0.0","17.0","26.8","-0.1","0.0","-0.1","-0.366","-8.6","-8.8","-17.5","0.0"
"34","Tyrone Corbin","SF","33","MIA","2","0","34","1","5",".200","0","0","0","1","5",".200",".200","3","4",".750","4","3","7","1","2","0","1","3","5",1996,"8.9",".370",".000",".800","13.8","11.0","12.5","4.9","3.1","0.0","12.9","10.7","0.0","0.0","0.0","-0.006","-1.0","1.5","0.6","0.0"
"35","John Crotty","PG","26","CLE","2","0","9","0","0","0","0","0","0","0","0","0","0","2","2","1.000","1","0","1","1","1","1","1","0","2",1996,"25.2","1.136","0","0","13.4","0.0","7.3","17.0","6.6","10.7","53.2","10.7","0.0","0.0","0.0",".233","6.4","7.5","13.8","0.0"
