"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Zaid Abdul-Aziz","C","28","HOU","6","0","68","12","31",".387","0","0","0","12","31",".387",".387","2","5",".400","7","10","17","3","1","3","0","5","26",1975,"11.2",".392","0",".161","11.6","16.7","14.1","6.1","0.7","2.4","0","0","0.0","0.0","0.0","-0.025","-2.1","-2.2","-4.3","0.0"
"2","Rick Adelman","PG","28","KCO","6","0","34","3","9",".333","0","0","0","3","9",".333",".333","6","8",".750","1","1","2","3","1","0","0","9","12",1975,"8.4",".479","0",".889","3.2","3.0","3.1","13.7","1.4","0.0","0","0","0.0","0.0","0.0","-0.032","-6.6","-1.1","-7.7","0.0"
"3","Tiny Archibald*","PG","26","KCO","6","0","242","43","118",".364","0","0","0","43","118",".364",".364","35","43",".814","2","9","11","32","4","0","0","18","121",1975,"13.3",".442","0",".364","0.9","3.8","2.4","23.8","0.8","0.0","0","0","-0.2","0.0","-0.1","-0.028","-0.7","-3.2","-3.9","-0.1"
"4","Jim Ard","C","26","BOS","5","0","14","1","8",".125","0","0","0","1","8",".125",".125","0","0","0","2","0","2","1","0","1","0","5","2",1975,"-6.2",".125","0",".000","14.0","0.0","7.6","8.4","0.0","4.0","0","0","-0.1","0.0","-0.1","-0.413","-17.3","-4.6","-21.8","-0.1"
"5","Gus Bailey","SG","23","HOU","8","0","116","18","36",".500","0","0","0","18","36",".500",".500","9","10",".900","6","13","19","16","6","2","0","12","45",1975,"16.6",".557","0",".278","5.8","12.7","9.2","18.5","2.4","0.9","0","0","0.2","0.0","0.3",".110","1.9","1.7","3.5","0.2"
"6","Jim Barnett","SG","30","NYK","3","0","59","13","21",".619","0","0","0","13","21",".619",".619","5","5","1.000","5","3","8","5","1","1","0","6","31",1975,"20.7",".668","0",".238","9.7","5.3","7.4","16.2","0.8","0.9","0","0","0.3","0.0","0.2",".180","3.3","-0.4","3.0","0.1"
"7","Rick Barry*","SF","30","GSW","17","0","726","189","426",".444","0","0","0","189","426",".444",".444","101","110",".918","22","72","94","103","50","15","0","51","479",1975,"22.5",".505","0",".258","3.0","10.3","6.6","23.8","3.2","1.2","0","0","1.8","1.3","3.1",".204","6.3","0.7","6.9","1.6"
"8","Butch Beard","PG","27","GSW","17","0","448","60","146",".411","0","0","0","60","146",".411",".411","34","53",".642","23","49","72","53","24","2","0","64","154",1975,"12.5",".455","0",".363","5.1","11.4","8.2","16.4","2.5","0.3","0","0","0.0","0.7","0.7",".077","-0.7","0.0","-0.7","0.1"
"9","Ron Behagen","PF","24","KCO","6","0","108","22","43",".512","0","0","0","22","43",".512",".512","3","3","1.000","4","25","29","6","1","2","0","28","47",1975,"12.9",".530","0",".070","4.0","23.6","14.2","10.5","0.5","1.0","0","0","0.0","0.1","0.1",".063","-3.6","0.3","-3.3","0.0"
"10","Dennis Bell","SF","23","NYK","3","0","27","1","8",".125","0","0","0","1","8",".125",".125","0","5",".000","0","4","4","0","0","0","0","6","2",1975,"-9.3",".098","0",".625","0.0","15.5","8.1","0.0","0.0","0.0","0","0","-0.3","0.0","-0.3","-0.475","-18.3","-5.5","-23.8","-0.1"
