"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","34","LAL","14","0","493","115","221",".520","0","0","0","115","221",".520",".520","55","87",".632","33","86","119","51","14","45","41","45","285",1982,"20.1",".550",".000",".394","7.5","17.6","12.8","13.8","1.3","4.8","13.7","23.9","0.8","0.7","1.5",".144","3.0","1.3","4.4","0.8"
"2","Alvan Adams","C","27","PHO","7","0","233","48","92",".522","0","0","0","48","92",".522",".522","22","28",".786","19","32","51","26","14","10","21","22","118",1982,"18.9",".566",".000",".304","8.6","15.6","11.9","14.7","2.8","2.3","16.8","21.1","0.3","0.1","0.5",".095","1.1","1.2","2.3","0.3"
"3","Danny Ainge","SG","22","BOS","10","0","129","19","45",".422","2","4",".500","17","41",".415",".444","10","13",".769","6","7","13","11","2","1","11","21","50",1982,"8.2",".493",".089",".289","5.0","5.6","5.3","12.3","0.8","0.4","17.8","19.4","0.0","0.2","0.2",".057","-1.8","-1.8","-3.6","-0.1"
"4","Tiny Archibald*","PG","33","BOS","8","0","277","30","70",".429","0","4",".000","30","66",".455",".429","25","28",".893","1","16","17","52","5","2","23","21","85",1982,"10.3",".516",".057",".400","0.4","5.9","3.2","25.6","0.9","0.4","21.8","15.5","0.1","0.3","0.5",".082","0.5","-1.7","-1.3","0.0"
"5","James Bailey","PF","24","NJN","2","0","26","1","3",".333","0","0","0","1","3",".333",".333","2","2","1.000","2","4","6","1","2","1","3","5","4",1982,"6.6",".515",".000",".667","8.8","18.9","13.7","5.3","3.8","2.4","43.6","11.3","0.0","0.1","0.0",".019","-8.2","2.1","-6.1","0.0"
"6","Greg Ballard","SF","27","WSB","7","0","268","36","100",".360","0","0","0","36","100",".360",".360","21","25",".840","22","41","63","22","14","3","12","20","93",1982,"13.4",".419",".000",".250","9.0","17.7","13.2","12.9","2.6","0.7","9.8","19.2","0.0","0.5","0.5",".085","1.7","1.2","2.8","0.3"
"7","Gene Banks","SF","22","SAS","9","0","146","30","65",".462","0","1",".000","30","64",".469",".462","4","10",".400","21","22","43","9","4","3","6","12","64",1982,"15.2",".461",".015",".154","14.4","16.5","15.4","8.9","1.3","1.1","8.0","20.3","0.1","0.1","0.2",".065","1.3","-0.8","0.5","0.1"
"8","Mike Bantom","SF","30","PHI","21","0","399","36","91",".396","0","0","0","36","91",".396",".396","19","42",".452","39","38","77","24","15","9","24","60","91",1982,"7.4",".416",".000",".462","11.4","10.3","10.8","7.7","1.8","1.3","18.0","14.0","-0.3","0.4","0.1",".016","-2.3","-0.4","-2.6","-0.1"
"9","Larry Bird*","PF","25","BOS","12","0","490","88","206",".427","1","6",".167","87","200",".435",".430","37","45",".822","33","117","150","67","23","17","38","43","214",1982,"17.9",".474",".029",".218","7.2","24.5","16.1","20.7","2.3","2.0","14.4","21.9","0.3","1.2","1.6",".154","3.6","1.8","5.4","0.9"
"10","Charles Bradley","SG","22","BOS","7","0","18","2","8",".250","0","0","0","2","8",".250",".250","0","2",".000","1","4","5","1","1","0","4","6","4",1982,"-9.1",".225",".000",".250","6.0","22.8","14.6","7.6","2.7","0.0","31.1","29.1","-0.2","0.0","-0.1","-0.350","-17.9","-3.1","-21.0","-0.1"
