"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Steven Adams","C","25","OKC","5","5","159","28","42",".667","0","1",".000","28","41",".683",".667","3","8",".375","12","24","36","7","5","5","9","13","59",2019,"15.7",".648",".024",".190","8.1","16.6","12.3","7.2","1.5","2.6","16.5","14.6","0.2","0.1","0.3",".103","-0.1","1.9","1.8","0.2"
"2","LaMarcus Aldridge","C","33","SAS","7","7","244","55","121",".455","3","11",".273","52","110",".473",".467","27","33",".818","19","48","67","19","5","7","7","21","140",2019,"21.8",".517",".091",".273","8.4","21.1","14.8","13.1","1.1","2.3","4.9","27.0","0.5","0.2","0.7",".130","2.5","-0.2","2.3","0.3"
"3","Grayson Allen","SG","23","UTA","2","0","14","2","7",".286","0","3",".000","2","4",".500",".286","5","7",".714","0","1","1","0","0","0","0","0","9",2019,"10.5",".446",".429","1.000","0.0","7.8","3.8","0.0","0.0","0.0","0.0","30.6","0.0","0.0","0.0",".003","-1.6","-3.5","-5.1","0.0"
"4","Jarrett Allen","C","20","BRK","5","5","110","19","32",".594","0","0","0","19","32",".594",".594","17","20",".850","15","19","34","11","3","3","8","13","55",2019,"22.5",".674",".000",".625","13.0","19.3","15.9","15.9","1.3","2.0","16.4","18.0","0.4","0.0","0.4",".182","2.0","1.4","3.4","0.2"
"5","Al-Farouq Aminu","PF","28","POR","16","16","399","38","109",".349","15","51",".294","23","58",".397",".417","27","36",".750","29","71","100","21","9","10","16","34","118",2019,"11.0",".473",".468",".330","7.7","18.9","13.3","7.5","1.1","2.1","11.4","15.3","0.1","0.3","0.4",".052","-0.8","-0.1","-0.9","0.1"
"6","Giannis Antetokounmpo","PF","24","MIL","15","15","514","129","262",".492","18","55",".327","111","207",".536",".527","107","168",".637","37","147","184","73","17","30","50","48","383",2019,"26.5",".570",".210",".641","7.5","27.7","17.9","25.1","1.6","5.3","13.0","32.2","1.1","1.3","2.3",".219","5.0","3.3","8.4","1.4"
"7","D.J. Augustin","PG","31","ORL","5","5","141","20","41",".488","10","21",".476","10","20",".500",".610","14","16",".875","1","7","8","19","2","1","7","7","64",2019,"16.7",".666",".512",".390","0.7","5.8","3.1","25.5","0.7","0.7","12.7","17.3","0.4","0.0","0.4",".138","3.2","0.4","3.5","0.2"
"8","Will Barton","SF","28","DEN","14","3","328","47","135",".348","15","55",".273","32","80",".400",".404","18","26",".692","15","52","67","24","4","9","13","19","127",2019,"10.4",".434",".407",".193","4.7","16.9","10.7","11.0","0.6","2.2","8.2","21.6","-0.2","0.2","0.0","-0.002","-1.9","-1.2","-3.1","-0.1"
"9","Aron Baynes","C","32","BOS","9","5","115","8","14",".571","2","6",".333","6","8",".750",".643","1","2",".500","6","19","25","3","3","3","5","20","19",2019,"6.7",".638",".429",".143","5.6","16.1","11.1","3.9","1.3","2.4","25.2","7.6","0.0","0.2","0.2",".100","-4.4","2.1","-2.3","0.0"
"10","Malik Beasley","SG","22","DEN","14","0","281","36","93",".387","19","47",".404","17","46",".370",".489","22","31",".710","11","37","48","14","3","1","7","20","113",2019,"12.1",".530",".505",".333","4.0","14.1","9.0","7.3","0.6","0.3","6.2","18.0","0.3","0.1","0.4",".075","-0.8","-1.1","-1.9","0.0"
"11","Marco Belinelli","SG","32","SAS","7","0","131","14","38",".368","8","21",".381","6","17",".353",".474","5","6",".833","0","13","13","8","0","2","2","7","41",2019,"8.8",".504",".553",".158","0.0","10.6","5.3","8.5","0.0","1.2","4.7","15.1","0.1","0.0","0.1",".026","-1.4","-1.4","-2.8","0.0"
"12","Jordan Bell","C","24","GSW","15","2","106","17","31",".548","0","0","0","17","31",".548",".548","7","10",".700","7","12","19","11","4","7","2","13","41",2019,"18.7",".579",".000",".323","7.8","12.7","10.3","15.1","1.8","6.4","5.3","15.3","0.3","0.1","0.4",".175","0.4","3.0","3.4","0.1"
"13","Davis Bertans","PF","26","SAS","5","0","79","5","15",".333","3","11",".273","2","4",".500",".433","3","5",".600","0","8","8","5","0","1","1","10","16",2019,"4.5",".465",".733",".333","0.0","10.8","5.5","8.3","0.0","1.0","5.5","10.7","0.0","0.0","0.0",".007","-3.8","-1.0","-4.8","-0.1"
"14","Patrick Beverley","PG","30","LAC","6","6","195","20","47",".426","13","30",".433","7","17",".412",".564","6","8",".750","8","40","48","28","6","6","10","21","59",2019,"13.7",".584",".638",".170","4.3","24.3","13.7","19.7","1.4","2.6","16.5","12.7","0.2","0.0","0.2",".058","0.9","1.4","2.3","0.2"
"15","Khem Birch","C","26","ORL","5","0","92","10","18",".556","0","0","0","10","18",".556",".556","6","7",".857","9","22","31","4","1","5","6","8","26",2019,"14.7",".617",".000",".389","9.9","28.1","18.4","7.7","0.5","5.0","22.2","13.0","0.1","0.1","0.2",".092","-1.1","1.5","0.4","0.1"
"16","Eric Bledsoe","PG","29","MIL","15","15","423","76","185",".411","17","72",".236","59","113",".522",".457","36","51",".706","20","36","56","64","16","6","33","28","205",2019,"14.2",".494",".389",".276","4.9","8.2","6.6","23.7","1.8","1.3","13.7","24.4","0.0","0.7","0.7",".080","-0.2","0.0","-0.2","0.2"
"17","Bojan Bogdanovic","SF","29","IND","4","4","148","25","63",".397","7","22",".318","18","41",".439",".452","15","17",".882","3","20","23","11","8","0","6","7","72",2019,"15.2",".511",".349",".270","2.0","16.3","8.5","14.1","2.7","0.0","7.8","23.7","0.0","0.3","0.3",".085","0.4","1.4","1.9","0.1"
