"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP"
"1","Kareem Abdul-Jabbar*","C","33","LAL","3","0","134","30","65",".462","0","0","0","30","65",".462",".462","20","28",".714","13","37","50","12","3","8","11","14","80",1981,"22.4",".517",".000",".431","10.3","24.1","17.9","15.0","1.1","3.1","12.5","27.8","0.2","0.2","0.4",".159","3.0","1.0","4.0","0.2"
"2","Alvan Adams","C","26","PHO","7","0","218","27","60",".450","0","0","0","27","60",".450",".450","20","28",".714","11","30","41","26","4","1","19","20","74",1981,"12.2",".512",".000",".467","5.8","14.8","10.5","19.0","1.0","0.3","20.8","18.5","0.1","0.4","0.5",".101","0.1","-0.3","-0.2","0.1"
"3","Tiny Archibald*","PG","32","BOS","17","0","630","95","211",".450","0","5",".000","95","206",".461",".450","76","94",".809","6","22","28","107","13","0","50","39","266",1981,"13.4",".527",".024",".445","1.1","3.7","2.5","24.0","1.0","0.0","16.5","20.2","0.8","0.4","1.3",".096","2.1","-2.2","-0.1","0.3"
"4","Mike Bantom","SF","29","IND","2","0","51","12","16",".750","0","0","0","12","16",".750",".750","5","7",".714","5","3","8","1","1","1","6","10","29",1981,"16.0",".760",".000",".438","8.9","7.1","8.1","3.6","0.9","1.1","23.9","19.2","0.1","0.0","0.1",".116","0.8","-0.4","0.4","0.0"
"5","Billy Ray Bates","SG","24","POR","3","0","115","35","62",".565","1","1","1.000","34","61",".557",".573","14","17",".824","3","4","7","13","5","1","11","11","85",1981,"24.5",".612",".016",".274","2.9","4.2","3.5","20.0","2.2","0.5","13.7","30.0","0.4","0.1","0.5",".194","4.5","0.2","4.7","0.2"
"6","Larry Bird*","PF","24","BOS","17","0","750","147","313",".470","3","8",".375","144","305",".472",".474","76","85",".894","49","189","238","103","39","17","62","53","373",1981,"21.8",".532",".026",".272","7.6","26.7","17.6","20.8","2.6","1.3","15.0","23.2","1.4","1.7","3.1",".198","5.5","2.1","7.7","1.8"
"7","Otis Birdsong","SG","25","KCK","8","0","234","56","98",".571","1","1","1.000","55","97",".567",".577","11","18",".611","8","13","21","27","12","0","20","13","124",1981,"18.8",".585",".010",".184","4.0","6.6","5.2","22.2","2.7","0.0","15.9","24.6","0.3","0.3","0.5",".111","3.3","0.1","3.4","0.3"
"8","Dudley Bradley","SG","23","IND","2","0","19","3","9",".333","1","1","1.000","2","8",".250",".389","2","2","1.000","1","1","2","2","2","0","5","4","9",1981,"3.8",".455",".111",".222","4.8","6.3","5.4","16.9","4.9","0.0","33.6","30.6","-0.1","0.0","-0.1","-0.178","-7.2","0.0","-7.2","0.0"
"9","Jim Brewer","PF","29","LAL","3","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",1981,"0.0","0","0","0","0.0","12.5","6.8","0.0","0.0","0.0","0","0.0","0.0","0.0","0.0",".028","-5.8","-1.4","-7.2","0.0"
"10","Ron Brewer","SG","25","SAS","7","0","118","29","61",".475","1","3",".333","28","58",".483",".484","21","29",".724","0","5","5","13","1","6","6","6","80",1981,"20.3",".542",".049",".475","0.0","5.2","2.6","17.2","0.4","3.0","7.5","28.1","0.4","0.0","0.3",".132","3.0","-0.8","2.2","0.1"
"11","Junior Bridgeman","SF","27","MIL","7","0","183","42","91",".462","1","1","1.000","41","90",".456",".467","13","16",".813","6","9","15","23","6","0","11","27","98",1981,"14.3",".500",".011",".176","3.8","5.9","4.8","19.7","1.6","0.0","10.1","24.3","0.3","0.0","0.4",".098","1.1","-1.4","-0.4","0.1"
"12","Quinn Buckner","PG","26","MIL","7","0","183","26","60",".433","0","0","0","26","60",".433",".433","11","16",".688","5","15","20","35","11","0","14","26","63",1981,"12.3",".470",".000",".267","3.1","9.9","6.4","26.3","3.0","0.0","17.3","18.1","0.1","0.1","0.2",".064","-0.7","0.6","-0.2","0.1"
"13","Don Buse","SG","30","IND","2","0","35","1","8",".125","1","4",".250","0","4",".000",".188","2","2","1.000","0","5","5","7","3","0","2","4","5",1981,"7.4",".282",".500",".250","0.0","17.1","7.4","26.6","4.0","0.0","18.4","12.1","-0.1","0.0","0.0","-0.005","-4.7","3.0","-1.8","0.0"
"14","M.L. Carr","SF","30","BOS","17","0","288","42","101",".416","0","4",".000","42","97",".433",".416","18","24",".750","8","17","25","14","10","6","8","32","102",1981,"10.1",".457",".040",".238","3.2","6.3","4.8","6.8","1.7","1.2","6.7","17.5","0.2","0.3","0.5",".080","-0.3","-0.1","-0.4","0.1"
"15","Reggie Carter","SG","23","NYK","1","0","7","0","1",".000","0","0","0","0","1",".000",".000","0","0","0","1","1","2","0","0","0","1","4","0",1981,"-14.2",".000",".000",".000","14.9","17.4","16.0","0.0","0.0","0.0","50.0","12.0","0.0","0.0","0.0","-0.246","-19.9","-3.0","-22.9","0.0"
"16","Bill Cartwright","C","23","NYK","2","0","49","6","17",".353","0","0","0","6","17",".353",".353","8","12",".667","4","9","13","1","1","1","6","7","20",1981,"8.4",".449",".000",".706","8.5","22.4","14.9","3.3","1.0","1.2","21.2","24.2","-0.1","0.1","0.0","-0.034","-4.3","-1.7","-6.0","0.0"
"17","Harvey Catchings","PF","29","MIL","7","0","109","3","16",".188","0","0","0","3","16",".188",".188","2","2","1.000","10","16","26","8","0","11","7","24","8",1981,"3.4",".237",".000",".125","10.5","17.7","14.0","8.7","0.0","6.1","29.3","8.9","-0.2","0.1","-0.1","-0.039","-5.5","1.3","-4.2","-0.1"
"18","Maurice Cheeks*","PG","24","PHI","16","0","513","68","125",".544","0","3",".000","68","122",".557",".544","32","42",".762","4","47","51","116","40","12","36","55","168",1981,"17.3",".585",".024",".336","0.9","9.9","5.6","32.4","3.8","1.3","20.1","14.7","0.9","0.6","1.5",".138","2.6","2.7","5.3","0.9"
"19","Jim Chones","PF","31","LAL","3","0","67","10","17",".588","0","0","0","10","17",".588",".588","4","8",".500","6","11","17","1","1","4","3","9","24",1981,"14.3",".585",".000",".471","9.5","14.3","12.1","2.2","0.7","3.1","12.8","14.8","0.1","0.1","0.2",".120","-0.4","0.1","-0.3","0.0"
"20","Jeff Cook","SF","24","PHO","7","0","206","25","54",".463","1","1","1.000","24","53",".453",".472","14","19",".737","17","30","47","11","1","0","10","29","65",1981,"11.0",".521",".019",".352","9.5","15.6","12.7","8.5","0.3","0.0","13.8","15.5","0.2","0.4","0.6",".136","-0.7","-1.3","-2.0","0.0"
"21","Michael Cooper","SG","24","LAL","3","0","102","11","20",".550","0","3",".000","11","17",".647",".550","10","14",".714","2","8","10","7","6","0","7","7","32",1981,"11.7",".612",".150",".700","2.1","6.8","4.7","9.6","2.9","0.0","21.1","13.7","0.1","0.1","0.2",".083","-1.3","1.2","-0.1","0.1"
"22","Dave Corzine","C","24","SAS","7","0","161","27","55",".491","0","0","0","27","55",".491",".491","9","13",".692","12","36","48","16","4","8","11","15","63",1981,"16.7",".519",".000",".236","9.2","27.3","18.3","13.8","1.2","2.9","15.3","18.5","0.2","0.1","0.3",".079","-0.4","1.4","1.0","0.1"
"23","Pat Cummings","C","24","MIL","5","0","25","3","11",".273","0","0","0","3","11",".273",".273","3","4",".750","3","3","6","0","1","0","1","2","9",1981,"7.9",".353",".000",".364","13.8","14.5","14.1","0.0","2.0","0.0","7.3","22.5","0.0","0.0","0.0","-0.004","-2.7","-5.1","-7.8","0.0"
